,Request Id,request_e2e_time_normalized,cdf
74,526,0.26433474417051306,9.946290033817386e-05
17,261,0.28337520958820833,0.00019892580067634773
6514,1109,0.28868563855084856,0.00029838870101452157
6206,1027,0.28977337687904997,0.00039785160135269546
6453,1211,0.2899257744616538,0.0004973145016908693
6412,2053,0.2901638391449607,0.0005967774020290431
7142,1679,0.29031315778684563,0.0006962403023672171
7135,1441,0.29035353020493965,0.0007957032027053909
7617,2467,0.2905424480459767,0.0008951661030435648
6238,1911,0.29056253201409477,0.0009946290033817386
6269,1751,0.2907274113835259,0.0010940919037199124
7606,2413,0.291004566343085,0.0011935548040580863
6806,1189,0.29105168883840016,0.00129301770439626
7329,2093,0.2912005614349659,0.0013924806047344342
6424,2523,0.29131819060356856,0.001491943505072608
6178,1345,0.29136319326944193,0.0015914064054107818
6885,1765,0.2915313306698314,0.0016908693057489557
8355,2499,0.2916721650043141,0.0017903322060871295
8334,2489,0.29175916461696566,0.0018897951064253034
6402,2581,0.2918385658868984,0.001989258006763477
6367,2529,0.29221669036336456,0.0020887209071016512
5997,1577,0.292368518276646,0.002188183807439825
8028,2563,0.2924281836457465,0.002287646707777999
6331,435,0.2926789443183534,0.0023871096081161725
5946,1133,0.29275366580668494,0.0024865725084543466
13,255,0.29290598402585477,0.00258603540879252
6051,2229,0.2934094147578152,0.0026854983091306943
6859,2681,0.2939762263410093,0.0027849612094688683
7896,2951,0.2940858467545833,0.002884424109807042
6963,3003,0.2940895305617323,0.002983887010145216
6751,2761,0.2942640019858035,0.0030833499104833896
5893,545,0.29432922332864786,0.0031828128108215637
6654,2873,0.2946512390683717,0.0032822757111597373
6688,3141,0.29474107274625627,0.0033817386114979114
8608,2849,0.2951080221590952,0.003481201511836085
6224,2815,0.29596853968092895,0.003580664412174259
5781,1853,0.2959935134529298,0.0036801273125124326
5813,1229,0.29619393835365576,0.0037795902128506067
7980,3243,0.29651836308071666,0.0038790531131887808
8288,3325,0.29707926698222337,0.003978516013526954
5738,1487,0.29741724623391597,0.004077978913865128
6658,3321,0.29769489792675563,0.0041774418142033025
8382,3383,0.29775398377018475,0.004276904714541476
8805,3385,0.29794341774056965,0.00437636761487965
8452,3387,0.29798909965270837,0.004475830515217823
5933,2689,0.29822923994803624,0.004575293415555998
6057,3047,0.29892688188577343,0.0046747563158941715
143,535,0.29944491454320676,0.004774219216232345
5513,487,0.3001672855256191,0.00487368211657052
5633,1269,0.30033635531989644,0.004973145016908693
131,547,0.3012178449977026,0.005072607917246867
7420,3591,0.30231972011400415,0.00517207081758504
7273,3549,0.3023344576634452,0.005271533717923215
5297,1589,0.30244154082489816,0.0053709966182613885
5529,2331,0.3027746941986965,0.005470459518599562
5601,377,0.30398940511210826,0.005569922418937737
5632,337,0.30511136177217496,0.00566938531927591
8482,3833,0.30553161030875664,0.005768848219614084
5303,2019,0.3056430194174324,0.0058683111199522575
5270,397,0.30617294581692395,0.005967774020290432
7086,3695,0.30643302714607035,0.006067236920628606
6112,3481,0.30678930223879025,0.006166699820966779
5389,2391,0.3068638478470397,0.006266162721304953
5144,1929,0.30743408706191216,0.006365625621643127
5314,169,0.30774833365481946,0.006465088521981301
7098,3787,0.30777849049360767,0.006564551422319475
5520,39,0.3078843738319063,0.006664014322657649
4842,925,0.3079428918898257,0.006763477222995823
4785,563,0.3084580780222003,0.006862940123333996
5622,2773,0.30846625973078745,0.00696240302367217
5020,643,0.308763608856313,0.0070618659240103444
100,513,0.3087829203978875,0.007161328824348518
4844,471,0.30912956238806805,0.007260791724686692
5107,231,0.30929959360474424,0.007360254625024865
5213,2295,0.3093115850130011,0.00745971752536304
5342,75,0.3096896932444667,0.007559180425701213
9960,4147,0.31013603714435983,0.007658643326039387
105,515,0.310373118032931,0.0077581062263775615
9257,4145,0.3106481012546273,0.007857569126715735
94,510,0.31074825819083657,0.007957032027053909
4981,1785,0.31085670301385315,0.008056494927392082
6783,3841,0.3127559936079502,0.008155957827730256
6214,3789,0.3130900415053122,0.00825542072806843
96,569,0.31378267585783276,0.008354883628406605
9611,3558,0.3145835970104529,0.008454346528744779
7310,3961,0.3154555853299869,0.008553809429082952
7843,4097,0.31571802156350526,0.008653272329421126
7314,4005,0.3162702761705116,0.0087527352297593
8033,4197,0.316794084751637,0.008852198130097473
7731,4157,0.3170797880917986,0.008951661030435647
9237,4407,0.31728280438771334,0.009051123930773822
4550,1871,0.31787807243935395,0.009150586831111996
4545,223,0.3181639155733146,0.00925004973145017
8931,3274,0.318187089849388,0.009349512631788343
4538,1861,0.3182169041682276,0.009448975532126517
8483,2498,0.3190066549741504,0.00954843843246469
6542,3951,0.31903376214060813,0.009647901332802864
4521,187,0.3194278478698253,0.00974736423314104
9373,3716,0.31956590818012287,0.009846827133479213
7903,1882,0.32043118836681367,0.009946290033817386
9247,4539,0.3207712658873641,0.01004575293415556
9953,4296,0.32078357530872814,0.010145215834493734
7554,590,0.32115026468424357,0.010244678734831907
6935,1016,0.32124488321921746,0.01034414163517008
