,Request Id,request_model_execution_time_normalized,cdf
15999,15877,0.009139566226668455,6.25e-05
15954,15978,0.009375885718314983,0.000125
15986,15991,0.009567904055890543,0.0001875
15962,15872,0.009796289578874878,0.00025
15958,15971,0.009885925887916038,0.0003125
15963,15804,0.009902255836916557,0.000375
15933,15773,0.010065874067506328,0.0004375
1,5,0.010271702307235517,0.0005
3,20,0.011839567097729625,0.0005625
4,3,0.011877772926633163,0.000625
0,25,0.011950829623830091,0.0006875
15857,15771,0.012088738313104004,0.00075
9,13,0.012157049148154978,0.0008125
2,8,0.012197158098605386,0.000875
8,30,0.012315574427570294,0.0009375
15835,15781,0.012601239302248072,0.001
15832,15912,0.012836392952432994,0.0010625
13,34,0.012870091799246001,0.001125
12,33,0.013125874709934733,0.0011875
7,58,0.013361248326991934,0.00125
30,17,0.01336297968468662,0.0013125
2434,2921,0.013483249630801051,0.001375
24,7,0.013522402702237778,0.0014375
14,61,0.013535653390802085,0.0015
11,82,0.013546884521482195,0.0015625
18,46,0.013615166118796342,0.001625
10,32,0.013663161155331035,0.0016875
17,53,0.013699978008373276,0.00175
16,131,0.013802517096075202,0.0018125
28,11,0.013909667818153908,0.001875
26,38,0.013948205637385866,0.0019375
35,26,0.013971178071007843,0.002
15786,15878,0.013974347659572305,0.0020625
15981,15656,0.013974568204922372,0.002125
20,95,0.014039715691313225,0.0021875
15782,15934,0.014101513974384354,0.00225
15996,15288,0.014116873276123022,0.0023125
15809,15832,0.014194645087013808,0.002375
15993,15364,0.01422254202007083,0.0024375
5,42,0.01425554390962287,0.0025
15992,15647,0.014399264203375868,0.0025625
37,15,0.014482306413187635,0.002625
3682,4246,0.014483985968375145,0.0026875
60,18,0.014489919646369536,0.00275
19,51,0.014541876165754463,0.0028125
27,62,0.014559379224670295,0.002875
376,751,0.014657464501251345,0.0029375
44,35,0.014677094049188707,0.003
21,74,0.014718949946377903,0.0030625
32,24,0.014730642461932909,0.003125
15764,15982,0.014736188673936662,0.0031875
15772,15778,0.01483762331206439,0.00325
15762,15846,0.015047428654449914,0.0033125
2388,2861,0.015061594909571319,0.003375
15995,15414,0.015069480827216002,0.0034375
15759,15858,0.015105772955081651,0.0035
31,57,0.01512124243461823,0.0035625
65,54,0.015124930820751692,0.003625
15968,15584,0.01512718875215737,0.0036875
23,52,0.015128603788245373,0.00375
3063,3571,0.015140296049443022,0.0038125
15779,15988,0.015175846871802434,0.003875
89,2,0.015185404071601858,0.0039375
39,94,0.015300703075101885,0.004
46,59,0.015326022656001052,0.0040625
50,78,0.015402351115780843,0.004125
63,27,0.015406756648237903,0.0041875
15987,15661,0.015468770831529421,0.00425
92,14,0.015478763376469981,0.0043125
56,66,0.015553159689732272,0.004375
15745,15997,0.01555744924374643,0.0044375
62,45,0.015585907038283074,0.0045
6,65,0.015598911222567829,0.0045625
15979,15550,0.015636482955648862,0.004625
40,126,0.015764035022409376,0.0046875
15749,15810,0.01576801853070538,0.00475
15966,15655,0.0158052104445287,0.0048125
48,69,0.015819751845277244,0.004875
47,36,0.015834072432949882,0.0049375
36,89,0.015838039698307854,0.005
43,118,0.015846548400760812,0.0050625
15769,15960,0.015887521591336835,0.005125
15742,15930,0.01591841066692251,0.0051875
15991,15055,0.015948240018178753,0.00525
49,101,0.015951803834424173,0.0053125
7863,8418,0.015970773581011503,0.005375
128,6,0.01599059500396557,0.0054375
15740,15822,0.016000542924784537,0.0055
29,110,0.016011181993821025,0.0055625
59,28,0.016033463872739753,0.005625
45,83,0.0160865225405863,0.0056875
58,97,0.01615565698383439,0.00575
15997,14774,0.016185119909681394,0.0058125
15,96,0.016187126136551884,0.005875
141,22,0.016220586561904626,0.0059375
75,19,0.016271059425985956,0.006
57,114,0.0162929070844089,0.0060625
85,29,0.016323389418935078,0.006125
15760,15928,0.01639304576311655,0.0061875
15753,15713,0.016409705190994425,0.00625
79,86,0.01643007227753887,0.0063125
15994,14807,0.01644242954302223,0.006375
68,122,0.016458609328516727,0.0064375
52,91,0.016474588369983997,0.0065
15737,15889,0.016521345290813474,0.0065625
12618,13254,0.01657704297011231,0.006625
15998,14577,0.016587297981471273,0.0066875
54,87,0.01659028531318109,0.00675
94,21,0.016607720277380052,0.0068125
78,49,0.016634252197108963,0.006875
3390,3898,0.01668719612912507,0.0069375
12552,13174,0.01669362872592957,0.007
66,105,0.016695701912405804,0.0070625
80,98,0.01669952580258326,0.007125
3282,3795,0.016722278181756825,0.0071875
3911,4469,0.01672821474904988,0.00725
12471,13059,0.016770231069446313,0.0073125
25,154,0.016778927375271757,0.007375
