,cdf,batch_execution_time
0,0.0,0.007498876040017316
1,0.01,0.00847188630947529
2,0.02,0.008817630666203351
3,0.03,0.009086167589578543
4,0.04,0.009513893722593756
5,0.05,0.009961754818238753
6,0.06,0.010162995682338517
7,0.07,0.010224156977220457
8,0.08,0.010389059244056925
9,0.09,0.010641412880810925
10,0.1,0.010856383753157218
11,0.11,0.011164658304373295
12,0.12,0.011597079432065257
13,0.13,0.012868125059607022
14,0.14,0.013075671070196661
15,0.15,0.013313164255004388
16,0.16,0.014364406338656776
17,0.17,0.014861193851189074
18,0.18,0.014920757694717035
19,0.19,0.015100885452111988
20,0.2,0.015283187764556231
21,0.21,0.01571716448796558
22,0.22,0.01662243706766539
23,0.23,0.016992183099781375
24,0.24,0.01709444270450204
25,0.25,0.017474687931811023
26,0.26,0.01844426437148869
27,0.27,0.019781624897208798
28,0.28,0.019940512652971382
29,0.29,0.02075430068885643
30,0.3,0.021644545901765355
31,0.31,0.022754285879948363
32,0.32,0.023968813199611645
33,0.33,0.025046987228567425
34,0.34,0.025655386715794894
35,0.35000000000000003,0.02617366008084974
36,0.36,0.02702476249964745
37,0.37,0.027570699099849907
38,0.38,0.027959403599491964
39,0.39,0.028353588235400958
40,0.4,0.028926368905165502
41,0.41000000000000003,0.029747753225700165
42,0.42,0.030592461324073388
43,0.43,0.031335562185376316
44,0.44,0.0319047094529386
45,0.45,0.03196858274513668
46,0.46,0.032096713208914295
47,0.47000000000000003,0.03287635283901393
48,0.48,0.03294217136321616
49,0.49,0.03294217136321616
50,0.5,0.033206765788853364
51,0.51,0.03327324580044266
52,0.52,0.03327324580044266
53,0.53,0.033339858905148255
54,0.54,0.033339858905148255
55,0.55,0.033339858905148255
56,0.56,0.03401336895809113
57,0.5700000000000001,0.03421806270723731
58,0.58,0.03428656733728183
59,0.59,0.03428656733728183
60,0.6,0.03428656733728183
61,0.61,0.03428656733728183
62,0.62,0.03428656733728183
63,0.63,0.034355209113732854
64,0.64,0.03442398831115773
65,0.65,0.03449290520467356
66,0.66,0.03449290520467356
67,0.67,0.03533074911971233
68,0.68,0.03547235518671911
69,0.6900000000000001,0.03561452881254402
70,0.7000000000000001,0.03692000995658359
71,0.71,0.038349967945855046
72,0.72,0.04023566164519613
73,0.73,0.04204555707316023
74,0.74,0.04420127961873029
75,0.75,0.045821515488995365
76,0.76,0.04855774802864329
77,0.77,0.049936578983954726
78,0.78,0.051354562801178213
79,0.79,0.053557390753811995
80,0.8,0.05453015270475353
81,0.81,0.05630333783518858
82,0.8200000000000001,0.05825056729187244
83,0.8300000000000001,0.060144731064356215
84,0.84,0.06160566619420101
85,0.85,0.06322841842107449
86,0.86,0.06541514914758036
87,0.87,0.06673662326332266
88,0.88,0.06822109882776521
89,0.89,0.07001810788361293
90,0.9,0.07171887055595703
91,0.91,0.07346094530820546
92,0.92,0.07464577418282689
93,0.93,0.07630617925495768
94,0.9400000000000001,0.07815968123135716
95,0.9500000000000001,0.07926161265773085
96,0.96,0.08053999870261405
97,0.97,0.08266149937489078
98,0.98,0.08466937414937771
99,0.99,0.08794872451125174
100,1.0,0.12063314419005078
