,Request Id,request_scheduling_delay,cdf
1,5,0.0,6.25e-05
4,3,0.0,0.000125
24,7,0.0,0.0001875
89,2,0.0,0.00025
116,4,0.0,0.0003125
128,6,0.0,0.000375
186,1,0.0,0.0004375
525,0,0.0,0.0005
8484,8761,8.480461417548213e-07,0.0005625
3704,3772,4.000401858661462e-06,0.000625
12197,12492,4.9753227244764275e-06,0.0006875
298,393,7.367666755797586e-06,0.00075
8634,8932,7.77476290636514e-06,0.0008125
9984,10393,1.2914764766946973e-05,0.000875
10468,10075,1.4341735493417218e-05,0.0009375
900,998,1.6187621536545294e-05,0.001
12464,12720,1.904292133758645e-05,0.0010625
12123,9432,1.946259561691477e-05,0.001125
2622,1967,1.9835684803126696e-05,0.0011875
8888,8956,2.3792308923020755e-05,0.00125
7034,6650,2.554638703600176e-05,0.0013125
13388,13667,2.5720690416619618e-05,0.001375
1630,1512,2.6276750595854992e-05,0.0014375
8047,8401,2.637193284726891e-05,0.0015
10560,11091,2.7473066552374803e-05,0.0015625
12477,12762,2.780954201853092e-05,0.001625
11811,12068,2.8037378683620773e-05,0.0016875
14315,14520,2.9519589588744566e-05,0.00175
13111,13263,3.66040612220786e-05,0.0018125
5813,5900,3.9513704535920624e-05,0.001875
12436,12764,3.977742471761303e-05,0.0019375
2114,2583,4.160007131304155e-05,0.002
1362,1670,4.453993924613542e-05,0.0020625
13647,13856,4.6311256653552846e-05,0.002125
15909,15353,4.9110081306480424e-05,0.0021875
1214,1363,4.9765411009872196e-05,0.00225
10746,11053,5.026629037274688e-05,0.0023125
5873,6249,5.0678527031777776e-05,0.002375
6827,7303,5.074478551136963e-05,0.0024375
13686,14110,5.081960256347884e-05,0.0025
4218,4223,5.629621048797162e-05,0.0025625
3113,3296,6.175855300227795e-05,0.002625
4552,4949,6.261160945086885e-05,0.0026875
236,76,6.367717801292194e-05,0.00275
7757,8069,6.464594289923298e-05,0.0028125
7408,7525,6.528145993911494e-05,0.002875
896,1105,6.55611443356463e-05,0.0029375
7807,8165,6.861632263621686e-05,0.003
14119,14378,6.897413197748392e-05,0.0030625
7950,8074,7.117352436125657e-05,0.003125
6598,3865,7.795129188536976e-05,0.0031875
1779,2055,7.855788931721008e-05,0.00325
4272,4378,7.934684025201477e-05,0.0033125
14995,15114,8.082404872311599e-05,0.003375
14548,12635,8.173635973207638e-05,0.0034375
12412,12585,8.400921501561243e-05,0.0035
8572,8559,8.56081668700881e-05,0.0035625
6475,6798,8.85421504790429e-05,0.003625
2316,2699,8.988476186289063e-05,0.0036875
2623,2771,9.294335494303141e-05,0.00375
15362,15774,9.39629982212864e-05,0.0038125
15084,13925,9.470077509377006e-05,0.003875
5300,5825,9.765448750442829e-05,0.0039375
8217,8392,9.816076749302738e-05,0.004
482,655,9.854999697544997e-05,0.0040625
13094,13266,9.971735568115037e-05,0.004125
14802,14542,0.00010047882778962958,0.0041875
6089,6520,0.00010071434434166804,0.00425
11941,11976,0.00010442182082215368,0.0043125
69,135,0.00010522759928255354,0.004375
223,185,0.00010556449481802233,0.0044375
5579,5968,0.00010795556573839349,0.0045
5908,6354,0.00010796096731269245,0.0045625
3197,3304,0.00010859905196980435,0.004625
9313,9498,0.00011036232112360267,0.0046875
0,25,0.00011038941921087675,0.00475
2918,3097,0.00011069341229585916,0.0048125
9469,9860,0.00011393692807359912,0.004875
1327,235,0.00011577082354197188,0.0049375
7872,7619,0.00011615935935083144,0.005
1923,1909,0.00011667478019461441,0.0050625
5853,6268,0.00011769158436436555,0.005125
7783,8236,0.00011818791210771451,0.0051875
10992,10861,0.00013001275118540434,0.00525
1812,1650,0.00013009237562044973,0.0053125
8422,8833,0.00013079354559408785,0.005375
14453,14843,0.00013251743081355016,0.0054375
3683,3853,0.0001338869942628662,0.0055
13081,13525,0.00013445251909161016,0.0055625
313,439,0.00013553782349084997,0.005625
10351,5372,0.00013564142321342842,0.0056875
43,118,0.00013643459027257165,0.00575
9591,9276,0.00013670766992390782,0.0058125
1801,1423,0.00013769292052145943,0.005875
12189,12273,0.00013850453314034894,0.0059375
15684,15854,0.00014094229157990412,0.006
3350,3405,0.00014095070703490364,0.0060625
5901,6112,0.00014167882022775302,0.006125
14643,14767,0.00014363686659635277,0.0061875
9774,9799,0.00014457887959906657,0.00625
2942,2621,0.00014473643562240568,0.0063125
7476,7186,0.00014595863660815667,0.006375
1206,1174,0.00014597375326630413,0.0064375
88,67,0.00014609739930504517,0.0065
13837,13645,0.0001481921091226468,0.0065625
13780,14355,0.00015064904539485724,0.006625
13831,14258,0.0001509175887690617,0.0066875
9969,10217,0.0001516891324797598,0.00675
9368,9866,0.0001608757032727226,0.0068125
15798,12508,0.0001610548780490717,0.006875
3447,3836,0.00016110112052558634,0.0069375
8324,8637,0.00016165917480748249,0.007
4740,5147,0.00016211485065298348,0.0070625
1043,1417,0.0001627835452246984,0.007125
14552,14926,0.00016475335007726244,0.0071875
15665,14310,0.00016649622506292872,0.00725
732,854,0.00016692020078323822,0.0073125
6145,6634,0.00016798049344401988,0.007375
5735,6367,0.0001698940506571489,0.0074375
12340,12336,0.00017015097932926437,0.0075
6783,7022,0.00017043568558960942,0.0075625
33,124,0.00017081782904071474,0.007625
13498,14100,0.00017093894842901136,0.0076875
12692,12979,0.00017230889073971412,0.00775
10149,10133,0.00017253564729458049,0.0078125
12608,12872,0.0001743525106121524,0.007875
1852,1768,0.00017685401996914152,0.0079375
5343,5305,0.00017753201713333056,0.008
10509,11204,0.00017944659668955865,0.0080625
3711,4131,0.00018405647018937543,0.008125
15687,15796,0.00018515219306891595,0.0081875
9238,9354,0.00018521342681765418,0.00825
13559,13998,0.00018572946925132783,0.0083125
188,128,0.00018777699258665237,0.008375
10072,10391,0.00019006919021080648,0.0084375
14438,14329,0.00019139766459375096,0.0085
4645,5012,0.00019277582522647663,0.0085625
1193,1122,0.0001930635741125286,0.008625
10463,8031,0.00019367668005543237,0.0086875
5260,5514,0.0001950512295820772,0.00875
3693,3554,0.00019625585782989674,0.0088125
1576,1836,0.00019932411318990262,0.008875
12857,13205,0.0002001167711114249,0.0089375
10836,11242,0.00020014465107465185,0.009
11888,12305,0.0002017458421619267,0.0090625
14628,14891,0.0002020668596287578,0.009125
10643,10652,0.00020389076848914556,0.0091875
3841,3881,0.000206068552557781,0.00925
13619,14005,0.00020644673173819683,0.0093125
14931,15437,0.000206743840578838,0.009375
765,928,0.00020769173676882247,0.0094375
2979,2981,0.00020891791638177892,0.0095
5600,5549,0.0002090921555151226,0.0095625
4239,4298,0.0002152593576312256,0.009625
180,236,0.00021653659922993285,0.0096875
2184,2542,0.0002171582893595314,0.00975
11858,12100,0.00022069831004500884,0.0098125
12734,13061,0.00022226485117471384,0.009875
11710,5829,0.0002225706144400874,0.0099375
14244,14603,0.00022329828533429463,0.01
1407,1586,0.00022674271097145038,0.0100625
5397,5637,0.0002292121251628032,0.010125
8925,9256,0.00023069188367230709,0.0101875
3946,4283,0.00023083274699331469,0.01025
1509,1217,0.00023130992256170657,0.0103125
11792,12130,0.00023417602642439306,0.010375
11318,11834,0.00023801084913088744,0.0104375
15872,13066,0.00023901431217154823,0.0105
13095,13390,0.00023976787571200475,0.0105625
1512,1711,0.00024137122103695674,0.010625
3421,3629,0.0002426623126581262,0.0106875
9667,10149,0.00024430042398648766,0.01075
3375,3756,0.0002447895885637763,0.0108125
594,857,0.0002450757661165426,0.010875
6943,7402,0.00024603994003769003,0.0109375
11719,11634,0.00024743555437112263,0.011
3867,3822,0.0002480900845966971,0.0110625
12973,12883,0.0002483917672861935,0.011125
10547,10569,0.00025471872231719317,0.0111875
12204,12324,0.0002551059035340586,0.01125
3181,3590,0.00025591016880355255,0.0113125
4039,4253,0.0002567403888207309,0.011375
2312,2508,0.0002590137499822731,0.0114375
80,98,0.0002600957777945112,0.0115
12635,12976,0.0002601878979930916,0.0115625
12987,13237,0.00026083867885517975,0.011625
4689,4602,0.0002615078424241801,0.0116875
8632,9175,0.00026248310751952886,0.01175
11728,11990,0.0002630751830565714,0.0118125
14769,15197,0.00026521302203263986,0.011875
6617,6617,0.00026572889191811555,0.0119375
12554,12716,0.0002660632056290524,0.012
7198,6103,0.0002699976026576678,0.0120625
6031,6125,0.0002708087198186604,0.012125
14185,14404,0.0002720830691487208,0.0121875
6266,6512,0.0002725162528633973,0.01225
13536,13761,0.00027321274092173553,0.0123125
5083,5350,0.0002735981158394907,0.012375
15451,15107,0.0002755938708105532,0.0124375
4223,4198,0.00027564194756735105,0.0125
15939,13477,0.000277143477262598,0.0125625
1691,1680,0.00027788053476740515,0.012625
8957,9139,0.00027829102742771283,0.0126875
11786,12041,0.0002791352973190442,0.01275
11255,11225,0.00028152978205753243,0.0128125
15732,15843,0.0002836925094129583,0.012875
12487,12692,0.00028537881877355176,0.0129375
3602,3982,0.00028736669685258676,0.013
8138,8181,0.00029085720785815283,0.0130625
487,695,0.0002935267804886621,0.013125
954,1160,0.00029371199269334625,0.0131875
15804,11765,0.0002944622191307644,0.01325
155,194,0.0002965021153782388,0.0133125
15186,15447,0.0002966559392234558,0.013375
11806,11857,0.0002973412408664444,0.0134375
6499,6741,0.000297830952035838,0.0135
5187,5541,0.00029959383506650283,0.0135625
13246,13480,0.0003000077350634456,0.013625
11813,11940,0.0003001730564164973,0.0136875
10883,11342,0.00030092715147134186,0.01375
5442,5457,0.00030320087229540604,0.0138125
3897,4189,0.00030444147822095147,0.013875
5059,5250,0.0003058046560937555,0.0139375
7834,8243,0.00030668219193330515,0.014
10021,10691,0.00030952966659469894,0.0140625
3942,4043,0.0003100259905011171,0.014125
15563,15758,0.00031161530608869725,0.0141875
11193,11497,0.00031181797157842084,0.01425
11784,12237,0.0003123599647665287,0.0143125
5890,6042,0.00031274006173021007,0.014375
12532,12481,0.0003134484665565651,0.0144375
15032,15510,0.0003136866586146425,0.0145
9214,9398,0.0003139545785586506,0.0145625
8473,8528,0.00031899965716775114,0.014625
11678,12046,0.00031902265101280136,0.0146875
81,211,0.00031961610913544547,0.01475
3384,3717,0.0003200029096461776,0.0148125
2476,2451,0.000320087565818028,0.014875
2789,2757,0.00032013297806088303,0.0149375
13866,14159,0.0003217597940761152,0.015
8918,9181,0.0003222205618840235,0.0150625
6760,6676,0.0003224481717438721,0.015125
12219,12493,0.0003231219307053834,0.0151875
4993,5331,0.0003244398699990825,0.01525
11669,11986,0.0003313523311021527,0.0153125
7050,7328,0.0003323322187327449,0.015375
9123,9401,0.00033259349211789413,0.0154375
8269,8558,0.00033261375662618775,0.0155
12741,4296,0.00033877242381663564,0.0155625
15335,15371,0.00034054407507255746,0.015625
13366,13854,0.0003407768707006653,0.0156875
14051,13905,0.00034311363350525426,0.01575
14691,14997,0.00034340075887939747,0.0158125
13609,14050,0.0003460952930822714,0.015875
8526,8809,0.0003469001087239576,0.0159375
13930,14379,0.00034877795536658596,0.016
15474,15844,0.00034934745951886725,0.0160625
3141,3069,0.000350462980080124,0.016125
12158,12663,0.0003536280514140344,0.0161875
9057,9277,0.0003536613793073684,0.01625
9607,9338,0.00035451152734822244,0.0163125
7336,7838,0.0003561396443103604,0.016375
4125,4445,0.00035819759969513143,0.0164375
10932,11049,0.00035840802073039413,0.0165
924,1190,0.0003604677001689538,0.0165625
4208,4578,0.00036076151266684064,0.016625
355,256,0.00036224051370314925,0.0166875
4441,4824,0.00036296314658557094,0.01675
5972,6309,0.00036361049976108006,0.0168125
11623,12043,0.0003640354148046754,0.016875
5805,6272,0.0003646366953660163,0.0169375
4244,4545,0.0003651574511849276,0.017
2089,1947,0.0003655506173174672,0.0170625
10596,6020,0.00036706503956907,0.017125
3643,3914,0.0003672061032631291,0.0171875
6895,7184,0.00036815332546780155,0.01725
3835,3891,0.0003694611868212405,0.0173125
10062,9840,0.00037041366681478394,0.017375
5792,6318,0.00037111723824523324,0.0174375
7738,8001,0.0003712464950069716,0.0175
789,715,0.00037309476146063503,0.0175625
8821,8859,0.0003741312222587112,0.017625
14704,15264,0.0003745156496393065,0.0176875
622,919,0.00037558668292803077,0.01775
3690,3929,0.0003783627247031518,0.0178125
934,1203,0.0003786207020795018,0.017875
1202,1209,0.0003803222751237456,0.0179375
12508,4330,0.00038044030289086095,0.018
10587,10898,0.0003812890433039229,0.0180625
7595,8072,0.0003819829484257298,0.018125
1594,1627,0.0003863431445978449,0.0181875
12243,12479,0.00038808955940794476,0.01825
960,1120,0.0003881822337206131,0.0183125
7179,7278,0.00038847831339694494,0.018375
11161,11826,0.000388904342173646,0.0184375
3016,3455,0.0003909889863251692,0.0185
8242,8397,0.0003917267525537227,0.0185625
12986,13284,0.00039458135097447666,0.018625
13917,14245,0.00039660093523252726,0.0186875
12284,12724,0.00039696243777598283,0.01875
