,Request Id,request_preemption_time,cdf
14057,15992,0.0037917264007774065,6.25e-05
14637,15999,0.07573236784560322,0.000125
14305,15998,0.07652559588450458,0.0001875
14537,15996,0.43495975586574787,0.00025
15243,15985,0.5482102038222365,0.0003125
15282,15993,0.5943741202592037,0.000375
15050,15981,0.6147771424592747,0.0004375
14823,15995,0.6310456972138354,0.0005
14287,15980,0.6996679002828614,0.0005625
15039,15977,0.7094147610190475,0.000625
14528,15984,0.849584540038677,0.0006875
15087,15965,0.8981624816552767,0.00075
14314,15972,0.9512301848563993,0.0008125
14733,15983,0.9793907365276482,0.000875
14551,15990,1.0059591335644882,0.0009375
15189,15969,1.0257738651143882,0.001
14093,15968,1.160075434155715,0.0010625
14463,15974,1.2680873795660546,0.001125
15178,15961,1.348312328005136,0.0011875
14586,15976,1.363248210081565,0.00125
15086,15957,1.3896485739351192,0.0013125
14152,15964,1.4448961900498034,0.001375
14243,15970,1.5291056837425003,0.0014375
14419,15966,1.6237859456164188,0.0015
14673,15994,1.6557070201328088,0.0015625
29,751,1.6687986661202174,0.001625
15382,15989,1.726795423892213,0.0016875
15106,15953,1.882164583798044,0.00175
14927,15959,1.9259687662603255,0.0018125
14016,15956,1.9598231919734417,0.001875
14788,15986,2.1019580614855613,0.0019375
14383,15958,2.153799619789652,0.002
15368,15973,2.169603036435319,0.0020625
14056,15952,2.2136678009110256,0.002125
15101,15945,2.455338836063106,0.0021875
77,888,2.476125129762167,0.00225
14401,15954,2.5050152549871427,0.0023125
14313,15948,2.521623804862429,0.002375
14521,15950,2.6074969843901954,0.0024375
14858,15947,2.6697594135968075,0.0025
15284,15975,2.6895331130938303,0.0025625
8613,10509,2.7999584921055884,0.002625
14268,15938,2.8548312798001234,0.0026875
14262,15942,2.8706552248960406,0.00275
15175,15955,3.037067308821179,0.0028125
14993,15939,3.0372702489690937,0.002875
14275,15940,3.0750091993005526,0.0029375
14146,15936,3.1555600006419127,0.003
15154,15933,3.2085482550390907,0.0030625
14796,15962,3.218950813778406,0.003125
15283,15963,3.244392746846188,0.0031875
15293,15967,3.361842817735919,0.00325
15435,15997,3.3750030625591307,0.0033125
14407,15932,3.376132951901809,0.003375
14310,15922,3.4150070485740116,0.0034375
15323,15941,3.4755727696754093,0.0035
15387,15987,3.484020709456672,0.0035625
15330,15937,3.6772739377009884,0.003625
14716,15946,3.800916458640927,0.0036875
14540,15926,3.8083235178760333,0.00375
15216,15943,3.8407191632709328,0.0038125
6700,8536,3.84089875775544,0.003875
14665,15944,3.879986293975776,0.0039375
14800,15927,3.905500892570899,0.004
14120,15920,3.9077408202339257,0.0040625
9339,11214,3.9106776432874994,0.004125
15286,15921,3.917021331619253,0.0041875
15250,15929,3.957402679853999,0.00425
14503,15918,3.962352959802274,0.0043125
15266,15917,3.9749817073427494,0.004375
15168,15988,4.005706972191319,0.0044375
15299,15925,4.093316025981608,0.0045
15059,15913,4.117933410289993,0.0045625
15003,15919,4.148194442545787,0.004625
14279,15916,4.194988390629533,0.0046875
14396,15906,4.271452749784203,0.00475
14980,15915,4.375598645914806,0.0048125
15397,15949,4.394329772006017,0.004875
15401,15979,4.407705826944834,0.0049375
15065,15923,4.4313383619622755,0.005
15242,15909,4.436659429231213,0.0050625
15184,15905,4.465657487308363,0.005125
14542,15910,4.472502044768817,0.0051875
14594,15914,4.4799658604296155,0.00525
15124,15982,4.499443863135639,0.0053125
15196,15931,4.565931843727185,0.005375
15220,15901,4.688094106322183,0.0054375
14373,15908,4.7079022117187606,0.0055
4085,5848,4.763195150347826,0.0055625
14480,15898,4.83033371060219,0.005625
15192,15897,4.830400288809869,0.0056875
14153,15886,4.966819853507786,0.00575
2284,4073,4.989157268703366,0.0058125
14142,15890,5.037175433645416,0.005875
15069,15960,5.041543364739255,0.0059375
14747,15924,5.084186673143108,0.006
14813,15899,5.084315009016791,0.0060625
14493,15904,5.13174414968546,0.006125
14560,15902,5.140370066331911,0.0061875
15332,15935,5.157228742511279,0.00625
15122,15893,5.322610253445532,0.0063125
14547,15894,5.3405530445778595,0.006375
14309,15874,5.345787374489532,0.0064375
14504,15892,5.36366801095221,0.0065
14428,15888,5.544007954884137,0.0065625
14938,15930,5.6255481834024295,0.006625
15396,15951,5.68582659626361,0.0066875
14366,15884,5.742241321228903,0.00675
14530,15870,5.7533115391274805,0.0068125
15174,15903,5.8374690453310905,0.006875
14874,15891,5.851471838313387,0.0069375
15048,15873,5.8932837690306314,0.007
15292,15885,6.104053919500302,0.0070625
14966,15928,6.124036105665937,0.007125
14416,15876,6.161762204752449,0.0071875
14432,15866,6.163380661177143,0.00725
10002,11789,6.238617708096513,0.0073125
15322,15911,6.2890965306546605,0.007375
14418,15880,6.29417075144795,0.0074375
14893,15865,6.314117853823632,0.0075
14777,15882,6.346412095462711,0.0075625
14545,15862,6.455105641836553,0.007625
11187,13030,6.475992741717164,0.0076875
14762,15896,6.527682536075758,0.00775
14442,15868,6.542582223106024,0.0078125
15032,15887,6.554477791531667,0.007875
15145,15857,6.590447237781177,0.0079375
14266,15864,6.64423807738342,0.008
1,168,6.661267705861026,0.0080625
15090,15861,6.696919556578905,0.008125
13604,15538,6.750164145825011,0.0081875
14965,15879,6.790965145862401,0.00825
32,642,6.792377715199915,0.0083125
14937,15875,6.902093854132659,0.008375
14852,15871,6.90319010568146,0.0084375
14431,15856,6.955246119025674,0.0085
14456,15842,6.970722681768848,0.0085625
15158,15883,6.978278966871358,0.008625
15326,15869,6.998001070631403,0.0086875
7,255,7.123011068232106,0.00875
14853,15900,7.1495279611093565,0.0088125
14857,15867,7.250181566793231,0.008875
8703,10535,7.2979622920047404,0.0089375
0,131,7.31649501098349,0.009
15278,15934,7.341280800493337,0.0090625
11611,13361,7.4002889707441,0.009125
5810,7610,7.424732917956135,0.0091875
15247,15853,7.485712468561246,0.00925
15384,15881,7.498462948761926,0.0093125
15348,15895,7.504181050667626,0.009375
14291,15848,7.511627467999006,0.0094375
14745,15854,7.5297041666825635,0.0095
14474,15830,7.53686675217034,0.0095625
15385,15907,7.557001573539651,0.009625
15064,15841,7.659908591121962,0.0096875
14317,15844,7.705773425819416,0.00975
14489,15838,7.779505302373536,0.0098125
12355,14238,7.818289033075644,0.009875
14479,15826,7.827742279813151,0.0099375
14064,15840,7.877560945525943,0.01
14895,15851,7.926470705633392,0.0100625
14758,15859,7.939270832148168,0.010125
15428,15889,8.081723635818435,0.0101875
15298,15845,8.086585682717214,0.01025
15094,15829,8.13188741823592,0.0103125
14902,15833,8.154083206168252,0.010375
4363,6032,8.155049914824758,0.0104375
14753,15850,8.168882635511409,0.0105
15161,15825,8.174849909870431,0.0105625
14500,15818,8.216664989124865,0.010625
15262,15837,8.228234655074516,0.0106875
14492,15836,8.24925725520302,0.01075
14446,15814,8.284884511671862,0.0108125
15361,15849,8.292483481514864,0.010875
3439,5076,8.299163117952048,0.0109375
14066,15828,8.401146373117967,0.011
14634,15834,8.418769207200967,0.0110625
14717,15852,8.443386717806675,0.011125
2397,4090,8.470275821321366,0.0111875
14029,15824,8.515525428403862,0.01125
15245,15863,8.612513072068623,0.0113125
103,809,8.628554138888198,0.011375
14952,15847,8.666563689652321,0.0114375
14494,15806,8.695505871435671,0.0115
14828,15860,8.765080236570725,0.0115625
14487,15820,8.868146818406217,0.011625
14214,15802,8.959452311440373,0.0116875
14367,15798,8.959452311440373,0.01175
14140,15812,8.969590535028374,0.0118125
15269,15821,9.008046216774005,0.011875
2400,4032,9.036034126411636,0.0119375
14473,15794,9.060354248005297,0.012
15117,15835,9.110400112839443,0.0120625
8193,9973,9.212695264265335,0.012125
14525,15816,9.214467256705916,0.0121875
5233,6949,9.24902461907186,0.01225
14854,15805,9.310924466556003,0.0123125
15274,15817,9.316210346987077,0.012375
14361,15786,9.377895925645817,0.0124375
9274,11148,9.380052678232573,0.0125
4639,6379,9.411210468007653,0.0125625
10005,11864,9.457576397704202,0.012625
15285,15809,9.576451712792618,0.0126875
11675,13450,9.625476029710626,0.01275
14894,15823,9.729234848830288,0.0128125
11850,13683,9.729319554384801,0.012875
15137,15858,9.768795698297822,0.0129375
11385,13240,9.793133644113482,0.013
14662,15790,9.855198845000245,0.0130625
10733,12491,9.88410301221495,0.013125
14265,15800,9.900140784890482,0.0131875
14593,15782,9.919325975040238,0.01325
13568,15303,9.92926942476845,0.0133125
11343,13041,9.968349219645916,0.013375
10969,12735,9.969766001208086,0.0134375
14370,15792,9.97150716839019,0.0135
15305,15878,10.061771795809818,0.0135625
14732,15819,10.107794090224957,0.013625
14812,15807,10.136508643440152,0.0136875
12885,14752,10.173465494445963,0.01375
14334,15774,10.176352608582306,0.0138125
10137,11853,10.189499075328627,0.013875
15372,15813,10.221361009054817,0.0139375
7338,9122,10.226653050630603,0.014
15042,15815,10.29842896645141,0.0140625
14856,15803,10.309861946713568,0.014125
14642,15808,10.312759551043428,0.0141875
15366,15855,10.364330025190043,0.01425
2949,4686,10.404337814709208,0.0143125
14451,15770,10.443826966210054,0.014375
6626,8379,10.568372833779222,0.0144375
15162,15846,10.570029587242061,0.0145
