,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
265,955,0.00011579617441143325,6.25e-05
2217,1938,0.0001158508638691938,0.000125
5455,6966,0.00011608289646728523,0.0001875
12623,13452,0.00011627071995131089,0.00025
2151,2884,0.00011645396773673537,0.0003125
338,937,0.00011645786683664143,0.000375
13227,13506,0.0001165643505129454,0.0004375
12503,12361,0.00011663779404744761,0.0005
5641,5699,0.00011665664216022406,0.0005625
1022,1846,0.00011668292963028661,0.000625
14088,15660,0.00011677849304512414,0.0006875
1136,1532,0.00011679900824018832,0.00075
10868,11586,0.0001168808791982459,0.0008125
7597,7975,0.00011699444322714448,0.000875
12390,13879,0.00011717959149123183,0.0009375
135,38,0.00011738139084707211,0.001
9654,9433,0.00011797247120421761,0.0010625
5037,5476,0.00011826496493447601,0.001125
12171,13659,0.00011836278541843383,0.0011875
9917,9923,0.00011869172269025385,0.00125
1367,2546,0.00011925510326972262,0.0013125
6708,7870,0.00011953351985325381,0.001375
3592,3782,0.00011993096888072448,0.0014375
1795,2299,0.00012054234170428183,0.0015
3951,1844,0.00012055477782409699,0.0015625
14595,15475,0.00012073994753708866,0.001625
8597,9088,0.00012074790091288592,0.0016875
6155,6663,0.00012093618498810222,0.00175
115,547,0.00012094291480190836,0.0018125
2155,1537,0.00012104619653956404,0.001875
15974,13866,0.00012105251236000621,0.0019375
11157,11340,0.0001211960211620126,0.002
9561,9828,0.00012135128904379744,0.0020625
10003,10047,0.00012161278842949055,0.002125
9261,10105,0.00012164715195496774,0.0021875
13903,13828,0.00012182886645248914,0.00225
12943,11961,0.00012183313252652235,0.0023125
8440,9219,0.00012184020694587409,0.002375
8190,5348,0.00012190279126448521,0.0024375
3113,3904,0.00012190279126450146,0.0025
4706,3608,0.00012193016356542666,0.0025625
14197,14697,0.00012193016356542666,0.002625
2790,2823,0.00012198932424643851,0.0026875
12628,11396,0.00012199657912141643,0.00275
2625,3014,0.00012203688386822206,0.0028125
5518,5681,0.00012204854236500475,0.002875
15321,15831,0.0001220559253546351,0.0029375
5461,6323,0.00012205870144872453,0.003
6368,6953,0.00012209521384882208,0.0030625
3039,4270,0.0001221078180048129,0.003125
4792,3711,0.0001221078180048129,0.0031875
209,66,0.00012211812632771657,0.00325
11700,11927,0.00012211812632777148,0.0033125
12375,11812,0.00012211812632777148,0.003375
9287,10586,0.00012212473887752954,0.0034375
12652,13798,0.00012217595724010308,0.0035
11941,13472,0.00012218222459679893,0.0035625
520,327,0.00012220001660758818,0.003625
2339,2756,0.00012221294336100575,0.0036875
15319,15657,0.0001222182643725511,0.00375
7271,6348,0.0001222265421837189,0.0038125
11836,12390,0.0001222265421837189,0.003875
12026,12195,0.0001222265421837189,0.0039375
15064,15841,0.0001222456128599663,0.004
10720,12112,0.000122286996506742,0.0040625
15063,15689,0.00012229266951628142,0.004125
282,665,0.0001222926695162929,0.0041875
10591,11260,0.00012229480427393345,0.00425
749,753,0.000122296748648036,0.0043125
13590,14679,0.00012229893889644788,0.004375
12604,14079,0.00012230858535459139,0.0044375
4784,5042,0.00012231534795006626,0.0045
9517,10891,0.00012231879304830384,0.0045625
14564,14635,0.00012234158731527203,0.004625
8379,9542,0.00012234495084550165,0.0046875
2480,1709,0.00012235325672881403,0.00475
698,1437,0.00012235640559859947,0.0048125
11092,12636,0.00012235640559865493,0.004875
2287,1296,0.0001223719773434691,0.0049375
4799,5925,0.00012237854819870822,0.005
11102,11763,0.00012238683122329415,0.0050625
173,680,0.00012243836176092284,0.005125
4881,5704,0.00012245138810095094,0.0051875
11695,12353,0.0001224513881009878,0.00525
863,1362,0.00012245138810099704,0.0053125
14155,13228,0.0001224741812177273,0.005375
6133,6913,0.00012255816446318774,0.0054375
1918,1863,0.00012255816446322945,0.0055
12928,13678,0.0001225669547153116,0.0055625
4184,4272,0.00012260091234944274,0.005625
10674,10333,0.0001226181537752943,0.0056875
9782,9590,0.00012261865104404085,0.00575
6467,5987,0.0001226696733770727,0.0058125
13629,13803,0.00012268453853414563,0.005875
11079,12083,0.0001226992646679606,0.0059375
1924,3022,0.00012270157352221034,0.006
2656,1770,0.00012270157352223254,0.0060625
14487,15820,0.00012271197219284601,0.006125
10319,10115,0.00012273830875196264,0.0061875
14386,14380,0.00012273851157762098,0.00625
305,900,0.00012273851157766085,0.0063125
14257,15422,0.0001227534240755525,0.006375
10299,11320,0.00012275696558201868,0.0064375
722,561,0.00012276839101433047,0.0065
4860,4850,0.0001227683910143485,0.0065625
9458,10068,0.00012278486222732577,0.006625
5854,6042,0.00012280055966985351,0.0066875
3470,1901,0.00012281945887547996,0.00675
8560,9621,0.00012284138177962788,0.0068125
15054,15298,0.0001228448892751393,0.006875
2989,4517,0.00012284885577640292,0.0069375
9993,10848,0.00012285675314208176,0.007
12407,13061,0.00012287910384143147,0.0070625
37,30,0.00012289359476404268,0.007125
9373,10473,0.0001229044822441687,0.0071875
15055,11925,0.00012290687763694193,0.00725
7517,8209,0.00012291022335429556,0.0073125
7172,8476,0.00012291212161740945,0.007375
1024,1662,0.00012292256718068168,0.0074375
14970,15565,0.0001229559591448122,0.0075
1240,2567,0.00012295773547113073,0.0075625
6923,7380,0.00012296264148903768,0.007625
1982,617,0.00012296605619206138,0.0076875
1838,3108,0.00012296887547260025,0.00775
11997,12763,0.00012297623817736909,0.0078125
4800,5094,0.00012297623817746534,0.007875
9152,10691,0.0001229788882834485,0.0079375
15034,14749,0.0001229788882834485,0.008
14195,15380,0.00012298366189600143,0.0080625
10241,11826,0.00012301463871277872,0.008125
