,Request Id,request_execution_time,cdf
624,751,0.6893706148296141,0.0002315886984715146
48,131,0.9840948909780293,0.0004631773969430292
4008,4073,1.06464881599119,0.0006947660954145438
66,168,1.1927297726532669,0.0009263547938860583
517,642,1.3020376921395977,0.001157943492357573
1977,2120,1.406977957945654,0.0013895321908290875
2189,2277,1.4520148954282774,0.001621120889300602
3865,4032,1.5209382975171204,0.0018527095877721167
768,888,1.5738442696976522,0.0020842982862436313
3926,4090,1.5851514239995965,0.002315886984715146
319,398,1.62525520108104,0.0025474756831866605
1731,1866,1.7751332025476985,0.002779064381658175
2988,3071,1.8293091821398768,0.0030106530801296896
4084,4246,1.8316971300590958,0.003242241778601204
3261,3335,1.8948589456623626,0.003473830477072719
2838,2921,1.9355391019403416,0.0037054191755442334
1273,1394,1.9387529071709615,0.003937007874015748
76,154,2.0238492741982927,0.0041685965724872626
3019,3176,2.0574759336517126,0.004400185270958777
453,569,2.0704388453477387,0.004631773969430292
299,357,2.0999318677286607,0.004863362667901806
700,801,2.1007016667489715,0.005094951366373321
375,472,2.1096925542117595,0.0053265400648448355
4304,4472,2.115762111328384,0.00555812876331635
3895,3959,2.1165934965257382,0.005789717461787865
1761,1849,2.121980536824533,0.006021306160259379
465,560,2.132991880535238,0.006252894858730894
876,955,2.140252296397126,0.006484483557202408
3493,3571,2.146834342278427,0.006716072255673923
3,25,2.1533466009024234,0.006947660954145438
3720,3795,2.1637522063186094,0.007179249652616952
1081,1200,2.171415848879398,0.007410838351088467
3742,3898,2.227093390619934,0.007642427049559981
291,350,2.240618661887966,0.007874015748031496
3316,3393,2.247577528199528,0.00810560444650301
2500,2583,2.2502653197012776,0.008337193144974525
0,5,2.2906622259718907,0.00856878184344604
518,627,2.2913810834941057,0.008800370541917554
565,675,2.292657636881253,0.009031959240389069
1741,1823,2.2932617202325956,0.009263547938860583
3177,3249,2.2939116292205317,0.009495136637332098
2230,2364,2.300058513502815,0.009726725335803613
2008,2087,2.3072556635084878,0.009958314034275127
4053,4111,2.310445544769687,0.010189902732746642
2000,2077,2.3150971965318226,0.010421491431218156
1766,1888,2.352571269563392,0.010653080129689671
4064,4222,2.3547085198731548,0.010884668828161186
752,845,2.3698149055901037,0.0111162575266327
709,809,2.375662650605207,0.011347846225104215
1684,1779,2.3850399505690145,0.01157943492357573
2564,2651,2.389083701331637,0.011811023622047244
1,8,2.39483293851782,0.012042612320518759
1821,1905,2.407480528667299,0.012274201018990273
3566,3718,2.4223164041064473,0.012505789717461788
2,20,2.4368840348935956,0.012737378415933302
2722,2862,2.43737653142377,0.012968967114404817
2385,2469,2.449922549176747,0.013200555812876331
1897,2014,2.4503624758235483,0.013432144511347846
2111,2232,2.4544625978842496,0.01366373320981936
2637,2719,2.498899265676117,0.013895321908290875
842,939,2.5037615640544653,0.01412691060676239
4288,4452,2.536044505446964,0.014358499305233904
2281,2371,2.5476747192316576,0.014590088003705419
2648,2784,2.573165322380604,0.014821676702176934
1838,1927,2.5837595093366525,0.015053265400648448
1295,1397,2.5917862490829564,0.015284854099119963
2482,2622,2.6001340174560785,0.015516442797591477
2686,2765,2.6240245351536626,0.015748031496062992
1425,1529,2.6307114341205207,0.015979620194534506
3733,3797,2.632454582891903,0.01621120889300602
584,684,2.65379359930287,0.016442797591477536
2682,2759,2.6542184096504764,0.01667438628994905
29,82,2.6605141428130303,0.016905974988420565
2024,2095,2.670160413744346,0.01713756368689208
1607,1738,2.672167720945136,0.017369152385363594
2617,2750,2.672752220868198,0.01760074108383511
2478,2559,2.6751245398951937,0.017832329782306623
374,461,2.681592117233807,0.018063918480778138
32,95,2.6865946342984532,0.018295507179249652
2716,2791,2.6879309659471597,0.018527095877721167
3867,4026,2.6885115576029457,0.01875868457619268
2493,2567,2.6939264360340456,0.018990273274664196
3263,3333,2.7075922994970347,0.01922186197313571
3005,3152,2.712296960378687,0.019453450671607225
3210,3374,2.7155454341295067,0.01968503937007874
186,255,2.723965288599361,0.019916628068550254
4055,4212,2.7242788709864683,0.02014821676702177
1308,1416,2.7261817618964335,0.020379805465493284
36,96,2.726865070561114,0.020611394163964798
1785,1916,2.7300446565719456,0.020842982862436313
250,319,2.7334016054189063,0.021074571560907827
1988,2071,2.7355856227866635,0.021306160259379342
14,65,2.746438236679461,0.021537748957850857
1052,1158,2.7603495392421076,0.02176933765632237
3551,3623,2.761312553719535,0.022000926354793886
324,407,2.76761518812279,0.0222325150532654
968,1078,2.784979782627697,0.022464103751736915
2724,2807,2.7858496978662197,0.02269569245020843
3249,3299,2.7885930382325985,0.022927281148679944
2077,2210,2.7895109778662204,0.02315886984715146
3567,3635,2.79120111823233,0.023390458545622973
2633,2776,2.7919067173630747,0.023622047244094488
1128,1235,2.809855227735021,0.023853635942566002
3900,3963,2.8099206321240495,0.024085224641037517
4307,4359,2.8130539497787215,0.02431681333950903
3825,3974,2.81728582139802,0.024548402037980546
3028,3099,2.818728669778718,0.02477999073645206
2184,2255,2.8275606197979255,0.025011579434923575
3939,4100,2.8291480106083013,0.02524316813339509
423,526,2.845003328641923,0.025474756831866605
60,124,2.8461466181357205,0.02570634553033812
1409,1497,2.8690660866109963,0.025937934228809634
2958,3092,2.8784124640881705,0.02616952292728115
2556,2688,2.880653504698125,0.026401111625752663
2774,2861,2.882561991603296,0.026632700324224177
2456,2533,2.894540299806583,0.026864289022695692
1776,1867,2.9043022947187023,0.027095877721167207
3116,3254,2.909084088895343,0.02732746641963872
2204,2322,2.921574740005652,0.027559055118110236
2103,2181,2.9466610897115526,0.02779064381658175
1556,1651,2.9537478913579753,0.028022232515053265
3002,3077,2.994883629149892,0.02825382121352478
1891,1998,3.0020086782284334,0.028485409911996294
1818,1887,3.0113402590706086,0.02871699861046781
937,1035,3.0614493702005774,0.028948587308939323
2602,2724,3.0699888628705136,0.029180176007410838
3933,4082,3.075763396904461,0.029411764705882353
3473,3537,3.0895007814536077,0.029643353404353867
2387,2514,3.1124987265220145,0.02987494210282538
3297,3444,3.1203719275046864,0.030106530801296896
615,719,3.133117113491973,0.03033811949976841
1428,1527,3.1369182321445463,0.030569708198239925
2594,2663,3.140052149058302,0.03080129689671144
1722,1801,3.1402765276242937,0.031032885595182955
3003,3148,3.1466696309799795,0.03126447429365447
532,636,3.1541790253693636,0.031496062992125984
3388,3455,3.169190121442406,0.0317276516905975
2983,3055,3.1693235752353,0.03195924038906901
4180,4334,3.169823367321754,0.03219082908754053
661,759,3.1700425373115326,0.03242241778601204
254,312,3.1749532784048697,0.03265400648448356
2715,2852,3.180268304161558,0.03288559518295507
4063,4109,3.1877293649461933,0.033117183881426586
190,261,3.1935497965788606,0.0333487725798981
2101,2224,3.2001810290579202,0.033580361278369615
1070,1169,3.2028100362674397,0.03381194997684113
275,325,3.2045069276267215,0.034043538675312644
2157,2288,3.209332764104488,0.03427512737378416
535,640,3.2096078179407623,0.03450671607225567
1831,1921,3.2109780981879563,0.03473830477072719
168,240,3.2167774185058438,0.0349698934691987
2932,3076,3.2260676872211103,0.03520148216767022
3115,3187,3.2299187791904966,0.03543307086614173
2700,2838,3.233778111993598,0.035664659564613246
1332,1427,3.236770005558905,0.03589624826308476
4,3,3.2375127031952946,0.036127836961556276
2934,3074,3.238454596033158,0.03635942566002779
1820,1944,3.2467113027694983,0.036591014358499305
3295,3351,3.2749869943397814,0.03682260305697082
272,326,3.315327204324916,0.037054191755442334
294,343,3.3188855462941356,0.03728578045391385
1528,1634,3.3414370433166143,0.03751736915238536
8,42,3.348208393157631,0.03774895785085688
889,961,3.3576655170368372,0.03798054654932839
2445,2572,3.3759490608687983,0.03821213524779991
1136,1250,3.3808870077773276,0.03844372394627142
448,547,3.3852122653949412,0.038675312644742936
3129,3276,3.388713405767406,0.03890690134321445
1735,1811,3.389834406930153,0.039138490041685965
2626,2697,3.4005827584619848,0.03937007874015748
1837,1919,3.41457764909661,0.039601667438628994
1530,1630,3.417921239741455,0.03983325613710051
2754,2831,3.4205530127538473,0.040064844835572024
1563,1649,3.427531462459308,0.04029643353404354
1738,1815,3.440927594856289,0.04052802223251505
672,768,3.4415424871595848,0.04075961093098657
1160,1266,3.4524649502340172,0.04099119962945808
3904,4058,3.453542757600438,0.041222788327929596
2069,2151,3.454194814241767,0.04145437702640111
3961,4108,3.4564726290997188,0.041685965724872626
1292,1408,3.4627213505987586,0.04191755442334414
3488,3545,3.47127263442078,0.042149143121815655
1406,1489,3.4714565841537337,0.04238073182028717
3459,3602,3.4761530243727194,0.042612320518758684
2431,2509,3.4765759250528023,0.0428439092172302
232,302,3.4771439171287586,0.04307549791570171
1188,1279,3.479849019777006,0.04330708661417323
3590,3732,3.481679073729412,0.04353867531264474
745,829,3.4893933443979974,0.04377026401111626
2438,2513,3.497176644542281,0.04400185270958777
1902,2004,3.5002109656319873,0.044233441408059286
3386,3451,3.5022528198202365,0.0444650301065308
2095,2216,3.503336593364668,0.044696618805002315
3371,3437,3.5217376589359666,0.04492820750347383
639,734,3.524482170907987,0.045159796201945344
3487,3638,3.5258351533646755,0.04539138490041686
2275,2394,3.5258788284007827,0.045622973598888374
3101,3238,3.529288473991691,0.04585456229735989
2998,3138,3.530553325164757,0.0460861509958314
1749,1827,3.53232935412306,0.04631773969430292
2859,2933,3.5400685821923807,0.04654932839277443
1415,1499,3.5472039291769164,0.04678091709124595
1974,2094,3.554442145828384,0.04701250578971746
1432,1550,3.55721679397623,0.047244094488188976
1796,1926,3.5577370951598293,0.04747568318666049
4247,4408,3.5591871926922636,0.047707271885132005
11,58,3.5597922056327453,0.04793886058360352
4219,4261,3.5667546454897896,0.048170449282075034
1866,1976,3.566954146614171,0.04840203798054655
409,510,3.5742862056715263,0.04863362667901806
2146,2223,3.5743357580414035,0.04886521537748958
420,515,3.5743651836894292,0.04909680407596109
1408,1485,3.5744452915993237,0.04932839277443261
2446,2527,3.5849830077892495,0.04955998147290412
2960,3094,3.585399547803456,0.049791570171375636
2977,3108,3.586718674466387,0.05002315886984715
2766,2896,3.589205293309855,0.050254747568318665
