,Request Id,request_e2e_time,cdf
624,751,1.2292848654206523,0.0002315886984715146
48,131,1.9694950472541208,0.0004631773969430292
66,168,3.04867699946238,0.0006947660954145438
453,569,3.060035006462016,0.0009263547938860583
876,955,3.6005157941042967,0.001157943492357573
517,642,3.6505606818109584,0.0013895321908290875
768,888,3.8902577642931533,0.001621120889300602
250,319,4.090976402934359,0.0018527095877721167
291,350,4.584504353077364,0.0020842982862436313
3,25,5.289614013644169,0.002315886984715146
700,801,5.9641164856871,0.0025474756831866605
709,809,6.163308896136641,0.002779064381658175
842,939,6.283663461998287,0.0030106530801296896
2,20,7.213700040478313,0.003242241778601204
375,472,7.452145759393147,0.003473830477072719
861,946,7.819268971150507,0.0037054191755442334
752,845,7.993046834923007,0.003937007874015748
812,919,8.101811053315942,0.0041685965724872626
14,65,8.245720420136799,0.004400185270958777
565,675,8.439211335238554,0.004631773969430292
232,302,9.055512855879172,0.004863362667901806
254,312,9.156842114675769,0.005094951366373321
285,334,9.254807968585283,0.0053265400648448355
272,326,9.479571974768376,0.00555812876331635
518,627,9.524827802527057,0.005789717461787865
856,937,9.571424827750434,0.006021306160259379
863,943,9.629444443721013,0.006252894858730894
289,336,9.66982261970901,0.006484483557202408
259,314,9.742863432161911,0.006716072255673923
841,932,9.75625963175986,0.006947660954145438
374,461,9.846659702006377,0.007179249652616952
1,8,9.930304277303627,0.007410838351088467
465,560,9.984050348844647,0.007642427049559981
0,5,10.017632274697228,0.007874015748031496
344,430,10.140598397067578,0.00810560444650301
227,299,10.210420639543727,0.008337193144974525
237,300,10.271064975429127,0.00856878184344604
854,936,10.278040729982536,0.008800370541917554
299,357,10.439202598516658,0.009031959240389069
255,309,10.508654326770895,0.009263547938860583
168,240,10.56704740534218,0.009495136637332098
275,325,10.568965147493088,0.009726725335803613
343,428,10.618125659988351,0.009958314034275127
744,832,10.675153989598925,0.010189902732746642
32,95,10.678495049873149,0.010421491431218156
535,640,10.752106779559114,0.010653080129689671
8,42,10.851224770330965,0.010884668828161186
423,526,11.106090095690234,0.0111162575266327
264,315,11.184260712496467,0.011347846225104215
731,821,11.261454243101525,0.01157943492357573
532,636,11.309558602203992,0.011811023622047244
11,58,11.450069813561182,0.012042612320518759
889,961,11.574125214004539,0.012274201018990273
179,252,11.602473920538458,0.012505789717461788
100,178,11.632916002621712,0.012737378415933302
968,1078,11.740634405842115,0.012968967114404817
815,912,11.911182506119928,0.013200555812876331
249,301,12.11301158309503,0.013432144511347846
745,829,12.125851577683363,0.01366373320981936
448,547,12.147930612626084,0.013895321908290875
914,1013,12.2558771177047,0.01412691060676239
523,622,12.328116175447718,0.014358499305233904
843,923,12.53237776366933,0.014590088003705419
4,3,12.542296815814332,0.014821676702176934
240,298,12.599533951419616,0.015053265400648448
405,507,12.640968031464894,0.015284854099119963
324,407,12.907472197394071,0.015516442797591477
853,928,12.953006854324997,0.015748031496062992
36,96,12.957190361539219,0.015979620194534506
741,825,12.976284891457738,0.01621120889300602
175,238,13.179934677381198,0.016442797591477536
615,719,13.232890640373057,0.01667438628994905
672,768,13.278087401187065,0.016905974988420565
584,684,13.417111417884428,0.01713756368689208
288,328,13.435097605251485,0.017369152385363594
409,510,13.436682345454557,0.01760074108383511
342,417,13.648439341763691,0.017832329782306623
190,261,13.653461070480276,0.018063918480778138
538,632,13.674505293915672,0.018295507179249652
29,82,13.712676746628098,0.018527095877721167
717,796,13.798366541452765,0.01875868457619268
358,440,13.890640557410563,0.018990273274664196
76,154,13.922099080445903,0.01922186197313571
661,759,14.011297689900971,0.019453450671607225
404,496,14.16279966638919,0.01968503937007874
794,890,14.168175208127423,0.019916628068550254
295,345,14.325293471411555,0.02014821676702177
885,952,14.328053710102665,0.020379805465493284
20,61,14.355944901728499,0.020611394163964798
6,32,14.408881731004032,0.020842982862436313
734,814,14.510715677435144,0.021074571560907827
639,734,14.524354168993852,0.021306160259379342
185,258,14.560960309430385,0.021537748957850857
319,398,14.676086859045569,0.02176933765632237
919,1010,14.725573896204764,0.022000926354793886
937,1035,14.729604414778464,0.0222325150532654
245,291,14.88979041111989,0.022464103751736915
294,343,14.992829802534573,0.02269569245020843
653,749,15.034230532571144,0.022927281148679944
