,Request Id,request_e2e_time_normalized,cdf
81,81,0.038197325826688326,0.007751937984496124
58,48,0.03830664416042629,0.015503875968992248
82,75,0.03837679151087096,0.023255813953488372
51,39,0.0384690909168031,0.031007751937984496
127,130,0.0385736319599648,0.03875968992248062
117,119,0.038575662489059026,0.046511627906976744
46,49,0.03864086641082685,0.05426356589147287
17,17,0.03873341795171419,0.06201550387596899
22,22,0.03877173366263485,0.06976744186046512
54,55,0.03883336724907916,0.07751937984496124
38,38,0.0389554725535629,0.08527131782945736
50,50,0.038964410193455465,0.09302325581395349
44,46,0.039133344930072034,0.10077519379844961
119,121,0.03913546869699392,0.10852713178294573
102,102,0.03920138209129154,0.11627906976744186
12,10,0.03929232459616743,0.12403100775193798
72,72,0.03930589234702304,0.13178294573643412
85,85,0.039325878625591774,0.13953488372093023
6,7,0.039384486223664084,0.14728682170542637
77,78,0.03941282270362532,0.15503875968992248
53,54,0.03951559588553801,0.16279069767441862
13,9,0.03954331696287627,0.17054263565891473
105,105,0.039634446636296554,0.17829457364341086
112,112,0.039661115260015416,0.18604651162790697
128,132,0.039683657539089506,0.1937984496124031
29,29,0.03970405678887237,0.20155038759689922
37,37,0.03973400323338535,0.20930232558139536
35,35,0.039764946908667886,0.21705426356589147
8,6,0.03982345220722251,0.2248062015503876
3,0,0.03987190319895705,0.23255813953488372
103,103,0.03989853476097856,0.24031007751937986
42,43,0.03991520185405733,0.24806201550387597
89,88,0.039948537289982496,0.2558139534883721
94,93,0.03995265504339162,0.26356589147286824
76,77,0.0399967705997048,0.2713178294573643
86,86,0.040011649016278975,0.27906976744186046
120,122,0.04003246353076,0.2868217054263566
79,80,0.04007340815475809,0.29457364341085274
66,66,0.040073655831284624,0.3023255813953488
60,60,0.04007781922630009,0.31007751937984496
4,4,0.04011951146327976,0.3178294573643411
123,125,0.040139000059625465,0.32558139534883723
68,68,0.04016026649753503,0.3333333333333333
107,108,0.0402338099069111,0.34108527131782945
110,111,0.04026257945109325,0.3488372093023256
73,73,0.040343750095883625,0.35658914728682173
49,53,0.040363697685095644,0.3643410852713178
70,70,0.04036831268872609,0.37209302325581395
16,16,0.040437605522784685,0.3798449612403101
97,97,0.040459607321317814,0.3875968992248062
90,90,0.04051696369563884,0.3953488372093023
57,59,0.040524243786443453,0.40310077519379844
100,99,0.040598451338868594,0.4108527131782946
95,95,0.04065773715523298,0.4186046511627907
118,120,0.04068855727204003,0.4263565891472868
99,100,0.040714107398175554,0.43410852713178294
19,19,0.040729522362723744,0.4418604651162791
23,23,0.04078500879415646,0.4496124031007752
87,87,0.04080423300538994,0.4573643410852713
101,101,0.040816580005356984,0.46511627906976744
62,62,0.040855504661103464,0.4728682170542636
30,30,0.040856708177685164,0.4806201550387597
1,1,0.04085910329886068,0.4883720930232558
9,11,0.04089727912792633,0.49612403100775193
75,76,0.040938175086469936,0.5038759689922481
106,106,0.04094658376721819,0.5116279069767442
45,45,0.0409681071755423,0.5193798449612403
10,13,0.04104566135520185,0.5271317829457365
91,91,0.04107185340347903,0.5348837209302325
28,28,0.041127398089607345,0.5426356589147286
2,2,0.04113034884494387,0.5503875968992248
67,67,0.04115102470567334,0.5581395348837209
41,40,0.041281454392691735,0.5658914728682171
26,26,0.04131613050286451,0.5736434108527132
40,41,0.04133655574858907,0.5813953488372093
43,44,0.04134506980218709,0.5891472868217055
31,31,0.04135157033418776,0.5968992248062015
24,24,0.041356002049458,0.6046511627906976
14,14,0.04138558674177334,0.6124031007751938
27,27,0.04149218377011109,0.6201550387596899
21,21,0.04150012752849845,0.627906976744186
64,64,0.04151754295054842,0.6356589147286822
124,127,0.04152059241915595,0.6434108527131783
84,84,0.04154214134467287,0.6511627906976745
18,18,0.04158396172652012,0.6589147286821705
116,118,0.04160374427272629,0.6666666666666666
104,104,0.041649217904907436,0.6744186046511628
126,129,0.04183300628846643,0.6821705426356589
11,12,0.04183837979188456,0.689922480620155
122,126,0.0418454942840446,0.6976744186046512
61,61,0.04187121825456188,0.7054263565891473
63,63,0.04188821582579068,0.7131782945736435
78,79,0.04198109198685851,0.7209302325581395
93,94,0.04198969062511563,0.7286821705426356
48,52,0.042030024312318705,0.7364341085271318
5,5,0.04220021738956676,0.7441860465116279
15,15,0.042203767629220526,0.751937984496124
125,128,0.04223038057810281,0.7596899224806202
88,89,0.04235539791106435,0.7674418604651163
34,34,0.04245753826999113,0.7751937984496124
98,98,0.042467843385872714,0.7829457364341085
74,74,0.04254084863796021,0.7906976744186046
111,113,0.042810519407387546,0.7984496124031008
69,69,0.04293983424579493,0.8062015503875969
108,109,0.0430467100062236,0.813953488372093
71,71,0.04305201730595248,0.8217054263565892
33,33,0.04355060932154059,0.8294573643410853
92,92,0.04367012279758699,0.8372093023255814
56,58,0.04368952201934015,0.8449612403100775
113,114,0.04375191867789509,0.8527131782945736
36,36,0.04389170063220429,0.8604651162790697
47,51,0.04389497956280645,0.8682170542635659
55,57,0.043989231897484875,0.875968992248062
121,124,0.04480375059515356,0.8837209302325582
80,82,0.045677106463500115,0.8914728682170543
109,110,0.046252944278524714,0.8992248062015504
32,32,0.046881436730743645,0.9069767441860465
20,20,0.04770801543207881,0.9147286821705426
115,117,0.04789412820893657,0.9224806201550387
0,3,0.04828631990433427,0.9302325581395349
114,116,0.04872666842463502,0.937984496124031
39,42,0.05183260846986807,0.9457364341085271
7,8,0.05201202939637083,0.9534883720930233
96,96,0.05265819272012777,0.9612403100775194
25,25,0.05312833122751298,0.9689922480620154
65,65,0.0533171544308688,0.9767441860465116
83,83,0.1003780222956962,0.9844961240310077
59,56,0.19590094713132775,0.9922480620155039
52,47,0.8591380792043471,1.0
