,Request Id,request_e2e_time_normalized,cdf
15998,15991,0.008055492359760342,6.25e-05
15992,15978,0.008185621999511847,0.000125
15999,15877,0.008593070652702104,0.0001875
89,131,0.008631913627322222,0.00025
15994,15971,0.008779025253820507,0.0003125
310,338,0.009054111807625219,0.000375
311,350,0.009131999328098517,0.0004375
147,190,0.009410121069526637,0.0005
299,334,0.009581179254043472,0.0005625
15240,15308,0.009587021861955359,0.000625
15244,15300,0.009627299741796179,0.0006875
150,182,0.009685489277264576,0.00075
184,222,0.00972784409358917,0.0008125
219,254,0.00974578596830416,0.000875
217,250,0.00980842961012507,0.0009375
182,186,0.009852522634951188,0.001
313,322,0.009860308916690543,0.0010625
276,314,0.009904729978378018,0.001125
183,214,0.00996390848768216,0.0011875
15237,15296,0.010001113870876592,0.00125
284,318,0.010055367301109336,0.0013125
164,198,0.010110160147211321,0.001375
8,17,0.01011719476403478,0.0014375
0,5,0.010147294519286391,0.0015
321,346,0.010221109226227718,0.0015625
15996,15872,0.010246482539777817,0.001625
4,13,0.01025063543002576,0.0016875
168,206,0.010306461374921395,0.00175
15232,15304,0.01034442776598589,0.0018125
218,246,0.010401771529392907,0.001875
159,194,0.010421745300569744,0.0019375
15252,15268,0.010431491807444309,0.002
298,310,0.010512109974759116,0.0020625
196,210,0.010548186244144452,0.002125
160,174,0.010631756928656434,0.0021875
15967,15997,0.010664048190605254,0.00225
293,306,0.010730676009030318,0.0023125
199,226,0.010752895617985222,0.002375
222,242,0.01078165836503579,0.0024375
205,150,0.010809033423246383,0.0025
211,258,0.010838527339691288,0.0025625
15268,15280,0.010862890154424343,0.002625
15256,15316,0.010873161763820942,0.0026875
280,319,0.010887475252800234,0.00275
15221,15276,0.010922456127583084,0.0028125
167,202,0.010924258701929673,0.002875
63,94,0.010954254257749754,0.0029375
203,230,0.010960836353794991,0.003
15220,15272,0.011033209330701002,0.0030625
143,162,0.011152294839468906,0.003125
24,1,0.011157109848000378,0.0031875
286,326,0.011195333453302975,0.00325
97,126,0.011240406399288288,0.0033125
59,89,0.011259434762974361,0.003375
16,19,0.011268117078863216,0.0034375
15217,15292,0.011296756577462475,0.0035
10,30,0.01131002083298036,0.0035625
15993,15804,0.01131043119909783,0.003625
15212,15284,0.011317833125836608,0.0036875
93,118,0.011330980964161786,0.00375
281,294,0.011371627062855938,0.0038125
15294,15312,0.011407063915803472,0.003875
69,97,0.011516646217122874,0.0039375
15314,15328,0.011533398137794035,0.004
131,170,0.011565503563243953,0.0040625
274,50,0.011595384970703245,0.004125
127,178,0.011607002811262757,0.0041875
23,27,0.011641352620364196,0.00425
15328,15380,0.011643020109223442,0.0043125
58,73,0.011659688046838295,0.004375
282,315,0.011671224797208394,0.0044375
15169,15232,0.01172475601517391,0.0045
15333,15332,0.011751722444725513,0.0045625
15291,15320,0.011761970357704397,0.004625
7,11,0.011785896138212022,0.0046875
15313,15368,0.011801170571972459,0.00475
8390,8445,0.01182271408289331,0.0048125
9,15,0.01184599532243232,0.004875
272,282,0.011874538849969434,0.0049375
70,77,0.011875646223094475,0.005
15319,15384,0.011875652993847243,0.0050625
8375,8449,0.011918124406156276,0.005125
15329,15376,0.011932368369850628,0.0051875
52,66,0.011934010465154892,0.00525
15991,15661,0.011939265180449073,0.0053125
42,62,0.011948206421112228,0.005375
90,93,0.011951508759161159,0.0054375
15292,15324,0.011962674086010188,0.0055
255,298,0.011966024322355193,0.0055625
8396,8437,0.011975187249138748,0.005625
5,25,0.011975351775936886,0.0056875
56,78,0.011975955896514836,0.00575
15974,15988,0.01201300077541376,0.0058125
6,7,0.012021687837984235,0.005875
15995,15656,0.01202481905374288,0.0059375
15209,15240,0.012031895605952438,0.006
126,166,0.012052321426109902,0.0060625
106,122,0.012053516923862797,0.006125
15997,15647,0.012055859512069568,0.0061875
43,22,0.012069112524117201,0.00625
26,35,0.012070074291977343,0.0063125
195,238,0.01217494966011549,0.006375
103,70,0.012225345601964237,0.0064375
15197,15236,0.012250787312609202,0.0065
99,103,0.01225098621410458,0.0065625
15211,15228,0.012270318263523629,0.006625
8383,8453,0.012300182497900802,0.0066875
228,262,0.012333288114870177,0.00675
76,10,0.01235086155478159,0.0068125
36,29,0.012370075178165602,0.006875
15174,15224,0.01241567461860863,0.0069375
13135,13180,0.012425929889544277,0.007
133,138,0.012461786033118798,0.0070625
104,102,0.012490262830189716,0.007125
15285,15336,0.012490398382800492,0.0071875
15949,15989,0.012495552275493083,0.00725
8632,8694,0.012509925101604072,0.0073125
22,18,0.012529650116676476,0.007375
21,2,0.01253756086554361,0.0074375
1967,2026,0.012539638587908164,0.0075
15199,15244,0.012553220443579554,0.0075625
30,21,0.012556165598979109,0.007625
15933,15993,0.012560365691906555,0.0076875
15306,15360,0.012563175122847627,0.00775
13,33,0.012571766559742927,0.0078125
88,98,0.012581655144828322,0.007875
8652,8710,0.012587557625181489,0.0079375
27,51,0.012604859546552388,0.008
289,287,0.01260781043492319,0.0080625
721,778,0.012608147887087563,0.008125
312,345,0.012611457027967152,0.0081875
118,90,0.012620186744128728,0.00825
96,114,0.012624846722652957,0.0083125
8370,8441,0.012630719592137785,0.008375
15309,15352,0.012646666730453341,0.0084375
8618,8690,0.012650345204838495,0.0085
11896,11950,0.01265595300028181,0.0085625
98,123,0.012657670678627409,0.008625
102,106,0.0126663693578549,0.0086875
15190,15220,0.012671817818823636,0.00875
15170,15212,0.012673115293388356,0.0088125
308,343,0.012689897414952474,0.008875
15971,15982,0.012704231127663721,0.0089375
32,14,0.012717951121405861,0.009
