,Request Id,request_execution_time,cdf
2,25,0.4848819128861961,0.03125
0,8,0.5418045499065948,0.0625
1,20,0.5653877053411623,0.09375
3,5,0.5787776313734636,0.125
4,3,0.7719683618611433,0.15625
5,30,0.7980342350594221,0.1875
6,13,1.1148408826138858,0.21875
7,24,1.3254900975914354,0.25
9,7,1.4041346813471502,0.28125
10,11,1.5006127534316904,0.3125
12,17,1.519231291073488,0.34375
8,28,1.6018603826118791,0.375
13,15,1.7074877087044398,0.40625
11,26,1.7753497696622087,0.4375
14,27,1.9808061850436625,0.46875
24,31,2.085955231364528,0.5
19,29,2.1612384609664317,0.53125
15,18,2.223486364032405,0.5625
20,19,2.2549652295072504,0.59375
16,12,2.3131869165079273,0.625
21,21,2.3146875948352053,0.65625
17,4,2.360416226368098,0.6875
18,16,2.3646931309521206,0.71875
23,14,2.6568719811333645,0.75
22,2,2.6888596758344465,0.78125
25,6,2.884478737269904,0.8125
26,22,2.9048695707805097,0.84375
27,1,2.9923641245416337,0.875
28,23,3.4062863566319845,0.90625
29,0,4.317787093567804,0.9375
30,10,4.726458959509221,0.96875
31,9,8.033329630752128,1.0
