,Request Id,request_e2e_time_normalized,cdf
31,9,0.009578553967724928,0.03125
24,31,0.010031147077955436,0.0625
5,30,0.010687219002203947,0.09375
30,10,0.010754308812504242,0.125
28,23,0.010910225707286681,0.15625
19,29,0.011040609629170752,0.1875
26,22,0.011115461583702985,0.21875
8,28,0.011276963572950634,0.25
11,26,0.011761567520798677,0.28125
29,0,0.011824212831083253,0.3125
14,27,0.012246449534078252,0.34375
21,21,0.012723869460142256,0.375
7,24,0.01278656014549514,0.40625
15,18,0.013195675395483423,0.4375
23,14,0.013204541162511046,0.46875
25,6,0.013231092321189538,0.5
18,16,0.013535460975754194,0.53125
20,19,0.013537189288520391,0.5625
27,1,0.014249191207545704,0.59375
16,12,0.014419138872948661,0.625
22,2,0.014785450947113797,0.65625
17,4,0.015274497571281211,0.6875
12,17,0.01651687882159682,0.71875
13,15,0.016533100543285002,0.75
10,11,0.01834946925458293,0.78125
9,7,0.01935797800212112,0.8125
6,13,0.021676918163869723,0.84375
1,20,0.02507406373577367,0.875
2,25,0.026598663872114604,0.90625
4,3,0.036350922396714724,0.9375
3,5,0.03872491176030608,0.96875
0,8,0.03906119708838547,1.0
