,Request Id,request_model_execution_time,cdf
89,751,0.17464908393002818,6.25e-05
9715,10509,0.23411544719635619,0.000125
3181,4073,0.3469855737177701,0.0001875
7604,8536,0.36540618804855285,0.00025
4956,5848,0.38297935921167775,0.0003125
12619,13361,0.4055417495317923,0.000375
10264,11214,0.4169364734991105,0.0004375
11067,11789,0.4293276570857679,0.0005
1327,2120,0.43248444441435696,0.0005625
4206,5076,0.44712417707132973,0.000625
10936,11864,0.4588930324203653,0.0006875
12074,13030,0.4626720453703416,0.00075
1519,2277,0.5037531630941385,0.0008125
11997,12735,0.5105337052793192,0.000875
6739,7610,0.5388443843761221,0.0009375
3243,4032,0.5471496181785183,0.001
3,168,0.5491366435625801,0.0010625
3270,4090,0.5492851740334995,0.001125
10207,11148,0.5536105678661659,0.0011875
5180,6032,0.5577293249232422,0.00125
12531,13450,0.5671360117655251,0.0013125
10961,11876,0.579784637578063,0.001375
11147,11853,0.5812305165696637,0.0014375
11770,12491,0.5865762932718555,0.0015
2,131,0.5871415293000154,0.0015625
14597,15538,0.5875979911507149,0.001625
9777,10535,0.5884926031106191,0.0016875
12307,13240,0.6005232412196538,0.00175
113,642,0.6085554659761128,0.0018125
185,888,0.615079034857165,0.001875
10352,11045,0.6186386976485266,0.0019375
9209,9973,0.6255667249713422,0.002
3821,4686,0.6332206539705202,0.0020625
12339,13041,0.6362499185095173,0.002125
1115,1866,0.6386026111879485,0.0021875
12093,13020,0.6543535836906237,0.00225
421,1200,0.6561121572581325,0.0023125
11202,12114,0.667671268122,0.002375
5488,6350,0.6719268411655731,0.0024375
5508,6379,0.6779821061013678,0.0025
11290,12182,0.6816829691972233,0.0025625
13320,14238,0.6903869199295932,0.002625
11625,12299,0.7002897051111845,0.0026875
6147,6949,0.7011086593392724,0.00275
5943,6775,0.702777342279875,0.0028125
7880,8734,0.7052872989072771,0.002875
10101,11020,0.7096586440037618,0.0029375
2540,3335,0.7198073116340095,0.003
14581,15303,0.7211438266738486,0.0030625
7583,8379,0.7262546545500893,0.003125
3444,4246,0.7274634846369649,0.0031875
12869,13772,0.7329950163492154,0.00325
2339,3071,0.737747168390548,0.0033125
5263,6072,0.7445257690095639,0.003375
12963,13683,0.7530917103557905,0.0034375
12346,13254,0.7569261026874692,0.0035
3669,4472,0.7589681624542672,0.0035625
5860,6684,0.762057623934288,0.003625
8531,9265,0.7621741657585157,0.0036875
