,cdf,batch_execution_time
0,0.0,0.016391344295595824
1,0.01,0.01655608009968765
2,0.02,0.01658922540519253
3,0.03,0.01662243706766539
4,0.04,0.016655715219953002
5,0.05,0.016890535215895276
6,0.06,0.017863391254852673
7,0.07,0.017934987941648994
8,0.08,0.017970893823414057
9,0.09,0.01815150436949626
10,0.1,0.019273931099787766
11,0.11,0.019467637392601538
12,0.12,0.019545663917194606
13,0.13,0.02034333786500421
14,0.14,0.02046576484666739
15,0.15,0.0213009888385126
16,0.16,0.02151506740711458
17,0.17,0.022214683962622186
18,0.18,0.024209703857776026
19,0.19,0.03040945605993523
20,0.2,0.03414969494958049
21,0.21,0.03414969494958049
22,0.22,0.03449290520467356
23,0.23,0.03449290520467356
24,0.24,0.03449290520467356
25,0.25,0.03449290520467356
26,0.26,0.03449290520467356
27,0.27,0.03449290520467356
28,0.28,0.03449290520467356
29,0.29,0.03449290520467356
30,0.3,0.03449290520467356
31,0.31,0.03449290520467356
32,0.32,0.03449290520467356
33,0.33,0.03476995526128824
34,0.34,0.03476995526128824
35,0.35000000000000003,0.03476995526128824
36,0.36,0.03476995526128824
37,0.37,0.03476995526128824
38,0.38,0.03476995526128824
39,0.39,0.03476995526128824
40,0.4,0.03476995526128824
41,0.41000000000000003,0.03476995526128824
42,0.42,0.03476995526128824
43,0.43,0.03476995526128824
44,0.44,0.03476995526128824
45,0.45,0.03476995526128824
46,0.46,0.03483956478133087
47,0.47000000000000003,0.03483956478133087
48,0.48,0.03483956478133087
49,0.49,0.03483956478133087
50,0.5,0.03483956478133087
51,0.51,0.03483956478133087
52,0.52,0.03483956478133087
53,0.53,0.03483956478133087
54,0.54,0.03483956478133087
55,0.55,0.03483956478133087
56,0.56,0.03483956478133087
57,0.5700000000000001,0.03483956478133087
58,0.58,0.03483956478133087
59,0.59,0.03483956478133087
60,0.6,0.03483956478133087
61,0.61,0.034979202175607335
62,0.62,0.034979202175607335
63,0.63,0.034979202175607335
64,0.64,0.034979202175607335
65,0.65,0.034979202175607335
66,0.66,0.034979202175607335
67,0.67,0.034979202175607335
68,0.68,0.034979202175607335
69,0.6900000000000001,0.034979202175607335
70,0.7000000000000001,0.03511939923823797
71,0.71,0.03511939923823797
72,0.72,0.03511939923823797
73,0.73,0.03526015821238024
74,0.74,0.03540148135018221
75,0.75,0.09245795358278332
76,0.76,0.1638176921027434
77,0.77,0.20169451390616008
78,0.78,0.22877850017297258
79,0.79,0.2528393535001172
80,0.8,0.27389760914991473
81,0.81,0.3045253645356131
82,0.8200000000000001,0.3182236372229695
83,0.8300000000000001,0.33121059464050046
84,0.84,0.3461092322277037
85,0.85,0.3587961634188904
86,0.86,0.3704633235179314
87,0.87,0.3832756562127839
88,0.88,0.39494814164795633
89,0.89,0.4069761073074159
90,0.9,0.419370379179386
91,0.91,0.44441308816509617
92,0.92,0.4552080269930455
93,0.93,0.46719864222582397
94,0.9400000000000001,0.48046507191693005
95,0.9500000000000001,0.490171113473513
96,0.96,0.5020775296572072
97,0.97,0.5142731565725064
98,0.98,0.5236138909149227
99,0.99,0.5331242808517261
100,1.0,0.5604581565766483
