,Request Id,request_model_execution_time_normalized,cdf
267,398,0.05210826963099896,0.00037979491074819596
12,154,0.053550234631283715,0.0007595898214963919
2094,2232,0.05508827423934641,0.001139384732244588
2184,2322,0.05508897782796612,0.0015191796429927839
1760,1905,0.05531159612617859,0.0018989745537409798
2128,2255,0.05640339700319447,0.002278769464489176
2091,2223,0.05643002764531349,0.002658564375237372
1186,1315,0.056457130016797606,0.0030383592859855677
2329,2469,0.05653917296243336,0.003418154196733764
1644,1779,0.056552149607533964,0.0037979491074819596
2399,2533,0.056665159297402665,0.004177744018230156
2418,2542,0.056889559540530724,0.004557538928978352
2412,2546,0.05730550474310617,0.004937333839726547
2042,2181,0.05794158390374393,0.005317128750474744
1682,1823,0.05867237458999876,0.00569692366122294
1747,1888,0.05870612112246663,0.0060767185719711354
1139,1276,0.058813859971853,0.006456513482719331
2087,2207,0.058950610368329964,0.006836308393467528
2275,2408,0.05927005081185618,0.0072161033042157235
1722,1846,0.059294756170034935,0.007595898214963919
2084,2216,0.05932286120934838,0.007975693125712115
2016,2151,0.059446830405444136,0.008355488036460312
2257,2394,0.05947218898303716,0.008735282947208508
1778,1916,0.05948114992056533,0.009115077857956703
31,168,0.059599875823063204,0.0094948727687049
1790,1919,0.059951990779503625,0.009874667679453095
1698,1822,0.06015333319126459,0.010254462590201291
630,759,0.060272017331991494,0.010634257500949488
1695,1827,0.06052195866677998,0.011014052411697683
829,961,0.06075345301349668,0.01139384732244588
1189,1316,0.06077827168728057,0.011773642233194076
1613,1742,0.06136450716851574,0.012153437143942271
2171,2301,0.06157666575332408,0.012533232054690467
224,350,0.06179117906362816,0.012913026965438662
2593,2724,0.06193120947386094,0.013292821876186859
397,526,0.06193846467436097,0.013672616786935056
1687,1815,0.06194234200619066,0.01405241169768325
1363,1497,0.06200686190965282,0.014432206608431447
2499,2630,0.062075215240598794,0.014812001519179644
992,1127,0.06207556053961419,0.015191796429927839
658,801,0.06210880605851589,0.015571591340676035
2508,2643,0.062134102929512935,0.01595138625142423
1812,1937,0.06222214325562574,0.01633118116217243
1050,1200,0.062348122074275265,0.016710976072920623
1329,1463,0.06238792856169071,0.017090770983668818
2504,2628,0.0623954813859982,0.017470565894417017
2431,2567,0.062480787450596445,0.01785036080516521
1487,1609,0.06249259087367445,0.018230155715913406
2617,2746,0.06256748617067184,0.0186099506266616
1547,1673,0.0625933088444114,0.0189897455374098
1138,1270,0.06262242249805175,0.019369540448157994
2525,2655,0.0626690693541949,0.01974933535890619
2518,2641,0.06287207091201963,0.020129130269654388
1018,1158,0.06296239751804958,0.020508925180402583
2436,2560,0.06308029297993724,0.020888720091150777
2083,2205,0.06319880237246718,0.021268515001898976
1559,1682,0.06320285903029443,0.02164830991264717
2200,2324,0.06324531271948768,0.022028104823395366
346,472,0.06325068153874103,0.022407899734143564
2524,2638,0.06342748275656714,0.02278769464489176
499,642,0.06363811106720559,0.023167489555639954
706,829,0.06369649514718081,0.023547284466388152
2256,2387,0.0638108760713949,0.023927079377136347
1543,1662,0.0639810853607067,0.024306874287884542
1881,2007,0.06408616699034975,0.024686669198632737
1764,1880,0.06414301647025332,0.025066464109380935
2381,2513,0.06414617368031689,0.02544625902012913
1360,1485,0.06418021411282701,0.025826053930877325
941,1067,0.0641811134571281,0.026205848841625523
1595,1722,0.06420208683905608,0.026585643752373718
2543,2674,0.0642188226820578,0.026965438663121913
2252,2378,0.06430486742497146,0.02734523357387011
810,955,0.06434239568558749,0.027725028484618306
2108,2227,0.06440933755893609,0.0281048233953665
2350,2474,0.06442946717297714,0.0284846183061147
1514,1649,0.06457996253514722,0.028864413216862894
2377,2514,0.0646505669852455,0.02924420812761109
2008,2131,0.06465703887535093,0.029624003038359287
2514,2639,0.06471133159397657,0.030003797949107482
