,Request Id,request_preemption_time,cdf
611,751,0.7542450320222258,0.00018129079042784627
4465,4686,1.159549955821376,0.00036258158085569254
30,131,1.5177034487138812,0.0005438723712835388
2469,2622,1.8705761031874317,0.0007251631617113851
4828,5007,2.113481466864414,0.0009064539521392314
877,955,2.239635245223269,0.0010877447425670776
475,642,2.375782893234799,0.0012690355329949238
737,845,2.4152000954371715,0.0014503263234227702
242,319,2.4359705672994068,0.0016316171138506164
759,888,2.5647796041529887,0.0018129079042784628
1781,1927,2.7178293755248433,0.001994198694706309
3565,3718,2.888628008409114,0.002175489485134155
1983,2120,2.9362345603213953,0.0023567802755620013
3831,4073,3.099613674698503,0.0025380710659898475
1950,2087,3.25954312658007,0.002719361856417694
2551,2719,3.2655780121002635,0.0029006526468455403
827,939,3.3691417548803315,0.0030819434372733865
1875,2014,3.4501895082605643,0.0032632342277012327
1747,1866,3.469881527004077,0.003444525018129079
1710,1827,3.624704076364992,0.0036258158085569255
1682,1823,3.6330237125714575,0.0038071065989847717
4591,4781,3.6420471009093944,0.003988397389412618
3160,3335,3.654381553583562,0.004169688179840464
2900,3071,3.6745282347640114,0.00435097897026831
4880,5057,3.7824823591365657,0.0045322697606961565
3368,3571,3.793600884546777,0.004713560551124003
5229,5393,3.815623650602447,0.004894851341551849
4614,4785,3.8298255259842335,0.005076142131979695
4719,4854,3.844360902196513,0.005257432922407542
247,314,3.8554419134718785,0.005438723712835388
858,946,3.863349521698069,0.0056200145032632345
2591,2750,3.9398994822419127,0.005801305293691081
5222,5389,3.9426397189206455,0.005982596084118927
2401,2567,4.001062271965793,0.006163886874546773
2322,2487,4.0046027091299266,0.006345177664974619
4286,4455,4.024723762523081,0.006526468455402465
1568,1738,4.088223810640102,0.006707759245830312
4084,4246,4.093492946069773,0.006889050036258158
1608,1779,4.119597284005408,0.007070340826686004
1782,1921,4.130492067345585,0.007251631617113851
3,25,4.25940049635751,0.007432922407541697
2803,2939,4.267549586472114,0.007614213197969543
1338,1489,4.313938941898073,0.00779550398839739
4281,4452,4.351105649175679,0.007976794778825236
4202,4383,4.410262459402475,0.008158085569253081
1664,1811,4.5197279274632365,0.008339376359680928
4904,5076,4.530519927696105,0.008520667150108775
472,627,4.54257727235273,0.00870195794053662
3493,3646,4.639083972306025,0.008883248730964468
2840,2958,4.734398981802087,0.009064539521392313
3539,3696,4.735486682601959,0.00924583031182016
1741,1849,4.743391871570452,0.009427121102248005
227,302,4.7895605762020494,0.009608411892675852
4492,4683,4.824052763633517,0.009789702683103698
844,937,4.855400529456176,0.009970993473531545
5120,5298,4.886846340747525,0.01015228426395939
1783,1926,4.9292633743133365,0.010333575054387237
855,943,4.948971121157001,0.010514865844815084
1244,1416,4.988932637873063,0.01069615663524293
42,168,5.01000574266417,0.010877447425670777
2396,2559,5.010086478250855,0.011058738216098622
3485,3638,5.011546427241001,0.011240029006526469
700,809,5.04095621861012,0.011421319796954314
419,560,5.049016686022867,0.011602610587382161
2847,2956,5.09034465230377,0.011783901377810007
2924,3077,5.0913435566992575,0.011965192168237854
802,919,5.106369872447999,0.012146482958665699
2773,2933,5.116860374906992,0.012327773749093546
4934,5084,5.129763794789369,0.012509064539521393
1703,1822,5.185948298348535,0.012690355329949238
2818,2943,5.231822071578449,0.012871646120377086
3890,4111,5.234060838163714,0.01305293691080493
246,309,5.242692491871438,0.013234227701232778
153,255,5.276093417681977,0.013415518491660623
4464,4665,5.321939394117635,0.01359680928208847
3798,4032,5.335593223194337,0.013778100072516316
5290,5435,5.351661605210211,0.013959390862944163
839,932,5.409110966830326,0.014140681653372008
2753,2921,5.415623891347991,0.014321972443799855
5391,5558,5.43794827034958,0.014503263234227702
2021,2181,5.474050240029328,0.014684554024655547
2298,2469,5.485217084438659,0.014865844815083394
245,312,5.501456340247643,0.01504713560551124
5274,5431,5.517939256475074,0.015228426395939087
4296,4461,5.555788799025095,0.015409717186366932
3479,3635,5.589055687817563,0.01559100797679478
2352,2490,5.59647787155609,0.015772298767222626
2926,3076,5.599587253102527,0.01595358955765047
