,cdf,batch_execution_time
0,0.0,0.0060906394648480204
1,0.01,0.0071188993702705995
2,0.02,0.007789316852914951
3,0.03,0.007883351767566172
4,0.04,0.00804260609079071
5,0.05,0.008139698787313627
6,0.06,0.00842120716419861
7,0.07,0.008782430578913203
8,0.08,0.008995758681493436
9,0.09,0.009532940556873218
10,0.1,0.012562966506568189
11,0.11,0.012893887071738367
12,0.12,0.013101848589856717
13,0.13,0.013420096764419964
14,0.14,0.015100885452111988
15,0.15,0.015436786406624717
16,0.16,0.015685761561915694
17,0.17,0.015875124670076096
18,0.18,0.01678949539350651
19,0.19,0.01719731771141653
20,0.2,0.017544726691017927
21,0.21,0.017934987941648994
22,0.22,0.01844426437148869
23,0.23,0.018892281567469155
24,0.24,0.01908215221743059
25,0.25,0.01908215221743059
26,0.26,0.019351181247231664
27,0.27,0.019506611641635776
28,0.28,0.019506611641635776
29,0.29,0.019506611641635776
30,0.3,0.019702656413555748
31,0.31,0.019702656413555748
32,0.32,0.019702656413555748
33,0.33,0.019702656413555748
34,0.34,0.019702656413555748
35,0.35000000000000003,0.019821227749855865
36,0.36,0.020100676609200927
37,0.37,0.020221643246189514
38,0.38,0.020221643246189514
39,0.39,0.020221643246189514
40,0.4,0.020221643246189514
41,0.41000000000000003,0.020221643246189514
42,0.42,0.020221643246189514
43,0.43,0.020221643246189514
44,0.44,0.02034333786500421
45,0.45,0.02034333786500421
46,0.46,0.02034333786500421
47,0.47000000000000003,0.02034333786500421
48,0.48,0.02034333786500421
49,0.49,0.02034333786500421
50,0.5,0.02034333786500421
51,0.51,0.02034333786500421
52,0.52,0.020547791878089864
53,0.53,0.020795850840385675
54,0.54,0.020795850840385675
55,0.55,0.020795850840385675
56,0.56,0.020795850840385675
57,0.5700000000000001,0.020795850840385675
58,0.58,0.020795850840385675
59,0.59,0.020795850840385675
60,0.6,0.020795850840385675
61,0.61,0.02092100106236009
62,0.62,0.02092100106236009
63,0.63,0.02092100106236009
64,0.64,0.02092100106236009
65,0.65,0.02092100106236009
66,0.66,0.020962884948370824
67,0.67,0.02142917900018838
68,0.68,0.02142917900018838
69,0.6900000000000001,0.02142917900018838
70,0.7000000000000001,0.02142917900018838
71,0.71,0.02160130005580778
72,0.72,0.02208179488046369
73,0.73,0.022891222038540864
74,0.74,0.027903540655237234
75,0.75,0.03449290520467356
76,0.76,0.040884610192028964
77,0.77,0.047028498075046575
78,0.78,0.05197453012580341
79,0.79,0.055409652678393144
80,0.8,0.0624742114409649
81,0.81,0.0675422873274734
82,0.8200000000000001,0.07157557610929177
83,0.8300000000000001,0.07434778735773258
84,0.84,0.07815968123135716
85,0.85,0.08266149937489078
86,0.86,0.0862072225102351
87,0.87,0.08972540719819277
88,0.88,0.09413726577558001
89,0.89,0.09719837585163005
90,0.9,0.1023864131085028
91,0.91,0.10613947502383882
92,0.92,0.11047111064488437
93,0.93,0.11315448994541506
94,0.9400000000000001,0.11753710433554279
95,0.9500000000000001,0.1201515752327741
96,0.96,0.12331648275372699
97,0.97,0.12631188033146398
98,0.98,0.12989859383642063
99,0.99,0.13492972823399935
100,1.0,0.1899487360163596
