,Request Id,request_preemption_time,cdf
34,131,0.0,6.25e-05
50,168,0.0,0.000125
241,398,0.0,0.0001875
525,751,0.0,0.00025
1861,2120,0.0,0.0003125
3662,4073,0.0,0.000375
5458,5848,0.0,0.0004375
10084,10509,0.0,0.0005
11721,12114,0.0,0.0005625
12935,13361,0.0,0.000625
15627,15992,0.0,0.0006875
15628,15999,0.0,0.00075
15687,15998,0.0,0.0008125
15724,15995,0.0,0.000875
15739,15985,0.0,0.0009375
15742,15993,0.0,0.001
15803,15984,0.0,0.0010625
15804,15996,0.0,0.001125
15811,15994,0.0,0.0011875
15815,15989,0.0,0.00125
15816,15990,0.0,0.0013125
15841,15986,0.0,0.001375
15847,15987,0.0,0.0014375
15867,15988,0.0,0.0015
15876,15997,0.0,0.0015625
15989,15991,0.0,0.001625
430,627,0.007574176021192258,0.0016875
1841,2077,0.010625952096972924,0.00175
3018,3335,0.010885215632903567,0.0018125
1628,1866,0.01333060429175248,0.001875
218,350,0.02450396824815204,0.0019375
13733,14100,0.02476474872892709,0.002
15828,15975,0.02514437855001006,0.0020625
2808,3092,0.025361827077013288,0.002125
15599,15977,0.026278822351173403,0.0021875
2792,3077,0.026522418002492998,0.00225
9,65,0.031753033075901715,0.0023125
380,560,0.03341488790302982,0.002375
754,939,0.0334148879030316,0.0024375
10771,11214,0.03346890216218412,0.0025
10605,11045,0.0377096242493451,0.0025625
15072,15434,0.04068840815699559,0.002625
15966,15978,0.04073624424358968,0.0026875
394,569,0.040804777449928054,0.00275
15822,15976,0.04089591863782971,0.0028125
15744,15981,0.041796363310822926,0.002875
4395,4781,0.0459451646047313,0.0029375
15217,15593,0.04736456485045437,0.003
2782,3076,0.04757651805599039,0.0030625
15823,15962,0.04798386641249408,0.003125
11420,11853,0.05248624238728894,0.0031875
15716,15980,0.05297283507530892,0.00325
15870,15979,0.054054118859426126,0.0033125
5650,6032,0.0545535195832656,0.003375
3893,4246,0.054701898122942794,0.0034375
5192,5558,0.05701006477735859,0.0035
8226,8607,0.061814641572254914,0.0035625
4162,4515,0.06187902117525823,0.003625
620,801,0.06271666549663735,0.0036875
665,845,0.06344044271337523,0.00375
170,302,0.07068122555169243,0.0038125
15727,15972,0.0706812255517093,0.003875
2762,3071,0.07092171165563599,0.0039375
9448,9858,0.07104738275194222,0.004
1854,2090,0.07112435740472733,0.0040625
14480,14902,0.07138704597943502,0.004125
42,154,0.07138704597944256,0.0041875
6575,6949,0.07156741901357577,0.00425
5935,6350,0.07212534952229532,0.0043125
13351,13772,0.07318853562708227,0.004375
8728,9122,0.07357183964870728,0.0044375
4678,5076,0.07361998903087397,0.0045
1988,2277,0.07375833596767478,0.0045625
3734,4111,0.07375833596768189,0.004625
6561,6966,0.07375833596768189,0.0046875
14940,15303,0.0752370025674054,0.00475
5221,5559,0.07525056283174081,0.0048125
15494,15865,0.07578052836822735,0.004875
1,8,0.07724051117460334,0.0049375
1559,1801,0.07781396995555667,0.005
7623,8000,0.07951264048679718,0.0050625
15667,15983,0.08041002910704265,0.005125
24,96,0.08055690049985587,0.0051875
627,809,0.08108717676421406,0.00525
960,1200,0.08108717676421406,0.0053125
6379,6775,0.08386732941644937,0.005375
2620,2921,0.0850314121593101,0.0054375
15692,15969,0.0850314121593101,0.0055
15168,15538,0.08563901027531529,0.0055625
1005,1235,0.08593963800608506,0.005625
493,684,0.08594912160026702,0.0056875
8069,8379,0.08610284540375801,0.00575
13042,13450,0.08610284540375801,0.0058125
775,955,0.08625198357518116,0.005875
13878,14246,0.08674101322597494,0.0059375
7918,8235,0.08695510716421495,0.006
15784,15974,0.08695510716421495,0.0060625
440,642,0.08711229795324549,0.006125
9613,9848,0.09085868457026436,0.0061875
8559,8930,0.09231198503417204,0.00625
558,734,0.09265719478441525,0.0063125
5127,5485,0.09270731657026943,0.006375
216,326,0.09324233062066867,0.0064375
10607,11020,0.09408862637309312,0.0065
533,719,0.09465942963392138,0.0065625
6022,6391,0.09476972648737103,0.006625
700,888,0.09536029580836924,0.0066875
4992,5389,0.09689508087619458,0.00675
7213,7607,0.09732910060165523,0.0068125
6627,7024,0.09739206919498145,0.006875
1593,1811,0.09841373984118817,0.0069375
1588,1823,0.09977134748744731,0.007
7894,8249,0.10115423275959756,0.0070625
10261,10688,0.10242710624237361,0.007125
848,1035,0.10255559050300889,0.0071875
1257,1497,0.10272882101356373,0.00725
767,923,0.1050494223904117,0.0073125
1289,1529,0.10529607691739429,0.007375
7663,8026,0.10533902241581927,0.0074375
12614,13030,0.10591232527445982,0.0075
4151,4517,0.10645781187577086,0.0075625
9564,9973,0.10676242019508209,0.007625
15793,15973,0.10676242019508209,0.0076875
15666,15961,0.10736599911535905,0.00775
217,334,0.10742043728365047,0.0078125
15275,15627,0.10858925701586486,0.007875
15703,15965,0.1096450264913642,0.0079375
1780,2014,0.11095402698919088,0.008
3,25,0.11134056221875888,0.0080625
8160,8536,0.1115689968346203,0.008125
7831,8186,0.1122218264799244,0.0081875
6046,6379,0.11304418632265367,0.00825
2869,3152,0.11316348412317012,0.0083125
9544,9942,0.11396377002827762,0.008375
15718,15959,0.11490377754682868,0.0084375
6027,6412,0.1166035568207775,0.0085
0,5,0.11742359095642152,0.0085625
1723,1944,0.1174553598388286,0.008625
14974,15310,0.11786665739504087,0.0086875
10185,10589,0.11839063040849851,0.00875
15851,15982,0.118392144427105,0.0088125
10864,11269,0.11921744796538292,0.008875
2430,2724,0.11936579293062977,0.0089375
15633,15968,0.12146749841036808,0.009
5616,5982,0.12201348025196523,0.0090625
