,Request Id,prefill_e2e_time,cdf
6034,487,0.05049662468089622,6.254691018263698e-05
6085,337,0.08499556621787008,0.00012509382036527395
1360,235,0.09892966823356275,0.00018764073054791094
418,679,0.10303972700644692,0.0002501876407305479
4148,699,0.10408104844566424,0.00031273455091318487
6526,218,0.10479266599825365,0.0003752814610958219
2387,707,0.1264916945369805,0.00043782837127845885
344,307,0.13387730527443864,0.0005003752814610958
45,299,0.14270498429545597,0.0005629221916437328
96,203,0.1578865567045291,0.0006254691018263697
326,303,0.16201447992213858,0.0006880160120090068
138,130,0.1710008357295969,0.0007505629221916438
4004,234,0.18602985083072454,0.0008131098323742807
260,327,0.18605182319097935,0.0008756567425569177
4328,295,0.188396498667867,0.0009382036527395547
543,955,0.1886785730912237,0.0010007505629221916
229,439,0.20050169333983092,0.0010632974731048287
292,226,0.20051411827138566,0.0011258443832874655
102,119,0.20551331783783233,0.0011883912934701026
69,239,0.21514305285438695,0.0012509382036527395
22,78,0.21805833963074583,0.0013134851138353765
542,735,0.2181510161232012,0.0013760320240180136
706,795,0.22273930032352496,0.0014385789342006505
166,360,0.2229227775784821,0.0015011258443832875
420,346,0.22342678705914665,0.0015636727545659244
945,779,0.22780901382458296,0.0016262196647485615
128,105,0.2286066437855805,0.0016887665749311983
21,38,0.24069387060196412,0.0017513134851138354
33,7,0.2614908087432859,0.0018138603952964725
220,115,0.2641888264318375,0.0018764073054791093
214,675,0.2659079492788834,0.0019389542156617464
5859,39,0.26625115755643236,0.0020015011258443832
333,321,0.2728181221345132,0.00206404803602702
423,323,0.2732160524511684,0.0021265949462096574
5415,231,0.27343609706431593,0.0021891418563922942
4610,342,0.27432569219681113,0.002251688766574931
314,138,0.2787315634824097,0.0023142356767575684
95,101,0.28029874929807264,0.0023767825869402052
604,671,0.28164519079501105,0.002439329497122842
467,575,0.28704005379705677,0.002501876407305479
234,375,0.28745424516036877,0.0025644233174881162
302,230,0.2929196819405675,0.002626970227670753
41,66,0.29324652837596243,0.00268951713785339
231,751,0.3014974970063804,0.0027520640480360272
238,254,0.3021308850648339,0.002814610958218664
759,727,0.30230513541985715,0.002877157868401301
259,383,0.3042760902493029,0.002939704778583938
839,987,0.30533937021036195,0.003002251688766575
342,759,0.30805521403638636,0.003064798598949212
183,198,0.3109364778607393,0.003127345509131849
618,355,0.3114694553066215,0.003189892419314486
142,202,0.3147407844270731,0.003252439329497123
58,86,0.31779183792030175,0.0033149862396797598
196,262,0.3206621723989542,0.0033775331498623966
787,451,0.32125116855502256,0.003440080060045034
586,571,0.3216401518106622,0.0035026269702276708
427,663,0.32214779537090976,0.0035651738804103076
127,356,0.3254165983872497,0.003627720790592945
608,943,0.3276174136487384,0.0036902677007755818
659,379,0.3278148411454538,0.0037528146109582186
1273,755,0.3289088724557274,0.0038153615211408555
695,747,0.339531726193286,0.0038779084313234928
118,336,0.34040587479472606,0.00394045534150613
477,791,0.34299765423749307,0.0040030022516887665
872,372,0.34350986117988214,0.004065549161871403
36,135,0.3443753100723974,0.00412809607205404
441,939,0.3448797352608466,0.004190642982236678
979,991,0.34643279741978006,0.004253189892419315
44,243,0.34708323637808647,0.004315736802601952
101,207,0.34725058345917503,0.0043782837127845885
243,102,0.3488667401039578,0.004440830622967225
139,237,0.35223674845347475,0.004503377533149862
245,667,0.3523833319874541,0.004565924443332499
424,331,0.3547413607922181,0.004628471353515137
3,154,0.3550126819069952,0.004691018263697774
198,217,0.35537114627222266,0.0047535651738804105
