,Request Id,request_model_execution_time,cdf
10396,10509,0.05871265238643922,6.25e-05
670,751,0.08053798688599291,0.000125
5741,5848,0.10034397807910267,0.0001875
4972,5076,0.11360407495213606,0.00025
3947,4073,0.1276846102713393,0.0003125
13260,13361,0.1348743411404496,0.000375
89,131,0.14246904865388957,0.0004375
116,168,0.14253163357399876,0.0005
558,642,0.15230676373644808,0.0005625
8427,8536,0.16654915754879543,0.000625
9862,9973,0.16712640096707768,0.0006875
11766,11864,0.17017929324347608,0.00075
12661,12735,0.1707800109219836,0.0008125
2173,2277,0.1736698336047867,0.000875
10938,11045,0.1788081248723612,0.0009375
6662,6775,0.17887110011710192,0.001
5734,5835,0.18420724115198928,0.0010625
12407,12491,0.1870565056849309,0.001125
7523,7610,0.19074075256516576,0.0011875
4909,5023,0.19609476688167746,0.00125
11105,11214,0.19724162537670523,0.0013125
111,154,0.19768815869831435,0.001375
3914,4032,0.1980068051264689,0.0014375
15450,15538,0.20063743098295694,0.0015
6855,6949,0.20385382082539422,0.0015625
793,888,0.20393693442157385,0.001625
6228,6350,0.20496589326899975,0.0016875
8661,8734,0.20541216985975336,0.00175
15223,15303,0.20604785905702366,0.0018125
6323,6412,0.20878889645408316,0.001875
1098,1200,0.2089465387337491,0.0019375
5284,5389,0.2100948104341207,0.002
15363,15434,0.2101763135515142,0.0020625
8276,8379,0.21392083287201846,0.002125
15773,15865,0.21556724031806512,0.0021875
9015,9122,0.21760942790661528,0.00225
11687,11789,0.21988458225175855,0.0023125
1794,1866,0.22045263841127213,0.002375
11752,11853,0.22279531257649934,0.0024375
12929,13030,0.2234646039188642,0.0025
2956,3071,0.22706620387040685,0.0025625
7596,7687,0.22766964988129712,0.002625
14140,14238,0.22825500405188373,0.0026875
1289,1394,0.22830733862102454,0.00275
4152,4246,0.23061716638647,0.0028125
13159,13240,0.2307696910795291,0.002875
6279,6379,0.2311650559291924,0.0029375
6448,6539,0.23271833448111448,0.003
10426,10535,0.2349841863820065,0.0030625
4673,4781,0.2362995704350371,0.003125
12947,13041,0.23717250777706309,0.0031875
735,809,0.23996249061814942,0.00325
3231,3335,0.24026081823520512,0.0033125
2034,2120,0.24066730298804098,0.003375
348,398,0.24131720064155185,0.0034375
4554,4686,0.2415167542627698,0.0035
5962,6072,0.2416377201264629,0.0035625
9174,9265,0.2427898746820684,0.003625
14163,14262,0.24430128465852163,0.0036875
3078,3176,0.24685619487737023,0.00375
4947,5057,0.2482118095522476,0.0038125
409,472,0.2520135274179917,0.003875
5739,5841,0.2529291120908063,0.0039375
11781,11876,0.25317182242378056,0.004
730,801,0.25612643481240155,0.0040625
3980,4090,0.25663309864391654,0.004125
6949,7024,0.26067212223302516,0.0041875
504,569,0.2608582416385343,0.00425
14787,14902,0.26109245935107933,0.0043125
6051,6154,0.2651725903936975,0.004375
8111,8186,0.2656190250840105,0.0044375
13103,13174,0.2685332498530431,0.0045
10917,11020,0.2686150487904227,0.0045625
13376,13464,0.26935940735143465,0.004625
5925,6016,0.2705748140145938,0.0046875
2478,2583,0.27152955051375877,0.00475
1741,1823,0.2718274357164039,0.0048125
6803,6897,0.27510001113434096,0.004875
4392,4517,0.2760128056065942,0.0049375
8872,8951,0.27603594079300664,0.005
15910,15999,0.27610006179002483,0.0050625
7069,7164,0.27689476612695785,0.005125
488,560,0.27728828979328435,0.0051875
10258,10369,0.27861018255127945,0.00525
12043,12114,0.2786710176136436,0.0053125
12807,12876,0.27905698263235545,0.005375
1691,1779,0.27928965064090244,0.0054375
4006,4111,0.2798590097819949,0.0055
11129,11227,0.2802799728106353,0.0055625
14601,14718,0.2803936776917476,0.005625
4540,4665,0.2809412985303854,0.0056875
1785,1849,0.2815473438232871,0.00575
11495,11601,0.28193607345676375,0.0058125
5277,5378,0.28224640188826705,0.005875
14652,14752,0.2823960384733459,0.0059375
5452,5558,0.2826828999709308,0.006
12113,12182,0.28501585874315705,0.0060625
3697,3795,0.28502402396422494,0.006125
3160,3249,0.2852496827017739,0.0061875
3792,3898,0.2854719685263315,0.00625
7926,8021,0.2859163850637978,0.0063125
3844,3959,0.2870669724563141,0.006375
6373,6449,0.28708021404616624,0.0064375
11042,11148,0.28886259970279016,0.0065
10405,10508,0.28981591490384667,0.0065625
3446,3571,0.29053895925204787,0.006625
892,955,0.29077656853931605,0.0066875
2015,2087,0.29303122716759855,0.00675
11955,12024,0.2932425676079821,0.0068125
6650,6753,0.2948017965565721,0.006875
2551,2651,0.29496902061112495,0.0069375
3622,3718,0.2961289466844928,0.007
4350,4472,0.2963588984702008,0.0070625
4137,4222,0.2968228521196328,0.007125
2838,2921,0.2970246470028104,0.0071875
10467,10589,0.2981770635241997,0.00725
9200,9299,0.29888321177932586,0.0073125
15344,15401,0.30193071003096705,0.007375
7521,7607,0.30211321591030044,0.0074375
11214,11304,0.30276559441517936,0.0075
4330,4452,0.30315485979558227,0.0075625
2132,2232,0.3037100057456616,0.007625
13358,13450,0.30659918244043427,0.0076875
8609,8686,0.30706163662183444,0.00775
9837,9942,0.30720957785173497,0.0078125
9736,9858,0.30794349062256365,0.007875
5498,5597,0.30871521795088824,0.0079375
11729,11826,0.3091555611747084,0.008
13672,13772,0.31154758062034427,0.0080625
5220,5321,0.31250043286111323,0.008125
5079,5191,0.3125586184797304,0.0081875
11749,11841,0.3133899694289411,0.00825
6599,6684,0.31371664861137777,0.0083125
1446,1529,0.31435465004431784,0.008375
7277,7372,0.31449650653885297,0.0084375
10241,10352,0.31454159180560953,0.0085
1814,1888,0.3169025244960332,0.0085625
2026,2095,0.3172960838728464,0.008625
5492,5589,0.31763205286708834,0.0086875
11864,11937,0.3176846482730381,0.00875
8180,8249,0.3186296372432475,0.0088125
9102,9201,0.31886622101379714,0.008875
7807,7900,0.3189663948674161,0.0089375
10560,10688,0.3194439442958332,0.009
5931,6032,0.3195295658363256,0.0090625
9136,9230,0.3201929704094235,0.009125
13782,13867,0.32028007263966957,0.0091875
10280,10381,0.3203298901136764,0.00925
12020,12081,0.32049776722763884,0.0093125
9787,9899,0.32121680424131244,0.009375
311,350,0.3231468908017006,0.0094375
10331,10428,0.3236082310359118,0.0095
10338,10433,0.3239027814050783,0.0095625
318,357,0.32530968556723733,0.009625
12742,12818,0.32531153119523143,0.0096875
2655,2750,0.3254876035291899,0.00975
8377,8449,0.3267909463285388,0.0098125
2680,2765,0.32708925453041526,0.009875
9402,9504,0.3272809371054797,0.0099375
12463,12539,0.32760838900109823,0.01
14000,14100,0.3277977587634981,0.0100625
