,Request Id,request_model_execution_time_normalized,cdf
4407,4469,0.042270182197803326,0.00019837333862328903
2465,2533,0.043712974857781764,0.00039674667724657806
4867,5076,0.044078525944522357,0.0005951200158698671
0,131,0.04488311878390686,0.0007934933544931561
4013,4222,0.04527438888361524,0.0009918666931164452
506,642,0.045420599711430226,0.0011902400317397343
1696,1779,0.04668017838196248,0.0013886133703630231
1356,1463,0.04697346790280037,0.0015869867089863122
4402,4455,0.04723462601595918,0.0017853600476096013
1005,1127,0.047249410119578325,0.0019837333862328904
2519,2583,0.047256810301065835,0.0021821067248561795
2214,2394,0.04762118573017293,0.0023804800634794686
4521,4579,0.04769817476300174,0.002578853402102757
1562,1651,0.04825299302068044,0.0027772267407260463
1505,1595,0.0482979424545495,0.0029756000793493354
3119,3316,0.048864710925439155,0.0031739734179726245
286,407,0.04924544808472551,0.0033723467565959135
626,759,0.04936561257616884,0.0035707200952192026
4355,4411,0.05016981653699094,0.0037690934338424917
3453,3519,0.05053339291553344,0.003967466772465781
3561,3627,0.05062571351120695,0.00416584011108907
906,1035,0.05062961907140282,0.004364213449712359
1852,1927,0.050682011447079775,0.004562586788335648
2663,2852,0.05071938218946979,0.004760960126958937
5029,5083,0.05121899840039001,0.004959333465582225
4411,4461,0.051275848428011826,0.005157706804205514
4962,5023,0.05128507878090839,0.0053560801428288035
1751,1823,0.05133408339411716,0.005554453481452093
545,675,0.051348349202760595,0.005752826820075382
3526,3718,0.05140298417467976,0.005951200158698671
819,955,0.051406845372843325,0.00614957349732196
1418,1529,0.051534833376083805,0.006347946835945249
4060,4111,0.051601596377780695,0.006546320174568538
1721,1888,0.05160383443096692,0.006744693513191827
4527,4726,0.05174747071013265,0.006943066851815116
4597,4665,0.05193751879262274,0.007141440190438405
4872,4921,0.051975262341932844,0.007339813529061694
3909,3959,0.05209691675300512,0.007538186867684983
1419,1527,0.05213480984090768,0.0077365602063082725
1153,1279,0.05219609930497603,0.007934933544931562
1538,1625,0.05223660459618873,0.00813330688355485
2697,2765,0.052271864528999665,0.00833168022217814
4984,5184,0.05250905508539516,0.008530053560801429
2578,2651,0.05282689484049966,0.008728426899424718
3021,3075,0.05285956475157242,0.008926800238048007
3035,3091,0.053056083414307544,0.009125173576671296
4929,4975,0.05306910110002008,0.009323546915294585
4993,5057,0.053075672190662206,0.009521920253917874
4623,4683,0.05326515926270702,0.009720293592541162
3297,3351,0.053266516217262055,0.00991866693116445
1137,1266,0.05327260634835472,0.01011704026978774
1692,1866,0.0532747723820246,0.010315413608411029
2858,2921,0.0533428407604756,0.010513786947034318
2158,2223,0.053420893216850056,0.010712160285657607
3449,3505,0.053741767318859636,0.010910533624280896
2971,3176,0.05377014333691852,0.011108906962904185
2654,2862,0.05390563549615861,0.011307280301527474
1753,1926,0.053977928920838754,0.011505653640150763
3914,3963,0.05427207794564165,0.011704026978774052
3031,3099,0.05427239490018209,0.011902400317397342
4376,4413,0.054576251837556315,0.01210077365602063
3174,3374,0.0546076149704152,0.01229914699464392
1565,1649,0.05463919975466171,0.012497520333267209
4654,4854,0.05475878380527971,0.012695893671890498
4500,4553,0.05485372340763929,0.012894267010513787
1425,1521,0.05491655989782897,0.013092640349137076
4034,4246,0.05497275647296077,0.013291013687760365
1791,1867,0.055095406795978026,0.013489387026383654
3546,3623,0.055235682885014466,0.013687760365006943
3556,3625,0.05524858510980966,0.013886133703630232
839,961,0.05545727382093494,0.014084507042253521
3118,3314,0.05545869895600915,0.01428288038087681
3560,3750,0.0554746720967557,0.0144812537195001
2032,2210,0.05559805006502282,0.014679627058123389
2705,2896,0.05576877738516267,0.014878000396746678
3147,3191,0.05586898992456565,0.015076373735369967
3063,3121,0.05617128065155406,0.015274747073993256
5025,5069,0.05618374985831471,0.015473120412616545
2542,2724,0.05625723329191541,0.015671493751239832
3394,3455,0.05630155985282837,0.015869867089863123
1255,1394,0.05633042296174178,0.01606824042848641
3272,3333,0.05658410480094974,0.0162666137671097
559,684,0.05668980775552631,0.01646498710573299
2857,3052,0.056711323536043266,0.01666336044435628
3490,3545,0.05674005612847869,0.016861733782979567
2108,2288,0.056936508739913384,0.017060107121602858
1918,2094,0.05694522683488207,0.017258480460226145
4150,4201,0.05703489111151917,0.017456853798849436
1052,1200,0.05716625445340599,0.017655227137472723
1913,2090,0.057177330699606094,0.017853600476096014
3115,3167,0.057184650599217235,0.0180519738147193
4494,4692,0.05725296905438499,0.018250347153342592
1275,1408,0.05725757132081273,0.01844872049196588
1405,1497,0.057261248574880755,0.01864709383058917
3247,3299,0.05732303628823018,0.018845467169212458
4017,4212,0.05757154817007908,0.01904384050783575
4680,4733,0.05762399795518978,0.019242213846459036
3319,3393,0.05762426758248498,0.019440587185082323
3009,3077,0.057632655238502084,0.019638960523705614
873,992,0.05773579037580691,0.0198373338623289
2433,2622,0.05776655050918887,0.020035707200952192
3828,4032,0.05791170036544195,0.02023408053957548
2978,3033,0.05792160697693583,0.02043245387819877
4379,4409,0.0580065979523602,0.020630827216822058
810,939,0.05805768073885879,0.02082920055544535
2205,2277,0.05808000623150213,0.021027573894068636
476,585,0.058170836725850814,0.021225947232691927
404,515,0.05818412232602618,0.021424320571315214
1856,1921,0.058217960339730555,0.021622693909938505
4726,4785,0.05822355113130005,0.021821067248561792
3053,3254,0.05834394900152513,0.022019440587185083
708,825,0.058574275778722124,0.02221781392580837
3037,3089,0.058629555755530416,0.02241618726443166
942,1078,0.05870276817149226,0.02261456060305495
3740,3797,0.05895554647725418,0.02281293394167824
3577,3621,0.05903314799795149,0.023011307280301527
1271,1416,0.059103847514938114,0.023209680618924818
3186,3249,0.059115623389121796,0.023408053957548105
3930,3969,0.05915544945289627,0.023606427296171396
4746,4799,0.05923447573951534,0.023804800634794683
3055,3093,0.05930394386932796,0.024003173973417974
2597,2663,0.05931920995672297,0.02420154731204126
1908,2076,0.05936772006756049,0.024399920650664552
3045,3238,0.059505216500554174,0.02459829398928784
710,829,0.05963549056841132,0.02479666732791113
4308,4359,0.05965528659691465,0.024995040666534418
1070,1196,0.059733465698977806,0.02519341400515771
2629,2812,0.0597960353994714,0.025391787343780996
3854,3897,0.05983721080212689,0.025590160682404287
2641,2697,0.06013979473546241,0.025788534021027574
4802,4863,0.06016501961170823,0.02598690735965086
435,569,0.06025386759869511,0.026185280698274152
3335,3381,0.06029908032240523,0.02638365403689744
2899,3092,0.060355896481364,0.02658202737552073
4185,4231,0.06036959810132972,0.026780400714144018
2001,2071,0.06037105946658441,0.02697877405276731
4139,4334,0.06037142962289752,0.027177147391390596
2651,2838,0.06042206994156952,0.027375520730013887
4591,4637,0.06047026983515492,0.027573894068637174
2590,2784,0.06052881342147197,0.027772267407260465
4382,4415,0.06061773151310067,0.027970640745883752
