,cdf,batch_num_tokens
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,1.9997051226201907
3,0.03,1.9997051226201907
4,0.04,3.001162958349363
5,0.05,4.002823400834266
6,0.06,4.002823400834266
7,0.07,4.997811098765265
8,0.08,7.996469989602652
9,0.09,10.990159692286051
10,0.1,12.001124195202623
11,0.11,13.000662984908592
12,0.12,13.999202723426244
13,0.13,13.999202723426244
14,0.14,15.014259802243886
15,0.15,15.014259802243886
16,0.16,16.00658858967672
17,0.17,16.00658858967672
18,0.18,16.00658858967672
19,0.19,16.996381089962515
20,0.2,16.996381089962515
21,0.21,16.996381089962515
22,0.22,16.996381089962515
23,0.23,18.0113202620591
24,0.24,18.0113202620591
25,0.25,18.0113202620591
26,0.26,18.0113202620591
27,0.27,18.0113202620591
28,0.28,19.01067154327947
29,0.29,19.01067154327947
30,0.3,19.01067154327947
31,0.31,19.01067154327947
32,0.32,19.01067154327947
33,0.33,19.01067154327947
34,0.34,19.01067154327947
35,0.35000000000000003,19.985369849237582
36,0.36,19.985369849237582
37,0.37,19.985369849237582
38,0.38,19.985369849237582
39,0.39,19.985369849237582
40,0.4,19.985369849237582
41,0.41000000000000003,21.010042023055906
42,0.42,21.010042023055906
43,0.43,21.010042023055906
44,0.44,21.010042023055906
45,0.45,21.010042023055906
46,0.46,21.010042023055906
47,0.47000000000000003,21.010042023055906
48,0.48,21.010042023055906
49,0.49,21.99907771279114
50,0.5,21.99907771279114
51,0.51,21.99907771279114
52,0.52,21.99907771279114
53,0.53,21.99907771279114
54,0.54,21.99907771279114
55,0.55,22.988648370853415
56,0.56,22.988648370853415
57,0.5700000000000001,22.988648370853415
58,0.58,22.988648370853415
59,0.59,22.988648370853415
60,0.6,22.988648370853415
61,0.61,22.988648370853415
62,0.62,24.022732262610404
63,0.63,24.022732262610404
64,0.64,24.022732262610404
65,0.65,24.022732262610404
66,0.66,24.022732262610404
67,0.67,25.003118897839112
68,0.68,25.003118897839112
69,0.6900000000000001,25.003118897839112
70,0.7000000000000001,25.003118897839112
71,0.71,26.023515884264672
72,0.72,26.023515884264672
73,0.73,26.023515884264672
74,0.74,26.023515884264672
75,0.75,26.023515884264672
76,0.76,26.977430211401757
77,0.77,26.977430211401757
78,0.78,26.977430211401757
79,0.79,26.977430211401757
80,0.8,28.022299698332315
81,0.81,28.022299698332315
82,0.8200000000000001,28.022299698332315
83,0.8300000000000001,28.991440241586453
84,0.84,28.991440241586453
85,0.85,28.991440241586453
86,0.86,29.99409814075676
87,0.87,29.99409814075676
88,0.88,30.969431716511867
89,0.89,30.969431716511867
90,0.9,31.976480717732706
91,0.91,31.976480717732706
92,0.92,34.021772103706674
93,0.93,37.003063394656856
94,0.9400000000000001,1351.542623312366
95,0.9500000000000001,2032.459751978447
96,0.96,2487.421986511837
97,0.97,2878.43538094917
98,0.98,3258.434669562063
99,0.99,3601.127355287071
100,1.0,4052.1475102051904
