,Request Id,request_model_execution_time,cdf
10135,10509,0.3116369220259013,6.25e-05
265,751,0.3726023449373507,0.000125
5320,5848,0.518219940227788,0.0001875
12944,13361,0.533529156819046,0.00025
3620,4073,0.5822651972268714,0.0003125
4524,5076,0.5880643198129246,0.000375
3,131,0.7083582419389597,0.0004375
4,168,0.7127960862948766,0.0005
7953,8536,0.7243007012562047,0.0005625
172,642,0.783763703229147,0.000625
1622,2120,0.8008628009629477,0.0006875
11311,11864,0.8164300854226861,0.00075
9598,9973,0.8259801979142124,0.0008125
1829,2277,0.8289304472445215,0.000875
12179,12735,0.8333279451314617,0.0009375
7124,7610,0.8456635128125027,0.001
10583,11214,0.8465111374026849,0.0010625
6365,6775,0.8764461479080068,0.001125
3539,4032,0.8774015289497104,0.0011875
12880,13450,0.8803473616896585,0.00125
421,888,0.8919723664693358,0.0013125
3627,4090,0.9013113980656045,0.001375
10606,11148,0.9119635696784997,0.0014375
11402,11789,0.9130631971389611,0.0015
10682,11045,0.9227578710705577,0.0015625
12272,12491,0.9253242337600539,0.001625
14928,15538,0.9344820367350343,0.0016875
5525,6032,0.9526221027956696,0.00175
5379,5835,0.9570935562804571,0.0018125
12401,13030,0.9613701268475621,0.001875
6638,6949,0.9714212296260045,0.0019375
4664,5023,0.9779295913681082,0.002
8076,8734,0.9814817352388882,0.0020625
0,154,0.9913385668709356,0.002125
79,398,0.9944110023142835,0.0021875
5724,6350,1.0125654197986997,0.00225
14757,15303,1.0187466535630287,0.0023125
8125,8379,1.0191479566457418,0.002375
11465,11853,1.0249917105691504,0.0024375
5005,5389,1.032850190564261,0.0025
10106,10535,1.0392849217157272,0.0025625
1443,1866,1.0405340518581847,0.002625
5975,6379,1.042354139889971,0.0026875
8564,9122,1.0490509722120496,0.00275
729,1200,1.0500129091279928,0.0028125
14823,15434,1.0545040408398247,0.002875
11659,12182,1.061732933337521,0.0029375
13178,13772,1.0618597835278247,0.003
13640,14238,1.0635735872993808,0.0030625
3738,4246,1.0692392357796516,0.003125
12760,13240,1.0697457225185412,0.0031875
15516,15865,1.0728848967132014,0.00325
4112,4686,1.075392842015584,0.0033125
12652,13254,1.0769189744766146,0.003375
2677,3071,1.078378025451081,0.0034375
12673,13041,1.0839349961611722,0.0035
5871,6412,1.0892905037537914,0.0035625
2949,3335,1.1009887668772316,0.003625
11309,11876,1.1219740571992212,0.0036875
12120,12299,1.1234562811456292,0.00375
5571,6072,1.1298743708860333,0.0038125
7296,7687,1.1400898409012252,0.003875
954,1394,1.1415564308998523,0.0039375
4359,4781,1.1480077779134168,0.004
8823,9265,1.1559251074104204,0.0040625
6727,7121,1.1560420799982563,0.004125
2570,2921,1.1635118078157254,0.0041875
6189,6539,1.1861363989931912,0.00425
381,809,1.1902067194154864,0.0043125
10489,11020,1.1918137795438102,0.004375
4645,5057,1.202538344004761,0.0044375
12448,13020,1.205027580911111,0.0045
2717,3176,1.2123651234758057,0.0045625
3991,4472,1.2138929848702027,0.004625
4247,4665,1.216910797561432,0.0046875
123,569,1.2302124858589278,0.00475
11531,12114,1.231522460411847,0.0048125
13690,14262,1.235443524559645,0.004875
13524,13683,1.236496138376837,0.0049375
11055,11580,1.2401120511231798,0.005
3140,3571,1.2402948884579765,0.0050625
389,801,1.2451834776127684,0.005125
3548,3959,1.2507796191374447,0.0051875
14258,14902,1.2510561382767278,0.00525
14095,14718,1.2542676849876664,0.0053125
49,472,1.2554221021469658,0.005375
5668,6154,1.25739206305621,0.0054375
91,560,1.2598016568482153,0.0055
13675,14246,1.2601187582303004,0.0055625
1417,1849,1.2608178132441816,0.005625
6479,7024,1.2683519360350621,0.0056875
3313,3795,1.270980901538017,0.00575
6530,6897,1.2753818746649679,0.0058125
6412,6749,1.2802717989323682,0.005875
7231,7607,1.285007214363219,0.0059375
6361,6966,1.2915403268843193,0.006
5516,6016,1.2928210618188034,0.0060625
13015,13464,1.2939544969046661,0.006125
15525,15833,1.2943898938442542,0.0061875
8555,8951,1.2948338983442873,0.00625
7713,8186,1.2997176563149113,0.0063125
14942,15471,1.300543071526622,0.006375
9672,9989,1.3031253876518736,0.0064375
168,627,1.304118264163996,0.0065
9274,9942,1.3065256189910963,0.0065625
5530,5841,1.310586027144002,0.006625
15536,15999,1.3125878884660593,0.0066875
4993,5558,1.3135152967331454,0.00675
13998,14623,1.3169741801061805,0.0068125
3473,3898,1.3221836739368218,0.006875
2988,3393,1.322566064272728,0.0069375
2882,3249,1.3343853186500305,0.007
8177,8607,1.3351159619418462,0.0070625
4127,4517,1.3357058777761235,0.007125
5360,5982,1.3384638078023807,0.0071875
14411,14752,1.3393526532983102,0.00725
7970,8504,1.3428276865658932,0.0073125
12587,13174,1.3452334077956483,0.007375
10714,11204,1.3455087733230973,0.0074375
5794,6139,1.3466000801633904,0.0075
5731,6121,1.3468795387261845,0.0075625
1910,2364,1.349189170983792,0.007625
10997,11227,1.3509493071321277,0.0076875
1733,2087,1.3514640834864338,0.00775
1675,2077,1.3542365918896095,0.0078125
10112,10688,1.359889628428715,0.007875
9996,10508,1.3667488022129344,0.0079375
3692,4111,1.3671853016441853,0.008
2161,2651,1.3698670867257183,0.0080625
5900,6338,1.3708063698984043,0.008125
7704,8021,1.3708422912224576,0.0081875
9094,9299,1.3710228479392481,0.00825
524,955,1.3722197510581517,0.0083125
4904,5378,1.3737320402668105,0.008375
10206,10589,1.3751231224874652,0.0084375
210,675,1.3797805554260012,0.0085
6557,6911,1.38203847550442,0.0085625
6411,6753,1.3867523619333593,0.008625
9776,10185,1.3882101419018231,0.0086875
6125,6684,1.3882202030673685,0.00875
5221,5597,1.3917937538852079,0.0088125
2257,2583,1.3928110970483367,0.008875
6654,7164,1.3964458626619027,0.0089375
5102,5485,1.3996850326495582,0.009
466,845,1.4000579474922046,0.0090625
7864,8249,1.4039275219828278,0.009125
5,25,1.4047199435388893,0.0091875
7379,7900,1.4078851121449687,0.00925
3266,3718,1.4085533808026864,0.0093125
11494,11841,1.41149245122828,0.009375
12362,12876,1.4133645884420718,0.0094375
8921,9458,1.4143193194106056,0.0095
5210,5589,1.4164910406838356,0.0095625
12437,13046,1.4166241700170976,0.009625
13166,13389,1.4172304107746705,0.0096875
3982,4383,1.4172424730385988,0.00975
6095,6449,1.4186576422100277,0.0098125
9991,10369,1.4189646887479759,0.009875
4072,4469,1.4219426734465328,0.0099375
11575,11937,1.422308418132377,0.01
9761,10352,1.4263310694922062,0.0100625
2464,2862,1.4279915005976913,0.010125
15704,15805,1.43275479366423,0.0101875
10750,11304,1.4329359024258908,0.01025
8961,9504,1.4336887932263325,0.0103125
12282,12839,1.4354633307513678,0.010375
5894,6444,1.4399328499264756,0.0104375
4927,5321,1.4420113411749969,0.0105
43,357,1.444675722521017,0.0105625
9643,9899,1.4484461961944446,0.010625
1393,1779,1.4494102554592219,0.0106875
13758,14372,1.4533025567384306,0.01075
9391,9858,1.4564931112593056,0.0108125
8047,8686,1.4576497072868662,0.010875
1561,2014,1.4584452551893887,0.0109375
1484,1888,1.458923103539692,0.011
3774,4222,1.459331118712982,0.0110625
12103,12600,1.4621619897905473,0.011125
1464,1823,1.4629089387409397,0.0111875
1935,2371,1.4707586295457922,0.01125
7311,7695,1.4714429431704805,0.0113125
15022,15401,1.4751480214987729,0.011375
11006,11516,1.4757121861212001,0.0114375
13841,14201,1.4787081716273616,0.0115
3974,4452,1.479218589572869,0.0115625
2348,2719,1.4792532748592317,0.011625
1476,1905,1.4797241626989854,0.0116875
2096,2469,1.4814419790925673,0.01175
4621,5007,1.4850812944042702,0.0118125
7002,7383,1.4885703235391958,0.011875
1794,2232,1.4918208235523078,0.0119375
14904,15109,1.4934460137295078,0.012
70,350,1.4969241636021937,0.0120625
9238,9533,1.5000936184179268,0.012125
938,1397,1.5002254100954544,0.0121875
9823,10193,1.5017664830090902,0.01225
499,939,1.5043474162632031,0.0123125
4841,5191,1.5051383425726534,0.012375
11537,12024,1.5065531880272094,0.0124375
10854,11067,1.5073560648336455,0.0125
11307,11601,1.5129181531535882,0.0125625
2357,2765,1.5138707160800577,0.012625
6653,7017,1.5139416679080784,0.0126875
12269,12818,1.5140896450954506,0.01275
11283,11826,1.516389596455054,0.0128125
5890,6215,1.517357721590391,0.012875
13519,14100,1.522777382718758,0.0129375
12897,13494,1.524448180383836,0.013
9514,10018,1.525525881006994,0.0130625
8164,8599,1.5261745583030286,0.013125
7256,7784,1.5324815623477612,0.0131875
14403,14988,1.5387759997736623,0.01325
7458,7749,1.5408098281005747,0.0133125
3386,3797,1.5454597034063478,0.013375
14539,14789,1.5458532562466794,0.0134375
9910,10428,1.5460777853289775,0.0135
12867,13380,1.5473144639346477,0.0135625
10047,10381,1.5480595456621622,0.013625
6863,7372,1.5488034044313388,0.0136875
2383,2784,1.5516468451226428,0.01375
315,684,1.5581289564394216,0.0138125
11826,12149,1.559786977120056,0.013875
8758,9201,1.560299828621979,0.0139375
2379,2759,1.5606142812724364,0.014
8652,8957,1.561405338006443,0.0140625
6,65,1.5629314235014422,0.014125
10635,10957,1.5645335793466064,0.0141875
10029,10433,1.5653854072810778,0.01425
8824,9362,1.5655056736447288,0.0143125
1582,1927,1.5689523380665265,0.014375
12722,13013,1.5697390109342857,0.0144375
2929,3333,1.5732726013532174,0.0145
2941,3374,1.5740679106214135,0.0145625
2335,2750,1.574349433611719,0.014625
2229,2622,1.5749805348064416,0.0146875
1340,1738,1.5779535387211527,0.01475
2421,2791,1.5804847880734934,0.0148125
9204,9814,1.5826165758842676,0.014875
15577,15627,1.5828461579483364,0.0149375
12252,12772,1.5841640396333256,0.015
6635,7216,1.5859478323530973,0.0150625
12397,12539,1.5877809860141603,0.015125
2172,2559,1.5940909079736643,0.0151875
12324,12850,1.5958091184723622,0.01525
7992,8235,1.5997165963412128,0.0153125
15002,15139,1.5999195541194926,0.015375
10928,11269,1.6002788485879473,0.0154375
9359,9597,1.6008929896500568,0.0155
1724,2071,1.6036438320679642,0.0155625
8623,9230,1.6038248510993462,0.015625
1008,1416,1.6041904893908334,0.0156875
10517,11064,1.6055112932014313,0.01575
10451,10691,1.6070480379267738,0.0158125
6035,6367,1.6100978281303018,0.015875
15181,15593,1.610679261427027,0.0159375
13859,14423,1.6110137828170266,0.016
11778,12081,1.612667226833573,0.0160625
7987,8496,1.6130116245198622,0.016125
9254,9894,1.6148236971857104,0.0161875
1801,2210,1.6151230725329693,0.01625
4336,4683,1.615529202378599,0.0163125
1797,2095,1.6214460776326807,0.016375
10298,10910,1.6214742334713494,0.0164375
8429,8930,1.6215103597252527,0.0165
10026,10584,1.6217565142979935,0.0165625
12970,13305,1.625991659981316,0.016625
8492,8715,1.6260202354283746,0.0166875
3586,4026,1.6271702150739469,0.01675
12568,13151,1.6283455680152519,0.0168125
7,8,1.6312659789067079,0.016875
745,1158,1.6315113880012566,0.0169375
6984,7275,1.6320390477317765,0.017
13839,14375,1.6321338502460532,0.0170625
7885,8448,1.634399330491626,0.017125
8178,8700,1.637859860451673,0.0171875
7401,7667,1.6412919008898963,0.01725
2429,2807,1.6420849701329714,0.0173125
610,1078,1.643058784497801,0.017375
5093,5431,1.6436403584635597,0.0174375
3514,3974,1.6446939207206324,0.0175
2241,2567,1.6465852638809928,0.0175625
7460,8000,1.6474157485867942,0.017625
8581,9076,1.6494398232921539,0.0176875
6601,7010,1.6498998806006655,0.01775
2687,3152,1.6503669583165237,0.0178125
10722,11234,1.6510868360901778,0.017875
1510,1916,1.6512385965738767,0.0179375
51,461,1.6536040369846303,0.018
13,255,1.6540501645299193,0.0180625
3222,3623,1.6563839339205155,0.018125
16,20,1.657863477140967,0.0181875
2818,3299,1.658047933882387,0.01825
5576,5871,1.65876612138831,0.0183125
4395,4785,1.6588895273660051,0.018375
9090,9495,1.6634429693994703,0.0184375
3204,3635,1.6640834874532962,0.0185
3618,4100,1.6645775233179632,0.0185625
8086,8449,1.6664151565253218,0.018625
2649,3099,1.6686262114395831,0.0186875
8877,9558,1.6695210709068602,0.01875
13012,13147,1.6695982181246707,0.0188125
7595,8026,1.670252456647685,0.018875
797,1235,1.670751909759521,0.0189375
8186,8583,1.672277797682609,0.019
131,526,1.6731936082118202,0.0190625
9241,9846,1.6745383022442648,0.019125
9325,9727,1.6757755879851517,0.0191875
7788,8234,1.6762387110790287,0.01925
12634,13223,1.6765856267664505,0.0193125
14829,15193,1.6788388725952397,0.019375
10883,11428,1.679761744880225,0.0194375
4200,4726,1.6802008638422794,0.0195
3552,3963,1.6816004747047946,0.0195625
11618,12087,1.6828505681590897,0.019625
2359,2776,1.6829361901592954,0.0196875
3993,4359,1.6846412962395863,0.01975
1106,1497,1.6861224099384549,0.0198125
8188,8822,1.6863080817439067,0.019875
9746,10350,1.6868843153018023,0.0199375
13558,13781,1.6874813124840076,0.02
13445,14012,1.6877465050172504,0.0200625
13386,13983,1.68927483893196,0.020125
2667,3092,1.6893878812640022,0.0201875
13773,13867,1.6906158176652324,0.02025
9426,9833,1.6908472590297248,0.0203125
1789,2181,1.69277995186741,0.020375
