,Request Id,decode_time_execution_plus_preemption_normalized,cdf
15987,15971,0.027100285239452095,6.25e-05
15948,15978,0.027328342457210313,0.000125
15989,15991,0.02735908859617224,0.0001875
15999,15877,0.02824252887920388,0.00025
15980,15872,0.028437305238315624,0.0003125
15521,15994,0.028794686684004853,0.000375
15885,15997,0.029181528252864252,0.0004375
15590,15988,0.029240820274960333,0.0005
15891,15987,0.029343169289323543,0.0005625
15544,15986,0.02937467313497384,0.000625
15473,15996,0.029447075274314054,0.0006875
15954,15804,0.029658308252027893,0.00075
15687,15993,0.02966977462804001,0.0008125
15832,15995,0.029799307500070427,0.000875
15873,15989,0.03013503432412345,0.0009375
15277,15998,0.030336456734748354,0.001
15536,15999,0.030360099360617454,0.0010625
15720,15984,0.030406431227787037,0.001125
15646,15992,0.030409891384100825,0.0011875
15993,15656,0.030581993724861287,0.00125
15893,15979,0.030681972458406512,0.0013125
15672,15985,0.030726692718082385,0.001375
15477,15982,0.030914080591013485,0.0014375
15992,15647,0.03159413445543155,0.0015
15996,15661,0.03165950694402616,0.0015625
15768,15960,0.03170101295978942,0.001625
15338,15990,0.03220026958373835,0.0016875
15730,15976,0.03223907714706722,0.00175
15531,15962,0.0323774908770609,0.0018125
15874,15912,0.03244120794470512,0.001875
15978,15584,0.032675337218472364,0.0019375
15972,15773,0.032942644461845805,0.002
15984,15364,0.03309289159303767,0.0020625
15668,15975,0.033332208577348,0.002125
15867,15973,0.03334475141556874,0.0021875
15998,15288,0.033443687619835565,0.00225
15969,15655,0.03347339797660605,0.0023125
15881,15963,0.03353231499766818,0.002375
15961,15550,0.03381309480428673,0.0024375
15979,15414,0.034158240533306676,0.0025
15667,15967,0.03459766600153186,0.0025625
15709,15951,0.034812595132883525,0.002625
15393,15980,0.03486497368537464,0.0026875
15514,15946,0.034928262016700413,0.00275
15497,15934,0.034958949430554526,0.0028125
15762,15928,0.035130946809756446,0.002875
15556,15930,0.03533639750450876,0.0029375
15406,15972,0.035885385955145364,0.003
15936,15771,0.035919769090958856,0.0030625
15736,15944,0.03613519746250509,0.003125
15869,15955,0.03628217807997867,0.0031875
15967,15449,0.03629936157407812,0.00325
15962,15473,0.03647694844474891,0.0033125
15941,15625,0.03653949750569195,0.003375
15307,15974,0.03673976809466159,0.0034375
12272,12491,0.036747737034231606,0.0035
15877,15949,0.036750597484359604,0.0035625
15549,15983,0.037556218366565496,0.003625
15888,15907,0.03760221576963528,0.0036875
15656,15969,0.03779671620452837,0.00375
15503,15924,0.03812376345363461,0.0038125
15682,15935,0.03822235609386953,0.003875
15808,15832,0.03862499559495021,0.0039375
15988,15055,0.038800643371536124,0.004
15489,15878,0.03906043996859919,0.0040625
15982,14774,0.03941158372392521,0.004125
15612,15977,0.039581501217080074,0.0041875
5975,6379,0.03962896744483097,0.00425
15430,15970,0.039818529520368726,0.0043125
15654,15961,0.039994107819340124,0.004375
15871,15931,0.040108726821291074,0.0044375
15752,15754,0.040152520287049034,0.0045
15629,15943,0.04021078657113302,0.0045625
15452,15954,0.040361773017337774,0.004625
15699,15937,0.04062190780962854,0.0046875
15912,15781,0.040626958167102975,0.00475
15995,14577,0.04067740232651095,0.0048125
15523,15900,0.040842418880918545,0.004875
15857,15941,0.040861013088299994,0.0049375
15290,15966,0.040980166515151725,0.005
10206,10589,0.04099367500385691,0.0050625
15790,15981,0.04100006971461162,0.005125
15876,15476,0.041216468085122755,0.0051875
15986,14807,0.041259794237910444,0.00525
15994,15005,0.04127568365947424,0.0053125
15974,14786,0.041550394942917075,0.005375
15738,15889,0.04166101323630343,0.0054375
15675,15911,0.041701694748049335,0.0055
15739,15896,0.04179106209853191,0.0055625
15317,15950,0.04227533252866179,0.005625
15567,15959,0.042277851795457705,0.0056875
15928,15353,0.04246652716271687,0.00575
15976,14911,0.04251287209336873,0.0058125
15983,14883,0.04252775164899653,0.005875
15674,15895,0.042763742495044076,0.0059375
15971,14526,0.042881889181542156,0.006
15573,15858,0.043144447254468477,0.0060625
15409,15948,0.0432788134622083,0.006125
15985,14763,0.043379689250154035,0.0061875
15966,14510,0.04343132710492536,0.00625
9598,9973,0.04374215888610293,0.0063125
15368,15964,0.043746045235988684,0.006375
15432,15932,0.044024984175321885,0.0064375
15282,15958,0.04405852150902505,0.0065
15952,15309,0.04429615709007471,0.0065625
15845,15939,0.04458863043065782,0.006625
15855,15923,0.044619011178924486,0.0066875
15480,15914,0.04465378297999905,0.00675
15826,15947,0.04468538025119948,0.0068125
15650,15968,0.044855394731980525,0.006875
15442,15846,0.04513538236654112,0.0069375
15997,14187,0.04544233900494389,0.007
15794,15965,0.04556332814654825,0.0070625
15973,14615,0.04561605862436292,0.007125
15841,15925,0.04578789860798387,0.0071875
15684,15921,0.04591101073180215,0.00725
3313,3795,0.04605107742106659,0.0073125
15511,15882,0.04606249430144529,0.007375
15392,15940,0.04621196140530852,0.0074375
15838,15649,0.04634255503829259,0.0075
15883,15843,0.046498462350734994,0.0075625
15501,15860,0.046560213680703726,0.007625
15719,15881,0.046569710200083485,0.0076875
15673,15855,0.04666901496228915,0.00775
15681,15839,0.047138431984171364,0.0078125
15707,15904,0.04716631328501152,0.007875
15671,15929,0.047234332058736006,0.0079375
15575,15778,0.04800697714591905,0.008
15960,14465,0.04809992108782795,0.0080625
15310,15926,0.04810693263425297,0.008125
15863,15883,0.0481289776300151,0.0081875
15812,15198,0.0482910984060624,0.00825
15977,14025,0.04843760305017318,0.0083125
15603,15903,0.04865099463979701,0.008375
15990,14237,0.04874684478516567,0.0084375
