,Request Id,request_execution_time_normalized,cdf
15989,15991,0.009149684735940617,6.25e-05
15998,15877,0.009210977012245117,0.000125
15976,15971,0.009484487719201717,0.0001875
15978,15804,0.009533215894648013,0.00025
15970,15978,0.009537520218188471,0.0003125
15979,15872,0.009690406479215435,0.000375
15954,15773,0.01031286079951013,0.0004375
15993,15647,0.01059560943998281,0.0005
15991,15656,0.0106422530649881,0.0005625
15987,15661,0.010782183122436336,0.000625
15997,15364,0.011116155458711236,0.0006875
15999,15288,0.011133503834796474,0.00075
15974,15655,0.01117268792387598,0.0008125
15994,15414,0.01119943930092514,0.000875
15985,15550,0.01122931647363937,0.0009375
15980,15584,0.011274307822503835,0.001
15911,15771,0.012025780184869201,0.0010625
15969,15449,0.012041852632127018,0.001125
15966,15473,0.01209944020290688,0.0011875
15949,15625,0.012287631278420584,0.00125
15892,15912,0.013549042455309185,0.0013125
15894,15754,0.013599111349995177,0.001375
15945,15353,0.013656493715346149,0.0014375
15930,15476,0.013678818059407117,0.0015
15946,15309,0.013807306602257045,0.0015625
15885,15781,0.013941415561474388,0.001625
15878,15832,0.01468910512245536,0.0016875
2,5,0.01563342289922794,0.00175
15873,15988,0.015650227770266666,0.0018125
15883,15649,0.01589507307401711,0.001875
15992,15055,0.016345596632202298,0.0019375
15995,14774,0.016417537299593592,0.002
15870,15934,0.016587398829075815,0.0020625
15866,15982,0.0165914795233245,0.002125
15996,14577,0.016649717816480007,0.0021875
15893,15436,0.01669504398238291,0.00225
15990,14807,0.01674296774711897,0.0023125
15872,15878,0.016920105796360278,0.002375
15889,15460,0.016928250180516347,0.0024375
15867,15960,0.01699307048603116,0.0025
15864,15979,0.017092019350718905,0.0025625
15882,15529,0.01710784570527058,0.002625
15862,15987,0.017202862071289127,0.0026875
15856,15846,0.01734216289455604,0.00275
15854,15997,0.017364737043496826,0.0028125
15853,15858,0.0174922667249836,0.002875
15986,14786,0.01749636083204205,0.0029375
15988,14526,0.017596270824632762,0.003
15981,15005,0.017698080723221595,0.0030625
15982,14911,0.017729113964554524,0.003125
15860,15778,0.017798482714787622,0.0031875
15984,14510,0.01789420772641909,0.00325
15859,15951,0.01795401207522881,0.0033125
4,3,0.01817405706470924,0.003375
15983,14187,0.01829029207984291,0.0034375
15855,15928,0.018320718008278565,0.0035
15977,14615,0.01833068015577422,0.0035625
15838,15855,0.018594767919169655,0.003625
15845,15839,0.01859932155216055,0.0036875
15858,15695,0.018656281587894646,0.00375
15876,15443,0.018658518946262897,0.0038125
21,154,0.01871143357864066,0.003875
1531,1823,0.0187951942224938,0.0039375
15971,14763,0.018834150138076367,0.004
15852,15907,0.018835666118717412,0.0040625
15968,14883,0.018842596849504234,0.004125
15865,15611,0.018896699542042553,0.0041875
15975,14237,0.01903720509265778,0.00425
15850,15692,0.019133273066483797,0.0043125
15839,15810,0.019184516292624937,0.004375
15871,15469,0.019201961229243038,0.0044375
15834,15860,0.019216556163328003,0.0045
15973,13949,0.01928087730296868,0.0045625
15833,15843,0.019312206742996503,0.004625
15972,14025,0.019319943319387602,0.0046875
16,168,0.019344772253115317,0.00475
15832,15822,0.01936759106803043,0.0048125
572,801,0.019397540045595213,0.004875
15847,15900,0.019406253908307722,0.0049375
15844,15930,0.019435852749151352,0.005
15843,15713,0.019496499103487264,0.0050625
