,cdf,batch_size
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,0.9989999999999999
3,0.03,0.9989999999999999
4,0.04,0.9989999999999999
5,0.05,0.9989999999999999
6,0.06,0.9989999999999999
7,0.07,0.9989999999999999
8,0.08,0.9989999999999999
9,0.09,0.9989999999999999
10,0.1,0.9989999999999999
11,0.11,0.9989999999999999
12,0.12,0.9989999999999999
13,0.13,0.9989999999999999
14,0.14,0.9989999999999999
15,0.15,0.9989999999999999
16,0.16,0.9989999999999999
17,0.17,0.9989999999999999
18,0.18,0.9989999999999999
19,0.19,0.9989999999999999
20,0.2,0.9989999999999999
21,0.21,0.9989999999999999
22,0.22,0.9989999999999999
23,0.23,0.9989999999999999
24,0.24,0.9989999999999999
25,0.25,0.9989999999999999
26,0.26,1.9997051226201907
27,0.27,1.9997051226201907
28,0.28,1.9997051226201907
29,0.29,1.9997051226201907
30,0.3,1.9997051226201907
31,0.31,3.001162958349363
32,0.32,3.001162958349363
33,0.33,3.001162958349363
34,0.34,3.001162958349363
35,0.35000000000000003,3.001162958349363
36,0.36,4.002823400834266
37,0.37,4.002823400834266
38,0.38,4.002823400834266
39,0.39,5.995445496133053
40,0.4,6.993632892422741
41,0.41000000000000003,7.996469989602652
42,0.42,10.004152608697645
43,0.43,13.000662984908592
44,0.44,15.014259802243886
45,0.45,16.996381089962515
46,0.46,19.985369849237582
47,0.47000000000000003,21.99907771279114
48,0.48,25.003118897839112
49,0.49,26.977430211401757
50,0.5,29.99409814075676
51,0.51,33.01627645128441
52,0.52,34.98784393437458
53,0.53,37.003063394656856
54,0.54,38.97813005423709
55,0.55,40.004851316295785
56,0.56,40.976582199748535
57,0.5700000000000001,42.99142828733044
58,0.58,44.03570409928742
59,0.59,46.01653444375361
60,0.6,47.990390374500834
61,0.61,48.95986089487216
62,0.62,50.0489138553459
63,0.63,50.95795140178327
64,0.64,51.98737065170029
65,0.65,51.98737065170029
66,0.66,53.03758555691637
67,0.67,54.000906295163944
68,0.68,54.000906295163944
69,0.6900000000000001,54.98172381112103
70,0.7000000000000001,55.98035589845489
71,0.71,55.98035589845489
72,0.72,56.99712612291374
73,0.73,58.03236392716473
74,0.74,58.96834998281604
75,0.75,60.03939109153555
76,0.76,61.007747867799274
77,0.77,62.99156830465424
78,0.78,65.95686028918864
79,0.79,78.02278912874269
80,0.8,104.89932188646694
81,0.81,127.10342371406671
82,0.8200000000000001,127.10342371406671
83,0.8300000000000001,127.10342371406671
84,0.84,128.12432962288904
85,0.85,128.12432962288904
86,0.86,128.12432962288904
87,0.87,128.12432962288904
88,0.88,128.12432962288904
89,0.89,128.12432962288904
90,0.9,128.12432962288904
91,0.91,128.12432962288904
92,0.92,128.12432962288904
93,0.93,128.12432962288904
94,0.9400000000000001,128.12432962288904
95,0.9500000000000001,128.12432962288904
96,0.96,128.12432962288904
97,0.97,128.12432962288904
98,0.98,128.12432962288904
99,0.99,128.12432962288904
100,1.0,128.12432962288904
