,Request Id,request_model_execution_time,cdf
608,751,0.539638684058085,0.00017590149516270889
5618,5848,0.6944842090050495,0.00035180299032541777
4866,5076,0.7756846136680687,0.0005277044854881266
4021,4073,0.8328732382980614,0.0007036059806508355
500,642,1.036374793651466,0.0008795074758135445
20,131,1.0413047946221192,0.0010554089709762533
1927,2120,1.17431343216332,0.0012313104661389623
2204,2277,1.2146791003828732,0.001407211961301671
3827,4032,1.23742581434095,0.0015831134564643799
55,168,1.2390074690325112,0.001759014951627089
745,888,1.2764024992627419,0.0019349164467897977
4955,5023,1.4831363199059246,0.0021108179419525065
4471,4686,1.5700851582042077,0.0022867194371152155
4033,4246,1.5835545495199597,0.0024626209322779246
3893,4090,1.5931817391120935,0.002638522427440633
3266,3335,1.6030492711926192,0.002814423922603342
1245,1394,1.637543181701657,0.002990325417766051
4596,4665,1.6551704975600505,0.0031662269129287598
1048,1200,1.68024064092832,0.003342128408091469
3732,3795,1.722244670760496,0.003518029903254178
5336,5389,1.750135889053325,0.0036939313984168864
1699,1866,1.7686297664347443,0.0038698328935795954
2994,3071,1.770740398365151,0.0040457343887423045
1769,1849,1.7910260102865694,0.004221635883905013
442,569,1.798656529355378,0.0043975373790677225
3319,3393,1.8014920271992279,0.004573438874230431
2974,3176,1.838312568391776,0.00474934036939314
4998,5057,1.839776362975656,0.004925241864555849
2852,2921,1.869344226622686,0.005101143359718558
3906,3959,1.90274708757377,0.005277044854881266
3528,3718,1.9692359636218044,0.005452946350043976
3496,3571,1.9734763965901418,0.005628847845206684
5550,5597,1.9735161331249689,0.005804749340369393
5171,5378,1.989143211101802,0.005980650835532102
3188,3249,2.0018608268297595,0.006156552330694811
1695,1779,2.019037003757715,0.0063324538258575196
513,627,2.021607024155372,0.006508355321020229
41,154,2.025846843164444,0.006684256816182938
5543,5589,2.0263164815796917,0.006860158311345646
4715,4781,2.0342295457491564,0.007036059806508356
4059,4111,2.0442434245438306,0.007211961301671064
2191,2364,2.063032347740754,0.007387862796833773
688,809,2.0730529004282063,0.007563764291996482
2520,2583,2.083835839298739,0.007739665787159191
4412,4469,2.1351339338731132,0.0079155672823219
5262,5321,2.144194420692222,0.008091468777484609
4524,4726,2.163411223592317,0.008267370272647317
830,955,2.164728384608658,0.008443271767810026
2017,2087,2.1654974731233403,0.008619173262972735
1723,1888,2.1659818052712296,0.008795074758135445
0,25,2.1881228325879483,0.008970976253298154
4942,5007,2.2015534218990647,0.009146877748460862
4335,4383,2.207109225935366,0.00932277924362357
1577,1738,2.208641976577348,0.00949868073878628
3177,3374,2.2096508493461564,0.009674582233948988
4277,4472,2.23413449779746,0.009850483729111698
2698,2765,2.2406849326327194,0.010026385224274407
5135,5191,2.244152757894818,0.010202286719437115
2666,2862,2.2455879618526495,0.010378188214599824
2036,2210,2.2502965691375407,0.010554089709762533
3268,3333,2.2653950827390905,0.010729991204925241
553,684,2.2867852754592186,0.010905892700087952
685,801,2.2868215754905594,0.01108179419525066
2690,2759,2.3007919621585255,0.011257695690413369
1269,1416,2.3013861552489163,0.011433597185576077
444,560,2.310212493687482,0.011609498680738786
2658,2719,2.3108294683047808,0.011785400175901494
2405,2469,2.3187091175451475,0.011961301671064205
2594,2784,2.322938813706487,0.012137203166226913
821,939,2.326064010830321,0.012313104661389622
2433,2622,2.3394071918925214,0.01248900615655233
4469,4517,2.355211056273695,0.012664907651715039
2740,2807,2.363403129137542,0.012840809146877748
1430,1529,2.3669077260195492,0.013016710642040458
556,675,2.3735843528882237,0.013192612137203167
1849,1927,2.382237244240088,0.013368513632365875
3742,3797,2.3849776668879934,0.013544415127528584
5365,5558,2.3872993454585485,0.013720316622691292
5375,5431,2.394387362637889,0.013896218117854001
3711,3898,2.40345606030548,0.014072119613016711
4454,4503,2.4062318788629673,0.01424802110817942
1999,2071,2.4093358643245506,0.014423922603342128
273,398,2.410289023134974,0.014599824098504837
3909,3963,2.4216768410389107,0.014775725593667546
2015,2077,2.4310532160759184,0.014951627088830254
1835,1905,2.4330664029961118,0.015127528583992965
4729,4785,2.4451485093229723,0.015303430079155673
2576,2651,2.45756877514169,0.015479331574318382
2787,2861,2.4598638550510334,0.015655233069481092
4357,4411,2.4715329803048602,0.0158311345646438
730,845,2.477330060374841,0.01600703605980651
2464,2533,2.4855549505113395,0.016182937554969218
4630,4683,2.4873553567539597,0.016358839050131926
4019,4222,2.5051243574265114,0.016534740545294635
5168,5366,2.519609385644189,0.016710642040457344
2,8,2.520916283609686,0.016886543535620052
1853,2014,2.552397109679856,0.01706244503078276
3548,3623,2.5592046565763478,0.01723834652594547
3838,4026,2.5624252450580607,0.017414248021108178
263,357,2.5749296130991133,0.01759014951627089
2727,2791,2.5794013581569013,0.0177660510114336
1566,1651,2.6103983658113155,0.017941952506596307
4411,4455,2.6126179698522507,0.018117854001759016
2962,3152,2.6222361429130645,0.018293755496921724
1123,1235,2.6249029877952585,0.018469656992084433
352,472,2.6335453954412165,0.01864555848724714
5491,5535,2.6535988187727337,0.01882145998240985
2500,2559,2.6629148654782653,0.01899736147757256
4660,4854,2.6631163851172284,0.019173262972735267
2109,2288,2.6642596687026856,0.019349164467897976
3026,3099,2.6660093868194177,0.019525065963060684
5485,5529,2.6808423841263926,0.019700967458223397
298,407,2.6849357368431304,0.019876868953386105
5343,5393,2.6851634777272095,0.020052770448548814
3004,3077,2.6915260680516138,0.020228671943711522
1754,1823,2.692613967278979,0.02040457343887423
4466,4515,2.695020859109767,0.02058047493403694
5444,5485,2.702111971696705,0.020756376429199648
3057,3254,2.706890124717658,0.020932277924362357
2571,2750,2.708085372833636,0.021108179419525065
1036,1158,2.7093482674714178,0.021284080914687774
1790,1867,2.710788500455638,0.021459982409850482
1428,1527,2.714622171036076,0.02163588390501319
5509,5559,2.726420419793994,0.021811785400175903
3251,3299,2.737923472090575,0.02198768689533861
1,5,2.744779267957264,0.02216358839050132
2074,2232,2.7485379942102566,0.02233948988566403
2590,2776,2.7591087196252575,0.022515391380826737
5033,5083,2.7592981317024936,0.022691292875989446
2308,2371,2.760750653981784,0.022867194371152155
1300,1397,2.7614761802681245,0.023043095866314863
938,1078,2.7652342301105968,0.02321899736147757
2760,2831,2.7655199635459327,0.02339489885664028
2908,3092,2.7815852324609596,0.02357080035180299
5632,5840,2.7858918375915116,0.023746701846965697
2597,2663,2.7954654062089603,0.02392260334212841
4496,4692,2.8083791984677062,0.024098504837291118
5019,5218,2.815353004304449,0.024274406332453827
4130,4334,2.8358804316500006,0.024450307827616535
3,20,2.8382245553740497,0.024626209322779244
157,255,2.8520259873372984,0.024802110817941952
1331,1427,2.8817846963170504,0.02497801231310466
4801,4863,2.8938813519980693,0.02515391380826737
4250,4452,2.907212331783301,0.025329815303430078
1850,1921,2.908548672116212,0.025505716798592787
4869,4925,2.9279238092240387,0.025681618293755495
3128,3187,2.9292775250043452,0.025857519788918207
2989,3055,2.931093232632135,0.026033421284080916
3478,3537,2.932951928330459,0.026209322779243625
4314,4359,2.9448920981122595,0.026385224274406333
1411,1497,2.951642935291365,0.026561125769569042
2196,2255,2.9545984464748405,0.02673702726473175
1751,1916,2.9594413241037505,0.02691292875989446
239,350,2.961177231826783,0.027088830255057168
4015,4212,2.9659755653609006,0.027264731750219876
640,759,2.9834607240323923,0.027440633245382585
1833,1998,3.006907947490849,0.027616534740545293
3396,3455,3.032160361592146,0.027792436235708002
2963,3148,3.032603308477197,0.027968337730870714
3907,4100,3.046390420421386,0.028144239226033423
2513,2567,3.0465863335450036,0.02832014072119613
4993,5184,3.0622215444077647,0.02849604221635884
917,1035,3.062881183382359,0.02867194371152155
3791,3974,3.0925328744880196,0.028847845206684257
3573,3635,3.0959802308071573,0.029023746701846966
1919,2094,3.1175365583489967,0.029199648197009674
1732,1801,3.1175537009601575,0.029375549692172383
2064,2224,3.1330578343493434,0.02955145118733509
1159,1279,3.1407839514846163,0.0297273526824978
4641,4820,3.143285773355678,0.02990325417766051
1061,1169,3.14630332635401,0.03007915567282322
2665,2852,3.1476895550094373,0.03025505716798593
1128,1266,3.1485698510598223,0.030430958663148638
3258,3444,3.149788287562831,0.030606860158311346
1264,1408,3.1662149045420134,0.030782761653474055
3088,3276,3.1796020211196026,0.030958663148636763
2635,2697,3.1872529451821587,0.031134564643799472
2033,2095,3.2067560733045637,0.031310466138962184
5591,5790,3.2125318913864565,0.03148636763412489
1823,1887,3.215253049054359,0.0316622691292876
371,461,3.217726536703048,0.03183817062445031
6,65,3.2424363220080474,0.03201407211961302
5228,5271,3.246460216245472,0.03218997361477573
4216,4261,3.2465929164372165,0.032365875109938436
2341,2514,3.261475048372424,0.032541776605101144
2121,2181,3.2745506284924826,0.03271767810026385
3300,3351,3.285950001016512,0.03289357959542656
5342,5540,3.304150141461344,0.03306948109058927
598,719,3.3089936095297268,0.03324538258575198
5359,5403,3.311328043859128,0.03342128408091469
2398,2572,3.3202079254406507,0.033597185576077396
2866,2933,3.3216161617986613,0.033773087071240104
3900,4082,3.3217542902240433,0.03394898856640281
2511,2688,3.3259690683752448,0.03412489006156552
415,515,3.330301977041232,0.03430079155672823
5219,5406,3.3433683662458042,0.03447669305189094
2913,3094,3.348211056038123,0.03465259454705365
4799,4990,3.3494539263944594,0.034828496042216356
1283,1381,3.355651341855848,0.035004397537379064
416,526,3.3608350280074926,0.03518029903254178
3419,3602,3.3703588372070334,0.03535620052770449
4917,5098,3.374987849517562,0.0355321020228672
2550,2724,3.377996852778367,0.035708003518029906
5293,5341,3.3888092933196816,0.035883905013192614
2714,2896,3.394351548829108,0.03605980650835532
2659,2838,3.4047924844214976,0.03623570800351803
5430,5624,3.407676342528562,0.03641160949868074
3299,3353,3.433526183813726,0.03658751099384345
5350,5542,3.44040984649992,0.03676341248900616
2449,2513,3.4437520348133477,0.036939313984168866
2217,2394,3.448420115209615,0.037115215479331574
5314,5508,3.4506813116503543,0.03729111697449428
2443,2509,3.4509681301668422,0.03746701846965699
1505,1595,3.4525646006502804,0.0376429199648197
2152,2223,3.4602069226193657,0.03781882145998241
1567,1649,3.463127293789549,0.03799472295514512
1013,1127,3.471343088992449,0.038170624450307826
1648,1723,3.4716396831142586,0.038346525945470535
13,96,3.4800665581797725,0.03852242744063324
5364,5407,3.481225925997641,0.03869832893579595
4072,4109,3.51271903185707,0.03887423043095866
217,319,3.535377198711652,0.03905013192612137
4560,4607,3.5416822062904227,0.03922603342128408
716,829,3.5427997695883313,0.03940193491644679
4366,4415,3.560206832344002,0.0395778364116095
12,82,3.566039264431124,0.03975373790677221
4783,4978,3.5688381699825986,0.03992963940193492
4925,5104,3.57348256924925,0.04010554089709763
4983,5031,3.57761635274735,0.040281442392260336
1402,1489,3.578308013971022,0.040457343887423045
4149,4201,3.5861567695167347,0.04063324538258575
4274,4458,3.593904188952855,0.04080914687774846
4185,4231,3.6040962912040664,0.04098504837291117
2169,2322,3.6057810422100207,0.04116094986807388
4417,4461,3.6123691803357896,0.04133685136323659
805,919,3.6138829597937887,0.041512752858399296
4851,5034,3.6253655231991586,0.041688654353562005
3376,3564,3.629779584460722,0.04186455584872471
1856,1919,3.6304227513131635,0.04204045734388742
1322,1417,3.6314140863595545,0.04221635883905013
3547,3732,3.63308788209542,0.04239226033421284
5,42,3.633662768660965,0.04256816182937555
4585,4635,3.6356466984767515,0.042744063324538256
3561,3750,3.6399072637724923,0.042919964819700965
1404,1550,3.6415416744828972,0.04309586631486367
5412,5600,3.656869508395613,0.04327176781002638
844,961,3.663884990455597,0.0434476693051891
1761,1926,3.666593039937989,0.043623570800351806
396,507,3.6682931653799673,0.043799472295514515
2904,3076,3.674072540280422,0.04397537379067722
2903,3074,3.6749460921903476,0.04415127528583993
2467,2527,3.6760020695388573,0.04432717678100264
1379,1463,3.6776992063492098,0.04450307827616535
2977,3033,3.688970841241806,0.04467897977132806
1845,2004,3.69097475074051,0.044854881266490766
1784,1944,3.691667497041185,0.045030782761653475
2564,2629,3.6969790363971353,0.04520668425681618
4904,5084,3.696999428356919,0.04538258575197889
4509,4557,3.70269811912343,0.0455584872471416
4842,5026,3.7065005033243805,0.04573438874230431
5650,5852,3.7078595913223413,0.04591029023746702
1413,1499,3.7118302838045674,0.046086191732629726
1876,1943,3.713454302854153,0.046262093227792435
4931,4975,3.7137124242749553,0.04643799472295514
4526,4579,3.7153162877280788,0.04661389621811785
514,640,3.716333316423154,0.04678979771328056
2377,2546,3.7221983345124108,0.04696569920844327
4570,4750,3.7230527979877928,0.04714160070360598
4896,5070,3.725433735679123,0.047317502198768686
1114,1250,3.7353476222448276,0.047493403693931395
3384,3437,3.735458184236116,0.04766930518909411
2057,2216,3.7368902810745768,0.04784520668425682
1923,2090,3.7382676148429272,0.04802110817941953
2278,2333,3.738380995742307,0.048197009674582236
4565,4748,3.744978583127097,0.048372911169744945
1752,1811,3.751264668535874,0.04854881266490765
5385,5435,3.7555882162458074,0.04872471416007036
3049,3238,3.759242770330583,0.04890061565523307
2086,2151,3.7611367666937126,0.04907651715039578
4886,5064,3.7686709055819563,0.04925241864555849
3495,3545,3.7772852509828847,0.049428320140721196
5270,5315,3.7778842755591557,0.049604221635883905
1133,1233,3.7844600170531004,0.049780123131046614
4589,4637,3.793642236374103,0.04995602462620932
3121,3316,3.7942470220865148,0.05013192612137203
571,680,3.7983490294779636,0.05030782761653474
1216,1315,3.8008348672976706,0.05048372911169745
3810,3855,3.8032932918056885,0.050659630606860157
4365,4413,3.816817107222271,0.050835532102022865
5129,5312,3.8259052899823933,0.051011433597185574
3989,4182,3.830295365504711,0.05118733509234828
4501,4553,3.8336903194186047,0.05136323658751099
4839,5024,3.8397154339656523,0.0515391380826737
4743,4926,3.848833461139455,0.051715039577836415
1697,1846,3.849252260521647,0.051890941072999124
3562,3625,3.8732681274338856,0.05206684256816183
2877,3052,3.8748400704202624,0.05224274406332454
1214,1348,3.877510046769659,0.05241864555848725
4,3,3.8793637121875126,0.05259454705364996
4477,4668,3.8839937709648047,0.052770448548812667
4672,4733,3.8861321152668977,0.052946350043975375
718,825,3.8974823315943876,0.053122251539138084
2818,2883,3.9000329770228963,0.05329815303430079
2961,3138,3.9002763571010526,0.0534740545294635
5634,5667,3.9053401054911916,0.05364995602462621
1817,1976,3.9103869683994903,0.05382585751978892
1499,1634,3.9166699912664313,0.05400175901495163
5304,5347,3.9221334006636375,0.054177660510114335
3486,3533,3.9292507844700992,0.054353562005277044
866,992,3.9325156721825647,0.05452946350043975
5227,5267,3.9351065328378576,0.05470536499560246
4101,4270,3.9376048719521552,0.05488126649076517
4223,4408,3.9377169642135796,0.05505716798592788
450,547,3.956245136445507,0.05523306948109059
3868,4058,3.9606765144138403,0.055408970976253295
966,1092,3.9619867757240876,0.055584872471416004
3518,3696,3.9686184652054726,0.05576077396657871
3466,3519,3.9693981776166987,0.05593667546174143
4731,4912,3.971560884742511,0.05611257695690414
1759,1815,3.9740620865686984,0.056288478452066845
3929,4108,3.9760774877062324,0.056464379947229554
4370,4409,3.9793698962538087,0.05664028144239226
3399,3451,3.9797690638099543,0.05681618293755497
3932,3969,3.9891434426323626,0.05699208443271768
398,510,3.9951767582856164,0.05716798592788039
5025,5069,4.006029719938406,0.0573438874230431
1495,1630,4.006726106983904,0.057519788918205805
