,Request Id,request_scheduling_delay,cdf
0,5,0.0,6.25e-05
1,8,0.0,0.000125
3,3,0.0,0.0001875
5,13,0.0,0.00025
9,7,0.0,0.0003125
10,11,0.0,0.000375
25,15,0.0,0.0004375
42,4,0.0,0.0005
46,12,0.0,0.0005625
52,14,0.0,0.000625
69,6,0.0,0.0006875
75,2,0.0,0.00075
80,1,0.0,0.0008125
160,10,0.0,0.000875
212,0,0.0,0.0009375
528,9,0.0,0.001
5734,2681,1.0023077123832991e-07,0.0010625
2630,2861,2.1176660212063325e-06,0.001125
93,31,2.1541867472052445e-06,0.0011875
15492,15618,3.031422977528564e-06,0.00125
4921,5013,3.733157925012165e-06,0.0013125
15015,15185,5.209898574776162e-06,0.001375
15469,15572,5.361909927614761e-06,0.0014375
7041,7218,6.143542265135693e-06,0.0015
13304,13523,7.171841758690789e-06,0.0015625
919,1034,7.722168785306849e-06,0.001625
823,588,8.364610749822532e-06,0.0016875
511,500,8.931371977993763e-06,0.00175
1536,1605,9.323221554780048e-06,0.0018125
10809,11007,9.332054304422854e-06,0.001875
7156,7230,9.80315914489438e-06,0.0019375
2083,2247,1.0760386359720542e-05,0.002
2323,2340,1.3761893697505911e-05,0.0020625
9515,9709,1.4260118433639946e-05,0.002125
15822,15728,1.4291534228050295e-05,0.0021875
2331,827,1.5173992444772466e-05,0.00225
14725,14939,1.6688821062871284e-05,0.0023125
11970,12108,1.6707048814623704e-05,0.002375
12137,12294,1.681545401766016e-05,0.0024375
7403,7513,1.7166213694963517e-05,0.0025
847,941,1.7557559537806355e-05,0.0025625
6476,6519,2.0503007945649188e-05,0.002625
12405,12573,2.1432503672258463e-05,0.0026875
4879,5133,2.4154012962185334e-05,0.00275
3064,3162,2.478659765614566e-05,0.0028125
7542,7697,2.4998975021617298e-05,0.002875
169,205,2.6207056689653285e-05,0.0029375
14348,14472,2.6266298789323628e-05,0.003
14822,14947,2.6464611494247947e-05,0.0030625
9724,9945,2.6924224755475734e-05,0.003125
12033,12233,2.7402091944850326e-05,0.0031875
14260,14302,2.8973948360544455e-05,0.00325
15693,15736,2.9742521348907758e-05,0.0033125
2121,2054,3.219413480337607e-05,0.003375
11934,12138,3.2774117329381625e-05,0.0034375
12823,12908,3.394002996515155e-05,0.0035
3474,3649,3.430085835987029e-05,0.0035625
5694,5727,3.430708100893298e-05,0.003625
11276,11470,3.434743584307398e-05,0.0036875
14214,14309,3.650999877891081e-05,0.00375
13693,13796,3.737963066896555e-05,0.0038125
512,519,3.853077488891188e-05,0.003875
9250,9488,3.8947731326288704e-05,0.0039375
13728,13950,3.916571643003408e-05,0.004
361,37,3.9831812429169666e-05,0.0040625
8682,8794,4.045456634571565e-05,0.004125
12739,12943,4.0620559218496055e-05,0.0041875
15657,15794,4.09235926213114e-05,0.00425
465,420,4.0998972894001895e-05,0.0043125
5971,5991,4.121671075552058e-05,0.004375
12992,13167,4.1476635061599154e-05,0.0044375
10547,10783,4.252911227808909e-05,0.0045
2099,2161,4.254186808339e-05,0.0045625
6993,7118,4.271308256420525e-05,0.004625
11951,12135,4.271563537372458e-05,0.0046875
8258,5895,4.3121207525587124e-05,0.00475
945,1039,4.5156815044578025e-05,0.0048125
11267,11439,4.698446736028927e-05,0.004875
2704,2819,4.7458219725626805e-05,0.0049375
9505,9726,4.792016551391498e-05,0.005
3924,4047,4.807343924539964e-05,0.0050625
598,572,4.844473668974558e-05,0.005125
1145,1167,4.8873198775112314e-05,0.0051875
8,42,5.069897878551277e-05,0.00525
3600,3633,5.2570276579899655e-05,0.0053125
8285,8538,5.329895856220901e-05,0.005375
13016,13239,5.352090920496266e-05,0.0054375
3628,3726,5.50879722851505e-05,0.0055
10860,11153,5.547040470332831e-05,0.0055625
6515,6678,5.59183170310007e-05,0.005625
1282,1297,5.6599542368473976e-05,0.0056875
11672,11815,5.672885666285765e-05,0.00575
7413,7433,5.673101975389727e-05,0.0058125
4458,4546,5.955913387367673e-05,0.005875
1746,1843,6.060475143243593e-05,0.0059375
4560,4712,6.074948878165287e-05,0.006
1168,977,6.078258398289904e-05,0.0060625
8594,6135,6.175189004409276e-05,0.006125
7364,7559,6.186287325249396e-05,0.0061875
10738,10676,6.206642638062476e-05,0.00625
4848,5074,6.389282270902186e-05,0.0063125
12601,12764,6.511980348022917e-05,0.006375
8419,8686,6.585379816215209e-05,0.0064375
2935,2952,6.615035400869829e-05,0.0065
8287,8399,6.714634324112012e-05,0.0065625
5767,5962,6.81263355346573e-05,0.006625
3806,3956,6.822410175288951e-05,0.0066875
6443,6500,6.897949469930609e-05,0.00675
10736,10832,7.00749079101115e-05,0.0068125
618,156,7.256414710088421e-05,0.006875
8389,8609,7.45798243713125e-05,0.0069375
13724,13942,7.499223119111775e-05,0.007
6384,6470,7.517933512701802e-05,0.0070625
6288,6429,7.539704739656372e-05,0.007125
9952,10001,7.637601498799995e-05,0.0071875
251,81,7.645743293482887e-05,0.00725
295,387,7.74708603143992e-05,0.0073125
404,399,7.762041409886677e-05,0.007375
3639,3832,7.94208463190671e-05,0.0074375
1180,1325,7.97742508318322e-05,0.0075
310,195,8.047276895828404e-05,0.0075625
3437,3486,8.08548386999064e-05,0.007625
6436,6632,8.109404998890568e-05,0.0076875
1713,1693,8.123099231838182e-05,0.00775
7497,7520,8.320076753420835e-05,0.0078125
674,546,8.52706964593608e-05,0.007875
9031,9158,8.68476496123094e-05,0.0079375
9100,9245,8.70378683259787e-05,0.008
9358,9462,8.725593468739135e-05,0.0080625
14420,14499,8.856302355297885e-05,0.008125
8509,6070,8.875940747543609e-05,0.0081875
11091,11275,8.908273599672611e-05,0.00825
11269,11393,9.096708885181215e-05,0.0083125
2033,2234,9.106999399932647e-05,0.008375
13713,13825,9.139883894704326e-05,0.0084375
14347,14337,9.254407149228427e-05,0.0085
11750,11878,9.308119982165408e-05,0.0085625
9452,9662,9.480429864083817e-05,0.008625
2561,2791,9.566362067658929e-05,0.0086875
6935,7200,9.567175922597926e-05,0.00875
2302,2506,9.594282224867356e-05,0.0088125
437,395,9.59445939203718e-05,0.008875
5899,6061,9.843762892103314e-05,0.0089375
13031,13241,9.895534790871352e-05,0.009
140,201,9.929739755554223e-05,0.0090625
7672,7922,9.983546351577388e-05,0.009125
1014,1026,0.0001002305297177486,0.0091875
7301,7535,0.00010138535930082071,0.00925
628,633,0.00010174364506276845,0.0093125
14780,14827,0.0001034375363815343,0.009375
9584,8479,0.00010490322705436483,0.0094375
353,335,0.00010501700956400128,0.0095
5701,2581,0.00010524761226093915,0.0095625
11317,11293,0.00010642468470223321,0.009625
14866,15014,0.00010668796898016808,0.0096875
14576,14795,0.00010766092918856884,0.00975
13350,13550,0.00010817417324915368,0.0098125
970,991,0.00011189701392311235,0.009875
13258,13443,0.00011311180966799839,0.0099375
13845,14054,0.00011451104279558422,0.01
1776,1935,0.00011999491383107852,0.0100625
6747,6895,0.00012048910247131062,0.010125
12868,12965,0.0001208352555863712,0.0101875
9150,9345,0.00012135214439012998,0.01025
6543,6704,0.00012146690939118798,0.0103125
8848,9082,0.000121502704928389,0.010375
10470,10572,0.00012309807439692122,0.0104375
9922,10110,0.00012530037443525543,0.0105
