,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
2369,2379,9.062242883576093e-05,0.00013218770654329148
6991,6992,9.067280261486509e-05,0.00026437541308658297
351,387,9.067280261496779e-05,0.0003965631196298744
3247,3259,9.072323242734688e-05,0.0005287508261731659
4470,4488,9.08242605256917e-05,0.0006609385327164573
5095,5137,9.08242605256917e-05,0.0007931262392597488
7223,7258,9.08242605256917e-05,0.0009253139458030404
3143,3162,9.086132682491466e-05,0.0010575016523463319
6141,6191,9.087485899952217e-05,0.0011896893588896232
753,791,9.087485899961718e-05,0.0013218770654329147
2322,2347,9.087485899964885e-05,0.0014540647719762062
4089,4087,9.087485899964885e-05,0.0015862524785194977
1210,1213,9.092551388197101e-05,0.0017184401850627892
3580,3604,9.092551388203438e-05,0.0018506278916060807
6362,6387,9.094080738007364e-05,0.0019828155981493722
4150,4164,9.09762252673562e-05,0.0021150033046926637
5581,5613,9.110139810364838e-05,0.0022471910112359553
5740,5764,9.11578267903794e-05,0.0023793787177792463
4722,4765,9.138834263586732e-05,0.002511566424322538
4458,4517,9.164977891185089e-05,0.0026437541308658294
4969,5002,9.170978490369748e-05,0.002775941837409121
2327,2371,9.171512560285998e-05,0.0029081295439524124
1505,1532,9.171877674802569e-05,0.003040317250495704
6435,6451,9.172052652706965e-05,0.0031725049570389954
2354,2380,9.18034677530187e-05,0.003304692663582287
2850,2624,9.18034677530187e-05,0.0034368803701255784
4189,4211,9.185481197435709e-05,0.00356906807666887
6918,6966,9.186341198189367e-05,0.0037012557832121614
6746,6771,9.186647204092445e-05,0.003833443489755453
4664,4726,9.190621365978555e-05,0.0039656311962987445
353,375,9.193773513090729e-05,0.004097818902842036
901,928,9.195012973765698e-05,0.0042300066093853275
1506,1513,9.198298597556992e-05,0.004362194315928619
5411,5440,9.198891490011987e-05,0.0044943820224719105
673,686,9.200918980962404e-05,0.004626569729015202
1923,1938,9.208320677411284e-05,0.004758757435558493
5666,5682,9.225851532355815e-05,0.004890945142101784
1004,1042,9.227744064690198e-05,0.005023132848645076
4648,4620,9.239817250349508e-05,0.005155320555188367
5314,5345,9.250015154706247e-05,0.005287508261731659
927,955,9.25143294689293e-05,0.00541969596827495
1012,1045,9.251755584602942e-05,0.005551883674818242
3188,3216,9.255264118559202e-05,0.005684071381361533
6298,6337,9.258948569293291e-05,0.005816259087904825
1360,1386,9.258948569303164e-05,0.005948446794448116
2925,2957,9.260454956539324e-05,0.006080634500991408
3741,3776,9.260454956539324e-05,0.006212822207534699
5011,5053,9.260454956539324e-05,0.006345009914077991
892,916,9.261693008340479e-05,0.006477197620621282
7182,7204,9.262970701599674e-05,0.006609385327164574
1516,1540,9.264130795042542e-05,0.006741573033707865
6527,6544,9.265530409601306e-05,0.006873760740251157
5758,5781,9.265651620375767e-05,0.007005948446794448
3062,3082,9.266848171198671e-05,0.00713813615333774
856,900,9.268320218460813e-05,0.007270323859881031
7454,7452,9.268391536806298e-05,0.007402511566424323
5586,5598,9.270254739287381e-05,0.007534699272967614
5999,5987,9.270494244007846e-05,0.007666886979510906
2375,2368,9.270854119881873e-05,0.0077990746860541965
5564,5591,9.273773811075663e-05,0.007931262392597489
900,937,9.274412945218296e-05,0.00806345009914078
4168,4191,9.276062464893043e-05,0.008195637805684072
7072,7105,9.276062464893043e-05,0.008327825512227363
3720,3746,9.276587221830883e-05,0.008460013218770655
3765,3759,9.276587221830883e-05,0.008592200925313946
6127,6159,9.276587221830883e-05,0.008724388631857238
1330,1350,9.27658722183847e-05,0.00885657633840053
1774,1804,9.277657083852141e-05,0.008988764044943821
1225,1276,9.279094236338201e-05,0.009120951751487113
2043,2076,9.280275983887595e-05,0.009253139458030404
2170,2205,9.282987706237566e-05,0.009385327164573694
6931,6953,9.282987706266817e-05,0.009517514871116985
6724,6716,9.283133894245733e-05,0.009649702577660277
1922,1901,9.284072192076197e-05,0.009781890284203568
4156,4185,9.286496730882799e-05,0.00991407799074686
911,941,9.287606752882045e-05,0.010046265697290151
205,224,9.288628002180231e-05,0.010178453403833443
822,850,9.288933358362714e-05,0.010310641110376734
944,576,9.289364259504454e-05,0.010442828816920026
1831,1866,9.28964602446957e-05,0.010575016523463317
3108,3152,9.290515121957274e-05,0.010707204230006609
1246,1285,9.291204345969105e-05,0.0108393919365499
75,87,9.292236919638659e-05,0.010971579643093192
5599,5607,9.29277520438805e-05,0.011103767349636483
5257,5256,9.293123027930404e-05,0.011235955056179775
7351,7314,9.293123027930404e-05,0.011368142762723066
1605,1649,9.293123027938003e-05,0.011500330469266358
277,296,9.29411444766942e-05,0.01163251817580965
1591,1622,9.294321126921307e-05,0.011764705882352941
2602,2651,9.295198626929957e-05,0.011896893588896233
4884,4903,9.295419128152154e-05,0.012029081295439524
1580,1597,9.295419128154604e-05,0.012161269001982816
3974,3987,9.295419128161955e-05,0.012293456708526107
5806,5806,9.297237480092455e-05,0.012425644415069399
6945,6954,9.297266194683829e-05,0.01255783212161269
5539,5569,9.298898568981419e-05,0.012690019828155982
174,192,9.299427502080058e-05,0.012822207534699273
613,616,9.300666146732697e-05,0.012954395241242565
6368,6402,9.30102626016076e-05,0.013086582947785856
336,356,9.301312314499196e-05,0.013218770654329148
3989,3999,9.301413057393322e-05,0.01335095836087244
5618,5196,9.301476213388927e-05,0.01348314606741573
315,327,9.303275661351008e-05,0.013615333773959022
3675,3714,9.303439334484787e-05,0.013747521480502314
802,837,9.305563621014226e-05,0.013879709187045605
948,962,9.305747956196603e-05,0.014011896893588897
4970,5012,9.30586299381295e-05,0.014144084600132188
7225,7232,9.30586299381295e-05,0.01427627230667548
7122,7115,9.30602951074282e-05,0.014408460013218771
896,932,9.306316614294651e-05,0.014540647719762063
3879,3861,9.306344936488051e-05,0.014672835426305354
7086,7095,9.306628727973585e-05,0.014805023132848646
4859,4845,9.306933504305339e-05,0.014937210839391937
830,813,9.30745462983111e-05,0.015069398545935229
3310,3312,9.31147339263201e-05,0.01520158625247852
546,559,9.314214428913158e-05,0.015333773959021812
5738,5693,9.315495627349027e-05,0.015465961665565102
4252,4272,9.316575180802509e-05,0.015598149372108393
5068,5100,9.317448802284757e-05,0.015730337078651686
4245,4282,9.319915230908955e-05,0.015862524785194978
2037,2067,9.321991005933941e-05,0.01599471249173827
