,Request Id,request_e2e_time_normalized,cdf
15972,15414,0.01765149134560997,6.25e-05
15991,15288,0.017984321027815487,0.000125
15981,15656,0.01802586788178938,0.0001875
15935,15978,0.018097490872243886,0.00025
15988,15364,0.018262251500877482,0.0003125
15999,15877,0.01835598858172404,0.000375
15958,15550,0.018381039388522206,0.0004375
15966,15872,0.018921816430489798,0.0005
15964,15804,0.01927699793674767,0.0005625
15994,15991,0.01944881798979648,0.000625
15975,14774,0.019679246628475807,0.0006875
15997,15647,0.020065001306106656,0.00075
15965,15584,0.020112422091557097,0.0008125
15962,14786,0.021093068462983443,0.000875
15967,14526,0.02130316321145309,0.0009375
15993,15661,0.021477242371651384,0.001
15961,14510,0.021674501730453058,0.0010625
15996,15055,0.022066092821842635,0.001125
15983,15971,0.022239560695420192,0.0011875
1,5,0.022462525070876684,0.00125
15998,14577,0.022479007987610686,0.0013125
15995,14807,0.022796865642833106,0.001375
15982,15655,0.02339644486582943,0.0014375
8,30,0.023622603145735947,0.0015
0,25,0.02363261379265792,0.0015625
397,751,0.024077281234282565,0.001625
13,34,0.024270422253078353,0.0016875
15989,14911,0.024476102583249722,0.00175
15990,15005,0.02455347831408631,0.0018125
9,13,0.02455877818626082,0.001875
15941,13866,0.024689958777123457,0.0019375
15992,14187,0.024837942499237944,0.002
15980,15449,0.0251483261166678,0.0020625
15986,14615,0.02522053794027248,0.002125
11,82,0.02532586310769712,0.0021875
35,26,0.025471758778908747,0.00225
7,58,0.025620307734510683,0.0023125
15932,14006,0.025706950608508715,0.002375
15976,15473,0.02580147071039587,0.0024375
60,18,0.025874751048749613,0.0025
6,65,0.025882442773286097,0.0025625
5,42,0.026033521632069734,0.002625
15954,13596,0.026195825412492893,0.0026875
15979,14763,0.0263029221695005,0.00275
15985,14237,0.026339166388040423,0.0028125
15929,13986,0.0263410915952053,0.002875
4,3,0.026351980856671512,0.0029375
15942,14132,0.026379073682438112,0.003
15977,14883,0.0264807284231539,0.0030625
12,33,0.026556176661552692,0.003125
26,38,0.026601481217363394,0.0031875
15950,13784,0.02660469924345922,0.00325
65,54,0.026650005359167835,0.0033125
43,118,0.02671615283487905,0.003375
15987,13949,0.02675777091231179,0.0034375
15934,13290,0.02676333358994981,0.0035
3,20,0.02685614266981773,0.0035625
15984,14025,0.026856243119905015,0.003625
15923,13954,0.026917811977092917,0.0036875
27,62,0.02727744105644037,0.00375
55,178,0.027314103892671082,0.0038125
15968,15773,0.02736830530846796,0.003875
40,126,0.02745443813401567,0.0039375
50,78,0.0274618712502869,0.004
18,46,0.02751181595373129,0.0040625
57,114,0.027584286325157754,0.004125
15978,14193,0.02779639127980494,0.0041875
39,94,0.027814603824243205,0.00425
17,53,0.027836783223481595,0.0043125
30,17,0.027836959524989734,0.004375
63,27,0.02800111849816763,0.0044375
15898,14698,0.028017010896701822,0.0045
56,66,0.028041322373297567,0.0045625
15876,15198,0.028081997718279482,0.004625
29,110,0.02808412860882277,0.0046875
89,2,0.02809649539447699,0.00475
15973,14509,0.028098512351672756,0.0048125
93,14,0.028197484711258432,0.004875
44,35,0.028202536440535098,0.0049375
15971,14465,0.028395765846714962,0.005
37,15,0.028548600208295027,0.0050625
28,11,0.028557282097186353,0.005125
15974,13567,0.028695158140924392,0.0051875
24,7,0.028706591431431276,0.00525
14,61,0.028785216903161864,0.0053125
68,122,0.028884985272553454,0.005375
41,146,0.028925941944617686,0.0054375
21,74,0.029054708718230227,0.0055
75,19,0.029058007961537402,0.0055625
46,59,0.029130695184434993,0.005625
52,91,0.02917222275545358,0.0056875
96,31,0.029339891247099407,0.00575
15970,14513,0.02941288139161744,0.0058125
131,6,0.029456654806330317,0.005875
54,87,0.029478134792292325,0.0059375
80,98,0.029521705300889982,0.006
15906,15476,0.02960400838893126,0.0060625
67,158,0.029626240308661556,0.006125
15903,13398,0.029629704045566637,0.0061875
79,86,0.029733298371358238,0.00625
45,83,0.029788349386580745,0.0063125
31,57,0.02979161371416314,0.006375
15879,14694,0.029815198051482462,0.0064375
142,22,0.029829836038883166,0.0065
76,179,0.029869526739816268,0.0065625
61,71,0.029920914466191374,0.006625
88,67,0.029936081696595927,0.0066875
100,106,0.029973636025080113,0.00675
15969,14349,0.029974410313687676,0.0068125
38,142,0.02997458292352518,0.006875
72,43,0.02998583570523897,0.0069375
15956,15625,0.029988275534986494,0.007
70,166,0.03002836164108225,0.0070625
36,89,0.03007098711995749,0.007125
82,170,0.03012026339274226,0.0071875
105,190,0.030237558540524234,0.00725
15901,13258,0.03025932486290032,0.0073125
83,63,0.03033054581399829,0.007375
15963,13827,0.030407488205687713,0.0074375
15922,13804,0.030412796359601927,0.0075
15907,12598,0.030426099149842935,0.0075625
10,32,0.030510312241280674,0.007625
113,47,0.03053881555726617,0.0076875
15921,13728,0.0305542534007221,0.00775
15916,14268,0.0305961135233165,0.0078125
106,79,0.030605431535039737,0.007875
133,55,0.03061573531379908,0.0079375
107,130,0.030686946043188643,0.008
48,69,0.03070956924366748,0.0080625
15920,13696,0.030762100109991572,0.008125
20,95,0.030829785948358796,0.0081875
19,51,0.03086548743495957,0.00825
128,319,0.030880597887518534,0.0083125
15918,13736,0.031081711082275174,0.008375
15881,13894,0.031082810915242908,0.0084375
85,29,0.031092505725069514,0.0085
15959,14341,0.031144519211577626,0.0085625
114,103,0.03115368501596783,0.008625
15894,12786,0.03118950027362806,0.0086875
62,45,0.031211916003767524,0.00875
226,23,0.03130105793320977,0.0088125
15909,11938,0.03135716488101677,0.008875
49,101,0.03136706007448026,0.0089375
