,Request Id,decode_time_execution_plus_preemption_normalized,cdf
9,124,0.1518753865486149,0.00036443148688046647
765,888,0.18865766226472638,0.0007288629737609329
2091,2210,0.1930019050384939,0.0010932944606413995
13,116,0.19450558789319777,0.0014577259475218659
1999,2120,0.20450053469383217,0.0018221574344023323
10,131,0.20683837441182565,0.002186588921282799
1354,1463,0.20757019526286238,0.002551020408163265
15,117,0.20804872711921174,0.0029154518950437317
2507,2622,0.21258140566020528,0.0032798833819241984
2532,2630,0.21702329203426132,0.0036443148688046646
812,919,0.21734276666123215,0.004008746355685131
912,1013,0.2174209421607503,0.004373177842565598
1276,1394,0.21757398589801186,0.0047376093294460644
1737,1849,0.21816598066486143,0.00510204081632653
1207,1312,0.21836824050148304,0.005466472303206997
2528,2629,0.2226574576108011,0.0058309037900874635
2545,2631,0.2233952855765803,0.00619533527696793
1746,1866,0.22356196116634236,0.006559766763848397
1281,1397,0.22390533853849406,0.006924198250728863
2537,2628,0.22740649447451247,0.007288629737609329
1158,1266,0.2278343065239696,0.007653061224489796
628,751,0.22862880053614845,0.008017492711370262
2534,2625,0.23161868068066294,0.008381924198250729
907,1010,0.2346814243144392,0.008746355685131196
1172,1270,0.23488516605345922,0.009110787172011662
24,126,0.23571846017317827,0.009475218658892129
1370,1465,0.23851022009727324,0.009839650145772596
1209,1268,0.2398799522473386,0.01020408163265306
1212,1310,0.24138474619618933,0.010568513119533527
1202,1284,0.24158871294991777,0.010932944606413994
1208,1263,0.24215685031377876,0.01129737609329446
966,1078,0.24236936125164765,0.011661807580174927
1165,1257,0.24312165098175684,0.012026239067055394
1213,1246,0.24318962798699686,0.01239067055393586
1210,1274,0.24490934693560695,0.012755102040816327
17,110,0.2449844673287637,0.013119533527696793
1196,1277,0.24616461484709398,0.01348396501457726
1178,1276,0.24634994153719206,0.013848396501457727
1960,2071,0.2464581004768754,0.014212827988338192
1195,1264,0.24674230151974502,0.014577259475218658
1197,1280,0.2469688174208647,0.014941690962099125
2444,2546,0.24699946262248748,0.015306122448979591
27,123,0.24769559544562186,0.01567055393586006
1163,1231,0.24772150709082275,0.016034985422740525
1206,1245,0.24814565025643703,0.01639941690962099
1813,1921,0.24830554761061194,0.016763848396501458
2041,2144,0.2501147807363271,0.017128279883381923
1869,1958,0.25017441636085314,0.01749271137026239
922,1014,0.250233419180867,0.017857142857142856
918,1012,0.25055410626394836,0.018221574344023325
2544,2599,0.25210286706293206,0.01858600583090379
2559,2612,0.2533665176452739,0.018950437317784258
2535,2602,0.2533827705421506,0.019314868804664723
1189,1244,0.25346637474085226,0.01967930029154519
1868,1955,0.25349249292428444,0.020043731778425656
1358,1447,0.2537151156392535,0.02040816326530612
1361,1430,0.25390103208927245,0.02077259475218659
1199,1265,0.2541654655255714,0.021137026239067054
1215,1305,0.2543104807174081,0.021501457725947522
2272,2370,0.2543587480642993,0.021865889212827987
1214,1253,0.25459369017548394,0.022230320699708456
1122,1235,0.2550516374231783,0.02259475218658892
1203,1248,0.25515286853500135,0.02295918367346939
2099,2175,0.2551956706528011,0.023323615160349854
2543,2579,0.25593416742679787,0.023688046647230322
2549,2615,0.2559624589320821,0.024052478134110787
929,1018,0.25634337228583975,0.024416909620991252
2520,2604,0.2564406968988033,0.02478134110787172
2564,2614,0.2566792434036698,0.025145772594752185
1174,1237,0.2566834262685199,0.025510204081632654
1201,1230,0.25670027903965675,0.02587463556851312
2276,2378,0.25688978120711964,0.026239067055393587
1378,1456,0.2575864676100434,0.026603498542274052
1181,1271,0.257616181915959,0.02696793002915452
1867,1952,0.25765264873074717,0.027332361516034985
