,Request Id,request_e2e_time,cdf
10,131,8.950748329838529,0.00036443148688046647
9,124,9.529067237587526,0.0007288629737609329
13,116,13.71037739814928,0.0010932944606413995
4,96,14.069721844210765,0.0014577259475218659
15,117,15.625302072223139,0.0018221574344023323
7,82,19.48852036408695,0.002186588921282799
17,110,19.725613122695954,0.002551020408163265
2,65,20.08663338119024,0.0029154518950437317
12,95,20.115897102301933,0.0032798833819241984
24,126,21.53088800093168,0.0036443148688046646
27,123,23.22113768557363,0.004008746355685131
21,108,24.013387938863367,0.004373177842565598
31,118,25.18865873151887,0.0047376093294460644
6,42,26.53388598377104,0.00510204081632653
0,25,27.239888253702993,0.005466472303206997
11,58,27.44343887545412,0.0058309037900874635
30,101,29.593646830404133,0.00619533527696793
50,154,29.63139943621325,0.006559766763848397
54,168,30.40615742434941,0.006924198250728863
16,61,30.89332776005827,0.007288629737609329
3,20,31.19150208984269,0.007653061224489796
1,8,31.644199999707244,0.008017492711370262
20,74,31.836630817136204,0.008381924198250729
29,89,33.03884395172926,0.008746355685131196
5,5,34.939159666548576,0.009110787172011662
14,32,35.25809279564504,0.009475218658892129
34,94,35.605039517292965,0.009839650145772596
45,114,35.94011874328402,0.01020408163265306
56,142,36.582622907189936,0.010568513119533527
42,105,36.680656611032695,0.010932944606413994
35,92,36.745801488308025,0.01129737609329446
8,3,37.67534062680283,0.011661807580174927
23,53,38.224857960373086,0.012026239067055394
36,83,38.58028554332425,0.01239067055393586
22,52,38.914646158709466,0.012755102040816327
41,97,38.93855154521915,0.013119533527696793
19,33,39.801747722258,0.01348396501457726
25,51,39.97689966357907,0.013848396501457727
18,30,40.1743414912509,0.014212827988338192
65,146,40.2879625843803,0.014577259475218658
43,91,41.35179669075915,0.014941690962099125
33,62,41.79155061219225,0.015306122448979591
46,87,43.44741921637356,0.01567055393586006
52,100,43.83864609339947,0.016034985422740525
61,122,43.863515775065814,0.01639941690962099
32,46,44.44885034862611,0.016763848396501458
28,34,44.69544859199682,0.017128279883381923
40,69,45.33932900499504,0.01749271137026239
38,57,46.854501167793096,0.017857142857142856
49,78,47.129194420842055,0.018221574344023325
73,135,47.452031918913804,0.01858600583090379
63,113,47.8519261383021,0.018950437317784258
69,120,49.337302459858904,0.019314868804664723
26,13,49.457049384561415,0.01967930029154519
71,125,49.97080520276839,0.020043731778425656
67,109,50.49061974959279,0.02040816326530612
39,36,50.684327528175174,0.02077259475218659
48,59,52.338885465032675,0.021137026239067054
44,38,52.364707207178846,0.021501457725947522
94,178,52.575938789136565,0.021865889212827987
80,133,52.70501887759984,0.022230320699708456
37,24,53.39447592024149,0.02259475218658892
57,71,54.28839410860041,0.02295918367346939
70,98,55.90643903939562,0.023323615160349854
59,66,56.63487043210091,0.023688046647230322
96,158,57.94215839261747,0.024052478134110787
88,134,58.880817350553954,0.024416909620991252
66,73,59.35544752589482,0.02478134110787172
106,177,59.43999718108648,0.025145772594752185
68,72,60.497975314645416,0.025510204081632654
74,86,61.26669660696719,0.02587463556851312
