,Time (sec),request_completion
0,25.405505362286586,1
1,27.41826095315993,2
2,29.980570690126733,3
3,33.174198569228444,4
4,50.29387787013559,5
5,58.685516967140686,6
6,94.08436989984129,7
7,98.18278485636525,8
8,99.17934596037355,9
9,115.65771278694443,10
10,117.47729552045136,11
11,119.42972640385882,12
12,120.92974739700452,13
13,134.69267030888042,14
14,138.6159961030092,15
15,145.46434987193612,16
16,151.49352264370515,17
17,160.3090979004376,18
18,186.224214232541,19
19,186.70094534996466,20
20,202.15278122927353,21
21,226.29798123138664,22
22,234.2864625161963,23
23,239.77161310142418,24
24,271.3636026240268,25
25,273.7204403370109,26
26,280.24337657582873,27
27,282.75949302406394,28
28,306.94267942057115,29
29,322.31460273649884,30
30,340.0324633080809,31
31,364.5507351711464,32
32,368.52683124815945,33
33,410.4873424551274,34
34,417.5221301117755,35
35,430.3428616229037,36
36,454.04552360333497,37
37,487.2175659876574,38
38,494.5058755691221,39
39,524.909028368207,40
40,528.2667937421222,41
41,529.7517673259509,42
42,535.0915902894214,43
43,536.7335519952184,44
44,537.6267632842408,45
45,538.5619929760428,46
46,565.5798677946105,47
47,572.0641827415117,48
48,576.0988332705612,49
49,614.1229074917348,50
50,621.991585771839,51
51,626.4052743082083,52
52,630.3349689347616,53
53,632.1284319053813,54
54,648.0295672658899,55
55,663.6698941440616,56
56,663.6833337495717,57
57,673.0315845941645,58
58,687.8309112691973,59
59,699.6433396976624,60
60,717.2898317133396,61
61,726.5209334724284,62
62,739.0529053340584,63
63,758.8240592867085,64
64,784.8556069363407,65
65,798.6880164101701,66
66,806.4061038648929,67
67,809.3669560843994,68
68,814.7256832185014,69
69,815.5617237217618,70
70,830.0320810864849,71
71,859.6793887502223,72
72,888.9094087573171,73
73,894.2764291825073,74
74,905.9077666954736,75
75,953.5265264814931,76
76,959.8648578668227,77
77,961.1256322777745,78
78,968.7025317066608,79
79,988.3977224000726,80
80,990.0013819054578,81
81,993.338782244134,82
82,1028.6720588564806,83
83,1033.5450689304978,84
84,1034.134713027298,85
85,1072.4128429298394,86
86,1078.3819089706556,87
87,1086.1797869262393,88
88,1087.2622848416897,89
89,1091.3049619273988,90
90,1100.8793308175968,91
91,1103.265390482533,92
92,1124.8793700596545,93
93,1133.1468989293298,94
94,1136.7269500514028,95
95,1137.9019395752434,96
96,1179.0203456346069,97
97,1191.8872492199093,98
98,1236.0179420547138,99
99,1261.3634424777597,100
100,1266.8722831509326,101
101,1277.7215474103343,102
102,1298.7344978895014,103
103,1308.1166205054383,104
104,1314.1759450850302,105
105,1323.2437369225404,106
106,1328.1446157175994,107
107,1339.9239713500904,108
108,1384.902271722413,109
109,1410.396536925542,110
110,1420.6999609528684,111
111,1429.7821653656836,112
112,1436.987014636158,113
113,1462.2950586177449,114
114,1493.5307975605858,115
115,1507.814108942217,116
116,1521.3718981670866,117
117,1529.5961789358685,118
118,1546.161175400646,119
119,1575.3478002420325,120
120,1576.8891806965792,121
121,1584.1702512994132,122
122,1591.0014601670375,123
123,1593.7552139276304,124
124,1634.4460993226744,125
125,1661.4096699769243,126
126,1686.9514283066126,127
127,1689.6736921064828,128
128,1722.8196181462163,129
129,1759.413961100511,130
130,1761.1054453057511,131
131,1768.791933504269,132
132,1778.3028521936126,133
133,1791.1311126853911,134
