,Request Id,request_model_execution_time,cdf
502,751,0.1182422573765752,6.25e-05
10344,10509,0.13386996105999968,0.000125
13244,13361,0.20108649924804048,0.0001875
5491,5848,0.20402864540674234,0.00025
3913,4073,0.20402936731140012,0.0003125
8171,8536,0.24052356664502728,0.000375
4753,5076,0.25887547710999614,0.0004375
10879,11214,0.27844295272856523,0.0005
0,168,0.28132694629949395,0.0005625
11638,11789,0.2980763858196692,0.000625
1842,2120,0.3009035691901897,0.0006875
11536,11864,0.30790274926472055,0.00075
1,131,0.30832934512717636,0.0008125
7236,7610,0.31306830473679603,0.000875
639,888,0.3146973137716887,0.0009375
12621,12735,0.32711797016149163,0.001
2088,2277,0.3327772513244988,0.0010625
10827,11148,0.3327839111601724,0.001125
12684,13030,0.33686629811536206,0.0011875
3726,4032,0.3380109847717671,0.00125
9839,9973,0.34055029769808703,0.0013125
6682,6775,0.34212064636694756,0.001375
3782,4090,0.34323810984920594,0.0014375
5678,6032,0.34367283355058215,0.0015
13097,13450,0.34482527809281194,0.0015625
15146,15538,0.3495861415773493,0.001625
12378,12491,0.3595828161089103,0.0016875
6270,6379,0.372777309581824,0.00175
422,642,0.37550858349639177,0.0018125
6850,6949,0.3799402119219333,0.001875
8396,8734,0.3821478924156352,0.0019375
12900,13240,0.38230635505468924,0.002
4374,4686,0.3854252054898713,0.0020625
6019,6350,0.385888513979567,0.002125
10378,10535,0.38646307599279006,0.0021875
10907,11045,0.38670912884538394,0.00225
4886,5023,0.38843013094923245,0.0023125
1605,1866,0.38941603825247023,0.002375
8269,8379,0.3910617174622647,0.0024375
11715,11853,0.39413491556784924,0.0025
13882,14238,0.3985594269201585,0.0025625
15233,15303,0.40505822208466474,0.002625
11555,11876,0.4054757905714227,0.0026875
5713,5835,0.40596216804159907,0.00275
13421,13772,0.40638571341784563,0.0028125
3155,3335,0.40930155905969706,0.002875
2885,3071,0.4105076225578641,0.0029375
8778,9122,0.41141494504629933,0.003
12937,13041,0.4118831723903604,0.0030625
5265,5389,0.4141941704528371,0.003125
3932,4246,0.4151464967613458,0.0031875
5721,6072,0.42438793230075156,0.00325
12915,13254,0.4247127244458157,0.0033125
15054,15434,0.42545486696509044,0.003375
10701,11020,0.42545605239335516,0.0034375
15799,15865,0.427135579300346,0.0035
7025,7121,0.43715575367441667,0.0035625
12185,12299,0.4445522183743878,0.003625
13570,13683,0.44485023861399575,0.0036875
979,1200,0.4477021445114847,0.00375
