,Request Id,request_e2e_time,cdf
639,751,0.6820045585212142,0.00011921793037672866
50,131,1.0025590514055978,0.0002384358607534573
5707,5848,1.0314783303854256,0.000357653791130186
6129,6350,1.0333921575829663,0.0004768717215069146
2917,3071,1.0695951216587218,0.0005960896518836433
463,569,1.3824571286041731,0.000715307582260372
6621,6775,1.5293516467777408,0.0008345255126371007
4511,4686,1.5892572255580717,0.0009537434430138292
255,319,1.7562203933097322,0.001072961373390558
1634,1779,1.8429471834357969,0.0011921793037672865
6413,6539,1.8876727974991354,0.0013113972341440153
1986,2087,1.8966716909462207,0.001430615164520744
4880,5057,1.9179860827550783,0.0015498330948974725
885,955,1.9225767172922303,0.0016690510252742013
6965,7081,1.9498189944883961,0.00178826895565093
68,168,1.9820800266078393,0.0019074868860276585
1716,1823,1.9997389758703434,0.002026704816404387
5850,6032,2.0092784183675576,0.002145922746781116
6338,6439,2.019219276224703,0.0022651406771578447
5697,5835,2.0203432784142024,0.002384358607534573
293,350,2.0304879746247906,0.002503576537911302
522,642,2.0309341459389714,0.0026227944682880307
770,888,2.1302484416955565,0.002742012398664759
7897,8026,2.1770588620543094,0.002861230329041488
1733,1827,2.183591199598766,0.0029804482594182166
2477,2622,2.2683670235987847,0.003099666189794945
8358,8448,2.2834293168734803,0.003218884120171674
6183,6367,2.3779986088934493,0.0033381020505484026
3589,3718,2.387355910168253,0.003457319980925131
2335,2487,2.405156420233311,0.00357653791130186
5349,5485,2.4353399411875216,0.0036957558416785886
2605,2750,2.463140240343364,0.003814973772055317
865,946,2.4831669279179494,0.003934191702432046
7666,7796,2.504428075505757,0.004053409632808774
8233,8379,2.510564688662498,0.004172627563185503
7872,8021,2.5108122447566075,0.004291845493562232
847,939,2.5611359234209203,0.00441106342393896
7457,7607,2.5793898157296553,0.004530281354315689
2016,2120,2.595710089263548,0.004649499284692418
8139,8235,2.6429107380031382,0.004768717215069146
7552,7687,2.6716691454764714,0.004887935145445875
1908,2014,2.6867784607084104,0.005007153075822604
8375,8453,2.710240119173477,0.005126371006199332
6853,6985,2.746242106673435,0.005245588936576061
1806,1927,2.7621236698178677,0.00536480686695279
1673,1801,2.795109867581516,0.005484024797329518
3843,4073,2.8299690603955696,0.005603242727706247
6293,6412,2.8621364768805506,0.005722460658082976
5935,6139,2.8911758082299457,0.005841678588459704
3897,4111,2.908110561753915,0.005960896518836433
5242,5389,2.9186230417712977,0.006080114449213162
3666,3795,2.940219734340758,0.00619933237958989
2936,3076,2.949011004582985,0.006318550309966619
7895,8024,2.9683469333576795,0.006437768240343348
4298,4469,2.9713279711849054,0.006556986170720076
3,25,2.990717506755887,0.006676204101096805
2934,3074,3.0032241190291415,0.006795422031473534
3175,3335,3.0037189364243204,0.006914639961850262
2979,3094,3.0197412804831174,0.007033857892226991
8364,8449,3.026006338952584,0.00715307582260372
1773,1849,3.057396556084484,0.007272293752980448
3484,3598,3.0624336174186055,0.007391511683357177
7637,7784,3.0855304006822735,0.0075107296137339056
2977,3092,3.0980522469911875,0.007629947544110634
275,325,3.1042609367689806,0.007749165474487363
5882,6072,3.1105520708169934,0.007868383404864092
8011,8126,3.1122778205135546,0.00798760133524082
2414,2567,3.135293554141981,0.008106819265617548
2355,2490,3.1434246531410963,0.008226037195994278
4306,4472,3.174198049818756,0.008345255126371007
1781,1866,3.1966450987022768,0.008464473056747735
4734,4854,3.1985931912180376,0.008583690987124463
249,312,3.233312738257183,0.008702908917501192
2810,2933,3.238731343231393,0.00882212684787792
4625,4781,3.2442849785422823,0.00894134477825465
562,675,3.2549132724577703,0.009060562708631379
2871,2958,3.268394451910126,0.009179780639008107
6959,7073,3.2766015745824006,0.009298998569384835
3150,3276,3.288385320484167,0.009418216499761564
7010,7164,3.293167115727101,0.009537434430138292
7784,7900,3.297241929773918,0.009656652360515022
4340,4517,3.31207771055017,0.00977587029089175
6250,6391,3.3183676107964857,0.009895088221268479
8082,8186,3.327694928012079,0.010014306151645207
4632,4785,3.3750324462414483,0.010133524082021936
1,20,3.4012735674898247,0.010252742012398664
6360,6463,3.440699556388381,0.010371959942775394
4293,4461,3.4516896988644703,0.010491177873152123
3400,3571,3.4623144687266176,0.010610395803528851
723,809,3.4735413194020737,0.01072961373390558
2574,2719,3.473648238158148,0.010848831664282308
7055,7216,3.4891556716111154,0.010968049594659036
6844,6982,3.5104704123705233,0.011087267525035766
4111,4246,3.5114964248242586,0.011206485455412495
7124,7275,3.517497430479807,0.011325703385789223
4431,4588,3.5250684147508764,0.011444921316165951
3023,3138,3.535116886720516,0.01156413924654268
2630,2759,3.5533233415502536,0.011683357176919408
670,768,3.621283711581185,0.011802575107296138
353,440,3.624258347744359,0.011921793037672867
512,627,3.677028982479669,0.012041010968049595
32,96,3.6812688065909285,0.012160228898426323
6388,6479,3.704136106822034,0.012279446828803052
8046,8163,3.7377413503420485,0.01239866475917978
873,943,3.7463489057633694,0.01251788268955651
434,547,3.7619556827081624,0.012637100619933238
2731,2883,3.780358588653712,0.012756318550309967
461,560,3.7819776733791315,0.012875536480686695
5253,5393,3.7835285461424064,0.012994754411063424
6371,6467,3.7878013233296315,0.013113972341440152
1890,1998,3.7896713285389865,0.013233190271816882
7303,7454,3.792271449169675,0.01335240820219361
1751,1831,3.795879470463035,0.013471626132570339
7648,7788,3.7999369949639004,0.013590844062947067
7524,7667,3.8094728315543307,0.013710061993323796
4922,5076,3.8116085702672535,0.013829279923700524
5699,5827,3.818433316383789,0.013948497854077254
1985,2077,3.829906556876267,0.014067715784453982
7687,7795,3.844271350903682,0.01418693371483071
4049,4152,3.8489394526227443,0.01430615164520744
7667,7791,3.8677175769228143,0.014425369575584168
5654,5790,3.8708295134440505,0.014544587505960896
8141,8234,3.8786528449443267,0.014663805436337626
7993,8102,3.9064595806385114,0.014783023366714354
2832,2939,3.9065857865526823,0.014902241297091083
6843,6976,3.908300549654541,0.015021459227467811
1705,1811,3.9359630811226225,0.01514067715784454
1811,1926,3.9615907137001045,0.015259895088221268
853,937,3.961805565895446,0.015379113018597998
1369,1489,3.9648810009862814,0.015498330948974726
6511,6620,3.966600112744345,0.015617548879351455
6352,6449,3.968048772993143,0.015736766809728183
2918,3055,3.969384067077499,0.01585598474010491
1808,1921,3.985212767100279,0.01597520267048164
2139,2277,3.9852548533497156,0.016094420600858368
5737,5871,3.9903025491905737,0.016213638531235097
1896,2004,3.993701309441633,0.016332856461611825
2411,2559,4.010703579122151,0.016452074391988557
7015,7163,4.040449789348486,0.016571292322365285
3435,3577,4.048011661533906,0.016690510252742013
1715,1815,4.050367327389381,0.016809728183118742
3482,3594,4.099917550692339,0.01692894611349547
5696,5825,4.164313972818718,0.0170481640438722
2315,2469,4.171165738495461,0.017167381974248927
3512,3638,4.186506137187962,0.017286599904625655
4288,4455,4.190283433047853,0.017405817835002384
1415,1529,4.230442687840025,0.017525035765379112
735,821,4.267620495026932,0.01764425369575584
1266,1416,4.285655612950279,0.01776347162613257
1357,1482,4.286034569997923,0.0178826895565093
8347,8439,4.2927543775317645,0.01800190748688603
2288,2455,4.302359663404104,0.018121125417262757
3103,3238,4.309504090645191,0.018240343347639486
4103,4222,4.3112215096454065,0.018359561278016214
8088,8193,4.317353670813418,0.018478779208392943
2874,2956,4.318547082360283,0.01859799713876967
2971,3089,4.323853119576825,0.0187172150691464
2734,2885,4.348370705404818,0.018836432999523128
4081,4182,4.353634949584944,0.018955650929899856
760,845,4.357834655401803,0.019074868860276584
6386,6474,4.359569245860257,0.019194086790653313
288,334,4.360721343796769,0.019313304721030045
4015,4131,4.368834389908557,0.019432522651406773
1735,1822,4.369306286616279,0.0195517405817835
8114,8216,4.3729532665151964,0.01967095851216023
6320,6421,4.378703589539327,0.019790176442536958
1990,2079,4.390401945177189,0.019909394372913686
3983,4122,4.402092584090042,0.020028612303290415
3508,3635,4.421928249372058,0.020147830233667143
2004,2090,4.432498297466566,0.02026704816404387
6813,6966,4.434394320136107,0.0203862660944206
4282,4452,4.437994845509024,0.02050548402479733
2009,2094,4.446281175587956,0.020624701955174057
8355,8441,4.448367267611502,0.02074391988555079
422,535,4.4630825607996485,0.020863137815927517
3770,3959,4.469129985260452,0.020982355746304245
3566,3696,4.51009899291023,0.021101573676680974
9,58,4.515439093221971,0.021220791607057702
6234,6379,4.515499370715133,0.02134000953743443
3127,3254,4.515858776359437,0.02145922746781116
2642,2765,4.533321734708693,0.021578445398187887
8121,8219,4.557339657140119,0.021697663328564615
8137,8227,4.5604581580496415,0.021816881258941344
15,65,4.562290406107897,0.021936099189318072
3001,3099,4.58761958284515,0.0220553171196948
4221,4383,4.59008678771329,0.022174535050071532
261,314,4.5965696349837515,0.02229375298044826
1981,2071,4.598305692664383,0.02241297091082499
821,919,4.598851528838793,0.022532188841201718
3183,3333,4.616136684367007,0.022651406771578446
3149,3268,4.624676776792967,0.022770624701955174
3537,3646,4.627945446781041,0.022889842632331903
2802,2921,4.638902448497902,0.02300906056270863
1734,1819,4.6439383309015625,0.02312827849308536
3489,3602,4.644273499739256,0.023247496423462088
