,Request Id,request_scheduling_delay,cdf
0,5,0.0,6.25e-05
1,8,0.0,0.000125
2,3,0.0,0.0001875
5,13,0.0,0.00025
8,7,0.0,0.0003125
12,11,0.0,0.000375
24,15,0.0,0.0004375
40,4,0.0,0.0005
47,12,0.0,0.0005625
60,14,0.0,0.000625
77,6,0.0,0.0006875
78,2,0.0,0.00075
80,1,0.0,0.0008125
176,10,0.0,0.000875
227,0,0.0,0.0009375
612,9,0.0,0.001
72,123,1.7836298149553897e-06,0.0010625
3379,3293,3.070966400287034e-06,0.001125
11216,11618,6.27943967401734e-06,0.0011875
9108,8966,7.806846639368814e-06,0.00125
3972,4230,8.376049336789038e-06,0.0013125
12343,12685,1.425344885319646e-05,0.001375
14087,14282,1.8179053228095654e-05,0.0014375
8821,9018,1.896084000918563e-05,0.0015
8870,9073,2.210739444308274e-05,0.0015625
5486,5448,2.5278841690123954e-05,0.001625
4315,4207,2.612797960921398e-05,0.0016875
13679,11524,3.0445832862824318e-05,0.00175
5659,5468,3.7399523023395886e-05,0.0018125
2898,3115,4.466357956545153e-05,0.001875
15265,15508,4.5612589673282855e-05,0.0019375
12292,12530,4.840540876216437e-05,0.002
4884,5192,4.9455772654027896e-05,0.0020625
15175,15329,5.0279343440706725e-05,0.002125
29,26,5.331801257268953e-05,0.0021875
3971,4183,5.6858560654404755e-05,0.00225
9682,10050,5.92506784755642e-05,0.0023125
4892,5158,6.61384167557344e-05,0.002375
3147,3444,7.542471659860439e-05,0.0024375
838,847,7.89508099146019e-05,0.0025
2367,2512,8.20523418028074e-05,0.0025625
13023,13216,8.707752081704712e-05,0.002625
5422,5709,8.72110685889993e-05,0.0026875
670,652,9.008707621305234e-05,0.00275
974,1099,9.041697348877165e-05,0.0028125
15113,15426,9.250343822486684e-05,0.002875
797,799,9.85865144205178e-05,0.0029375
11475,11634,0.00010066523034879538,0.003
14862,14951,0.00010181040570955702,0.0030625
11916,12287,0.0001018393822107555,0.003125
2091,1902,0.00010280695711628596,0.0031875
4418,4742,0.00010756518943821902,0.00325
14424,14765,0.00011069755117887325,0.0033125
804,848,0.00011373928314029058,0.003375
2023,1817,0.00011579695532404344,0.0034375
13543,8737,0.00012218213413461854,0.0035
4856,1853,0.00012917328495731795,0.0035625
2295,2354,0.0001320350757296751,0.003625
1959,2098,0.00013529730731676182,0.0036875
5826,6002,0.00013993228017739057,0.00375
221,314,0.00014110323117844104,0.0038125
568,551,0.00014127434166866237,0.003875
1533,1723,0.00014367085247357636,0.0039375
7780,8033,0.00014533113510140083,0.004
9891,10249,0.00014575524357951508,0.0040625
294,371,0.00014682049019754118,0.004125
12706,12748,0.0001488685777530918,0.0041875
1199,977,0.00015218281658846422,0.00425
784,765,0.00015554719712618237,0.0043125
12293,12623,0.0001574122320278093,0.004375
2932,3167,0.00015779807857541073,0.0044375
683,845,0.0001589066226035385,0.0045
15044,15319,0.0001738664973345294,0.0045625
4244,4486,0.00017427802293923378,0.004625
253,336,0.0001746776037823139,0.0046875
2813,2975,0.0001754878714024244,0.00475
704,812,0.00017560226481450059,0.0048125
888,1002,0.0001798082069370821,0.004875
8344,8633,0.0001822139844875892,0.0049375
8463,8601,0.00019265778283283908,0.005
2141,2312,0.0001936297079296878,0.0050625
15020,15062,0.00019427853015940855,0.005125
5411,3865,0.00019593079147028902,0.0051875
497,565,0.00021257694032073005,0.00525
14216,14428,0.00021380026612405345,0.0053125
5530,5516,0.0002162191075001374,0.005375
4593,4925,0.00022829081966335707,0.0054375
12919,13244,0.0002310542591317244,0.0055
6463,6658,0.00023185559911098608,0.0055625
1223,1195,0.00023223090671820046,0.005625
2841,2971,0.0002414865601991778,0.0056875
846,711,0.0002462534334775057,0.00575
1268,1465,0.0002469842211851869,0.0058125
610,672,0.00024785497813617496,0.005875
2493,2650,0.00024803933462180794,0.0059375
59,101,0.00025221438205980107,0.006
419,463,0.0002568584471775992,0.0060625
282,272,0.00025739935599844443,0.006125
11926,12226,0.00025883956101324657,0.0061875
285,256,0.00025913488484885505,0.00625
6677,6626,0.00026139023262317096,0.0063125
2650,2772,0.00026275788597018845,0.006375
2702,2908,0.000262964750561423,0.0064375
14763,15089,0.00026658790721967307,0.0065
11989,12025,0.0002675100512590234,0.0065625
8367,8477,0.0002749806084239026,0.006625
14125,14436,0.00027726239048320167,0.0066875
8538,8833,0.00027916335398003866,0.00675
11693,9050,0.0002887747305067023,0.0068125
5557,5820,0.000288869206812592,0.006875
2943,3164,0.0002894195834031166,0.0069375
312,340,0.0002903175474537889,0.007
4933,5117,0.00029687099835484787,0.0070625
10743,11056,0.0002986059235183802,0.007125
2997,3170,0.00029935855695839564,0.0071875
3042,3090,0.0002998026180378588,0.00725
14874,15196,0.0003005526991159968,0.0073125
12742,12802,0.0003010590006624625,0.007375
2708,2740,0.0003093968535736735,0.0074375
7041,6822,0.00031064817568449143,0.0075
5545,5814,0.00031475292422555867,0.0075625
994,1132,0.0003159291386118923,0.007625
1921,2023,0.0003167552816734087,0.0076875
1224,1263,0.00031986769801051196,0.00775
13941,14180,0.0003207429778058213,0.0078125
255,266,0.000325593186308204,0.007875
2438,2539,0.00032612699173029114,0.0079375
7171,3243,0.0003286767127193002,0.008
3769,3913,0.0003293072788252971,0.0080625
14974,15164,0.00032935744576434445,0.008125
11588,11967,0.00033521285251936206,0.0081875
2783,2942,0.0003371034145942531,0.00825
158,196,0.00033963542241144395,0.0083125
14008,14276,0.0003486712327571695,0.008375
15025,15244,0.0003634105603396165,0.0084375
1183,940,0.0003676850978386881,0.0085
15876,12807,0.0003685230222458813,0.0085625
727,714,0.00037331355979475234,0.008625
1737,1859,0.00037643094882611194,0.0086875
13223,13232,0.0003772075849894918,0.00875
8924,9228,0.0003774315630948877,0.0088125
3149,3182,0.00037880818987900966,0.008875
3577,3775,0.000381081235723002,0.0089375
2950,3103,0.00038787834280640254,0.009
10100,10496,0.00038887515785290816,0.0090625
8492,8729,0.0003917469245493521,0.009125
1485,606,0.0003930244856640286,0.0091875
6,30,0.0003933877896080684,0.00925
104,125,0.00040005517706487304,0.0093125
12003,12220,0.000402393903726761,0.009375
4466,4441,0.00040291642490331014,0.0094375
7661,7704,0.00040994142504757747,0.0095
13076,13351,0.00041219203845344055,0.0095625
150,119,0.0004235056223407252,0.009625
10494,10834,0.00042620750781452443,0.0096875
4800,5046,0.0004279950891543649,0.00975
655,791,0.0004320846052259242,0.0098125
921,959,0.00043310293591680704,0.009875
4506,4615,0.0004348754408027844,0.0099375
1036,1104,0.00043869660061446325,0.01
993,1119,0.00044162096552824437,0.0100625
3017,3007,0.0004458245463752064,0.010125
2872,3091,0.0004475523164657602,0.0101875
1773,1821,0.0004479737041407361,0.01025
11814,12130,0.00045069458400348594,0.0103125
6683,7014,0.0004518679393186176,0.010375
624,698,0.0004523677844314733,0.0104375
14980,15199,0.0004525330400326766,0.0105
15504,15658,0.00045472630446852236,0.0105625
3490,3599,0.00045862631074555793,0.010625
816,946,0.00046632152913694824,0.0106875
1574,1713,0.00047020606683645383,0.01075
115,166,0.00047199440808265436,0.0108125
5277,5388,0.00047520147150237335,0.010875
1134,1231,0.0004817160641792384,0.0109375
2402,2602,0.000486984696657089,0.011
