,cdf,batch_execution_time
0,0.0,0.03004672321615285
1,0.01,0.039676286954963204
2,0.02,0.04204555707316023
3,0.03,0.044467284602046214
4,0.04,0.045456405630066955
5,0.05,0.045821515488995365
6,0.06,0.04600516867366751
7,0.07,0.046282029529983074
8,0.08,0.046467528460465056
9,0.09,0.04656055654547099
10,0.1,0.046653770872889355
11,0.11,0.0469345350419296
12,0.12,0.047028498075046575
13,0.13,0.047216988860426745
14,0.14,0.047216988860426745
15,0.15,0.04731151736665383
16,0.16,0.0474062351191396
17,0.17,0.0474062351191396
18,0.18,0.047501142496755494
19,0.19,0.04759623987913139
20,0.2,0.04759623987913139
21,0.21,0.04778700618048432
22,0.22,0.04778700618048432
23,0.23,0.04788267586252734
24,0.24,0.047978537075465344
25,0.25,0.047978537075465344
26,0.26,0.047978537075465344
27,0.27,0.048074590202743524
28,0.28,0.048074590202743524
29,0.29,0.04817083562857485
30,0.3,0.04826727373794137
31,0.31,0.04826727373794137
32,0.32,0.04836390491659591
33,0.33,0.04846072955106357
34,0.34,0.04846072955106357
35,0.35000000000000003,0.04846072955106357
36,0.36,0.04855774802864329
37,0.37,0.04855774802864329
38,0.38,0.04855774802864329
39,0.39,0.04865496073740934
40,0.4,0.04865496073740934
41,0.41000000000000003,0.048752368066212935
42,0.42,0.048752368066212935
43,0.43,0.048752368066212935
44,0.44,0.048752368066212935
45,0.45,0.048849970404683835
46,0.46,0.048849970404683835
47,0.47000000000000003,0.048947768143231755
48,0.48,0.048947768143231755
49,0.49,0.048947768143231755
50,0.5,0.048947768143231755
51,0.51,0.04904576167304804
52,0.52,0.04924233767516848
53,0.53,0.04924233767516848
54,0.54,0.04924233767516848
55,0.55,0.04924233767516848
56,0.56,0.049340920933777434
57,0.5700000000000001,0.049340920933777434
58,0.58,0.049439701556267444
59,0.59,0.04953867993776148
60,0.6,0.04953867993776148
61,0.61,0.04953867993776148
62,0.62,0.04953867993776148
63,0.63,0.049637856474173424
64,0.64,0.049737231562209806
65,0.65,0.049737231562209806
66,0.66,0.049737231562209806
67,0.67,0.049737231562209806
68,0.68,0.049936578983954726
69,0.6900000000000001,0.049936578983954726
70,0.7000000000000001,0.05003655211505374
71,0.71,0.05013672539256133
72,0.72,0.050237099217171066
73,0.73,0.05033767399037862
74,0.74,0.05033767399037862
75,0.75,0.05043845011448348
76,0.76,0.05053942799259056
77,0.77,0.05053942799259056
78,0.78,0.050741990627267655
79,0.79,0.050945365135418495
80,0.8,0.05114955477104179
81,0.81,0.05114955477104179
82,0.8200000000000001,0.05125195628209493
83,0.8300000000000001,0.05125195628209493
84,0.84,0.051354562801178213
85,0.85,0.05197453012580341
86,0.86,0.05218284466707463
87,0.87,0.21631902132589584
88,0.88,0.3660443291567078
89,0.89,0.451580889462895
90,0.9,0.5267650192423886
91,0.91,0.5786828638290472
92,0.92,0.6281346937610661
93,0.93,0.6763797296942432
94,0.9400000000000001,0.7210833038865138
95,0.9500000000000001,0.7905703924151583
96,0.96,0.8277860406508232
97,0.97,0.8737154355127502
98,0.98,0.9166766107108517
99,0.99,0.9521806380555277
100,1.0,1.4318962569734235
