,Request Id,request_execution_plus_preemption_time_normalized,cdf
77,131,0.05560777628584189,0.00025806451612903227
893,946,0.058504318884938886,0.0005161290322580645
274,319,0.059787702223008526,0.0007741935483870968
603,675,0.06382947637045064,0.001032258064516129
1787,1831,0.0667179989029655,0.0012903225806451613
2884,2943,0.06709286052113897,0.0015483870967741935
2418,2490,0.06711855367288096,0.0018064516129032257
1693,1779,0.06765581589081197,0.002064516129032258
3209,3286,0.06799803667161265,0.00232258064516129
1765,1827,0.06828186713734344,0.0025806451612903226
2898,2949,0.06934886225331133,0.002838709677419355
2897,2947,0.07018195378248832,0.003096774193548387
2794,2885,0.07036518279797536,0.0033548387096774194
3576,3646,0.0729370515776773,0.0036129032258064514
2909,2945,0.07339689413410047,0.003870967741935484
1793,1829,0.07362638187157049,0.004129032258064516
889,936,0.07383932225790511,0.004387096774193549
3012,3089,0.07416918476223631,0.00464516129032258
901,948,0.07466504216373722,0.004903225806451613
3654,3714,0.0749788004838055,0.005161290322580645
1790,1821,0.07506702411546563,0.005419354838709678
2404,2487,0.07525127656869379,0.00567741935483871
2890,2941,0.07591931596723514,0.005935483870967742
2908,2959,0.07624236105373994,0.006193548387096774
2950,3071,0.07694449398262136,0.0064516129032258064
476,547,0.07733658289152787,0.006709677419354839
2250,2322,0.07744352374993656,0.006967741935483871
271,312,0.07748535631152893,0.007225806451612903
47,95,0.0776794822444304,0.007483870967741935
896,941,0.07778077108127582,0.007741935483870968
895,943,0.07799641837604705,0.008
3634,3704,0.07817990648703443,0.008258064516129033
3651,3708,0.07821891615069129,0.008516129032258065
892,930,0.07862028546742385,0.008774193548387097
1775,1809,0.07883825527309975,0.00903225806451613
722,776,0.07898715837856018,0.00929032258064516
3658,3702,0.07933282581216589,0.009548387096774193
1772,1807,0.0796076674026925,0.009806451612903225
721,778,0.0796309975330955,0.010064516129032258
2910,2931,0.07967469536023461,0.01032258064516129
2916,2952,0.08001387426035184,0.010580645161290323
903,949,0.08090751863766385,0.010838709677419355
891,926,0.08094536055072878,0.011096774193548388
279,315,0.08108135362416627,0.01135483870967742
549,642,0.08121800576813812,0.011612903225806452
2912,2946,0.0812999232811144,0.011870967741935483
2790,2883,0.08136371421284834,0.012129032258064516
3023,3091,0.08183910687741154,0.012387096774193548
1286,1357,0.08196236725712333,0.01264516129032258
728,774,0.08237688872212938,0.012903225806451613
2657,2750,0.08239546481617621,0.013161290322580645
1831,1927,0.08251962589908554,0.013419354838709678
2551,2625,0.08259415155767295,0.01367741935483871
508,569,0.0826769818039695,0.013935483870967743
1734,1805,0.0826780643773912,0.014193548387096775
3530,3598,0.08312620734574852,0.014451612903225806
1782,1813,0.08313828245611289,0.014709677419354838
3647,3718,0.08336338874165945,0.01496774193548387
890,918,0.08336771760349587,0.015225806451612903
280,293,0.08341140860526848,0.015483870967741935
209,258,0.08341764527142603,0.015741935483870966
2882,2937,0.08352328512193516,0.016
2913,2962,0.0837620245409673,0.01625806451612903
894,933,0.08379571853883203,0.016516129032258065
3670,3710,0.08405550052220848,0.016774193548387096
904,944,0.08436784483229041,0.01703225806451613
