,Request Id,request_execution_time_normalized,cdf
962,645,0.02046591085153598,0.00021240441801189465
1163,342,0.02048514472272759,0.0004248088360237893
1159,295,0.020506095800967496,0.000637213254035684
1200,187,0.02051725555995349,0.0008496176720475786
1302,626,0.020530117854169624,0.0010620220900594733
997,234,0.020541936602618226,0.001274426508071368
1210,518,0.020557352034009966,0.0014868309260832626
3638,3500,0.02056509640488949,0.0016992353440951572
3220,2851,0.020566609377021546,0.0019116397621070519
1540,624,0.020584264989791157,0.0021240441801189465
3330,2997,0.02058511710667063,0.002336448598130841
1385,231,0.02058684470512146,0.002548853016142736
1410,169,0.020587392574242774,0.0027612574341546302
1678,487,0.020587475895160936,0.002973661852166525
1469,471,0.02058844836423445,0.0031860662701784196
1406,651,0.020588477114741245,0.0033984706881903144
1901,435,0.02058914785979462,0.003610875106202209
1600,337,0.020590616468114387,0.0038232795242141037
1232,223,0.02059231313803641,0.004035683942225999
1616,377,0.020594731135094652,0.004248088360237893
1529,218,0.02059713284294157,0.0044604927782497875
1846,545,0.020599723734811105,0.004672897196261682
1533,397,0.02060109360082845,0.004885301614273577
1359,75,0.020605519159630575,0.005097706032285472
2113,590,0.020613892773028674,0.005310110450297366
2722,1986,0.020625889937451892,0.0055225148683092605
2733,1929,0.02063049030586795,0.005734919286321156
3652,3288,0.020630574767614294,0.00594732370433305
3022,1911,0.02063502650311269,0.006159728122344945
2843,2019,0.020639826497622207,0.006372132540356839
3051,1900,0.020642914971163533,0.006584536958368734
3126,2391,0.020645454346870488,0.006796941376380629
4469,3340,0.020651066458689582,0.007009345794392523
1444,598,0.020652061901981298,0.007221750212404418
3469,2773,0.020652091107826287,0.007434154630416313
1858,1205,0.020652596828774624,0.0076465590484282074
4693,3383,0.02065346516843603,0.007858963466440102
4249,3321,0.020655339470598794,0.008071367884451997
1604,576,0.020655423119231252,0.00828377230246389
3633,2834,0.020655505045584555,0.008496176720475786
1627,643,0.020655739431929276,0.008708581138487681
4600,4531,0.020657246956577367,0.008920985556499575
2746,1970,0.020658622163392076,0.00913338997451147
1514,563,0.020659982368883254,0.009345794392523364
3238,1882,0.020662557118693935,0.009558198810535259
3389,2867,0.020663112410631748,0.009770603228547154
