,cdf,batch_size
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,0.9989999999999999
3,0.03,0.9989999999999999
4,0.04,0.9989999999999999
5,0.05,0.9989999999999999
6,0.06,0.9989999999999999
7,0.07,0.9989999999999999
8,0.08,0.9989999999999999
9,0.09,0.9989999999999999
10,0.1,0.9989999999999999
11,0.11,0.9989999999999999
12,0.12,0.9989999999999999
13,0.13,0.9989999999999999
14,0.14,0.9989999999999999
15,0.15,1.9997051226201907
16,0.16,3.001162958349363
17,0.17,5.995445496133053
18,0.18,5.995445496133053
19,0.19,6.993632892422741
20,0.2,7.996469989602652
21,0.21,10.990159692286051
22,0.22,13.000662984908592
23,0.23,18.0113202620591
24,0.24,21.010042023055906
25,0.25,24.022732262610404
26,0.26,26.977430211401757
27,0.27,29.99409814075676
28,0.28,31.976480717732706
29,0.29,34.021772103706674
30,0.3,34.98784393437458
31,0.31,35.981348045147264
32,0.32,37.003063394656856
33,0.33,37.9777595100358
34,0.34,37.9777595100358
35,0.35000000000000003,38.97813005423709
36,0.36,38.97813005423709
37,0.37,40.004851316295785
38,0.38,40.004851316295785
39,0.39,40.976582199748535
40,0.4,40.976582199748535
41,0.41000000000000003,40.976582199748535
42,0.42,41.97191674322714
43,0.43,41.97191674322714
44,0.44,42.99142828733044
45,0.45,42.99142828733044
46,0.46,42.99142828733044
47,0.47000000000000003,44.03570409928742
48,0.48,44.03570409928742
49,0.49,44.03570409928742
50,0.5,45.0152251403878
51,0.51,45.0152251403878
52,0.52,45.0152251403878
53,0.53,46.01653444375361
54,0.54,46.01653444375361
55,0.55,46.01653444375361
56,0.56,47.04011666295805
57,0.5700000000000001,47.04011666295805
58,0.58,47.04011666295805
59,0.59,47.04011666295805
60,0.6,47.990390374500834
61,0.61,47.990390374500834
62,0.62,47.990390374500834
63,0.63,48.95986089487216
64,0.64,48.95986089487216
65,0.65,48.95986089487216
66,0.66,48.95986089487216
67,0.67,50.0489138553459
68,0.68,50.0489138553459
69,0.6900000000000001,50.0489138553459
70,0.7000000000000001,50.95795140178327
71,0.71,50.95795140178327
72,0.72,50.95795140178327
73,0.73,51.98737065170029
74,0.74,51.98737065170029
75,0.75,51.98737065170029
76,0.76,53.03758555691637
77,0.77,53.03758555691637
78,0.78,53.03758555691637
79,0.79,54.000906295163944
80,0.8,54.000906295163944
81,0.81,54.000906295163944
82,0.8200000000000001,54.98172381112103
83,0.8300000000000001,54.98172381112103
84,0.84,54.98172381112103
85,0.85,55.98035589845489
86,0.86,55.98035589845489
87,0.87,56.99712612291374
88,0.88,56.99712612291374
89,0.89,58.03236392716473
90,0.9,58.96834998281604
91,0.91,58.96834998281604
92,0.92,60.03939109153555
93,0.93,60.03939109153555
94,0.9400000000000001,61.007747867799274
95,0.9500000000000001,61.99172297111608
96,0.96,62.99156830465424
97,0.97,64.0075398344503
98,0.98,64.0075398344503
99,0.99,64.0075398344503
100,1.0,64.0075398344503
