Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,13.423456323174982,0.02808254460915268,12.353122625479298,0.02584335277296924,12.353122625479298,0.02584335277296924,1.0703336976957,0.0,13.423456323174998,0.028082544609152715,0.3824232228558449,0.3824232228558449,0.0001306536463463768,0.027282496025772252,,3405,2927,478,6.123430962343096,0
1,9.26719069880121,0.02923404005930981,8.465608376810561,0.026705389201295147,8.465608376810561,0.026705389201295147,0.8015823219906492,0.0,9.26719069880121,0.02923404005930981,0.4697160602113999,0.4697160602113999,0.0001356384811468091,0.02775228592615082,0.0015830524401711787,3780,3463,317,10.92429022082019,0
2,8.284341200594945,0.03079680743715593,7.288788173564917,0.027095866816226458,7.288788173564917,0.027095866816226458,0.9955530270300104,0.0,8.284341200594927,0.030796807437155863,0.46971484776060624,0.46971484776060624,0.0001355207293019637,0.02905065558674475,0.02010150400468534,3735,3466,269,12.884758364312267,0
3,3.018977457993468,0.04869318480634626,2.0643912792708807,0.03329663353662711,2.0643912792708807,0.03329663353662711,0.9545861787225852,0.0,3.018977457993466,0.048693184806346226,0.5145511984691369,0.5145511984691369,0.00013519474473703018,0.040393971927811786,0.015786636604382093,3868,3806,62,61.38709677419355,0
4,7.386850549682485,0.03143340659439355,6.248513504016173,0.02658941916602627,6.248513504016173,0.02658941916602627,1.1383370456663,0.0,7.386850549682473,0.031433406594393504,0.327932635891469,0.327932635891469,0.00012809868589510508,0.030037948569323472,0.08334954205050518,2795,2560,235,10.893617021276595,0
5,2.4669293988912204,0.047440949978677316,1.4945694043133582,0.028741719313718425,1.4945694043133582,0.028741719313718425,0.9723599945778565,0.0,2.4669293988912147,0.047440949978677205,0.21024781859387376,0.21024781859387376,0.00012544619247844497,0.043397722698025894,0.07057331304991205,1728,1676,52,32.23076923076923,0
6,8.583085474778496,0.02880230025093455,7.837175824634357,0.026299247733672336,7.837175824634357,0.026299247733672336,0.7459096501441573,0.0,8.583085474778514,0.02880230025093461,0.32793263589146904,0.32793263589146904,0.0001283493682549781,0.02770185516405043,0.13920550622196126,2853,2555,298,8.573825503355705,0
7,5.071867232335577,0.03622762308811126,3.709104661991717,0.026493604728512265,3.709104661991717,0.026493604728512265,1.3627625703438662,0.0,5.071867232335583,0.0362276230881113,0.1893752987484119,0.1893752987484119,0.0001245070997688441,0.034874942382765464,0.005684525287910358,1661,1521,140,10.864285714285714,0
8,2.0720573187505233,0.05312967483975701,1.4262122671935837,0.03656954531265599,1.4262122671935837,0.03656954531265599,0.6458450515569374,0.0,2.072057318750521,0.05312967483975695,0.46134976188102483,0.46134976188102483,0.0001344651011020183,0.04130019376588458,0.03425288496228068,3470,3431,39,87.97435897435898,0
9,25.096989367874095,0.026034221335968978,24.55234591714905,0.02546923850326665,24.55234591714905,0.02546923850326665,0.5446434507251104,0.0,25.096989367874162,0.026034221335969047,0.3808170167280669,0.3808170167280669,0.00013145219769695093,0.025639182936873475,0.0018906360754599172,3861,2897,964,3.0051867219917012,0
10,14.53372248252486,0.027267772012241762,13.721010015047714,0.025742983142678637,13.721010015047714,0.025742983142678637,0.8127124674771288,0.0,14.533722482524842,0.02726777201224173,0.3114510430718125,0.3114510430718125,0.0001274349603403488,0.0266834360965348,0.01541979349748901,2977,2444,533,4.585365853658536,0
11,4.732896723847244,0.032640667061015476,3.953860947245141,0.02726800653272511,3.953860947245141,0.02726800653272511,0.7790357766020937,0.0,4.732896723847235,0.03264066706101541,0.32073116846070054,0.32073116846070054,0.00012932708405673408,0.030428727968183054,0.04399472049163461,2625,2480,145,17.103448275862068,0
