Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,30.06497618563802,0.06289743971890799,9.56780354617903,0.020016325410416383,9.56780354617903,0.020016325410416383,20.497172639459,0.0,30.06497618563803,0.06289743971890802,0.4650897296591614,0.4650897296591614,0.00015889638867754062,0.061924448652675435,,3405,2927,478,6.123430962343096,0.0
1,20.889790542424493,0.0658983928783107,6.473189446893009,0.020420155983889618,6.473189446893009,0.020420155983889618,14.307745685463932,0.0,20.78093513235694,0.06555500041752978,0.6658785921661813,0.6658785921661813,0.00019228374015771912,0.063797829496083,0.01266441952136943,3780,3463,317,10.92429022082019,0.0
2,17.40076823051087,0.06468687074539357,5.564186938868613,0.020684709809920494,5.564186938868613,0.020684709809920494,11.743214907163951,0.0,17.307401846032565,0.06433978381424746,0.6498328427275541,0.6498328427275541,0.00018748783690927703,0.06227113527056995,0.16081203203748273,3735,3466,269,12.884758364312267,0.0
3,4.09594055735992,0.0660635573767729,1.6291151588646111,0.02627605094942921,1.6291151588646111,0.02627605094942921,2.3550179842532186,0.0,3.9841331431178295,0.06426021198577145,0.7238381193172312,0.7238381193172312,0.00019018342598981375,0.05438874900068852,0.12629309283505674,3868,3806,62,61.38709677419355,0.0
4,15.362450333502581,0.06537212907873438,4.792115337774373,0.02039198016074201,4.792115337774373,0.02039198016074201,10.513293212814975,0.05704178291318973,15.305408550589348,0.06512939808761425,0.4660281250146574,0.40898634210146767,0.0001597602898833858,0.06338903067441669,0.6667963364040415,2795,2560,235,10.893617021276595,0.0
5,1.1284410279292079,0.02170078899863861,1.1171696922305707,0.02148403254289559,1.1171696922305707,0.02148403254289559,0.009931094640878602,0.0012828522577414958,1.1271007868714493,0.021675015132143257,0.2794446463904645,0.278161794132723,0.0001659676575970901,0.01632685349112968,0.5645865043992964,1728,1676,52,32.23076923076923,0.0
6,19.32212732089951,0.06483935342583728,6.137157984933866,0.02059448988232841,6.137157984933866,0.02059448988232841,13.182555436087975,0.00241389987744256,19.31971342102184,0.06483125309067732,0.4114002419789111,0.40898634210146856,0.0001600729323293419,0.06345881570107584,1.11364404977569,2853,2555,298,8.573825503355705,0.0
7,11.185545610744514,0.07989675436246081,2.939846354693397,0.020998902533524266,2.939846354693397,0.020998902533524266,8.173775363541536,0.0,11.113621718234933,0.07938301227310667,0.4276003202739975,0.4276003202739975,0.00028113104554503454,0.0768424663605037,0.045476202303282864,1661,1521,140,10.864285714285714,0.0
8,5.577151854033494,0.14300389369316652,1.2426197801434005,0.031862045644702575,1.2426197801434005,0.031862045644702575,4.242631113912691,0.09190095997738279,5.485250894056092,0.14064745882195107,0.6387266382919865,0.5468256783146037,0.00015937793014124272,0.1266262875831156,0.27402307969824546,3470,3431,39,87.97435897435898,0.0
9,59.03200516488079,0.061236519880581736,19.44803319158778,0.020174308290028815,19.44803319158778,0.020174308290028815,39.364911945770494,0.080917589147111,58.81294513735827,0.06100927918813098,0.7241961326685269,0.6432785435214159,0.00022204989420828992,0.060485279079058374,0.015125088603679337,3861,2897,964,3.0051867219917012,0.0
