,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
11,11,0.00015060051180423222,0.03125
30,10,0.00015312779116482994,0.0625
2,20,0.0001541302331181383,0.09375
10,28,0.0001552781324272067,0.125
22,31,0.00015578635910276176,0.15625
18,21,0.00015587292982694934,0.1875
13,26,0.00015595228597535204,0.21875
4,3,0.00015604501211028733,0.25
29,0,0.00015632908586350695,0.28125
31,9,0.00015632911234809193,0.3125
24,2,0.00015676676886631753,0.34375
26,1,0.00015682271826204162,0.375
1,8,0.00015831038624588507,0.40625
28,23,0.00015955186320788732,0.4375
23,14,0.0001603394362565559,0.46875
7,24,0.0001612643430796577,0.5
25,6,0.000166232250983806,0.53125
16,12,0.0001797392639778688,0.5625
12,15,0.00018058855787442122,0.59375
14,27,0.00018363249618052557,0.625
19,16,0.00019251398745420565,0.65625
17,18,0.00019372564800058844,0.6875
15,29,0.00019445524334587745,0.71875
21,19,0.00019826354407997507,0.75
20,4,0.00020587471778221465,0.78125
9,17,0.00021120221229737284,0.8125
0,25,0.00021885331423376135,0.84375
6,13,0.00023333094355619023,0.875
5,30,0.00024583206985725293,0.90625
27,22,0.00024837181158412905,0.9375
8,7,0.00026763213494993053,0.96875
3,5,0.00028553954025043376,1.0
