,Request Id,request_execution_time,cdf
0,25,2.0049088126821406,0.03125
1,8,2.2949028211483506,0.0625
2,20,2.410229128155566,0.09375
3,5,2.53102618105143,0.125
4,3,3.417946763870588,0.15625
5,30,3.7598221065632718,0.1875
6,13,4.929981511074574,0.21875
7,24,5.92501650129897,0.25
10,28,6.253006460110781,0.28125
8,7,6.561727517619937,0.3125
9,17,6.876454485684422,0.34375
11,11,6.938194055287917,0.375
12,15,7.889669931961574,0.40625
13,26,8.191935297710291,0.4375
15,29,8.816621585929932,0.46875
14,27,9.228928732285981,0.5
22,31,10.175114703257911,0.53125
17,18,10.366011176259587,0.5625
16,12,10.419170430204021,0.59375
21,19,10.560218603288176,0.625
18,21,10.638547819827377,0.65625
20,4,10.711227015777192,0.6875
19,16,10.718345214258465,0.71875
23,14,12.589706297646948,0.75
24,2,12.763126885230536,0.78125
25,6,13.800903192991516,0.8125
27,22,14.021448196057566,0.84375
26,1,14.04870165746358,0.875
28,23,16.19003578218659,0.90625
29,0,20.287754991325205,0.9375
30,10,22.90641953523044,0.96875
31,9,39.3333182349371,1.0
