,Request Id,request_e2e_time,cdf
0,25,2.4367607165898977,0.03125
2,20,3.278618999014387,0.0625
1,8,3.5226616408100493,0.09375
3,5,4.201663010787848,0.125
5,30,4.928208974939204,0.15625
4,3,5.240984761551427,0.1875
6,13,6.273193884735698,0.21875
7,24,6.549837887123442,0.25
10,28,7.621913519420197,0.28125
9,17,8.180592192106486,0.3125
8,7,8.45583632292064,0.34375
11,11,8.587279178148865,0.375
13,26,8.74870374207075,0.40625
12,15,9.243819518381232,0.4375
14,27,9.99595517610264,0.46875
15,29,10.393862790149262,0.5
17,18,11.266079154965093,0.53125
18,21,11.284956251521951,0.5625
16,12,11.535186538569581,0.59375
22,31,11.709253900410918,0.625
21,19,11.819686478828949,0.65625
19,16,11.853935288156073,0.6875
20,4,12.351170101665142,0.71875
23,14,13.673851064073446,0.75
24,2,14.37819965886591,0.78125
27,22,15.016869890359889,0.8125
25,6,15.269719691085344,0.84375
26,1,15.616754896684181,0.875
28,23,17.118977616951803,0.90625
29,0,21.97163847649591,0.9375
30,10,24.33064435991837,0.96875
31,9,40.6207185607697,1.0
