,Time (sec),request_completion
0,3.664888261973832,1
1,3.9569523733865326,2
2,4.182181530308295,3
3,4.456810826892179,4
4,5.342209722555341,5
5,6.447023050593763,6
6,6.784326396929514,7
7,7.752317374389809,8
8,8.855874170534841,9
9,8.87770322809615,10
10,8.980016382177176,11
11,9.082875060789933,12
12,9.869753359041608,13
13,9.982914578163433,14
14,11.23652343000755,15
15,11.809818744590993,16
16,12.032463321440668,17
17,12.0667988218437,18
18,12.263380654126701,19
19,12.495433280001876,20
20,12.53574460471956,21
21,12.620813643742197,22
22,13.309839252968368,23
23,14.250576826343673,24
24,14.463637983265441,25
25,15.664073013411636,26
26,15.682091717079027,27
27,16.0212877358708,28
28,18.13395710421817,29
29,22.035392244450588,30
30,24.782245522067804,31
31,41.05689992942165,32
