,Request Id,request_e2e_time,cdf
288,751,0.13079101231561907,6.25e-05
432,888,0.9288093729545501,0.000125
1618,2120,1.2763742499244444,0.0001875
8,131,1.4928833322299182,0.00025
11,154,1.5256720937561887,0.0003125
12,168,1.544624711946602,0.000375
37,255,1.6758234323824022,0.0004375
0,25,1.8191525343308563,0.0005
242,627,1.9237191479413358,0.0005625
744,1200,1.9432161397235603,0.000625
1543,2014,2.0124813960492034,0.0006875
2,42,2.148557083180834,0.00075
415,809,2.163664360286351,0.0008125
297,675,2.2561563587695925,0.000875
4,65,2.3054463581903812,0.0009375
662,1078,2.356333557889826,0.001
215,569,2.38279635532672,0.0010625
467,845,2.4337917208724598,0.001125
422,801,2.450414161886222,0.0011875
1416,1849,2.467928424686619,0.00125
99,398,2.500544394033316,0.0013125
548,939,2.508925195240561,0.001375
280,642,2.5252684832342265,0.0014375
1,5,2.5584325849027336,0.0015
69,319,2.6101001654018603,0.0015625
958,1397,2.6450404449454723,0.001625
345,719,2.687730330144827,0.0016875
9,82,2.698209512284323,0.00175
1912,2364,2.819476784146346,0.0018125
1874,2322,2.866367720833928,0.001875
1450,1866,2.888628342182372,0.0019375
89,350,2.9733106653889108,0.002
59,261,2.9787071273805523,0.0020625
1840,2277,3.0013466420665296,0.002125
196,526,3.0217105273169373,0.0021875
20,142,3.0723842386011073,0.00225
122,407,3.074401026887017,0.0023125
2683,3176,3.077322729046003,0.002375
977,1394,3.0785189205143837,0.0024375
1794,2210,3.0840852892145776,0.0025
7,58,3.1197780240291,0.0025625
1490,1905,3.135108274653213,0.002625
3,8,3.147222714983366,0.0026875
330,684,3.1875862751957875,0.00275
595,955,3.191811212705513,0.0028125
834,1235,3.1951717183652875,0.002875
763,1158,3.2190625834524553,0.0029375
1578,1998,3.2304185324689243,0.003
1858,2288,3.23569269726174,0.0030625
22,146,3.247428831138416,0.003125
773,1169,3.3201614491681823,0.0031875
1811,2232,3.321698449044021,0.00325
1661,2077,3.333824596517708,0.0033125
163,461,3.3851784804323923,0.003375
1810,2224,3.3862423282162126,0.0034375
31,178,3.4003245208054502,0.0035
14,95,3.412835515569234,0.0035625
202,515,3.432597956068342,0.003625
2279,2750,3.4413855877661135,0.0036875
103,357,3.443408599224764,0.00375
235,547,3.4502809560155825,0.0038125
1495,1888,3.4641913435058527,0.003875
1146,1550,3.4686703012539937,0.0039375
246,560,3.485396191701673,0.004
78,299,3.5050878224260007,0.0040625
18,110,3.5369819899008377,0.004125
5,20,3.5492606885094045,0.0041875
2881,3374,3.5565787561743463,0.00425
1520,1921,3.5716129066200395,0.0043125
499,829,3.580706541918879,0.004375
1129,1529,3.590322979148084,0.0044375
175,472,3.6127026395175914,0.0045
1685,2087,3.6311821116849288,0.0045625
229,535,3.6359373852930084,0.004625
205,507,3.647066191874762,0.0046875
2079,2514,3.6540209168647664,0.00475
366,692,3.6950170045268003,0.0048125
1503,1887,3.700111566660169,0.004875
1018,1416,3.705630312225029,0.0049375
1404,1801,3.709898142118071,0.005
679,1035,3.7152419524196425,0.0050625
1488,1867,3.7358939863995104,0.005125
405,734,3.742552316904529,0.0051875
2243,2688,3.749114985844429,0.00525
15,96,3.767101017794187,0.0053125
54,211,3.7677124321353332,0.005375
430,768,3.7780733217947677,0.0054375
216,510,3.7810671973955188,0.0055
10,30,3.7868164539198896,0.0055625
1535,1926,3.820437094020818,0.005625
1341,1738,3.832588251383285,0.0056875
580,919,3.8395342280209306,0.00575
1112,1497,3.841547261971108,0.0058125
207,491,3.8429354371175624,0.005875
1247,1649,3.851140744714911,0.0059375
102,343,3.8544416640228594,0.006
1703,2094,3.855582375720509,0.0060625
506,825,3.8617180557330464,0.006125
1828,2216,3.8721266375482983,0.0061875
712,1066,3.8738249631593256,0.00625
24,124,3.885190318524601,0.0063125
221,513,3.8995828244369584,0.006375
1183,1570,3.9171313075569003,0.0064375
2792,3254,3.9204381579941696,0.0065
6,3,3.931813564626643,0.0065625
421,744,3.935571987316571,0.006625
328,640,3.945883714613144,0.0066875
179,455,3.973528935084408,0.00675
63,240,3.9797879435769987,0.0068125
505,821,4.009275474797075,0.006875
1719,2100,4.009532911355187,0.0069375
1049,1427,4.0126895778502,0.007
94,326,4.025459349614902,0.0070625
1973,2378,4.030162295626248,0.007125
787,1136,4.0445767405991795,0.0071875
1105,1489,4.052934574069553,0.00725
359,667,4.054934987507588,0.0073125
170,443,4.055505674871787,0.007375
2399,2862,4.0624251205731525,0.0074375
2619,3076,4.071788224567371,0.0075
1711,2090,4.103347502497378,0.0075625
2283,2719,4.1205722782447864,0.007625
1250,1634,4.122190415146299,0.0076875
28,126,4.125046222646233,0.00775
748,1092,4.1380162997724454,0.0078125
980,1348,4.139609576133072,0.007875
442,759,4.1491155991419575,0.0079375
1572,1944,4.164564401903512,0.008
683,1010,4.200549228155992,0.0080625
2141,2559,4.222480288998312,0.008125
1602,1974,4.226534217199273,0.0081875
546,857,4.232690637421957,0.00825
1545,1916,4.234336010141909,0.0083125
1111,1482,4.236275532547815,0.008375
1553,1927,4.236957743090095,0.0084375
16,74,4.239991402237688,0.0085
2710,3152,4.249122653502738,0.0085625
392,680,4.250367073981867,0.008625
1992,2394,4.261288833151923,0.0086875
1775,2144,4.2846218833298835,0.00875
1464,1823,4.285324029629898,0.0088125
737,1074,4.292921402680591,0.008875
1153,1527,4.299493015323371,0.0089375
2654,3092,4.311301322140196,0.009
2003,2408,4.337020584760225,0.0090625
795,1127,4.337120200392317,0.009125
1941,2324,4.350436640332219,0.0091875
75,258,4.360267917099804,0.00925
2212,2622,4.364774950851263,0.0093125
815,1150,4.372395932745562,0.009375
339,636,4.377369983979198,0.0094375
1048,1408,4.391050889019908,0.0095
1136,1499,4.410660210950475,0.0095625
1056,1417,4.418257719073136,0.009625
2631,3074,4.426827011057142,0.0096875
800,1126,4.428578933302621,0.00975
752,1081,4.432223309282566,0.0098125
92,302,4.441446209758995,0.009875
2614,3052,4.447382890203045,0.0099375
766,1100,4.453615652348319,0.01
1708,2071,4.456145665501637,0.0100625
738,1067,4.460059848770637,0.010125
407,708,4.47416515940677,0.0101875
2664,3094,4.480794457078076,0.01025
13,34,4.4901648236702165,0.0103125
888,1233,4.507442235696949,0.010375
29,116,4.5139415150332205,0.0104375
895,1241,4.526100571040455,0.0105
2866,3314,4.528402927578156,0.0105625
1034,1381,4.531272193401815,0.010625
1988,2370,4.5340729865871054,0.0106875
2172,2572,4.555154776077863,0.01075
336,622,4.557698111801356,0.0108125
2337,2759,4.583726735804319,0.010875
2362,2784,4.59255889162052,0.0109375
2305,2724,4.606486572012798,0.011
908,1250,4.612283497305082,0.0110625
36,123,4.615048482884497,0.011125
812,1132,4.615833683865905,0.0111875
1991,2371,4.618201716171605,0.01125
34,118,4.639895534721935,0.0113125
2076,2474,4.648852779860263,0.011375
1560,1910,4.649287347804552,0.0114375
1824,2181,4.653650741893983,0.0115
33,117,4.654451730809922,0.0115625
1947,2318,4.661817349415614,0.011625
1427,1779,4.664599032611605,0.0116875
2643,3071,4.6671917248390145,0.01175
1637,2004,4.6880120000696905,0.0118125
1270,1630,4.699907489116086,0.011875
1217,1568,4.723331821732849,0.0119375
1400,1745,4.7436366465146875,0.012
125,334,4.747439198585948,0.0120625
707,1013,4.748780768773173,0.012125
1380,1728,4.761705640303241,0.0121875
1294,1651,4.767485060515739,0.01225
1517,1846,4.767833836286691,0.0123125
1135,1485,4.769362321701358,0.012375
452,736,4.776472969045118,0.0124375
1593,1937,4.7847937345692415,0.0125
116,325,4.794486466200534,0.0125625
544,832,4.805036302783158,0.012625
2541,2958,4.806927456912959,0.0126875
1274,1625,4.807464874401994,0.01275
516,796,4.809418680966367,0.0128125
868,1196,4.81595513660826,0.012875
2846,3276,4.8168955799793025,0.0129375
2979,3444,4.824385746382774,0.013
81,243,4.830795020762853,0.0130625
57,179,4.836994592987637,0.013125
2812,3238,4.84097107564935,0.0131875
2257,2651,4.842393793018886,0.01325
1888,2255,4.845128083876531,0.0133125
