,Request Id,request_execution_time_normalized,cdf
15998,15877,0.00967533019158613,6.25e-05
15918,15978,0.009819957175823913,0.000125
15988,15991,0.009939978902095064,0.0001875
15958,15971,0.010291458219202843,0.00025
15989,15661,0.010368514532436248,0.0003125
15994,15647,0.010402777117609521,0.000375
15940,15872,0.010408171494474773,0.0004375
15942,15804,0.010562042024213836,0.0005
15974,15656,0.010633824964496788,0.0005625
15965,15655,0.01092916973498567,0.000625
15931,15773,0.011012639833124782,0.0006875
15945,15584,0.011160038720315313,0.00075
15911,15625,0.01173929087149311,0.0008125
15844,15771,0.012815498873158667,0.000875
15766,15912,0.013752867454758504,0.0009375
15735,15754,0.013903757617827065,0.001
15798,15781,0.014431031876801403,0.0010625
15990,15288,0.014722166939468248,0.001125
15986,15364,0.014897108059314225,0.0011875
15794,15649,0.015327317957224936,0.00125
0,25,0.015427831270827586,0.0013125
15746,15832,0.015454685172598763,0.001375
8,5,0.015715115921135163,0.0014375
15996,15055,0.01613291288637925,0.0015
15694,15988,0.01615889587002478,0.0015625
15979,15414,0.016257131188000574,0.001625
15997,14807,0.016335472911517837,0.0016875
15728,15997,0.016447401248693296,0.00175
15477,15934,0.016497620633866537,0.0018125
15999,14577,0.016541018030976056,0.001875
15499,15878,0.016594440537839115,0.0019375
5,3,0.016673906780167017,0.002
15985,14774,0.01675325704112581,0.0020625
1,42,0.016790671793327386,0.002125
15671,15960,0.01703394759033241,0.0021875
15375,15982,0.01704510041331822,0.00225
15953,15550,0.01714186576391219,0.0023125
15983,14911,0.01725892119181102,0.002375
10,58,0.01734090921727687,0.0024375
15995,14187,0.01746970297414021,0.0025
15984,14615,0.017661141797131238,0.0025625
15987,15005,0.01772582653194029,0.002625
14,30,0.017735411111418065,0.0026875
15744,15979,0.017763729422639873,0.00275
15969,14786,0.017795847232572316,0.0028125
15428,15778,0.01780334536402458,0.002875
15977,14526,0.017812369389720095,0.0029375
15652,15928,0.01788774626291552,0.003
15740,15987,0.017962400208583633,0.0030625
15972,14510,0.018046989643783647,0.003125
15742,15951,0.018051643934208196,0.0031875
9,82,0.01812371781087286,0.00325
3,65,0.018129042962185603,0.0033125
15967,14883,0.01822730797715415,0.003375
15973,14763,0.01822872317806456,0.0034375
15352,15858,0.018270041997538126,0.0035
15362,15846,0.018373218644155923,0.0035625
15757,15611,0.018432550696740557,0.003625
15968,15449,0.018446960919498708,0.0036875
15991,14237,0.018519497002190802,0.00375
15992,14025,0.01864463878503163,0.0038125
15993,13949,0.01864711439623145,0.003875
15628,15900,0.018714517695876048,0.0039375
15959,15473,0.018800445039453363,0.004
2,131,0.018813824902122626,0.0040625
6,8,0.018886593533924086,0.004125
11,20,0.01913058260734358,0.0041875
15957,13596,0.01915998461198873,0.00425
15689,15989,0.019167454565683743,0.0043125
15717,15889,0.019167954117908136,0.004375
15748,15695,0.019221905958258248,0.0044375
15961,13866,0.019243221920907768,0.0045
15296,15930,0.019244831097082842,0.0045625
15731,15713,0.019310999469191216,0.004625
15982,14193,0.019317958623695633,0.0046875
15981,13567,0.019390299554591862,0.00475
15947,13784,0.019440107821564214,0.0048125
15733,15907,0.019448134886277158,0.004875
15937,14132,0.019507388455557016,0.0049375
15322,15810,0.019523046087237882,0.005
4,154,0.019571922718778386,0.0050625
15607,15860,0.019573005789702762,0.005125
15976,14509,0.01965800075290581,0.0051875
15975,14465,0.019779975009745775,0.00525
15587,15896,0.019879527527321243,0.0053125
13,95,0.019915770366494723,0.005375
22,34,0.019933962347652177,0.0054375
15577,15924,0.019972503395216758,0.0055
15656,15692,0.0199761988523699,0.0055625
15294,15822,0.019990578270128914,0.005625
15938,14006,0.019999143446627232,0.0056875
