,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
853,1006,1.9793912609578424e-05,6.25e-05
6842,6624,1.9793912609581006e-05,0.000125
5771,6108,1.980350733212564e-05,0.0001875
9208,9820,1.9813111360899707e-05,0.00025
13050,13678,1.9813111360899707e-05,0.0003125
5180,5574,1.9819464168786453e-05,0.000375
13268,13715,1.9819464168786453e-05,0.0004375
2749,2823,1.9822724709445945e-05,0.0005
4257,4567,1.982272470944939e-05,0.0005625
12578,13306,1.9829108676897786e-05,0.000625
342,459,1.9829108676899514e-05,0.0006875
5441,5681,1.983234739134718e-05,0.00075
9845,10473,1.983234739134718e-05,0.0008125
11781,11812,1.9838762575961513e-05,0.000875
11891,11927,1.9838762575961513e-05,0.0009375
12936,13327,1.9838762575961513e-05,0.001
104,66,1.983876257596308e-05,0.0010625
3607,4270,1.9841979420191937e-05,0.001125
6706,7007,1.9841979420191937e-05,0.0011875
8853,9305,1.9848425879700412e-05,0.00125
2050,2260,1.9851620809605485e-05,0.0013125
5655,6318,1.9851620809608937e-05,0.001375
10721,11260,1.9851620809608937e-05,0.0014375
11372,12062,1.9851620809608937e-05,0.0015
13720,14051,1.9851620809622747e-05,0.0015625
4545,3912,1.985809860186401e-05,0.001625
9047,9043,1.985809860186401e-05,0.0016875
13173,13371,1.985809860186401e-05,0.00175
13335,14194,1.985809860187786e-05,0.0018125
3514,4110,1.9861271573249974e-05,0.001875
6653,6348,1.9861271573249974e-05,0.0019375
12171,12195,1.9861271573249974e-05,0.002
6487,6106,1.9867780756228645e-05,0.0020625
7801,8734,1.9867780756228645e-05,0.002125
9557,10068,1.9867780756228645e-05,0.0021875
11088,11545,1.9867780756228645e-05,0.00225
11268,11570,1.9867780756228645e-05,0.0023125
828,753,1.986778075622951e-05,0.002375
15431,15455,1.9867780756242503e-05,0.0024375
4083,4578,1.9877472356597538e-05,0.0025
4965,4936,1.9877472356597538e-05,0.0025625
8557,8896,1.9878179670599377e-05,0.002625
7591,7865,1.988561708290161e-05,0.0026875
15373,15820,1.988582601176366e-05,0.00275
3303,3663,1.9885826011782164e-05,0.0028125
5500,5532,1.9887173416800855e-05,0.002875
7044,7328,1.9887173416800855e-05,0.0029375
2374,2135,1.988721820385878e-05,0.003
7178,5579,1.988721820386225e-05,0.0030625
11614,11763,1.9887218203869193e-05,0.003125
1253,1498,1.9896188610012845e-05,0.0031875
10594,11320,1.9896792342167847e-05,0.00325
1430,1732,1.9896938251858494e-05,0.0033125
284,680,1.989693825185936e-05,0.003375
10784,10935,1.9896938251867175e-05,0.0034375
12147,12453,1.9896938251867175e-05,0.0035
10846,11612,1.990656201387625e-05,0.0035625
12089,12403,1.990656201387625e-05,0.003625
12109,12009,1.9906667806024565e-05,0.0036875
12571,13011,1.9906667806024565e-05,0.00375
6254,5986,1.991214148164702e-05,0.0038125
13545,13965,1.9916406880279754e-05,0.003875
15714,15487,1.9916946240264072e-05,0.0039375
14,30,1.991694624027991e-05,0.004
11177,11733,1.9917818933429834e-05,0.0040625
15358,15880,1.9921907122386322e-05,0.004125
1464,617,1.9921907122394163e-05,0.0041875
10261,10333,1.992615548865406e-05,0.00425
15137,15586,1.9927341306151474e-05,0.0043125
3211,3538,1.9931682346696286e-05,0.004375
13811,13803,1.9935913645098835e-05,0.0044375
9216,9735,1.9935913645112753e-05,0.0045
14655,14829,1.993774722850456e-05,0.0045625
14394,14777,1.993867528831907e-05,0.004625
2012,2212,1.993867528832279e-05,0.0046875
11065,11712,1.993867528833395e-05,0.00475
6948,7256,1.9941467168659756e-05,0.0048125
805,1319,1.99414671686615e-05,0.004875
3666,3692,1.9941891119481947e-05,0.0049375
15569,15995,1.994415342814635e-05,0.005
6721,6940,1.994568136369722e-05,0.0050625
10148,10115,1.9945681363704183e-05,0.005125
2491,2764,1.9948164024358284e-05,0.0051875
5802,6042,1.9951787839647554e-05,0.00525
819,1093,1.9952633423864312e-05,0.0053125
8727,7921,1.9954393048529622e-05,0.005375
651,856,1.9954503274234657e-05,0.0054375
14568,15027,1.995450327424295e-05,0.0055
7890,8228,1.995859171072381e-05,0.0055625
3948,693,1.9958591710724737e-05,0.005625
13852,13855,1.9961065662184624e-05,0.0056875
5265,5460,1.996222654620752e-05,0.00575
14773,14999,1.9963207156461786e-05,0.0058125
1303,1321,1.9964863867834062e-05,0.005875
2123,2030,1.9964863867834062e-05,0.0059375
5192,5714,1.997004184619267e-05,0.006
8467,8797,1.9970041846207574e-05,0.0060625
9357,9607,1.9970041846207574e-05,0.006125
942,1325,1.99708793621256e-05,0.0061875
7606,7898,1.9970879362130842e-05,0.00625
1228,1662,1.9971610778378343e-05,0.0063125
10271,10794,1.9973650505899306e-05,0.006375
14313,14954,1.9973792101931806e-05,0.0064375
436,247,1.9973792101937928e-05,0.0065
5683,6421,1.997379210193934e-05,0.0065625
6868,7440,1.997523522569671e-05,0.006625
11680,12051,1.997523522569671e-05,0.0066875
8311,7829,1.9978798669211143e-05,0.00675
4514,4940,1.998051930781187e-05,0.0068125
809,1243,1.9980519307815596e-05,0.006875
11020,11427,1.998051930782678e-05,0.0069375
9169,9671,1.998070271646539e-05,0.007
830,1022,1.9981537026281006e-05,0.0070625
11945,12239,1.9981537026287186e-05,0.007125
10469,11166,1.9984388278113204e-05,0.0071875
3784,3920,1.99886404419476e-05,0.00725
6558,6944,1.99886404419476e-05,0.0073125
14923,14873,1.9988640441968598e-05,0.007375
3605,4070,1.9991007769390775e-05,0.0074375
573,903,1.999100776939357e-05,0.0075
406,573,1.9991473146134508e-05,0.0075625
4469,4639,1.999307269899007e-05,0.007625
3091,3637,1.9993362747929855e-05,0.0076875
12200,12622,1.9994653292971757e-05,0.00775
12854,13650,1.999601030133446e-05,0.0078125
13984,13529,1.999601030133446e-05,0.007875
14159,14309,1.999601030133446e-05,0.0079375
7479,7458,2.00014191526815e-05,0.008
2983,3132,2.0005171258929603e-05,0.0080625
9635,9752,2.0006414052791973e-05,0.008125
607,323,2.0008325363328275e-05,0.0081875
2086,2643,2.0008325363330166e-05,0.00825
2838,3302,2.0008325363330166e-05,0.0083125
9671,10242,2.0008353105112345e-05,0.008375
11604,11900,2.0008353105112345e-05,0.0084375
4683,3887,2.0011375060664813e-05,0.0085
10492,10905,2.0015700296438044e-05,0.0085625
1963,1855,2.001624436995433e-05,0.008625
346,662,2.0016828635840804e-05,0.0086875
9851,10446,2.0018979423690243e-05,0.00875
9644,10301,2.0022276152331046e-05,0.0088125
1807,1975,2.0025426037041812e-05,0.008875
540,174,2.0025426037042253e-05,0.0089375
8487,9017,2.002542603704358e-05,0.009
14927,15075,2.0026240422946516e-05,0.0090625
521,575,2.002810468764366e-05,0.009125
7385,7666,2.0028104687644538e-05,0.0091875
14808,15151,2.002964483627612e-05,0.00925
13163,12903,2.00331932996558e-05,0.0093125
7373,8105,2.0035413780702956e-05,0.009375
5073,5346,2.0036791656076017e-05,0.0094375
5682,6209,2.0036791656076017e-05,0.0095
