,cdf,batch_size
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,0.9989999999999999
3,0.03,0.9989999999999999
4,0.04,0.9989999999999999
5,0.05,1.9997051226201907
6,0.06,1.9997051226201907
7,0.07,1.9997051226201907
8,0.08,3.001162958349363
9,0.09,3.001162958349363
10,0.1,3.001162958349363
11,0.11,4.002823400834266
12,0.12,4.002823400834266
13,0.13,4.997811098765265
14,0.14,5.995445496133053
15,0.15,6.993632892422741
16,0.16,7.996469989602652
17,0.17,8.997981121446852
18,0.18,10.004152608697645
19,0.19,10.004152608697645
20,0.2,10.990159692286051
21,0.21,10.990159692286051
22,0.22,12.001124195202623
23,0.23,12.001124195202623
24,0.24,12.001124195202623
25,0.25,12.001124195202623
26,0.26,13.000662984908592
27,0.27,13.000662984908592
28,0.28,13.000662984908592
29,0.29,13.000662984908592
30,0.3,13.999202723426244
31,0.31,13.999202723426244
32,0.32,13.999202723426244
33,0.33,13.999202723426244
34,0.34,13.999202723426244
35,0.35000000000000003,15.014259802243886
36,0.36,15.014259802243886
37,0.37,15.014259802243886
38,0.38,15.014259802243886
39,0.39,15.014259802243886
40,0.4,16.00658858967672
41,0.41000000000000003,16.00658858967672
42,0.42,16.00658858967672
43,0.43,16.00658858967672
44,0.44,16.00658858967672
45,0.45,16.996381089962515
46,0.46,16.996381089962515
47,0.47000000000000003,16.996381089962515
48,0.48,16.996381089962515
49,0.49,16.996381089962515
50,0.5,18.0113202620591
51,0.51,18.0113202620591
52,0.52,18.0113202620591
53,0.53,18.0113202620591
54,0.54,18.0113202620591
55,0.55,18.0113202620591
56,0.56,19.01067154327947
57,0.5700000000000001,19.01067154327947
58,0.58,19.01067154327947
59,0.59,19.01067154327947
60,0.6,19.01067154327947
61,0.61,19.01067154327947
62,0.62,19.985369849237582
63,0.63,19.985369849237582
64,0.64,19.985369849237582
65,0.65,19.985369849237582
66,0.66,19.985369849237582
67,0.67,19.985369849237582
68,0.68,19.985369849237582
69,0.6900000000000001,21.010042023055906
70,0.7000000000000001,21.010042023055906
71,0.71,21.010042023055906
72,0.72,21.010042023055906
73,0.73,21.010042023055906
74,0.74,21.010042023055906
75,0.75,21.99907771279114
76,0.76,21.99907771279114
77,0.77,21.99907771279114
78,0.78,21.99907771279114
79,0.79,21.99907771279114
80,0.8,21.99907771279114
81,0.81,22.988648370853415
82,0.8200000000000001,22.988648370853415
83,0.8300000000000001,22.988648370853415
84,0.84,22.988648370853415
85,0.85,24.022732262610404
86,0.86,24.022732262610404
87,0.87,24.022732262610404
88,0.88,24.022732262610404
89,0.89,25.003118897839112
90,0.9,25.003118897839112
91,0.91,26.023515884264672
92,0.92,26.023515884264672
93,0.93,26.023515884264672
94,0.9400000000000001,26.977430211401757
95,0.9500000000000001,26.977430211401757
96,0.96,28.022299698332315
97,0.97,28.991440241586453
98,0.98,29.99409814075676
99,0.99,30.969431716511867
100,1.0,31.976480717732706
