,Request Id,decode_time_execution_plus_preemption_normalized,cdf
671,751,0.018500263258360405,6.638343069569835e-05
10422,10509,0.018573370345097828,0.0001327668613913967
8458,8536,0.018609478842160406,0.00019915029208709506
83,131,0.018925575580669693,0.0002655337227827934
110,168,0.019025513306067054,0.0003319171534784918
5768,5848,0.019207515047537527,0.0003983005841741901
560,642,0.01968345809089297,0.00046468401486988845
12049,12114,0.019714884289631602,0.0005310674455655868
6261,6350,0.019735070297469973,0.0005974508762612852
4975,5057,0.019828119181486414,0.0006638343069569836
12426,12491,0.02015667440922619,0.0007302177376526819
13411,13494,0.020204960698519618,0.0007966011683483802
13170,13254,0.02024984977103183,0.0008629845990440786
10940,11020,0.02037875920750989,0.0009293680297397769
2650,2724,0.020379235087131877,0.0009957514604354754
9884,9973,0.020425624381738835,0.0010621348911311736
1707,1779,0.020547915099038572,0.001128518321826872
1771,1827,0.020569516839419558,0.0011949017525225705
8858,8929,0.02067899445669157,0.0012612851832182687
12105,12162,0.02107667135177725,0.0013276686139139671
14720,14803,0.021112608331174936,0.0013940520446096654
2024,2087,0.021257755852358725,0.0014604354753053638
4588,4683,0.021380099394625377,0.001526818906001062
1463,1529,0.021398695901424958,0.0015932023366967605
9409,9495,0.021461278936195247,0.001659585767392459
6400,6463,0.021516209137733066,0.0017259691980881571
11774,11853,0.02152005671523907,0.0017923526287838556
6381,6439,0.021556702677696004,0.0018587360594795538
3971,4073,0.021673139327069955,0.0019251194901752523
1873,1944,0.021710656000947234,0.0019915029208709507
8730,8813,0.0217350040435695,0.002057886351566649
276,319,0.02185480300006248,0.002124269782262347
7041,7100,0.021885068931567275,0.0021906532129580456
12578,12624,0.021924702532971976,0.002257036643653744
5984,6072,0.02202260293992927,0.0023234200743494425
13677,13755,0.022047745543441504,0.002389803505045141
12030,12080,0.022130021678935557,0.002456186935740839
5750,5825,0.0221368856550638,0.0025225703664365374
9180,9255,0.022147156237335725,0.002588953797132236
4028,4111,0.022163427159910043,0.0026553372278279343
6928,6985,0.02222038753056834,0.0027217206585236327
8833,8886,0.022264923100334327,0.0027881040892193307
7025,7081,0.02236666434721883,0.002854487519915029
1914,1974,0.02237381959801913,0.0029208709506107276
13423,13492,0.02239574056239602,0.002987254381306426
2675,2750,0.022416798733218002,0.003053637812002124
282,315,0.022427294815618833,0.0031200212426978225
8155,8219,0.022476607654251652,0.003186404673393521
8096,8163,0.022505137708447382,0.0032527881040892194
888,936,0.022518443907280215,0.003319171534784918
2425,2490,0.022579989362204483,0.003385554965480616
10874,10944,0.022584191775075448,0.0034519383961763143
10308,10381,0.022586124056185024,0.0035183218268720127
13124,13171,0.022601626386509182,0.003584705257567711
7942,8021,0.022634286243412915,0.0036510886882634096
723,778,0.022658995255111173,0.0037174721189591076
14395,14453,0.022747992746283217,0.003783855549654806
13543,13617,0.02276188237901253,0.0038502389803505045
1769,1819,0.022784684137663252,0.003916622411046203
6873,6949,0.022930384651228607,0.003983005841741901
12608,12666,0.02294850265512513,0.0040493892724376
890,933,0.022971838429459712,0.004115772703133298
5224,5298,0.022997777867809543,0.004182156133828996
14941,15002,0.023022004624529777,0.004248539564524694
11828,11881,0.023036643713692007,0.004314922995220393
8588,8642,0.023073871858733348,0.004381306425916091
7624,7688,0.023095894031352298,0.00444768985661179
2886,2943,0.023130383429987085,0.004514073287307488
12562,12607,0.023160762066904855,0.0045804567180031865
9618,9687,0.023173617993718507,0.004646840148698885
6466,6539,0.023203898076347842,0.004713223579394583
9150,9230,0.02321527352108146,0.004779607010090282
1762,1823,0.023218854641025643,0.0048459904407859794
6584,6634,0.023233890934750433,0.004912373871481678
881,937,0.023243969152767083,0.004978757302177376
3019,3094,0.023248010944427095,0.005045140732873075
10711,10778,0.023260165457790628,0.005111524163568773
6291,6367,0.02327867086572092,0.005177907594264472
731,801,0.0232821131018639,0.00524429102496017
7381,7454,0.02328585945449421,0.0053106744556558685
893,946,0.023350237218853293,0.005377057886351567
9814,9899,0.023356523114361236,0.005443441317047265
1788,1831,0.023368735539636285,0.005509824747742963
6690,6775,0.023435245162673986,0.0055762081784386614
6923,6982,0.02344089520921165,0.00564259160913436
13824,13897,0.02344311939722018,0.005708975039830058
6418,6474,0.023474286068888454,0.005775358470525757
8411,8453,0.023483883209008398,0.005841741901221455
4497,4579,0.02351438408359697,0.005908125331917154
6951,7017,0.023523832880102548,0.005974508762612852
7155,7224,0.023552906583301506,0.0060408921933085506
274,312,0.023588024161208265,0.006107275624004248
842,912,0.023613470501745882,0.006173659054699947
3655,3708,0.02364566931550823,0.006240042485395645
3639,3707,0.023652107243056966,0.0063064259160913435
8180,8235,0.02366089569449375,0.006372809346787042
1779,1807,0.023669914502603997,0.00643919277748274
8401,8441,0.023673911118923537,0.006505576208178439
7967,8027,0.023696589873416295,0.006571959638874137
11160,11227,0.023713842744809078,0.006638343069569836
8859,8930,0.023716701035881693,0.006704726500265534
480,537,0.02371783533276825,0.006771109930961232
13783,13845,0.02372134899030698,0.00683749336165693
11123,11204,0.023726114871479007,0.006903876792352629
2900,2947,0.023728928512910672,0.006970260223048327
872,939,0.023743840835580697,0.0070366436537440255
303,343,0.023778953095371688,0.007103027084439724
3016,3092,0.023796470245648443,0.007169410515135422
4989,5053,0.023805616244982328,0.007235793945831121
4093,4152,0.02381209446406824,0.007302177376526819
12555,12603,0.023813539789896115,0.007368560807222518
8976,9060,0.02382124518510409,0.007434944237918215
6936,6981,0.023838252309306245,0.007501327668613914
10022,10108,0.023850186431069564,0.007567711099309612
