,Request Id,request_scheduling_delay,cdf
0,5,0.0,6.638343069569835e-05
2,3,0.0,0.0001327668613913967
7,7,0.0,0.00019915029208709506
30,4,0.0,0.0002655337227827934
31,2,0.0,0.0003319171534784918
43,6,0.0,0.0003983005841741901
45,1,0.0,0.00046468401486988845
101,0,0.0,0.0005310674455655868
115,135,0.0,0.0005974508762612852
149,172,0.0,0.0006638343069569836
647,646,0.0,0.0007302177376526819
794,755,0.0,0.0007966011683483802
1737,1783,0.0,0.0008629845990440786
4058,4077,0.0,0.0009293680297397769
5008,5061,0.0,0.0009957514604354754
5794,5852,0.0,0.0010621348911311736
6294,6354,0.0,0.001128518321826872
9564,8540,0.0,0.0011949017525225705
9901,9977,0.0,0.0012612851832182687
10499,10513,0.0,0.0013276686139139671
11848,11857,0.0,0.0013940520446096654
12070,12118,0.0,0.0014604354753053638
12468,12495,0.0,0.001526818906001062
13549,13498,0.0,0.0015932023366967605
5787,5777,2.643088237164193e-07,0.001659585767392459
2912,2954,9.031735999087687e-07,0.0017259691980881571
4232,4268,1.8153071437154722e-06,0.0017923526287838556
2785,2840,2.657891968738113e-06,0.0018587360594795538
1356,1369,3.32555151771885e-06,0.0019251194901752523
9511,9557,3.642200226749992e-06,0.0019915029208709507
9029,9069,3.7093807350174757e-06,0.002057886351566649
4910,4947,4.3239025444563595e-06,0.002124269782262347
2192,2177,4.722356550246332e-06,0.0021906532129580456
8119,8165,4.7718760924908565e-06,0.002257036643653744
3063,3126,6.378709144883032e-06,0.0023234200743494425
3347,3358,6.980365810704825e-06,0.002389803505045141
9617,9660,8.645733714729431e-06,0.002456186935740839
12175,12202,9.755009159562178e-06,0.0025225703664365374
1108,1163,1.0501287135866733e-05,0.002588953797132236
9794,9781,1.1663552186291781e-05,0.0026553372278279343
3875,3891,1.3277595201088843e-05,0.0027217206585236327
12119,12155,1.4430788723984733e-05,0.0027881040892193307
296,334,1.461559463677986e-05,0.002854487519915029
3258,3275,1.5739990260499326e-05,0.0029208709506107276
3534,3553,1.888806036731694e-05,0.002987254381306426
5309,5393,1.9510811739564815e-05,0.003053637812002124
4294,4148,2.202723334221446e-05,0.0031200212426978225
11100,11169,2.421120893814077e-05,0.003186404673393521
5280,5331,2.5769981220946647e-05,0.0032527881040892194
3541,3589,2.651850616075535e-05,0.003319171534784918
11732,11784,2.6979601443599677e-05,0.003385554965480616
12329,12312,2.7224818268223316e-05,0.0034519383961763143
8076,8113,2.755216212335654e-05,0.0035183218268720127
6920,6924,3.106545898390323e-05,0.003584705257567711
12520,12540,3.116509060419048e-05,0.0036510886882634096
14738,14797,3.283851992819109e-05,0.0037174721189591076
9192,9209,3.470183264653315e-05,0.003783855549654806
8758,8791,3.497616125969216e-05,0.0038502389803505045
6607,6628,3.525252986946725e-05,0.003916622411046203
988,950,3.586109083641986e-05,0.003983005841741901
5987,6014,3.661484311123786e-05,0.0040493892724376
12543,12570,3.858249760924082e-05,0.004115772703133298
10936,10993,3.916213495358534e-05,0.004182156133828996
13018,13084,3.949511869905109e-05,0.004248539564524694
12735,12762,3.9658477589910035e-05,0.004314922995220393
9304,9297,4.139283169024566e-05,0.004381306425916091
6224,6285,4.1988250814029016e-05,0.00444768985661179
11288,11325,4.241313718011952e-05,0.004514073287307488
7779,7799,4.3339886815374484e-05,0.0045804567180031865
7629,7660,4.356913041192456e-05,0.004646840148698885
14646,14592,4.482822123463848e-05,0.004713223579394583
6963,6999,4.624520158813539e-05,0.004779607010090282
4942,5001,4.6288811631711724e-05,0.0048459904407859794
14918,14857,4.6951984131737845e-05,0.004912373871481678
2006,2047,4.8560102811734396e-05,0.004978757302177376
3088,3105,5.0234885293320986e-05,0.005045140732873075
1015,1001,5.0471573985078066e-05,0.005111524163568773
14874,14871,5.331392731022788e-05,0.005177907594264472
11988,12019,5.435375965134881e-05,0.00524429102496017
2488,1441,5.639266697698986e-05,0.0053106744556558685
14691,14748,5.733806801799801e-05,0.005377057886351567
6869,6885,5.861708712018299e-05,0.005443441317047265
6472,6480,5.880580511075095e-05,0.005509824747742963
3243,3284,5.92925979390202e-05,0.0055762081784386614
11071,10416,6.045733084647509e-05,0.00564259160913436
2045,2070,6.13507080799991e-05,0.005708975039830058
1806,924,6.19663437220197e-05,0.005775358470525757
496,532,6.281090788462507e-05,0.005841741901221455
14926,14988,6.526988840960257e-05,0.005908125331917154
63,60,6.659709169909434e-05,0.005974508762612852
13637,13689,6.70224533223518e-05,0.0060408921933085506
13732,13761,6.829327890045533e-05,0.006107275624004248
13328,13370,7.009240084698831e-05,0.006173659054699947
855,908,7.01204450166415e-05,0.006240042485395645
7544,7522,7.123158900412818e-05,0.0063064259160913435
14532,14539,7.360490280916565e-05,0.006372809346787042
14607,14679,7.412739500978205e-05,0.00643919277748274
6305,6369,7.484317859507428e-05,0.006505576208178439
11407,11387,7.550675650236371e-05,0.006571959638874137
8173,8224,7.580819499253266e-05,0.006638343069569836
13431,13481,7.624231784575386e-05,0.006704726500265534
7970,7983,7.702600123593584e-05,0.006771109930961232
3910,3943,7.705059272211656e-05,0.00683749336165693
631,638,7.717649182836794e-05,0.006903876792352629
13374,13393,7.717721678091038e-05,0.006970260223048327
8334,8388,7.779035183830274e-05,0.0070366436537440255
4923,4955,7.974346931405307e-05,0.007103027084439724
5461,5491,8.272073648640799e-05,0.007169410515135422
14904,14851,8.328869012075302e-05,0.007235793945831121
6483,6505,8.343265039911785e-05,0.007302177376526819
8752,8696,8.557141200071783e-05,0.007368560807222518
12753,12781,8.598055569564167e-05,0.007434944237918215
10331,10363,8.642037801109836e-05,0.007501327668613914
6421,6453,8.714890770988859e-05,0.007567711099309612
10218,10261,8.856207091412216e-05,0.007634094530005311
516,446,9.029411769745366e-05,0.007700477960701009
3682,3724,9.061306144531045e-05,0.0077668613913967075
8529,8551,9.21032552696488e-05,0.007833244822092406
12348,12380,9.242978194379248e-05,0.007899628252788104
6620,6644,9.277482001834869e-05,0.007966011683483803
13952,13956,9.394534845341695e-05,0.0080323951141795
12563,12604,9.521472748019733e-05,0.0080987785448752
12724,12767,9.527382553642383e-05,0.008165161975570897
9959,10010,9.598523956810823e-05,0.008231545406266597
8548,8567,9.65207743774954e-05,0.008297928836962294
10863,10874,9.720339198793226e-05,0.008364312267657992
14120,14175,9.721846004140389e-05,0.008430695698353691
9419,9504,9.72856144016987e-05,0.008497079129049389
2057,2059,9.752883019586989e-05,0.008563462559745088
515,542,9.866169422423354e-05,0.008629845990440786
9637,9689,0.00010020842250924034,0.008696229421136485
9409,9495,0.00010244863733532839,0.008762612851832182
3323,3390,0.00010315436861674243,0.008828996282527882
10265,10295,0.0001035444420267595,0.00889537971322358
3310,3381,0.00010450418557184094,0.008961763143919279
3196,3222,0.00010470996124922749,0.009028146574614976
5179,5189,0.0001052840832471702,0.009094530005310674
3858,3852,0.00010542986507289243,0.009160913436006373
3452,3511,0.00010631406212269212,0.00922729686670207
5861,5846,0.00010692161254155508,0.00929368029739777
1277,1308,0.00010786944181973013,0.009360063728093468
1742,1777,0.00010822362480666925,0.009426447158789167
2331,2330,0.00010982946179183273,0.009492830589484864
10357,10407,0.00010985287485709705,0.009559214020180564
9892,9941,0.00011009281820406613,0.009625597450876261
14282,14295,0.00011091661713180656,0.009691980881571959
9282,9344,0.00011139380558233825,0.009758364312267658
10793,10838,0.0001116944361001515,0.009824747742963356
4411,4333,0.00011195347940429201,0.009891131173659055
11085,11124,0.00011374930932106508,0.009957514604354753
1915,1868,0.000113854914559397,0.010023898035050452
12182,12172,0.00011455609114818799,0.01009028146574615
490,451,0.00011631063978256861,0.010156664896441849
12755,12761,0.00011670570370370115,0.010223048327137546
5781,5823,0.00011712528123553057,0.010289431757833244
733,767,0.00011772053723291265,0.010355815188528943
11301,11371,0.0001180931799353857,0.010422198619224641
