,Request Id,request_execution_time_normalized,cdf
15999,15877,0.007007414541033877,6.25e-05
15973,15978,0.0072944591881631965,0.000125
15994,15991,0.007457833889464741,0.0001875
15966,15872,0.007672422412760797,0.00025
15978,15971,0.007730703353672441,0.0003125
15964,15804,0.007901342137967043,0.000375
15981,15656,0.008050461766754084,0.0004375
15959,15773,0.00805283131081744,0.0005
0,5,0.008123157016650819,0.0005625
15996,15647,0.008369006673106152,0.000625
15998,15414,0.008414300879377489,0.0006875
15988,15550,0.008436360255447995,0.00075
14,61,0.00859496670957696,0.0008125
15963,15584,0.008619917167428876,0.000875
15976,15655,0.00871922177722897,0.0009375
15990,15661,0.008851577010662146,0.001
15869,15988,0.008916378700041631,0.0010625
15910,15771,0.009109513194764381,0.001125
15865,15960,0.009316359008110018,0.0011875
15993,15055,0.00967766491821716,0.00125
15974,15449,0.009909241702147912,0.0013125
15890,15912,0.00998964308149402,0.001375
15970,15473,0.010019867679657889,0.0014375
15851,15997,0.01017547466566346,0.0015
4,3,0.010193720061917603,0.0015625
15952,15625,0.010258276643896669,0.001625
1,8,0.010394131236556959,0.0016875
15983,15005,0.010541196553997592,0.00175
15819,15944,0.01054457861864119,0.0018125
15889,15781,0.010645803641790737,0.001875
15894,15754,0.01074429325169107,0.0019375
15792,15996,0.010838152431309445,0.002
415,675,0.010896643764306987,0.0020625
7,13,0.010897895717060886,0.002125
15991,15288,0.010918669154688415,0.0021875
372,642,0.01096735020696608,0.00225
15798,15976,0.01099133840492993,0.0023125
705,939,0.011060720495286695,0.002375
15987,15364,0.011065890817806213,0.0024375
22,154,0.011078473490889995,0.0025
3,20,0.011205461421910753,0.0025625
15944,15353,0.011256446634609833,0.002625
1645,1916,0.011438976285595077,0.0026875
15945,15309,0.011447812032741745,0.00275
15786,15984,0.011451090016876265,0.0028125
17,131,0.011504985913308084,0.002875
319,569,0.01152922145236194,0.0029375
15876,15832,0.011626126719559114,0.003
317,560,0.011631714218924935,0.0030625
15924,15198,0.011647569550856982,0.003125
15818,15949,0.011709000262095913,0.0031875
733,955,0.011785012574651586,0.00325
8,30,0.011969672664398755,0.0033125
23,168,0.012176885599177931,0.003375
15803,15989,0.012249019348413544,0.0034375
5414,5848,0.01232407496630379,0.0035
2,25,0.012377408083301247,0.0035625
13995,14372,0.0124720215537231,0.003625
15793,15973,0.012633033922426104,0.0036875
15874,15878,0.012697721170003945,0.00375
15855,15928,0.012717543396630301,0.0038125
5984,6412,0.012759137513490736,0.003875
15873,15934,0.012763535657189308,0.0039375
12330,12735,0.012796126381508757,0.004
8686,9122,0.01282402581687947,0.0040625
1717,1998,0.01285132604137412,0.004125
1583,1822,0.0129620071592777,0.0041875
15884,15649,0.012980664618738792,0.00425
12776,13174,0.0129879813378948,0.0043125
15995,14774,0.013032951667594599,0.004375
1963,2277,0.013090870491086185,0.0044375
461,719,0.013114544991687693,0.0045
3156,3537,0.013121322229221386,0.0045625
15997,14577,0.013126464008396163,0.004625
1231,1529,0.01315542429614431,0.0046875
15866,15982,0.013171069002866043,0.00475
9,58,0.013239656785527486,0.0048125
15690,15972,0.01324380625219511,0.004875
15769,15941,0.01327661810299295,0.0049375
15682,15980,0.013308024580767618,0.005
7607,8021,0.013311980502339742,0.0050625
15846,15889,0.013317333703467603,0.005125
15992,14807,0.013347193622765076,0.0051875
365,627,0.01335332133971775,0.00525
15847,15900,0.013354538074442153,0.0053125
15688,15948,0.013364101496295473,0.005375
15772,15937,0.013374794824927021,0.0054375
15861,15858,0.013399256443689663,0.0055
15579,15992,0.013422315932241288,0.0055625
15862,15846,0.013444084094068661,0.005625
9982,10369,0.013455495035501691,0.0056875
334,547,0.01346272551083716,0.00575
24,17,0.013552036874611394,0.0058125
15879,15529,0.013609354069084945,0.005875
12220,12600,0.0136119632138209,0.0059375
15672,15940,0.013640857463684352,0.006
15842,15855,0.01367330138634393,0.0060625
100,222,0.01367981058692593,0.006125
