,Request Id,prefill_e2e_time,cdf
2221,925,0.04963145172030181,0.000392156862745098
2169,790,0.050124664262057195,0.000784313725490196
316,398,0.08941249504169946,0.001176470588235294
1473,39,0.11107315879296209,0.001568627450980392
1050,1090,0.1641736862345624,0.00196078431372549
1208,295,0.18350306236152392,0.002352941176470588
583,618,0.1871739897891871,0.0027450980392156863
886,948,0.20025083541474942,0.003137254901960784
916,645,0.20795932449192378,0.0035294117647058825
591,619,0.20947078827771293,0.00392156862745098
899,938,0.21854680727085452,0.004313725490196078
889,961,0.23991786314604724,0.004705882352941176
240,299,0.255559959238866,0.005098039215686275
651,677,0.2656937123394414,0.005490196078431373
312,307,0.2892260180304618,0.0058823529411764705
314,327,0.32792012087395506,0.006274509803921568
1046,950,0.3370253081412784,0.006666666666666667
404,320,0.33988920466680383,0.007058823529411765
26,38,0.34934689146592746,0.007450980392156863
877,926,0.3503358130939205,0.00784313725490196
792,850,0.3558456898294935,0.00823529411764706
957,1042,0.3583983610664063,0.008627450980392156
851,937,0.3608995978444227,0.009019607843137255
1013,1127,0.3746228507302476,0.009411764705882352
455,520,0.37527782379333985,0.00980392156862745
852,907,0.379077241224536,0.01019607843137255
914,927,0.38675539316727736,0.010588235294117647
874,877,0.3871444790985379,0.010980392156862745
932,989,0.3927196069121237,0.011372549019607842
1926,576,0.39442011931237175,0.011764705882352941
200,233,0.39559294665019706,0.01215686274509804
1733,471,0.39595390138549647,0.012549019607843137
2248,545,0.39881863455411803,0.012941176470588235
1927,337,0.40286775496173277,0.013333333333333334
2036,487,0.4043637807436653,0.013725490196078431
327,346,0.40438818768018336,0.01411764705882353
160,138,0.41331602974598525,0.014509803921568627
250,319,0.42174473996004735,0.014901960784313726
86,55,0.421989196835316,0.015294117647058824
757,780,0.4299479035614695,0.01568627450980392
888,949,0.439622229343513,0.01607843137254902
65,72,0.4403061532544541,0.01647058823529412
855,816,0.44199478389907654,0.016862745098039214
639,653,0.4430281587354443,0.017254901960784313
582,448,0.44332834869271665,0.01764705882352941
281,294,0.44541687353355996,0.01803921568627451
958,707,0.44995832230011956,0.01843137254901961
632,553,0.4542381480666222,0.018823529411764704
370,472,0.4546240597007909,0.019215686274509803
658,652,0.4558614284287046,0.0196078431372549
0,5,0.45789794118865856,0.02
25,53,0.4648947984421099,0.0203921568627451
504,555,0.4729875751224313,0.020784313725490194
748,829,0.47860600444880674,0.021176470588235293
555,603,0.4808402319436027,0.021568627450980392
807,900,0.4819469681690407,0.02196078431372549
247,285,0.4838672896368905,0.02235294117647059
724,791,0.4865884705102417,0.022745098039215685
828,923,0.488771462793693,0.023137254901960783
226,260,0.4928715956004055,0.023529411764705882
1021,940,0.4958934968651647,0.02392156862745098
217,254,0.49730573002642586,0.02431372549019608
654,671,0.49733092738819096,0.024705882352941175
286,334,0.49793772067832265,0.025098039215686273
590,665,0.5023355067552302,0.025490196078431372
372,433,0.5025324430085334,0.02588235294117647
53,54,0.502613508544119,0.02627450980392157
7,30,0.5044489991938299,0.02666666666666667
122,102,0.5063355340031279,0.027058823529411764
208,264,0.5070324632027052,0.027450980392156862
432,495,0.5097966875320594,0.02784313725490196
878,941,0.5102101410433306,0.02823529411764706
839,901,0.5104256162069305,0.02862745098039216
104,122,0.5108034385242917,0.029019607843137254
860,928,0.5121674734318731,0.029411764705882353
482,235,0.5131901902717573,0.02980392156862745
610,541,0.5155747181792094,0.03019607843137255
646,751,0.5226046639077708,0.03058823529411765
169,115,0.5241089308690476,0.030980392156862744
961,693,0.5241842144956763,0.03137254901960784
731,676,0.5253939100246043,0.03176470588235294
796,856,0.5259778031780797,0.03215686274509804
948,983,0.5271528811538246,0.032549019607843135
173,198,0.529368192139799,0.03294117647058824
876,830,0.5310644559132243,0.03333333333333333
343,323,0.531396133951489,0.03372549019607843
969,1050,0.53289737088744,0.03411764705882353
798,854,0.534644460666982,0.034509803921568626
885,906,0.5420988588170985,0.03490196078431373
528,573,0.5464737529999297,0.03529411764705882
298,321,0.5466945096150653,0.03568627450980392
829,885,0.5547972261479117,0.03607843137254902
979,1051,0.5568104585105402,0.036470588235294116
162,182,0.5599194068936555,0.03686274509803922
1780,563,0.5621635358485833,0.03725490196078431
324,380,0.5672056967125627,0.03764705882352941
584,662,0.5691617898749541,0.03803921568627451
417,445,0.5695466538571168,0.038431372549019606
538,347,0.5750954976032858,0.03882352941176471
694,644,0.5763154887713426,0.0392156862745098
73,101,0.5798729204647373,0.0396078431372549
1444,75,0.5802476322241077,0.04
191,174,0.580614898075396,0.040392156862745096
558,575,0.5809714578508647,0.0407843137254902
891,957,0.5840544802468912,0.041176470588235294
588,607,0.587123068420965,0.04156862745098039
758,795,0.5889294257262918,0.04196078431372549
523,601,0.5897417263684588,0.042352941176470586
531,451,0.5939828702378236,0.04274509803921569
606,595,0.5948399526306503,0.043137254901960784
403,515,0.5978980965930418,0.04352941176470588
203,199,0.6000845805960324,0.04392156862745098
929,234,0.6001379567553045,0.044313725490196076
1228,187,0.6035351264917068,0.04470588235294118
309,310,0.6061834483593884,0.045098039215686274
27,61,0.6070470207523826,0.04549019607843137
93,86,0.6115117768165135,0.04588235294117647
1732,982,0.6121646738647541,0.04627450980392157
617,663,0.6129166160461637,0.04666666666666667
805,755,0.6129335215283049,0.047058823529411764
257,296,0.613473395900229,0.04745098039215686
465,548,0.614654127239703,0.04784313725490196
936,990,0.6148633772295398,0.04823529411764706
720,809,0.6159487355744204,0.04862745098039216
922,962,0.6163751131055051,0.049019607843137254
357,390,0.6189672896975935,0.04941176470588235
38,62,0.6201521043622336,0.04980392156862745
381,468,0.6210347979628068,0.05019607843137255
913,874,0.6219650049655456,0.05058823529411765
153,132,0.6223392410896338,0.050980392156862744
110,103,0.6224637661773116,0.05137254901960785
861,943,0.6241775818577935,0.05176470588235294
1546,231,0.6250261248794118,0.05215686274509804
268,229,0.6251167200656482,0.05254901960784314
730,796,0.6285246348753617,0.052941176470588235
313,356,0.6294998220034529,0.05333333333333334
129,170,0.6309640514871404,0.05372549019607843
819,848,0.6335343503499189,0.05411764705882353
253,291,0.6360910553644885,0.05450980392156863
1446,741,0.6380649656065316,0.054901960784313725
319,360,0.6399468178184122,0.05529411764705883
360,411,0.640128534943301,0.05568627450980392
464,379,0.643324688848395,0.05607843137254902
974,1092,0.6466985297925021,0.05647058823529412
953,1067,0.6496458710205388,0.056862745098039215
835,939,0.649898333345277,0.05725490196078432
69,60,0.650159005350261,0.05764705882352941
705,754,0.6543351756788525,0.05803921568627451
168,202,0.6544659895413645,0.05843137254901961
875,955,0.6560416578366812,0.058823529411764705
616,616,0.6587437896261576,0.05921568627450981
1077,1131,0.6593511267788017,0.0596078431372549
541,554,0.6629736295014368,0.06
811,860,0.6646433545931814,0.0603921568627451
815,823,0.6654281712930015,0.060784313725490195
862,946,0.6705809497632345,0.0611764705882353
49,6,0.671428030625643,0.06156862745098039
500,570,0.6730968815101619,0.06196078431372549
2336,435,0.6741056695365728,0.06235294117647059
405,434,0.67574099598977,0.06274509803921569
11,24,0.6764099685112246,0.06313725490196079
752,792,0.6799669072839833,0.06352941176470588
789,859,0.6810301026598609,0.06392156862745098
158,193,0.681537652361115,0.06431372549019608
570,620,0.6821348125855593,0.06470588235294118
848,862,0.6826337609109032,0.06509803921568627
751,817,0.6827353575587267,0.06549019607843137
619,694,0.6831345258493684,0.06588235294117648
939,984,0.6842634061055151,0.06627450980392156
488,372,0.6865617876281362,0.06666666666666667
501,512,0.6878322848267544,0.06705882352941177
195,243,0.6886675508296491,0.06745098039215686
920,981,0.6887169014215715,0.06784313725490196
220,230,0.6888782940410465,0.06823529411764706
475,569,0.694502919622721,0.06862745098039216
865,916,0.695184268528692,0.06901960784313725
317,150,0.6954742078317651,0.06941176470588235
283,297,0.6973623832020053,0.06980392156862746
533,584,0.7004796013372925,0.07019607843137254
39,29,0.7034182038307577,0.07058823529411765
22,4,0.7042335182453496,0.07098039215686275
554,604,0.7044297585635491,0.07137254901960784
293,350,0.706332055729689,0.07176470588235294
728,781,0.7066171168603432,0.07215686274509804
894,951,0.7078365977228032,0.07254901960784314
1039,1135,0.7089281413212802,0.07294117647058823
641,568,0.7095413522599756,0.07333333333333333
892,929,0.7119293731981315,0.07372549019607844
546,475,0.7121533224564587,0.07411764705882352
406,467,0.7123599302839239,0.07450980392156863
391,441,0.7126278370458863,0.07490196078431373
836,786,0.7133688948374584,0.07529411764705882
926,920,0.7136074410241235,0.07568627450980392
722,737,0.7147520643777057,0.07607843137254902
910,969,0.7173249476402361,0.07647058823529412
553,446,0.7211597587870529,0.07686274509803921
213,226,0.7227710472726301,0.07725490196078431
890,931,0.7228224662704861,0.07764705882352942
589,664,0.7243171387556799,0.0780392156862745
276,292,0.7244323334332989,0.0784313725490196
456,547,0.7254815800896495,0.07882352941176471
662,736,0.7262901828839858,0.0792156862745098
502,567,0.7267932097983021,0.0796078431372549
708,700,0.7306811190491658,0.08
543,551,0.7308483473863703,0.0803921568627451
331,329,0.7331396924502656,0.08078431372549019
67,87,0.7332441924702167,0.0811764705882353
760,765,0.7341539502966725,0.0815686274509804
445,538,0.7344179997064657,0.08196078431372548
1086,977,0.734578255438123,0.08235294117647059
1055,1056,0.7352294820872203,0.08274509803921569
622,577,0.7355825419231223,0.08313725490196078
128,151,0.7356699768575083,0.08352941176470588
249,248,0.7359420110634574,0.08392156862745098
681,666,0.7364977024451491,0.08431372549019608
108,120,0.7372243067008384,0.08470588235294117
1854,397,0.7378788998756818,0.08509803921568627
16,28,0.7392042365068363,0.08549019607843138
608,615,0.7401084111116916,0.08588235294117647
3,20,0.7407877981513504,0.08627450980392157
909,959,0.7410917534357395,0.08666666666666667
977,1022,0.7416148832983254,0.08705882352941176
427,444,0.7416179608806601,0.08745098039215686
607,546,0.7416452254794876,0.08784313725490196
826,903,0.7473847709537722,0.08823529411764706
380,439,0.7504631177689021,0.08862745098039215
847,932,0.7506038175242793,0.08901960784313726
637,696,0.7509371265212508,0.08941176470588236
1047,1048,0.7510153055404771,0.08980392156862745
202,236,0.7515987547005807,0.09019607843137255
753,845,0.7537804348395412,0.09058823529411765
536,550,0.7549104018138451,0.09098039215686274
950,1066,0.7557916428909266,0.09137254901960784
587,562,0.7558342746646645,0.09176470588235294
1007,1073,0.7561809141024014,0.09215686274509804
853,898,0.7566951827656112,0.09254901960784313
