,Request Id,request_model_execution_time_normalized,cdf
252,342,0.03796752332111525,0.0032679738562091504
274,398,0.037976582343266854,0.006535947712418301
170,191,0.03798909472628251,0.00980392156862745
282,415,0.03816907420678659,0.013071895424836602
77,81,0.03819732582669618,0.016339869281045753
232,295,0.038206648735807314,0.0196078431372549
260,366,0.038209950018375155,0.02287581699346405
173,169,0.0382449242747575,0.026143790849673203
76,48,0.038306644160431016,0.029411764705882353
99,75,0.038376791510883586,0.032679738562091505
289,397,0.03839408931264059,0.03594771241830065
167,190,0.038404778744824626,0.0392156862745098
134,138,0.038409585157979535,0.042483660130718956
152,156,0.03843226049936696,0.0457516339869281
68,39,0.03846770170396484,0.049019607843137254
241,327,0.03853613381388763,0.05228758169934641
126,130,0.0385736319599544,0.05555555555555555
117,119,0.038575662489060594,0.058823529411764705
48,49,0.038640866410823926,0.06209150326797386
137,141,0.03866574001432435,0.06535947712418301
214,276,0.03872102670223454,0.06862745098039216
20,17,0.03873341795170948,0.0718954248366013
22,22,0.03877173366262888,0.07516339869281045
198,223,0.03881379201809202,0.0784313725490196
263,375,0.038838617550882776,0.08169934640522876
224,294,0.038915106717402795,0.08496732026143791
37,38,0.038955472553567606,0.08823529411764706
58,50,0.03896441019346303,0.0915032679738562
228,303,0.038989372889483266,0.09477124183006536
223,293,0.039011957789480974,0.09803921568627451
39,46,0.03913334493011439,0.10130718954248366
123,121,0.03913546869701257,0.10457516339869281
261,367,0.039183830497138285,0.10784313725490197
98,102,0.03920138209132259,0.1111111111111111
281,414,0.039201633636881915,0.11437908496732026
182,213,0.03926609851858674,0.11764705882352941
191,229,0.039275773309936535,0.12091503267973856
296,439,0.03928334629168068,0.12418300653594772
14,10,0.0392923245961657,0.12745098039215685
147,150,0.03929783416842875,0.13071895424836602
161,174,0.03930149989507214,0.13398692810457516
84,72,0.039305892347028824,0.13725490196078433
89,85,0.03932587862560273,0.14052287581699346
275,396,0.039365162939772574,0.1437908496732026
7,7,0.039384486223664764,0.14705882352941177
265,372,0.039406125050152715,0.1503267973856209
70,78,0.0394128227036409,0.15359477124183007
268,383,0.039485342343264195,0.1568627450980392
51,54,0.03951559588552101,0.16013071895424835
221,287,0.039521208279323955,0.16339869281045752
19,9,0.03954331696287613,0.16666666666666666
231,310,0.03954994964412237,0.16993464052287582
278,407,0.03957172708166969,0.17320261437908496
177,199,0.0395867566679599,0.17647058823529413
203,254,0.03961689622823058,0.17973856209150327
179,206,0.039626043079396704,0.1830065359477124
244,332,0.039630831036498546,0.18627450980392157
101,105,0.03963444663633895,0.1895424836601307
292,436,0.039646514111144955,0.19281045751633988
209,263,0.03965394688131424,0.19607843137254902
154,165,0.039654466956381154,0.19934640522875818
113,112,0.039661115260018816,0.20261437908496732
301,446,0.03966459162668552,0.20588235294117646
299,445,0.039670651529604924,0.20915032679738563
52,55,0.03967200522888523,0.21241830065359477
165,182,0.03968205436132017,0.21568627450980393
128,132,0.039683657539144865,0.21895424836601307
29,29,0.03970405678888124,0.2222222222222222
40,37,0.039734003233381936,0.22549019607843138
293,421,0.03974277039674164,0.22875816993464052
190,230,0.0397451348568595,0.23202614379084968
35,35,0.03976494690865065,0.23529411764705882
174,198,0.03978502173577668,0.238562091503268
181,204,0.039794699550944924,0.24183006535947713
219,285,0.039808971356349185,0.24509803921568626
9,6,0.039823452207221784,0.24836601307189543
5,0,0.039871903198957,0.25163398692810457
100,103,0.03989853476101331,0.2549019607843137
160,177,0.03990243360714361,0.2581699346405229
42,43,0.03991520185404461,0.26143790849673204
204,260,0.039920409963151354,0.2647058823529412
218,279,0.03994502469250898,0.2679738562091503
93,88,0.039948537290026245,0.27124183006535946
92,93,0.039952655043440505,0.27450980392156865
180,207,0.03997013766142309,0.2777777777777778
178,205,0.03997980450476142,0.28104575163398693
72,77,0.039996770599701706,0.28431372549019607
80,86,0.04001164901630859,0.2875816993464052
158,167,0.04002304447677098,0.2908496732026144
120,122,0.04003246353080094,0.29411764705882354
216,277,0.040036137769817105,0.2973856209150327
172,196,0.04005231765038543,0.3006535947712418
90,80,0.04007340815475525,0.30392156862745096
61,66,0.04007365583128684,0.30718954248366015
56,60,0.04007781922631003,0.3104575163398693
4,4,0.04011951146328182,0.3137254901960784
122,125,0.040139000059619574,0.31699346405228757
64,68,0.04016026649757431,0.3202614379084967
202,247,0.040206830412109804,0.3235294117647059
105,108,0.04023380990693703,0.32679738562091504
110,111,0.04026257945107914,0.3300653594771242
250,348,0.040320785380659065,0.3333333333333333
66,73,0.04034375009587674,0.3366013071895425
50,53,0.040363697685109466,0.33986928104575165
65,70,0.040368312688710696,0.3431372549019608
300,447,0.04038952627081447,0.3464052287581699
46,47,0.040393469715919866,0.34967320261437906
15,16,0.04043760552278103,0.35294117647058826
162,175,0.040452559505710944,0.3562091503267974
91,97,0.04045960732129541,0.35947712418300654
213,269,0.04046364063515401,0.3627450980392157
86,90,0.04051696369563504,0.3660130718954248
54,59,0.04052424378643166,0.369281045751634
193,237,0.04053032162967797,0.37254901960784315
240,324,0.04056024246030381,0.3758169934640523
189,228,0.04059720303042094,0.3790849673202614
242,333,0.04059815096014848,0.38235294117647056
107,99,0.04059845133890005,0.38562091503267976
133,136,0.04063798721780954,0.3888888888888889
222,292,0.040646874409824556,0.39215686274509803
88,95,0.04065773715522727,0.3954248366013072
176,193,0.04065957530808949,0.39869281045751637
118,120,0.04068855727209598,0.4019607843137255
96,100,0.04071410739821762,0.40522875816993464
18,19,0.040729522362726346,0.4084967320261438
79,56,0.04073251182229328,0.4117647058823529
273,391,0.040769810865674584,0.4150326797385621
302,453,0.040780573457343254,0.41830065359477125
234,318,0.040784767220176626,0.4215686274509804
23,23,0.04078500879415384,0.42483660130718953
269,381,0.04078523316856027,0.42810457516339867
82,87,0.04080423300542842,0.43137254901960786
264,373,0.0408069797716943,0.434640522875817
97,101,0.04081658000543241,0.43790849673202614
237,319,0.040833605658060844,0.4411764705882353
235,316,0.040855100867177294,0.4444444444444444
57,62,0.04085550466110442,0.4477124183006536
30,30,0.04085670817767188,0.45098039215686275
2,1,0.04085910329886029,0.4542483660130719
272,390,0.04087024693953733,0.45751633986928103
257,359,0.04088996181995714,0.46078431372549017
156,170,0.040891157916583584,0.46405228758169936
10,11,0.040897279127924104,0.4673202614379085
145,153,0.04091717486166566,0.47058823529411764
71,76,0.04093817508646331,0.4738562091503268
297,437,0.04094012399477663,0.477124183006536
104,106,0.04094658376723449,0.4803921568627451
288,431,0.04095225647295349,0.48366013071895425
45,45,0.04096810717558383,0.4869281045751634
287,430,0.04099033155932648,0.49019607843137253
144,154,0.041000386719399415,0.4934640522875817
298,444,0.041006493745001614,0.49673202614379086
148,159,0.041010903901014764,0.5
157,172,0.041011033388555364,0.5032679738562091
166,183,0.041021997697094664,0.5065359477124183
8,13,0.041045661355206174,0.5098039215686274
106,91,0.04107185340351095,0.5130718954248366
200,239,0.04108713272691641,0.5163398692810458
236,317,0.041088045872528046,0.5196078431372549
131,135,0.04112251999092119,0.5228758169934641
28,28,0.04112739808959343,0.5261437908496732
1,2,0.04113034884494338,0.5294117647058824
168,188,0.04113034884494338,0.5326797385620915
169,189,0.04114525527726968,0.5359477124183006
63,67,0.04115102470567737,0.5392156862745098
142,149,0.04119553417822874,0.5424836601307189
279,404,0.0412201439338322,0.545751633986928
44,40,0.04128145439266553,0.5490196078431373
26,26,0.041316130502873805,0.5522875816993464
249,349,0.04132970413397915,0.5555555555555556
41,41,0.04133655574858149,0.5588235294117647
43,44,0.041345069802185316,0.5620915032679739
206,262,0.04135065255049986,0.565359477124183
32,31,0.041351570334181964,0.5686274509803921
25,24,0.0413560020494442,0.5718954248366013
13,14,0.041385586741770626,0.5751633986928104
186,220,0.04139363898783646,0.5784313725490197
197,245,0.04139520869306909,0.5816993464052288
195,244,0.04142532647505186,0.5849673202614379
