,Request Id,prefill_e2e_time,cdf
10070,8337,0.0059007400827226775,6.25e-05
11894,9466,0.006787876885681499,0.000125
15956,14513,0.006801636590182625,0.0001875
7273,5422,0.006882036211678155,0.00025
2694,1504,0.006890587046044061,0.0003125
11823,10852,0.00690786863805215,0.000375
7148,4147,0.006944229449615591,0.0004375
13717,11414,0.007078991470393703,0.0005
5406,4479,0.007107857168961118,0.0005625
7530,4974,0.0071311145425880795,0.000625
11040,9539,0.007268627316960874,0.0006875
8881,7281,0.007443833811834111,0.00075
10227,9194,0.0075852174011572515,0.0008125
3910,1911,0.0076041503780786,0.000875
13853,11040,0.0076523072924601365,0.0009375
8322,6990,0.007815039266063195,0.001
14098,11589,0.007978495449123102,0.0010625
14913,12952,0.0079831022635517,0.001125
15984,14577,0.007986078220540094,0.0011875
12005,10610,0.008028601816675973,0.00125
3133,782,0.008087114320964872,0.0013125
7122,6902,0.008119180806772874,0.001375
7324,5482,0.008130918471906057,0.0014375
15182,13910,0.008151040488201033,0.0015
4978,2467,0.00818290604494365,0.0015625
13916,12088,0.008192811264507327,0.001625
4325,2523,0.008220077312174112,0.0016875
10639,8780,0.008250845540402452,0.00175
6880,5372,0.008263876670625336,0.0018125
9022,8454,0.008417682330076559,0.001875
14002,12788,0.008520710373090878,0.0019375
13877,11413,0.008529863865732068,0.002
7483,5227,0.008556488047418043,0.0020625
11320,8657,0.00871876089934176,0.002125
5259,2563,0.008721411313914018,0.0021875
8995,6806,0.008799863496079752,0.00225
5298,3951,0.008854819288856675,0.0023125
5942,4097,0.008887769850076666,0.002375
2051,624,0.008945174208939477,0.0024375
15991,15364,0.00904272528060801,0.0025
11265,8360,0.009046555800210854,0.0025625
6218,3936,0.009112842517936315,0.002625
10194,7000,0.009130911674901654,0.0026875
5576,4327,0.009131466112165754,0.00275
7712,6034,0.009134703007049438,0.0028125
14966,12945,0.00917081308023171,0.002875
9591,9497,0.009182983897744634,0.0029375
9169,7430,0.009197004823448651,0.003
4338,1765,0.00919718776651024,0.0030625
15603,13290,0.009225779829023395,0.003125
7797,6218,0.009331385809417725,0.0031875
2585,790,0.009344079817356743,0.00325
3909,1900,0.009390586367551634,0.0033125
12859,11787,0.009471365118116637,0.003375
13055,11295,0.009534581372435014,0.0034375
15954,14193,0.00963128009641423,0.0035
9503,7758,0.00968622813491038,0.0035625
15585,13728,0.00970889756570159,0.003625
6700,5615,0.009752414483884309,0.0036875
11859,9169,0.009778060096039098,0.00375
9089,8107,0.009808738442956155,0.0038125
5293,4834,0.009815444341214175,0.003875
9767,7969,0.009867745553265195,0.0039375
