,Request Id,request_scheduling_delay,cdf
4,3,0.0,6.25e-05
42,2,0.0,0.000125
62,1,0.0,0.0001875
171,0,0.0,0.00025
672,768,5.137682985179026e-05,0.0003125
870,941,6.54806281588094e-05,0.000375
812,860,6.658843505391587e-05,0.0004375
853,896,7.643822308267545e-05,0.0005
538,584,7.849740339338496e-05,0.0005625
342,380,0.00011497294766726895,0.000625
314,356,0.00015526533022480749,0.0006875
278,229,0.00017611170753539795,0.00075
825,878,0.0001785817717205873,0.0008125
107,102,0.00019428035259938525,0.000875
767,833,0.00022356195873385332,0.0009375
183,212,0.0002261170103778909,0.001
493,555,0.00023314209423830334,0.0010625
106,103,0.00023546276794039755,0.001125
91,123,0.00023862839026378424,0.0011875
148,211,0.00024066561936386677,0.00125
800,868,0.0002468370292874056,0.0013125
988,940,0.0002584384980224286,0.001375
225,257,0.0003075636836271656,0.0014375
771,838,0.00035119335370126237,0.0015
817,852,0.00038002969215966687,0.0015625
891,973,0.0003910849866528565,0.001625
2323,988,0.00039482787554590004,0.0016875
909,1010,0.00039656648075236944,0.00175
758,797,0.0004127476896726989,0.0018125
97,64,0.0004687895117458929,0.001875
96,106,0.00048282874371263773,0.0019375
298,303,0.0005288182827385413,0.002
67,92,0.0005312464654654292,0.0020625
485,85,0.0005329839480383569,0.002125
693,748,0.0005374260593811186,0.0021875
526,475,0.0005469753039548664,0.00225
434,452,0.0005604472361397939,0.0023125
109,130,0.0006507416111762865,0.002375
207,186,0.0006645303871728458,0.0024375
494,425,0.0006647014136724749,0.0025
1996,2052,0.0006775067041502325,0.0025625
939,998,0.0006795242920745181,0.002625
249,312,0.0006898931828445143,0.0026875
620,596,0.0007101592793716804,0.00275
954,994,0.0007187684052496479,0.0028125
991,1040,0.0007199150132919385,0.002875
334,341,0.0007346833343326864,0.0029375
942,707,0.0007441188529924148,0.003
902,992,0.0007732139166733987,0.0030625
623,660,0.0008190037585151799,0.003125
905,954,0.0008298684555470004,0.0031875
789,760,0.0008325903324291062,0.00325
774,834,0.0008620783454986736,0.0033125
40,29,0.0008800696993653823,0.003375
308,352,0.0009030387852284605,0.0034375
394,480,0.0009051108326332269,0.0035
251,285,0.0009249147915877387,0.0035625
26,27,0.0009301312334650813,0.003625
19,53,0.0009305590301673661,0.0036875
953,917,0.0009759802261442019,0.00375
585,611,0.0009830297727049242,0.0038125
1060,1036,0.0010116668017872144,0.003875
834,858,0.0010188559910488948,0.0039375
126,76,0.0010566193240828525,0.004
322,387,0.0010758962834849228,0.0040625
154,197,0.00107771394516476,0.004125
414,379,0.0011112562105779489,0.0041875
770,820,0.001119958475101157,0.00425
2,8,0.0011218186907868688,0.0043125
331,374,0.0011288439161276642,0.004375
85,77,0.0011686511781214826,0.0044375
110,134,0.0011825405469885197,0.0045
168,174,0.001204666340886007,0.0045625
896,964,0.0012090774956519112,0.004625
570,607,0.0012212040894965526,0.0046875
118,177,0.0012218315345862152,0.00475
369,353,0.0012339008342934221,0.0048125
508,451,0.001264334801195588,0.004875
65,97,0.0012651857505359132,0.0049375
113,170,0.001266812352145763,0.005
910,969,0.0012840461218601718,0.0050625
231,244,0.00130337707346051,0.005125
1540,563,0.0013251350100169645,0.0051875
407,373,0.0013341607975831948,0.00525
976,606,0.0013479059061509702,0.0053125
138,129,0.001364305813735811,0.005375
219,262,0.0013850833335009582,0.0054375
458,476,0.0014061175000215087,0.0055
1,25,0.0014103380543477595,0.0055625
255,139,0.001414976926153777,0.005625
363,440,0.0014171503893543047,0.0056875
708,769,0.0014321160448815817,0.00575
294,293,0.0014361910423588142,0.0058125
571,610,0.0014366075190608285,0.005875
582,600,0.0014582291681648485,0.0059375
299,357,0.0014897501629675958,0.006
629,696,0.0014938474542134372,0.0060625
182,255,0.0015050061034003193,0.006125
326,367,0.0015368264215496197,0.0061875
667,703,0.0015444224465852585,0.00625
227,112,0.0015482303984537538,0.0063125
373,401,0.0015581906043991012,0.006375
16,26,0.0015604553699306578,0.0064375
796,864,0.0015828211575978912,0.0065
821,885,0.001593541754175476,0.0065625
283,334,0.0015964509789156978,0.006625
851,861,0.0016399888152847097,0.0066875
177,238,0.0016423861511949411,0.00675
241,298,0.0016565528029435228,0.0068125
33,74,0.001707439987188586,0.006875
250,283,0.0017085404476517851,0.0069375
330,354,0.0017087530140464935,0.007
2386,960,0.0017601928134141076,0.0070625
809,889,0.0017687786853386456,0.007125
310,121,0.0017835888453614501,0.0071875
650,744,0.0017936052515139522,0.00725
671,731,0.00180932796199329,0.0073125
661,728,0.0018244403427516431,0.007375
795,808,0.0018584174947093857,0.0074375
145,143,0.0018612146785814687,0.0075
447,450,0.0018681925276915479,0.0075625
424,459,0.001873962753968783,0.007625
1566,397,0.001883107518558802,0.0076875
0,5,0.0018903275840652378,0.00775
12,58,0.0019051963032508112,0.0078125
546,632,0.0019240570978169558,0.007875
31,36,0.0019309647611875924,0.0079375
347,384,0.001975589133913047,0.008
806,900,0.001983889405970274,0.0080625
477,485,0.002003772604716403,0.008125
783,822,0.002017912667710675,0.0081875
840,866,0.002021837167887952,0.00825
389,419,0.002099054860039473,0.0083125
312,317,0.0022088359104692756,0.008375
862,933,0.0022097758209724816,0.0084375
328,360,0.002249815606674588,0.0085
202,226,0.002251458586375321,0.0085625
742,763,0.002255524619897642,0.008625
220,210,0.002259276344046768,0.0086875
2341,924,0.0022738370834289867,0.00875
115,56,0.0023109469622557555,0.0088125
738,792,0.0023144701246806676,0.008875
769,788,0.002319050810243084,0.0089375
337,375,0.0023196294756857583,0.009
1752,487,0.002347416621606868,0.0090625
234,242,0.0023598629999792564,0.009125
364,443,0.002368422375496948,0.0091875
703,756,0.0023707753740893622,0.00925
841,862,0.002374880618070563,0.0093125
346,383,0.0023954739595950514,0.009375
54,43,0.002400157965641192,0.0094375
451,457,0.0024029625747843397,0.0095
861,853,0.002422206091978296,0.0095625
22,61,0.002447131281343662,0.009625
675,735,0.0024601114838702642,0.0096875
537,410,0.0024711735477254138,0.00975
401,438,0.0024850783205785376,0.0098125
655,593,0.0024975531937130313,0.009875
105,158,0.002520068867193359,0.0099375
616,486,0.0025241156210960014,0.01
692,701,0.0025275486907219147,0.0100625
521,442,0.002549461641592643,0.010125
264,309,0.0025498264711671936,0.0101875
233,275,0.00255048262763502,0.01025
6,30,0.0025512323635092926,0.0103125
89,142,0.0025803051724491155,0.010375
1288,231,0.0025808387696493185,0.0104375
230,259,0.00258281635471036,0.0105
63,110,0.002586410229263869,0.0105625
749,817,0.002612408176261738,0.010625
416,381,0.00261859677760512,0.0106875
480,414,0.002625983878786542,0.01075
378,433,0.002653922239574058,0.0108125
665,759,0.0026567008144766646,0.010875
167,193,0.0026677364452893926,0.0109375
194,171,0.002684380988638324,0.011
544,488,0.002700820594949249,0.0110625
908,958,0.002726072752039954,0.011125
236,299,0.0027294545047098495,0.0111875
723,767,0.0027341543445871253,0.01125
173,240,0.002780793999287212,0.0113125
121,111,0.002788730787583127,0.011375
1051,295,0.0027995516776826435,0.0114375
275,325,0.0028400298751414255,0.0115
