,Request Id,request_model_execution_time_normalized,cdf
15998,15991,0.008356020414777628,6.25e-05
15999,15877,0.008356725409082529,0.000125
15915,15978,0.008438977084269945,0.0001875
15995,15971,0.008582979270232067,0.00025
15979,15872,0.008856885109722597,0.0003125
15978,15804,0.009057613290515179,0.000375
15997,15661,0.00912204677651417,0.0004375
15984,15656,0.00922074074996967,0.0005
13,17,0.009234191270988184,0.0005625
15996,15647,0.009356188136867002,0.000625
15993,15773,0.009471866021990486,0.0006875
5,13,0.00948006313952956,0.00075
0,5,0.00949101742592979,0.0008125
15907,15550,0.009502889416699172,0.000875
9,7,0.009530205179648255,0.0009375
15930,15414,0.009568928086841006,0.001
15962,15584,0.009569441901480626,0.0010625
15983,15364,0.009618936285156046,0.001125
15985,15288,0.00967594726285182,0.0011875
15992,15655,0.009778965383705217,0.00125
15977,15997,0.009787298251466486,0.0013125
202,226,0.00988445390701065,0.001375
15844,15912,0.009900324039792461,0.0014375
10,11,0.009929817438391166,0.0015
59,22,0.00997695977793132,0.0015625
15831,15988,0.009987656483757351,0.001625
6,30,0.010016876759710898,0.0016875
15994,15449,0.01003048697833189,0.00175
62,1,0.010051347818649768,0.0018125
42,2,0.010070499586050637,0.001875
15991,15473,0.010073358262778316,0.0019375
40,29,0.010125513206201323,0.002
15988,15625,0.010129828640278017,0.0020625
207,186,0.010135459720283527,0.002125
57,6,0.010138977367429598,0.0021875
16,26,0.010145240406030426,0.00225
206,230,0.010149231771664376,0.0023125
27,18,0.010165369385914964,0.002375
129,10,0.01017473090214488,0.0024375
17,15,0.01019591479444403,0.0025
302,150,0.010197349216955002,0.0025625
307,327,0.010197432541798963,0.002625
20,46,0.010201741982099598,0.0026875
23,38,0.010201921906312859,0.00275
34,19,0.010221100464487695,0.0028125
216,250,0.010224047804235928,0.002875
878,948,0.010253354513510246,0.0029375
43,14,0.010256363211229195,0.003
25,35,0.010277543563064519,0.0030625
41,21,0.010287795653308082,0.003125
217,254,0.010290746788172319,0.0031875
168,174,0.01031139366474225,0.00325
18,24,0.010329675644817253,0.0033125
45,4,0.010340712588998487,0.003375
159,206,0.01034434873892987,0.0034375
46,49,0.010345308570630754,0.0035
26,27,0.010354572370002377,0.0035625
220,210,0.010365268763544256,0.003625
15739,15982,0.010371837306041312,0.0036875
305,307,0.010374532401396486,0.00375
158,198,0.010377249779296358,0.0038125
130,190,0.010382744023051569,0.003875
317,323,0.010421941286241668,0.0039375
318,346,0.010422817628957451,0.004
135,138,0.010423923977592054,0.0040625
311,310,0.010435871745684002,0.004125
298,303,0.010441422708792164,0.0041875
19,53,0.010442991153443344,0.00425
29,28,0.010485076218545735,0.0043125
747,780,0.010486592957235252,0.004375
15822,15960,0.010489975430300969,0.0044375
53,16,0.010509412063515444,0.0045
48,54,0.010549963101821023,0.0045625
249,312,0.01055475205268809,0.004625
139,182,0.010559777120961717,0.0046875
234,242,0.010565063706328733,0.00475
280,294,0.010579442722749842,0.0048125
95,23,0.010584262468694724,0.004875
15974,15989,0.010592929366172872,0.0049375
293,276,0.010598715261805485,0.005
153,202,0.010604477065023056,0.0050625
131,70,0.010607858879762925,0.005125
143,90,0.010616916657342471,0.0051875
109,130,0.010617749739925969,0.00525
52,31,0.010618174486570743,0.0053125
922,920,0.010653163667803178,0.005375
44,12,0.010668095538280955,0.0054375
15970,15993,0.010672137025644238,0.0055
11,34,0.010672375492116082,0.0055625
852,928,0.010673234574178202,0.005625
885,772,0.010675641879676468,0.0056875
15990,15055,0.01067705307629884,0.00575
306,306,0.010680424215723634,0.0058125
15975,15771,0.010683998138763978,0.005875
327,331,0.010695640806492554,0.0059375
142,194,0.010696634765183911,0.006
315,398,0.01069893503066379,0.0060625
15973,15973,0.010704814680077295,0.006125
90,55,0.010707734927618267,0.0061875
38,45,0.010715134902252326,0.00625
281,282,0.01071640058518477,0.0063125
303,338,0.010719324567780807,0.006375
284,304,0.010723565989045959,0.0064375
279,288,0.010731540827571912,0.0065
107,102,0.01073426151223875,0.0065625
335,322,0.010756936192254839,0.006625
14,33,0.010762599634963984,0.0066875
340,9,0.010765219864333122,0.00675
602,50,0.010776810061021519,0.0068125
404,235,0.010792666645976725,0.006875
888,944,0.010793226513826448,0.0069375
74,47,0.010794119181640211,0.007
15857,14774,0.01079622401528464,0.0070625
66,41,0.010809266324700627,0.007125
54,43,0.010815969898197983,0.0071875
283,334,0.01082310926130568,0.00725
339,279,0.010827409405337364,0.0073125
15959,15987,0.010835796516956275,0.007375
835,816,0.01083875216497093,0.0074375
854,936,0.010839100154727797,0.0075
51,78,0.01084188653392072,0.0075625
853,896,0.01084582500368055,0.007625
781,804,0.01084850639479144,0.0076875
49,66,0.010852693855348388,0.00775
719,796,0.010858148298987787,0.0078125
221,246,0.010861581912504841,0.007875
15958,15979,0.010871258266029141,0.0079375
375,366,0.010874710211366805,0.008
326,367,0.010876876779909095,0.0080625
379,355,0.010888342594139127,0.008125
738,792,0.010890032720278095,0.0081875
289,287,0.010897397452969465,0.00825
169,214,0.010898020214527515,0.0083125
816,716,0.010898831392739537,0.008375
177,238,0.010901076293337955,0.0084375
15806,15996,0.01090459553040415,0.0085
140,162,0.01091010348292955,0.0085625
82,86,0.010911109419802218,0.008625
165,222,0.010914550181294296,0.0086875
15716,15994,0.010922208085666636,0.00875
32,62,0.010923111034030184,0.0088125
272,266,0.010929674961349587,0.008875
94,122,0.010930766996182764,0.0089375
769,788,0.010931431111574592,0.009
672,768,0.010931638450648512,0.0090625
784,805,0.010934927045403997,0.009125
923,956,0.010938834073884098,0.0091875
282,274,0.010947434834587245,0.00925
338,316,0.010950069622023344,0.0093125
473,347,0.010953849249386211,0.009375
35,59,0.01095939221206174,0.0094375
880,961,0.010961251473494148,0.0095
219,262,0.010964237268230483,0.0095625
767,833,0.01096592951303853,0.009625
789,760,0.01096935763380018,0.0096875
337,375,0.010973374341975315,0.00975
15989,15005,0.010976525278144415,0.0098125
64,73,0.01097866638874885,0.009875
799,784,0.010984766835894217,0.0099375
242,37,0.010988827045828577,0.01
849,916,0.010991111672619711,0.0100625
85,77,0.010992738032223209,0.010125
277,292,0.011000824805690057,0.0101875
795,808,0.011005776311591928,0.01025
22,61,0.011006342638424763,0.0103125
323,335,0.011007194410974676,0.010375
292,311,0.011008118826037217,0.0104375
285,308,0.011012419263607746,0.0105
776,724,0.011014977482575041,0.0105625
200,81,0.011022445065592683,0.010625
4,3,0.011023222006423678,0.0106875
15815,15928,0.011028593754650125,0.01075
865,904,0.011033879592203833,0.0108125
96,106,0.011050730562955585,0.010875
736,800,0.011052853172826999,0.0109375
988,940,0.011053866759231663,0.011
276,318,0.011063010252031992,0.0110625
15976,15781,0.011067671028860204,0.011125
395,395,0.011069214837316863,0.0111875
346,383,0.011070049214684793,0.01125
296,339,0.01107210583797353,0.0113125
187,258,0.011075688500755842,0.011375
371,313,0.011079079748633697,0.0114375
