,Request Id,request_execution_time_normalized,cdf
1688,1812,0.04039572546821047,0.0001528350909368791
5091,5083,0.04118504625638402,0.0003056701818737582
1939,1949,0.04152992001374803,0.0004585052728106373
1886,1897,0.04197450569375455,0.0006113403637475164
5616,5848,0.04290715507776815,0.0007641754546843956
1995,2007,0.04297750345247969,0.0009170105456212746
1908,1927,0.0437946225917067,0.0010698456365581537
3960,3897,0.04437646401913761,0.0012226807274950328
3483,3598,0.04450745956630093,0.001375515818431912
2411,2546,0.04507995685492002,0.0015283509093687911
6431,6283,0.04538735492045016,0.00168118600030567
4957,5184,0.04554936393024192,0.0018340210912425492
1841,1976,0.04561718180826546,0.0019868561821794286
5526,5407,0.04598219053957363,0.0021396912731163073
5858,5885,0.04598798601043677,0.0022925263640531865
1403,1497,0.04632173488900596,0.0024453614549900657
3434,3455,0.04633356681006453,0.002598196545926945
4551,4469,0.04634631962048406,0.002751031636863824
1208,1310,0.04662195803078065,0.002903866727800703
5822,5821,0.04673849025549972,0.0030567018187375823
3906,4140,0.04700234990744092,0.0032095369096744614
2418,2542,0.04735536892842927,0.00336237200061134
3054,3276,0.047441881180977995,0.0035152070915482193
1621,1726,0.0476352789851556,0.0036680421824850985
3194,3412,0.047684284340046255,0.0038208772734219776
966,1072,0.04774430807296983,0.003973712364358857
2615,2812,0.047773977294237824,0.0041265474552957355
4862,4785,0.0479513531009495,0.004279382546232615
3942,3915,0.047987094646584606,0.004432217637169494
6394,6409,0.04799185998897122,0.004585052728106373
4132,4045,0.0481033483652645,0.004737887819043252
2108,2077,0.04810942140708104,0.004890722909980131
1782,1916,0.04826295307988288,0.0050435580009170105
4513,4646,0.04826634965836133,0.00519639309185389
3275,3279,0.04836193734333398,0.005349228182790769
5004,5158,0.04838965884243154,0.005502063273727648
723,801,0.04842473397316575,0.005654898364664527
2260,2185,0.048461209717852095,0.005807733455601406
735,809,0.048467223650232066,0.005960568546538285
3216,3227,0.04867293126667658,0.0061134036374751646
2347,2474,0.0486989332987768,0.006266238728412044
4035,3953,0.048801591540373716,0.006419073819348923
3189,3183,0.048814817719008745,0.006571908910285802
2970,3156,0.04888886654484389,0.00672474400122268
6242,6091,0.04899814322806033,0.0068775790921595595
5027,5031,0.04900354081456615,0.007030414183096439
3972,3963,0.0490336566282897,0.007183249274033318
1082,1200,0.049045819685084334,0.007336084364970197
5055,5043,0.04910524375321076,0.007488919455907076
3319,3237,0.049121805709742526,0.007641754546843955
835,859,0.04915957264442996,0.007794589637780834
586,667,0.04939996822629264,0.007947424728717714
493,560,0.04942290301448362,0.008100259819654593
631,734,0.049427544626858694,0.008253094910591471
2035,1997,0.049519459429617156,0.008405930001528351
1127,1193,0.049556896714553884,0.00855876509246523
5179,5135,0.04963024376095814,0.00871160018340211
4463,4357,0.04967608375155841,0.008864435274338988
2479,2622,0.04968675680462787,0.009017270365275868
5612,5503,0.049706997464181384,0.009170105456212746
391,461,0.049783077706259865,0.009322940547149626
3593,3559,0.049841098644662456,0.009475775638086504
1535,1625,0.049874219602894676,0.009628610729023384
3090,3238,0.049925813397834036,0.009781445819960263
1162,1241,0.049967463124515846,0.009934280910897143
863,957,0.04998498339911755,0.010087116001834021
4563,4796,0.04998544443474019,0.010239951092770901
116,177,0.050162913958616405,0.01039278618370778
4076,4206,0.05019823492632719,0.01054562127464466
1719,1826,0.05023355654344729,0.010698456365581538
696,768,0.05029173677196001,0.010851291456518416
2482,2684,0.05029753117929138,0.011004126547455296
5177,5366,0.05034523655589496,0.011156961638392174
2584,2764,0.05034692310282081,0.011309796729329054
3721,3920,0.05037039503611219,0.011462631820265932
6500,6489,0.050375647097895694,0.011615466911202812
4840,4990,0.05041513265137007,0.01176830200213969
3467,3680,0.05043837354351795,0.01192113709307657
1406,1371,0.050581129049017716,0.012073972184013449
2882,3044,0.05058923491664677,0.012226807274950329
2510,2692,0.05063812996577236,0.012379642365887207
1737,1711,0.05069017439926904,0.012532477456824087
6409,6618,0.05070605529404585,0.012685312547760966
5128,5099,0.05070668732655289,0.012838147638697846
3408,3349,0.050736102861455815,0.012990982729634724
5948,5827,0.0507725962844396,0.013143817820571604
4063,4222,0.05079320490330965,0.013296652911508482
5037,5248,0.05086237497631051,0.01344948800244536
6521,6513,0.0508783438121087,0.01360232309338224
3259,3251,0.05089016204658185,0.013755158184319119
3624,3573,0.05094543087709028,0.013907993275255999
2297,2221,0.05095645229140046,0.014060828366192877
2975,3176,0.0509772368384699,0.014213663457129757
4580,4607,0.05100919442666865,0.014366498548066636
1151,1276,0.05107920543022617,0.014519333639003516
2716,2653,0.05108204153373044,0.014672168729940394
2547,2678,0.05108633951440889,0.014825003820877274
1028,1132,0.05113536619494473,0.014977838911814152
4910,5070,0.051152996739815285,0.015130674002751032
3257,3394,0.05119298499764722,0.01528350909368791
6210,6414,0.05119760484175855,0.01543634418462479
4850,4741,0.051215822516169,0.015589179275561669
147,238,0.05121691446402158,0.01574201436649855
5646,5834,0.051236949260078206,0.01589484945743543
4357,4580,0.051262099491177625,0.016047684548372305
4460,4435,0.051269034100888844,0.016200519639309185
2913,3108,0.051321920353560785,0.016353354730246066
4728,4846,0.0513346148628162,0.016506189821182942
4325,4458,0.05138569694729176,0.016659024912119822
3154,3356,0.05139183999747577,0.016811860003056702
1107,1220,0.051472443334064345,0.016964695093993582
3597,3690,0.05151832812955447,0.01711753018493046
5885,6062,0.05161960665928206,0.01727036527586734
2741,2763,0.051642873901681915,0.01742320036680422
2048,2051,0.05166130666123181,0.0175760354577411
5781,5667,0.051675478250718096,0.017728870548677975
6244,6446,0.051681557940704226,0.017881705639614855
6297,6159,0.05170739764426575,0.018034540730551735
5378,5267,0.051741962789886145,0.018187375821488615
5624,5840,0.05175377849540067,0.018340210912425492
968,963,0.05177903332005604,0.018493046003362372
6461,6698,0.051835260589437215,0.018645881094299252
4355,4351,0.051897730860526264,0.01879871618523613
901,919,0.05190310629354593,0.01895155127617301
2354,2478,0.05191733977567873,0.01910438636710989
1914,2056,0.051932378671535405,0.01925722145804677
5637,5852,0.05195813765746436,0.019410056548983645
2257,2394,0.05195964236204532,0.019562891639920525
5350,5239,0.05200505199277169,0.019715726730857405
6041,6037,0.0520075656014433,0.019868561821794285
1295,1386,0.05202004578201448,0.020021396912731162
3975,4118,0.05203877692970118,0.020174232003668042
3709,3691,0.05207458701735324,0.020327067094604922
4698,4920,0.052086963728665815,0.020479902185541802
3409,3337,0.05212858955534189,0.02063273727647868
6197,6035,0.05213339706555841,0.02078557236741556
3207,3342,0.05213693478451144,0.02093840745835244
5473,5339,0.05213802889979696,0.02109124254928932
5299,5261,0.052159313613233026,0.021244077640226195
5829,5841,0.052190963278075674,0.021396912731163075
19,83,0.052263313009885536,0.021549747822099955
2640,2742,0.05228762623271203,0.02170258291303683
3418,3534,0.05234774869020746,0.02185541800397371
2687,2569,0.05237402762231494,0.02200825309491059
5184,5396,0.05239498261052006,0.022161088185847472
6135,6350,0.05241584763597681,0.02231392327678435
3946,4070,0.052417157462426006,0.02246675836772123
4940,5152,0.052420031591355706,0.02261959345865811
6341,6171,0.05242666988172198,0.02277242854959499
3968,4212,0.05243662763372115,0.022925263640531865
6095,5955,0.05245478490523565,0.023078098731468745
1076,1166,0.05245604448671635,0.023230933822405625
4644,4876,0.05246241771171314,0.023383768913342505
575,637,0.05249713144702944,0.02353660400427938
3315,3504,0.05255751343199411,0.02368943909521626
4141,4119,0.05256523764955024,0.02384227418615314
3177,3306,0.05258798689186415,0.023995109277090018
5261,5440,0.05260108891316791,0.024147944368026898
4310,4536,0.05260715078465468,0.024300779458963778
2341,2371,0.05260715733678986,0.024453614549900658
4175,4061,0.05260861790340308,0.024606449640837535
3601,3545,0.052632207644232466,0.024759284731774415
3373,3502,0.05265322081306709,0.024912119822711295
2811,2745,0.05265624300084095,0.025064954913648175
3127,3131,0.05267420954463298,0.02521779000458505
5669,5868,0.052686717734986156,0.02537062509552193
4424,4329,0.05269512904185618,0.02552346018645881
1205,1316,0.05272450287729909,0.02567629527739569
5125,5270,0.0527521109350353,0.025829130368332568
1802,1829,0.05277019036501344,0.025981965459269448
1960,1901,0.05277112564610796,0.026134800550206328
3323,3528,0.0527844536242279,0.026287635641143208
2842,2958,0.05283281509235142,0.026440470732080085
5307,5215,0.05286094963398607,0.026593305823016965
1814,1837,0.052923981802026406,0.026746140913953845
5993,5879,0.05293806373312618,0.02689897600489072
2989,3138,0.05295530607535402,0.0270518110958276
5266,5209,0.05296182292374733,0.02720464618676448
2076,2162,0.05298375090127551,0.02735748127770136
2839,3012,0.05300090269751569,0.027510316368638238
4545,4437,0.05301495119658648,0.027663151459575118
2711,2908,0.05304441753717533,0.027815986550511998
4416,4305,0.05305662850806168,0.027968821641448878
5368,5566,0.0530639421885206,0.028121656732385755
5594,5557,0.05306523861334296,0.028274491823322635
5977,5819,0.053073920615464544,0.028427326914259515
2114,2131,0.05308124428781817,0.028580162005196395
3952,3853,0.05312179960256864,0.02873299709613327
5766,5950,0.053132225068911174,0.02888583218707015
779,856,0.053144805984512475,0.02903866727800703
192,240,0.053146027351782255,0.029191502368943908
6253,6245,0.053155584408118135,0.029344337459880788
6277,6123,0.053157359255860674,0.029497172550817668
5729,5681,0.05315820347108861,0.029650007641754548
1805,1944,0.05315954431352364,0.029802842732691424
4206,4179,0.05316180362993278,0.029955677823628304
3681,3621,0.053167091774317984,0.030108512914565184
2938,3066,0.05318910719635301,0.030261348005502064
3121,3127,0.053198001711426295,0.03041418309643894
4393,4375,0.05320608462550913,0.03056701818737582
4623,4868,0.05320790531333913,0.0307198532783127
916,990,0.05323733436402502,0.03087268836924958
1335,1421,0.05324583356800346,0.031025523460186458
1756,1773,0.05329910761502756,0.031178358551123338
5418,5614,0.05332585632294553,0.03133119364206022
4101,3997,0.05334041167128388,0.0314840287329971
3545,3473,0.05335720929188487,0.03163686382393398
3771,3755,0.053361431562632636,0.03178969891487086
964,959,0.053367722158854644,0.03194253400580773
2161,2101,0.053386010059243025,0.03209536909674461
6476,6323,0.05339891088487468,0.03224820418768149
5827,6038,0.05340510736696974,0.03240103927861837
4948,4825,0.053508692519529555,0.03255387436955525
3017,2937,0.053519555361214756,0.03270670946049213
1389,1335,0.05352660961902384,0.03285954455142901
3772,3743,0.05354049444738819,0.033012379642365884
2904,2829,0.0535460749944699,0.033165214733302764
1081,1180,0.05356597964740637,0.033318049824239644
3656,3754,0.05356615627525188,0.033470884915176524
2135,2041,0.05357736108497327,0.033623720006113404
3150,3298,0.05361875323247571,0.033776555097050284
