,Request Id,request_model_execution_time,cdf
25,25,1.8063632617353198,0.007462686567164179
65,65,1.972734713942391,0.014925373134328358
7,8,2.028469146458674,0.022388059701492536
20,20,2.0991526790111275,0.029850746268656716
5,5,2.1944113042574953,0.03731343283582089
96,96,2.3696186724027264,0.04477611940298507
121,124,2.4194025321410457,0.05223880597014925
80,82,2.4208866425673263,0.05970149253731343
39,42,2.4879652065557836,0.06716417910447761
55,58,2.752439887217533,0.07462686567164178
95,95,2.764726126555454,0.08208955223880597
0,3,2.993751834068778,0.08955223880597014
114,116,3.118506779172471,0.09701492537313433
115,117,3.304694846413469,0.1044776119402985
61,61,3.3496974603660545,0.11194029850746269
107,108,3.3796400321827105,0.11940298507462686
109,110,3.4689708208947825,0.12686567164179105
32,32,3.516107754807172,0.13432835820895522
122,126,3.5568670141420826,0.1417910447761194
30,30,3.7588171523458134,0.14925373134328357
74,74,3.786135528782011,0.15671641791044777
49,53,3.7941875824002897,0.16417910447761194
116,118,3.869148217366976,0.17164179104477612
48,52,3.950822285359002,0.1791044776119403
33,33,3.9631054482607393,0.1865671641791045
101,101,4.0408414205378085,0.19402985074626866
44,46,4.18726790752224,0.20149253731343283
47,51,4.213918038027066,0.208955223880597
88,89,4.277895189016235,0.21641791044776118
10,13,4.309794442296648,0.22388059701492538
34,34,4.415583980079273,0.23134328358208955
105,105,4.597595809815318,0.23880597014925373
62,62,4.6166720267048,0.2462686567164179
93,94,4.660855659384716,0.2537313432835821
131,135,4.770212318946858,0.26119402985074625
97,97,4.8146932712341535,0.26865671641791045
83,83,4.87301007402229,0.27611940298507465
92,92,4.891053753325911,0.2835820895522388
91,91,5.0107661152283365,0.291044776119403
113,114,5.075222566639565,0.29850746268656714
38,38,5.103166904517357,0.30597014925373134
24,24,5.128144254131081,0.31343283582089554
87,87,5.182137591689409,0.3208955223880597
56,57,5.234718595801366,0.3283582089552239
69,69,5.238659777989074,0.3358208955223881
77,78,5.24190541958424,0.34328358208955223
99,100,5.333548069166508,0.35074626865671643
36,36,5.354787477129919,0.3582089552238806
57,59,5.511297154954706,0.3656716417910448
6,7,5.513828071313067,0.373134328358209
120,122,5.604544894312132,0.3805970149253731
129,133,5.840625076774102,0.3880597014925373
9,11,5.930105473548995,0.39552238805970147
17,17,5.96494636456326,0.40298507462686567
66,66,6.091195686355599,0.41044776119402987
35,35,6.1238018239322,0.417910447761194
