,cdf,batch_num_tokens
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,1.9997051226201907
3,0.03,3.001162958349363
4,0.04,3.001162958349363
5,0.05,4.997811098765265
6,0.06,6.993632892422741
7,0.07,6.993632892422741
8,0.08,8.997981121446852
9,0.09,10.990159692286051
10,0.1,12.001124195202623
11,0.11,13.999202723426244
12,0.12,18.0113202620591
13,0.13,21.010042023055906
14,0.14,24.022732262610404
15,0.15,26.977430211401757
16,0.16,29.99409814075676
17,0.17,34.021772103706674
18,0.18,35.981348045147264
19,0.19,41.97191674322714
20,0.2,51.98737065170029
21,0.21,76.93808039734769
22,0.22,128.12432962288904
23,0.23,128.12432962288904
24,0.24,128.12432962288904
25,0.25,128.12432962288904
26,0.26,128.12432962288904
27,0.27,128.12432962288904
28,0.28,128.12432962288904
29,0.29,128.12432962288904
30,0.3,128.12432962288904
31,0.31,128.12432962288904
32,0.32,128.12432962288904
33,0.33,128.12432962288904
34,0.34,128.12432962288904
35,0.35000000000000003,128.12432962288904
36,0.36,128.12432962288904
37,0.37,128.12432962288904
38,0.38,128.12432962288904
39,0.39,128.12432962288904
40,0.4,128.12432962288904
41,0.41000000000000003,128.12432962288904
42,0.42,128.12432962288904
43,0.43,128.12432962288904
44,0.44,128.12432962288904
45,0.45,128.12432962288904
46,0.46,128.12432962288904
47,0.47000000000000003,128.12432962288904
48,0.48,128.12432962288904
49,0.49,128.12432962288904
50,0.5,128.12432962288904
51,0.51,128.12432962288904
52,0.52,128.12432962288904
53,0.53,128.12432962288904
54,0.54,128.12432962288904
55,0.55,128.12432962288904
56,0.56,128.12432962288904
57,0.5700000000000001,128.12432962288904
58,0.58,128.12432962288904
59,0.59,128.12432962288904
60,0.6,128.12432962288904
61,0.61,128.12432962288904
62,0.62,128.12432962288904
63,0.63,128.12432962288904
64,0.64,128.12432962288904
65,0.65,128.12432962288904
66,0.66,128.12432962288904
67,0.67,128.12432962288904
68,0.68,128.12432962288904
69,0.6900000000000001,128.12432962288904
70,0.7000000000000001,128.12432962288904
71,0.71,128.12432962288904
72,0.72,128.12432962288904
73,0.73,128.12432962288904
74,0.74,128.12432962288904
75,0.75,128.12432962288904
76,0.76,829.6481874039241
77,0.77,1227.827800171872
78,0.78,1523.860113514461
79,0.79,1738.8895294420502
80,0.8,1906.4573680296537
81,0.81,2056.996201440999
82,0.8200000000000001,2179.8297629295234
83,0.8300000000000001,2305.3829512482307
84,0.84,2413.9075327216797
85,0.85,2527.5408466847143
86,0.86,2630.6917805167145
87,0.87,2732.5817511121777
88,0.88,2827.087048367164
89,0.89,2936.583652402007
90,0.9,3032.074059240056
91,0.91,3136.9371837013746
92,0.92,3226.0126921290625
93,0.93,3324.259438438598
94,0.9400000000000001,3418.6540922949007
95,0.9500000000000001,3508.7047139973547
96,0.96,3586.751611728787
97,0.97,3666.5345684170143
98,0.98,3755.595888685601
99,0.99,3839.1345823452566
100,1.0,4076.5334881710673
