,Request Id,prefill_time_execution_plus_preemption,cdf
2458,925,0.00865444378453617,6.25e-05
2490,790,0.008989182861299128,0.000125
2606,1504,0.009106884339871613,0.0001875
3098,782,0.00910805268458148,0.00025
14724,12383,0.009487020617939379,0.0003125
10266,8724,0.009515676257024097,0.000375
15973,14526,0.0095601497808957,0.0004375
14365,11938,0.009592535284582482,0.0005
13477,12011,0.009600168427141398,0.0005625
6286,3716,0.00963039128453147,0.000625
11077,8523,0.009729115099105456,0.0006875
8786,8032,0.009767191284538512,0.00075
9929,8337,0.009864046079997024,0.0008125
15971,14187,0.009875159344460371,0.000875
9284,6846,0.009927011683657838,0.0009375
15178,13910,0.009941620222434722,0.001
2936,1861,0.009981169871338125,0.0010625
1980,1251,0.010001939683704109,0.001125
14042,12788,0.010017453451155234,0.0011875
14810,12637,0.01005784598135051,0.00125
8964,6525,0.01008245857002521,0.0013125
15580,13290,0.010097564056536612,0.001375
11912,9903,0.010217449624747132,0.0014375
15730,13827,0.010283508641009576,0.0015
2445,487,0.010335721246363505,0.0015625
8277,6990,0.01037803036825835,0.001625
10596,8876,0.010437942527687483,0.0016875
5374,4327,0.010455929624868077,0.00175
7377,4972,0.010511423416971866,0.0018125
11607,9466,0.010563185040155076,0.001875
11916,9518,0.010575270224421729,0.0019375
7686,5705,0.010575475632322195,0.002
6823,5615,0.010592813225628106,0.0020625
4327,2581,0.010660580815198273,0.002125
6487,4970,0.010663239782331857,0.0021875
3658,2391,0.010672129040187883,0.00225
15976,15773,0.01067797762743794,0.0023125
9088,7430,0.010710289040218868,0.002375
8400,7173,0.010724461597760637,0.0024375
13105,11765,0.010786495745492175,0.0025
15963,15771,0.010798867672406232,0.0025625
8794,6278,0.010812557225676755,0.002625
11785,9068,0.010866516188912101,0.0026875
6786,4147,0.010897558338967883,0.00275
7804,6034,0.010912870017477871,0.0028125
6309,4543,0.010937529233160603,0.002875
12624,11739,0.01094603633873703,0.0029375
13710,11755,0.010992858668373628,0.003
1943,1990,0.01100556442763434,0.0030625
8656,6744,0.011005564427648551,0.003125
7910,5528,0.011015371991959455,0.0031875
12298,10979,0.011042285672488106,0.00325
15376,13728,0.011075771672381052,0.0033125
10261,7894,0.01107606936858474,0.003375
5142,2499,0.011083723831291081,0.0034375
14880,13673,0.011084142338972924,0.0035
15961,14025,0.01112518706577248,0.0035625
1857,982,0.011131262659795027,0.003625
1163,707,0.011138208803714633,0.0036875
3054,960,0.011183213560343574,0.00375
4941,3230,0.011183213560343574,0.0038125
5058,5146,0.011183213560400418,0.003875
11227,8890,0.011183213560457261,0.0039375
5151,5049,0.011209434455054179,0.004
6959,5227,0.011220307687494824,0.0040625
4788,2467,0.011236256097959085,0.004125
15980,15449,0.011291876461314132,0.0041875
12983,10480,0.011331605045938886,0.00425
4034,3288,0.011384706763607255,0.0043125
5506,3290,0.011384706763607255,0.004375
9290,7483,0.011409677087726777,0.0044375
5768,3387,0.011412458326134356,0.0045
6937,4404,0.011412458326219621,0.0045625
9023,6984,0.011412458326219621,0.004625
14443,13066,0.011412458326276465,0.0046875
3200,1487,0.011429542221037536,0.00475
9346,7758,0.011456926722814842,0.0048125
15428,14192,0.011526129708499866,0.004875
1708,187,0.01158628508337678,0.0049375
15977,14911,0.01172331971292806,0.005
12389,10314,0.011740381121740029,0.0050625
9657,9858,0.011824952414258405,0.005125
13004,10661,0.012001277472336369,0.0051875
10850,8672,0.01209721072029879,0.00525
12177,9947,0.01209721072029879,0.0053125
15647,15739,0.01209721072029879,0.005375
9102,7484,0.012097210720526164,0.0054375
12290,9816,0.012170466772317923,0.0055
11053,9539,0.012229573780928149,0.0055625
15985,15655,0.012249303713019799,0.005625
8993,6806,0.012280920414184493,0.0056875
285,398,0.0123274542858276,0.00575
2802,435,0.012367069502875694,0.0058125
7239,5422,0.012409271513377007,0.005875
5693,5840,0.012443915004269002,0.0059375
1701,342,0.012490918878036439,0.006
3884,1900,0.012536197419962036,0.0060625
3107,590,0.01259346513828774,0.006125
3028,924,0.01261074358158254,0.0061875
1458,1496,0.012610743581589645,0.00625
4441,2093,0.012610743581589645,0.0063125
4664,4480,0.012610743581603856,0.006375
3791,1911,0.012686260262071869,0.0064375
11351,8737,0.01271543378129536,0.0065
12496,12580,0.012717417781573204,0.0065625
7829,5957,0.012736084929599656,0.006625
13398,11024,0.012763756856998043,0.0066875
599,618,0.012763756857047781,0.00675
2037,169,0.012799807131113283,0.0068125
2697,545,0.012800381082300305,0.006875
9525,7146,0.012800381082342938,0.0069375
15643,15802,0.012800381082342938,0.007
15967,14237,0.012800381082342938,0.0070625
15154,12945,0.012804080447608612,0.007125
12061,10111,0.01283037526127373,0.0071875
14714,12881,0.01283809689437021,0.00725
9007,8107,0.012865477433933847,0.0073125
3591,2997,0.012871916576358444,0.007375
2268,643,0.012885983460030559,0.0074375
9380,8726,0.012889069383618335,0.0075
12662,12101,0.012889069383618335,0.0075625
9771,7709,0.012932491004335134,0.007625
10002,9194,0.012963206388690196,0.0076875
15871,13567,0.01299573990445424,0.00775
14178,12133,0.013013987687486406,0.0078125
4313,2523,0.013015796262095591,0.007875
15996,15288,0.013076764920697315,0.0079375
8830,8055,0.013103431836043455,0.008
10605,9274,0.01311242006113389,0.0080625
9825,9319,0.013132152108028095,0.008125
10241,9432,0.013136231531234444,0.0081875
10828,8521,0.013186715904510038,0.00825
8576,7141,0.0131909127001677,0.0083125
14718,13215,0.01321253921207699,0.008375
4604,2681,0.013246073260972935,0.0084375
15972,14510,0.013264924835311831,0.0085
