,Request Id,request_e2e_time_normalized,cdf
15998,15991,0.013525003118047914,6.25e-05
15978,15978,0.013988971473627964,0.000125
15999,15877,0.014228964667856926,0.0001875
15988,15971,0.015031080141668835,0.00025
15985,15872,0.015258889598669858,0.0003125
15983,15804,0.01652061143682165,0.000375
15994,15656,0.017373443521888573,0.0004375
15997,15647,0.017986876215944542,0.0005
15993,15661,0.018815839313736704,0.0005625
15986,15550,0.019901920440534848,0.000625
15982,15584,0.02021686831743064,0.0006875
15992,15414,0.020358172962181134,0.00075
15995,15364,0.020450696125073744,0.0008125
15984,15655,0.020484887720872345,0.000875
15996,15288,0.0207513139211749,0.0009375
15969,15773,0.021034408443706083,0.001
15913,15997,0.02204024370659378,0.0010625
15939,15912,0.0224233701585239,0.001125
15928,15988,0.02243281041808635,0.0011875
15915,15987,0.022850349610229335,0.00125
15918,15979,0.02335660586462148,0.0013125
15923,15982,0.02386919333804611,0.001375
3,20,0.024207549051485044,0.0014375
4,25,0.024223318919065602,0.0015
15977,15449,0.024771756154044255,0.0015625
15973,15473,0.025024207260999794,0.001625
15964,15625,0.025126295322506726,0.0016875
15948,15771,0.02587766074223773,0.00175
15881,15989,0.025946191230384368,0.0018125
15922,15960,0.0259653469987088,0.001875
15991,15055,0.026087293698435356,0.0019375
15897,15986,0.02626519966502825,0.002
15910,15951,0.026346755724535934,0.0020625
15886,15994,0.02640599655706106,0.002125
15926,15934,0.026586989717090486,0.0021875
15875,15996,0.026702513813704393,0.00225
8,30,0.02676431945505271,0.0023125
9,33,0.02710505706828463,0.002375
15891,15975,0.027151958439559663,0.0024375
5,13,0.027382279862183445,0.0025
2,3,0.027594489646204912,0.0025625
15987,14774,0.027784280534356803,0.002625
15889,15967,0.027909299942319374,0.0026875
15842,15993,0.028040399994118465,0.00275
16,17,0.02828543537384398,0.0028125
11,11,0.028419952473490964,0.002875
17,15,0.028520060676762087,0.0029375
15882,15963,0.028708913716854592,0.003
15871,15973,0.028763322531900216,0.0030625
13,58,0.028833858327507053,0.003125
15868,15984,0.028847012023773003,0.0031875
15860,15990,0.028870053657689503,0.00325
25,35,0.028988336391548374,0.0033125
12,24,0.029025438660859337,0.003375
15989,14807,0.02903613970512425,0.0034375
0,5,0.029097469688916765,0.0035
15914,15928,0.0291181443171029,0.0035625
10,7,0.029242086063287025,0.003625
15876,15976,0.02924852335003826,0.0036875
42,29,0.029316529447025164,0.00375
20,61,0.029390584622002787,0.0038125
15938,15754,0.029403129334932387,0.003875
15981,15005,0.029418064395239554,0.0039375
6,32,0.02946531577681835,0.004
19,53,0.02948286400887854,0.0040625
30,27,0.029553803781465285,0.004125
15894,15962,0.02963135824334847,0.0041875
18,51,0.02990859121373207,0.00425
15974,14786,0.029953904581664487,0.0043125
15990,14577,0.030016795364156953,0.004375
15896,15935,0.030160233351052546,0.0044375
15933,15832,0.0301812101554683,0.0045
38,19,0.030351444244070824,0.0045625
15935,15781,0.030456446214675262,0.004625
15,34,0.030519373769559273,0.0046875
15879,15949,0.030537082520136056,0.00475
15980,14911,0.03055881978651255,0.0048125
15924,15878,0.030565984625623363,0.004875
15902,15930,0.030645961616663595,0.0049375
15905,15907,0.030695415653092927,0.005
15801,15995,0.030831693500675845,0.0050625
15951,15476,0.03126547858604042,0.005125
43,21,0.0314184461510976,0.0051875
15824,15985,0.03142225503186794,0.00525
22,28,0.03170185556126212,0.0053125
36,4,0.031736869118454455,0.005375
15975,14526,0.031800562547309584,0.0054375
37,18,0.031904479861551295,0.0055
15959,15353,0.032065283672527777,0.0055625
15885,15944,0.032157051821754254,0.005625
28,57,0.032208387881374395,0.0056875
15802,15998,0.03240646934301462,0.00575
27,26,0.03253797443001276,0.0058125
15972,14510,0.03254807152196534,0.005875
39,12,0.03254885477812658,0.0059375
15895,15924,0.032581668434534285,0.006
15866,15943,0.032602161793450234,0.0060625
15857,15955,0.03277387752254652,0.006125
15874,15946,0.03285155457837718,0.0061875
44,16,0.032861374649779646,0.00625
15957,15309,0.03290501082202882,0.0063125
35,59,0.03333833455556772,0.006375
15888,15911,0.0333462337503887,0.0064375
795,939,0.03335878357350506,0.0065
40,45,0.033441600071966185,0.0065625
15901,15900,0.03348625194262579,0.006625
7,42,0.033503390176033494,0.0066875
15968,14883,0.03355626542540907,0.00675
21,52,0.03369109236632122,0.0068125
14,65,0.03375889982382613,0.006875
15976,14615,0.03380297520664294,0.0069375
15893,15895,0.03393478546882831,0.007
41,69,0.03397035299778677,0.0070625
63,31,0.03416503243903447,0.007125
23,36,0.0341740956911871,0.0071875
15892,15889,0.03429090873377496,0.00725
15833,15974,0.03432602655883694,0.0073125
15971,14763,0.03436852357986706,0.007375
74,1,0.034389918433225246,0.0074375
15858,15931,0.034512710196134916,0.0075
48,2,0.034673645071490955,0.0075625
639,768,0.03477342608132207,0.007625
209,299,0.03482591830310801,0.0076875
1,8,0.03485884692108102,0.00775
218,319,0.035002056952970484,0.0078125
15727,15999,0.03505058097629998,0.007875
88,22,0.035245854810664654,0.0079375
15814,15980,0.03531658236976962,0.008
15903,15858,0.0353341530437328,0.0080625
34,95,0.03536522008338869,0.008125
60,14,0.035370382274642245,0.0081875
15843,15941,0.03540957430339266,0.00825
29,38,0.03555305803661145,0.0083125
15848,15937,0.03561023443982226,0.008375
24,46,0.03573484942488475,0.0084375
816,937,0.03574664160369835,0.0085
32,62,0.03578212576817065,0.0085625
242,291,0.03597683270992414,0.008625
15890,15896,0.0359847916416087,0.0086875
111,23,0.03599473512897985,0.00875
251,350,0.036057544565663374,0.0088125
15900,15846,0.03610471936508531,0.008875
15979,14187,0.03610638292045939,0.0089375
49,49,0.036302573610120084,0.009
15746,15992,0.03642970231171688,0.0090625
15816,15972,0.03659445299409679,0.009125
66,168,0.036676654355203536,0.0091875
78,6,0.03671822044297011,0.00925
241,325,0.03678438686495013,0.0093125
15927,15649,0.03679680115691393,0.009375
806,923,0.036863281674192894,0.0094375
232,314,0.03698883520636906,0.0095
244,296,0.0370651570346507,0.0095625
56,43,0.03710791299784159,0.009625
46,89,0.037141471824298083,0.0096875
50,71,0.03734196116004143,0.00975
237,301,0.03734549649517579,0.0098125
258,334,0.037359157978262385,0.009875
229,285,0.03737042746274632,0.0099375
45,131,0.037375678608203726,0.01
47,83,0.03738373019919719,0.0100625
15776,15969,0.037407947518069376,0.010125
403,535,0.03758133341676863,0.0101875
15883,15855,0.037643653489555645,0.01025
236,326,0.037760772160267714,0.0103125
15838,15950,0.03778615148756933,0.010375
805,915,0.03778640859202154,0.0104375
788,912,0.03779176648693378,0.0105
96,55,0.03780265465413254,0.0105625
233,309,0.03781953898335249,0.010625
226,312,0.037822062583918147,0.0106875
698,766,0.037904126954847,0.01075
158,0,0.03790587102895524,0.0108125
705,814,0.037940147540402744,0.010875
15970,14237,0.038004673256904514,0.0109375
15940,15198,0.03800838995842068,0.011
86,47,0.038029391015478406,0.0110625
33,74,0.03810395349605459,0.011125
15813,15966,0.03817660870747659,0.0111875
699,776,0.0382542358871221,0.01125
61,54,0.03825530446134473,0.0113125
221,298,0.03825853112538215,0.011375
245,286,0.03836326911938954,0.0114375
15965,14509,0.03840882871036945,0.0115
15884,15860,0.038414916601528036,0.0115625
15800,15959,0.038455084763905474,0.011625
207,300,0.038475450794485694,0.0116875
75,41,0.03847849456232621,0.01175
15750,15983,0.038528044287724175,0.0118125
211,10,0.038546906354273644,0.011875
249,290,0.03861596220115663,0.0119375
71,73,0.03863842484428205,0.012
836,921,0.03869339212602483,0.0120625
15878,15839,0.03873273775306553,0.012125
810,895,0.03873326174558433,0.0121875
416,547,0.03873461442447024,0.01225
202,302,0.03873601794719831,0.0123125
807,903,0.03891384636623866,0.012375
822,932,0.038936881382294904,0.0124375
830,943,0.039031014834709214,0.0125
15845,15903,0.03909362257521362,0.0125625
780,919,0.039154584342694816,0.012625
252,280,0.03917167225007421,0.0126875
691,778,0.039194928264376885,0.01275
15962,14465,0.039202543990884825,0.0128125
87,67,0.039255884599607216,0.012875
838,899,0.03927789641690647,0.0129375
69,44,0.03933496616274164,0.013
671,762,0.03936903439479143,0.0130625
827,901,0.03940229550206103,0.013125
711,800,0.03945580385068387,0.0131875
79,60,0.039485241947004895,0.01325
269,345,0.03949211561891843,0.0133125
819,908,0.03949264875488132,0.013375
15867,15882,0.0395133832809081,0.0134375
15827,15925,0.03953073649093002,0.0135
15853,15881,0.03955346187422081,0.0135625
658,770,0.039594378419308254,0.013625
577,751,0.039595930032584194,0.0136875
206,284,0.039609535793359206,0.01375
240,242,0.03963223603966769,0.0138125
797,897,0.039638117941158124,0.013875
113,56,0.0396384136112605,0.0139375
15870,15843,0.039652334561935565,0.014
15771,15961,0.03968892853285464,0.0140625
89,64,0.03970445690296205,0.014125
199,254,0.03974798654983552,0.0141875
15826,15923,0.039775253608763196,0.01425
81,63,0.03979059634054171,0.0143125
257,315,0.03980563487418432,0.014375
15815,15939,0.039833622081816025,0.0144375
138,190,0.039842162454058465,0.0145
15736,15981,0.03984414811185488,0.0145625
261,283,0.03985345782436783,0.014625
54,66,0.0399033857641639,0.0146875
693,796,0.03994194089324084,0.01475
268,318,0.03994743710822938,0.0148125
103,40,0.0399507664987477,0.014875
228,275,0.03996376953812153,0.0149375
300,37,0.03997257781184368,0.015
95,79,0.04000200608933229,0.0150625
15966,14025,0.040102177109113867,0.015125
259,281,0.040114888251138965,0.0151875
117,179,0.04012985180452215,0.01525
205,250,0.04014867507724379,0.0153125
239,271,0.04014944690762342,0.015375
15960,14513,0.04015199999431822,0.0154375
831,946,0.04025077101995371,0.0155
652,764,0.04025860898990662,0.0155625
298,293,0.040282268633448706,0.015625
513,675,0.040295593463262766,0.0156875
15837,15926,0.04035300725919829,0.01575
15898,15778,0.040354554797467766,0.0158125
804,891,0.04037639918204502,0.015875
234,244,0.04040396016164069,0.0159375
15967,13949,0.04040451134112111,0.016
15963,14193,0.040426001486588724,0.0160625
59,91,0.04045304407068957,0.016125
90,68,0.040456851469374534,0.0161875
243,220,0.04049726014788456,0.01625
212,226,0.04052145377864682,0.0163125
92,77,0.04056579930795742,0.016375
1622,1823,0.04057555009936351,0.0164375
137,180,0.04058972028757936,0.0165
834,893,0.04062658766158627,0.0165625
817,885,0.040628540939991166,0.016625
835,907,0.04064478910071316,0.0166875
196,70,0.040653344374501195,0.01675
15844,15914,0.0406547987642972,0.0168125
794,826,0.0406644882377089,0.016875
214,260,0.040666030994883945,0.0169375
823,911,0.04068245180811922,0.017
208,263,0.04069274371988972,0.0170625
64,87,0.04069861333768367,0.017125
263,343,0.04071036440693224,0.0171875
792,788,0.040722151656829776,0.01725
213,230,0.04075622277196854,0.0173125
811,875,0.04075781791141691,0.017375
774,900,0.040791029002007685,0.0174375
700,821,0.04086161663565435,0.0175
1818,1984,0.040876278485121306,0.0175625
238,259,0.04087682020765125,0.017625
685,748,0.04088940214680747,0.0176875
250,273,0.04091924271260745,0.01775
284,297,0.04092914324465325,0.0178125
227,216,0.04093020537103837,0.017875
809,802,0.040975042783735635,0.0179375
692,756,0.04097914666136868,0.018
694,740,0.041010107106545506,0.0180625
845,909,0.041047899273533646,0.018125
224,188,0.04105109113091026,0.0181875
185,192,0.04107081680484157,0.01825
115,93,0.041072550728671386,0.0183125
260,81,0.04108828415633079,0.018375
219,246,0.04109606645129794,0.0184375
690,752,0.04111321313225639,0.0185
189,262,0.04113765370101785,0.0185625
253,112,0.04115945206667949,0.018625
841,961,0.04118338202243629,0.0186875
15825,15932,0.041196612522021385,0.01875
704,714,0.04127399557954258,0.0188125
296,311,0.04131672168948368,0.018875
728,774,0.04132475932298069,0.0189375
274,248,0.04134522865347842,0.019
675,754,0.041348795281436056,0.0190625
783,822,0.04135249362405063,0.019125
489,9,0.041431563002483976,0.0191875
839,894,0.04144685061756416,0.01925
220,199,0.04144729759173835,0.0193125
790,818,0.041457056527165796,0.019375
772,890,0.04145864705130609,0.0194375
235,80,0.04146804635946373,0.0195
108,166,0.041468123229185534,0.0195625
793,889,0.041482054384713536,0.019625
15865,15827,0.04148450157742423,0.0196875
231,175,0.04148870798084872,0.01975
15961,13866,0.04149959371796272,0.0198125
254,189,0.0415088469712899,0.019875
832,871,0.041537730157246086,0.0199375
216,225,0.04155612137810987,0.02
821,886,0.04155898643945324,0.0200625
200,232,0.041579126953120125,0.020125
104,120,0.04162739886491392,0.0201875
812,836,0.041649429966615865,0.02025
262,251,0.04165355546786684,0.0203125
1814,2004,0.04166158005720227,0.020375
684,746,0.04168771748190249,0.0204375
246,219,0.041696188733533306,0.0205
271,328,0.041696619831565696,0.0205625
15872,15822,0.04170278185291649,0.020625
215,174,0.04170712206026118,0.0206875
222,203,0.04170742667845965,0.02075
265,210,0.04171378809072841,0.0208125
15958,14132,0.04171430761483339,0.020875
15863,15852,0.041718634748602254,0.0209375
755,780,0.04174678052797012,0.021
306,191,0.041783651464565724,0.0210625
273,256,0.041803752583845374,0.021125
1805,1974,0.04183506439220271,0.0211875
272,247,0.041838540710014346,0.02125
276,267,0.04183942570056608,0.0213125
856,941,0.04185545024416039,0.021375
76,72,0.04185817746372543,0.0214375
223,90,0.041858200962682154,0.0215
15817,15921,0.04186677142972001,0.0215625
829,884,0.041885924562860936,0.021625
801,879,0.04190030795629332,0.0216875
15877,15810,0.04190132658900206,0.02175
248,171,0.04191247745815401,0.0218125
256,253,0.04193139515949321,0.021875
6251,6463,0.04194679143447812,0.0219375
105,177,0.04194749146243073,0.022
135,152,0.04196621960326004,0.0220625
109,160,0.041980372899958804,0.022125
15803,15948,0.04198568526757398,0.0221875
225,207,0.04199546445274421,0.02225
123,173,0.04201474523982676,0.0223125
143,240,0.04202260550365716,0.022375
279,227,0.04202344573393695,0.0224375
837,823,0.042025806945825694,0.0225
101,158,0.04203477610714259,0.0225625
15783,15958,0.04203829141963786,0.022625
295,321,0.04205020723995521,0.0226875
197,183,0.04206034057934757,0.02275
270,266,0.04208404651447614,0.0228125
93,84,0.042087825769430945,0.022875
131,102,0.0421055336730701,0.0229375
162,194,0.042108176499668214,0.023
184,236,0.0421218871864594,0.0230625
140,213,0.042124121171931685,0.023125
106,106,0.04217438493924066,0.0231875
132,104,0.04217716506040677,0.02325
203,239,0.04218805140290252,0.0233125
26,82,0.04222136491177547,0.023375
15804,15929,0.04222330281238477,0.0234375
643,730,0.04223248016659227,0.0235
15919,15529,0.042233273464266134,0.0235625
820,808,0.04223340376040374,0.023625
426,537,0.04225965147652023,0.0236875
266,278,0.04226947650114228,0.02375
15855,15831,0.04228115752861301,0.0238125
833,882,0.04229402847885989,0.023875
15847,15863,0.042298071445581904,0.0239375
520,641,0.04230846645947768,0.024
637,728,0.04234704972954457,0.0240625
277,292,0.042355388084428736,0.024125
175,198,0.04235752795455681,0.0241875
786,804,0.04236881334611838,0.02425
319,287,0.04238546385359928,0.0243125
136,211,0.042393780984183935,0.024375
666,809,0.04241688048894286,0.0244375
177,214,0.04241694455387827,0.0245
738,792,0.04241870270095457,0.0245625
15954,14349,0.04243113942083781,0.024625
849,898,0.04243236000413049,0.0246875
381,515,0.042441995727401385,0.02475
15932,15436,0.0424905931703754,0.0248125
153,184,0.04249921149288447,0.024875
176,224,0.04249934046308484,0.0249375
828,848,0.04250785451216673,0.025
15789,15954,0.04250811697495713,0.0250625
128,172,0.04252509502952218,0.025125
855,784,0.042525564799458654,0.0251875
695,791,0.04253463507074421,0.02525
210,249,0.04254015323125444,0.0253125
734,738,0.04254345322515224,0.025375
626,742,0.04254609622702085,0.0254375
173,162,0.042546159129340844,0.0255
1853,2002,0.04255527538454548,0.0255625
1795,1976,0.04257001567504903,0.025625
676,732,0.042572459289723696,0.0256875
