,Request Id,request_e2e_time,cdf
540,751,0.15618272521285803,6.25e-05
34,131,0.2825144002169324,0.000125
717,888,0.6617788246035019,0.0001875
1,25,0.8160008076182058,0.00025
959,1200,0.9129814043805737,0.0003125
439,642,1.0303791841143664,0.000375
1303,1529,1.068832203505238,0.0004375
382,560,1.0768188302311401,0.0005
785,939,1.082167703561403,0.0005625
646,809,1.100841836898212,0.000625
207,319,1.1114411194678748,0.0006875
249,350,1.1214446986159992,0.00075
637,801,1.1302002420363024,0.0008125
391,569,1.1382694651103265,0.000875
429,627,1.1495401293094076,0.0009375
56,168,1.2231263763073779,0.001
481,675,1.2361209346823152,0.0010625
1900,2120,1.2626941092917434,0.001125
223,326,1.2763085765151683,0.0011875
47,154,1.3069990212134508,0.00125
1806,2014,1.3176248757379483,0.0013125
9,65,1.331458922487987,0.001375
0,5,1.351012983985157,0.0014375
2113,2364,1.3525832523536678,0.0015
8,58,1.3955959218095524,0.0015625
18,82,1.4336206543540104,0.001625
5,42,1.4647432541834267,0.0016875
240,334,1.4722686489941363,0.00175
270,398,1.4914500062179243,0.0018125
373,547,1.4916646185167508,0.001875
825,955,1.517459088606664,0.0019375
526,719,1.5224996728553322,0.002
23,95,1.5304328962361868,0.0020625
279,407,1.5430618441803752,0.002125
26,96,1.5787559724904812,0.0021875
700,845,1.5815572403541296,0.00225
78,178,1.621695437471459,0.0023125
1702,1905,1.6262002404849056,0.002375
1581,1801,1.6582033547910555,0.0024375
1709,1916,1.6843463495669369,0.0025
1717,1921,1.69099800256555,0.0025625
1278,1497,1.694742735349834,0.002625
803,937,1.7004444487908899,0.0026875
136,255,1.7484063689351679,0.00275
201,302,1.7497178804774816,0.0028125
770,919,1.7980080627114319,0.002875
616,768,1.8167231537491375,0.0029375
898,1078,1.8605536796493212,0.003
606,759,1.861611224367124,0.0030625
1798,1998,1.8680666714559067,0.003125
193,299,1.878771419023085,0.0031875
1879,2077,1.8935034985298103,0.00325
4,20,1.8983463446094484,0.0033125
260,357,1.8992538042190041,0.003375
1987,2210,1.90628595263982,0.0034375
499,684,1.91083465477195,0.0035
218,314,1.9116730554276433,0.0035625
1014,1235,1.9145554553406896,0.003625
1692,1888,1.9177686330222343,0.0036875
1804,2004,1.9601343322555493,0.00375
370,535,1.9734732054947983,0.0038125
255,343,1.975227027535162,0.003875
698,829,1.9810355373724278,0.0039375
1522,1738,2.0047839776922416,0.004
688,821,2.027187926710745,0.0040625
767,912,2.0432425603291335,0.004125
14,61,2.0460464961212974,0.0041875
366,526,2.0791090779102284,0.00425
1189,1416,2.080381348968359,0.0043125
512,692,2.085045059508719,0.004375
119,222,2.0854471904334666,0.0044375
3,8,2.093849201247498,0.0045
1663,1849,2.0976419969812383,0.0045625
1749,1944,2.1161627603601403,0.004625
2,3,2.119994847338518,0.0046875
6,30,2.125990766288271,0.00475
695,825,2.140458576289703,0.0048125
208,300,2.1424242690384716,0.004875
1624,1822,2.1567665167282257,0.0049375
1731,1926,2.1855581567336486,0.005
1272,1489,2.1889046794643434,0.0050625
319,472,2.206277547752215,0.005125
593,744,2.2346562183962106,0.0051875
1177,1394,2.2448011045013487,0.00525
494,667,2.24729748043935,0.0053125
839,961,2.248577882664044,0.005375
1180,1397,2.251720233419128,0.0054375
799,923,2.2677357876484265,0.0055
2923,3176,2.2709341735717885,0.0055625
230,312,2.2841290094727587,0.005625
67,146,2.3129671870707487,0.0056875
826,946,2.3190620450469055,0.00575
2371,2622,2.325386406406139,0.0058125
355,515,2.329308807554945,0.005875
60,142,2.3598095187269887,0.0059375
583,734,2.362732714062872,0.006
1789,1976,2.380645031350909,0.0060625
1599,1805,2.3818440656913253,0.006125
1619,1816,2.3856206298575984,0.0061875
3005,3254,2.3858873444330015,0.00625
807,932,2.3879421666553142,0.0063125
1896,2090,2.399371798962477,0.006375
13,53,2.4343624462515914,0.0064375
549,708,2.4451205790743487,0.0065
160,261,2.4509393371787755,0.0065625
762,900,2.457219328552462,0.006625
1326,1521,2.4671380948459785,0.0066875
1641,1824,2.4697168772128464,0.00675
1376,1568,2.499968699437403,0.0068125
1791,1974,2.5037869906669954,0.006875
1282,1485,2.5189213980888923,0.0069375
1030,1241,2.538716547143842,0.007
1902,2094,2.541273037376058,0.0070625
961,1158,2.545320843644582,0.007125
153,258,2.552234194479805,0.0071875
2100,2322,2.5875003203470754,0.00725
99,190,2.5884371029074273,0.0073125
2009,2232,2.588695592647909,0.007375
2065,2288,2.6133103225010643,0.0074375
1684,1866,2.619335360865108,0.0075
971,1169,2.632609290645931,0.0075625
30,74,2.633316603846998,0.007625
137,240,2.6474229452929237,0.0076875
474,640,2.652397968855947,0.00775
357,507,2.655518969066595,0.0078125
1621,1812,2.6652212410573384,0.007875
217,298,2.68127608129938,0.0079375
2536,2784,2.685487228672116,0.008
674,796,2.691423199957619,0.0080625
42,110,2.7046989028756983,0.008125
3028,3276,2.7214902577433406,0.0081875
604,742,2.7290649083856025,0.00825
1576,1774,2.7323733842512894,0.0083125
795,915,2.7441110134008966,0.008375
254,325,2.750543877936032,0.0084375
241,315,2.754199248887357,0.0085
86,166,2.7697856564945704,0.0085625
1685,1860,2.771116282679799,0.008625
2447,2688,2.774233941747397,0.0086875
10,34,2.7765975387849258,0.00875
365,513,2.780520563938275,0.0088125
2531,2776,2.787245850964908,0.008875
407,548,2.7981903419394953,0.0089375
699,814,2.8041111763755,0.009
830,943,2.8062368039886536,0.0090625
760,890,2.8198509021082714,0.009125
473,637,2.8386589070675647,0.0091875
238,309,2.8418998030401834,0.00925
910,1066,2.842449861248042,0.0093125
121,211,2.8435562296629815,0.009375
599,736,2.844409486040824,0.0094375
49,126,2.849450609584345,0.0095
89,170,2.8508737295562128,0.0095625
1034,1233,2.8536399589784693,0.009625
734,857,2.8735896796881164,0.0096875
769,897,2.8753235227111986,0.00975
12,33,2.879137111622398,0.0098125
522,680,2.8978632742701897,0.009875
242,318,2.9034591666920733,0.0099375
20,51,2.911784435218486,0.01
143,238,2.9141722762562594,0.0100625
286,386,2.919374381599539,0.010125
84,158,2.9238744206509146,0.0101875
291,387,2.9354097615577004,0.01025
189,268,2.9484644727431615,0.0103125
178,264,2.9534247510634426,0.010375
641,770,2.9548799656890594,0.0104375
479,636,2.959461235622939,0.0105
96,177,2.960139976172443,0.0105625
2111,2324,2.9637790184436454,0.010625
948,1127,2.9720057133759283,0.0106875
1054,1250,2.9800330629388156,0.01075
2291,2514,2.9942723406905003,0.0108125
176,262,2.9954902435979385,0.010875
